,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
61,-0.12129624,-0.22915494,"('illogical', 'logical')",0.25784534,0.046259023,0.0682746,-0.091448,-0.1597226
62,0.62799114,0.7299489,"('incompetent', 'brilliant')",0.24109364,0.4297654,0.4345424,0.5798571,0.1453147
63,-0.7722504,-0.5900371,"('unperceptive', 'insightful')",0.7242147,0.83041424,-0.0240179,0.1201886,0.1442065
64,0.096537165,-0.0121759605,"('shy', 'confident')",-6.631736,-6.645156,-3.2675993,-3.328666,-0.0610667
65,0.51490265,0.2594741,"('insecure', 'secure')",-0.47376,-0.6010728,0.0205713,-0.1707993,-0.1913706
66,-0.74082595,-0.8095585,"('inactive', 'active')",0.38805762,0.2958551,-0.1763842,-0.2568517,-0.0804675
67,0.6135555,0.5192957,"('doubtful', 'determined')",-0.392545,-0.42942694,0.1105052,0.0449344,-0.0655708
68,0.092393965,0.048377622,"('dependent', 'independent')",-0.62595963,-0.58795524,-0.2667828,-0.2697888,-0.003006
69,0.35463664,0.4204844,"('lazy', 'industrious')",-0.65828043,-0.6072085,-0.1518219,-0.093362,0.0584599
70,0.2789899,0.36376134,"('lethargic', 'energetic')",0.53209776,0.5798348,0.4055438,0.4717981,0.0662543
71,-1.157372,-1.1115186,"('diffident', 'self-confident')",0.3701919,0.3445426,-0.39359,-0.383488,0.010102
72,-0.58045864,-0.6430429,"('unambitious', 'ambitious')",-0.9580263,-0.9659964,-0.7692425,-0.8045197,-0.0352772
73,1.0175216,0.9231604,"('helpless', 'self-reliant')",-2.961895,-2.87506,-0.9721867,-0.9759499,-0.0037632
74,-0.1753976,-0.09047125,"('undedicated', 'dedicated')",0.0037341644,-0.06459481,-0.0858317,-0.077533,0.0082987
75,-0.112306565,-0.09318734,"('meek', 'impulsive')",-0.53974277,-0.4298397,-0.3260247,-0.2615135,0.0645112
76,1.0752919,1.1300555,"('anxious', 'daring')",0.17759624,0.220427,0.626444,0.6752413,0.0487973
77,-0.30504516,-0.20514019,"('unmotivated', 'motivated')",-1.2477318,-1.1374924,-0.7763885,-0.6713163,0.1050722
78,-1.1361113,-0.8483734,"('nonresilient', 'resilient')",0.16741545,0.2638214,-0.4843479,-0.292276,0.1920719
79,-1.2365505,-1.2170116,"('wavering', 'unwavering')",-0.33511195,-0.29062346,-0.7858312,-0.7538175,0.0320137
80,1.0253729,0.84481543,"('dominated', 'dominating')",-1.4214174,-1.5304279,-0.1980222,-0.3428062,-0.144784
81,1.4618698,1.1703101,"('submissive', 'aggressive')",-0.5584735,-0.51870894,0.4516982,0.3258006,-0.1258976
82,0.083813846,0.10958828,"('poor', 'rich')",6.3829837,6.3654337,3.2333987,3.2375109,0.0041122
83,-0.19644266,-0.26446715,"('powerless', 'powerful')",-1.0329041,-1.1060331,-0.6146734,-0.6852501,-0.0705767
84,0.4807662,0.3651652,"('inferior', 'superior')",0.91941655,0.87435985,0.7000914,0.6197625,-0.0803289
85,-1.2253678,-1.1912265,"('insignificant', 'prestigious')",0.6148395,0.61661816,-0.3052641,-0.2873042,0.0179599
86,-1.6954976,-1.7060758,"('uninfluential', 'influential')",-0.18686281,-0.3509425,-0.9411802,-1.0285091,-0.0873289
87,0.43624365,0.20898277,"('unsuccessful', 'successful')",0.6034686,0.432404,0.5198561,0.3206934,-0.1991627
88,0.045057885,-0.054955933,"('low', 'eminent')",0.4227014,0.41943666,0.2338796,0.1822404,-0.0516392
