,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
27,-1.630485,-1.5220042,"('hardhearted', 'softhearted')",-0.48918587,-0.40569663,0.27194098,0.25504062,-0.61591,-0.5575534,0.0583566
28,-0.6809269,-0.80007327,"('disloyal', 'loyal')",0.34223855,0.1396315,1.2692472,1.1527138,0.3101863,0.1640907,-0.1460956
29,0.072470546,0.07030567,"('unfair', 'fair')",-0.9069445,-0.9455399,-0.6542989,-0.79091,-0.4962576,-0.5553814,-0.0591238
30,0.95229125,0.9151854,"('intolerant', 'tolerant')",1.2818034,1.2592387,1.176189,1.1485325,1.1367612,1.1076522,-0.029109
31,-1.7122254,-1.6162678,"('evil', 'good')",-0.7968897,-0.7159501,-1.4932654,-1.5708426,-1.3341268,-1.3010201,0.0331067
32,-0.084668875,-0.21903583,"('unkind', 'kind')",0.23559748,0.14534643,1.12818,0.9806232,0.4263695,0.3023113,-0.1240582
33,0.18702532,0.17070618,"('wrong', 'right')",0.47312415,0.4786582,-0.7427664,-0.7966912,-0.027539,-0.0491089,-0.0215699
34,-0.09127102,-0.009623833,"('mean', 'honorable')",0.23815033,0.3372414,5.268618,5.550568,1.8051658,1.9593952,0.1542294
35,-0.8998351,-0.9386168,"('corrupt', 'incorrupt')",-0.31744355,-0.3523634,-0.79266375,-0.83184993,-0.6699808,-0.7076101,-0.0376293
36,-0.95187813,-1.0283368,"('hostile', 'amicable')",-0.45247465,-0.5913414,-0.43764704,-0.56835324,-0.6139999,-0.7293438,-0.1153439
37,0.21403481,0.15976432,"('fake', 'genuine')",-0.31493577,-0.3738421,-0.5147063,-0.51914006,-0.2052024,-0.2444059,-0.0392035
38,-0.5465386,-0.5243397,"('untruthful', 'truthful')",0.078935236,0.033680905,-0.026060496,0.090569206,-0.1645546,-0.1333632,0.0311914
39,1.6843551,1.7440107,"('exploitative', 'cooperative')",0.91964835,0.99888825,0.29871243,0.36737776,0.967572,1.0367589,0.0691869
40,-0.76347035,-0.69286233,"('stingy', 'generous')",-0.28326547,-0.23607984,-2.3444903,-2.4786243,-1.1304087,-1.1358555,-0.0054468
41,-0.6380755,-0.5812342,"('unforgiving', 'forgiving')",-0.2828519,-0.25122565,0.19915918,0.115548015,-0.2405894,-0.2389706,0.0016188
42,0.2754208,0.35845104,"('unreliable', 'reliable')",-0.21422741,-0.11720511,-3.0809023,-3.0869384,-1.0065696,-0.9485641,0.0580055
43,-0.05883519,0.021208283,"('irresponsible', 'responsible')",-0.6434868,-0.5341308,0.17469251,0.23429416,-0.1758765,-0.0928761,0.0830004
44,0.6461082,0.6754143,"('prejudiced', 'unprejudiced')",-0.21663871,-0.12522425,-1.1894716,-1.1677254,-0.253334,-0.2058451,0.0474889
45,0.22067921,0.25713095,"('incompetent', 'competent')",-0.9040406,-0.85995805,0.2753071,0.18944913,-0.1360181,-0.1377926,-0.0017745
46,0.90288746,0.8484443,"('uncompetitive', 'competitive')",-0.55272156,-0.56584746,-0.5791943,-0.6403101,-0.0763428,-0.1192378,-0.042895
47,0.1443773,0.2525803,"('stupid', 'smart')",0.7805959,0.7989461,5.3134937,5.5015664,2.0794889,2.1843643,0.1048754
48,-0.22432016,-0.27516946,"('unintelligent', 'intelligent')",0.74536943,0.7032688,0.9050631,0.8812469,0.4753708,0.4364488,-0.038922
49,0.2864958,0.35472637,"('unable', 'able')",0.4750045,0.57984465,-0.029963294,0.05946056,0.2438457,0.3313439,0.0874982
50,-0.22772743,-0.3112738,"('clumsy', 'skillful')",0.8730697,0.78314483,0.031916406,-0.016546948,0.2257529,0.1517747,-0.0739782
51,0.78518015,0.62281406,"('uneducated', 'educated')",0.09108313,-0.12471636,0.529274,0.44056186,0.4685124,0.3128865,-0.1556259
52,-0.29600558,-0.40250766,"('irrational', 'rational')",0.16352901,-0.053230636,0.07407608,-0.04840431,-0.0194668,-0.1680475,-0.1485807
53,-0.59636617,-0.6850966,"('uncreative', 'creative')",0.02874165,-0.14022318,0.4587915,0.32732314,-0.0362777,-0.1659989,-0.1297212
54,-0.77494824,-0.8857065,"('incapable', 'capable')",-0.44017285,-0.6222003,0.6946863,0.71259713,-0.1734782,-0.2651032,-0.091625
55,1.1486094,1.1189891,"('incompetent', 'clever')",0.024474736,0.010139801,0.7428081,0.694967,0.6386307,0.608032,-0.0305987
56,1.0971571,1.0567865,"('impractical', 'practical')",0.7498916,0.7559937,-0.06473676,-0.07708549,0.594104,0.5785649,-0.0155391
57,-0.6712678,-0.7599771,"('unimaginative', 'imaginative')",0.32381284,0.16673303,-2.501452,-2.6814432,-0.9496357,-1.0915624,-0.1419267
58,-0.2590563,-0.24789962,"('undiscriminating', 'discriminating')",0.8647983,0.7694941,-0.3400585,-0.33668566,0.0885612,0.0616363,-0.0269249
59,0.115645885,0.19142321,"('foolish', 'wise')",0.06278505,0.023868427,-0.1458539,-0.10314067,0.010859,0.0373837,0.0265247
60,1.1874042,1.1837534,"('inefficient', 'efficient')",1.0501246,1.1830473,0.09734331,0.19649798,0.7782907,0.8544329,0.0761422
61,0.51990193,0.42750624,"('illogical', 'logical')",0.28380772,0.16768572,0.3869652,0.25697553,0.3968916,0.2840558,-0.1128358
62,1.3342699,1.391144,"('incompetent', 'brilliant')",0.6802864,0.78258896,0.7679949,0.86129874,0.9275171,1.0116773,0.0841602
63,0.5393229,0.5582064,"('unperceptive', 'insightful')",-0.23486906,-0.22226259,0.30394334,0.33174947,0.2027991,0.2225644,0.0197653
64,0.14247224,0.1562823,"('shy', 'confident')",-0.6228199,-0.5405073,-5.951298,-6.128266,-2.143882,-2.1708302,-0.0269482
65,0.29992992,0.28632244,"('insecure', 'secure')",0.3024868,0.23057741,0.18909968,0.23635283,0.2638388,0.2510842,-0.0127546
66,-0.6456789,-0.686038,"('inactive', 'active')",-1.1412956,-1.203085,0.14390415,0.17260617,-0.5476901,-0.5721722,-0.0244821
67,0.7139114,0.6883192,"('doubtful', 'determined')",0.1314479,0.21678878,-0.32490337,-0.28995138,0.1734853,0.2050522,0.0315669
68,0.24169645,0.15459363,"('dependent', 'independent')",-0.28666872,-0.36932164,-0.9258157,-0.8888771,-0.323596,-0.3678684,-0.0442724
69,0.15836182,0.23390234,"('lazy', 'industrious')",0.68088907,0.7863927,-0.8441827,-0.7841282,-0.0016439,0.0787223,0.0803662
70,-0.055671744,-0.041269187,"('lethargic', 'energetic')",-0.22784872,-0.2341426,0.11924836,0.16401476,-0.0547574,-0.0371323,0.0176251
71,0.13146907,0.10816147,"('diffident', 'self-confident')",0.9125938,0.9332958,0.2174441,0.16797523,0.4205023,0.4031442,-0.0173581
72,-0.59247977,-0.55190295,"('unambitious', 'ambitious')",-0.38960883,-0.3389867,-0.67192316,-0.5465619,-0.5513372,-0.4791505,0.0721867
73,0.46511838,0.44151655,"('helpless', 'self-reliant')",0.69294757,0.67904514,-3.4202409,-3.3908424,-0.7540584,-0.7567603,-0.0027019
74,0.21889687,0.1664917,"('undedicated', 'dedicated')",0.29225594,0.31320268,-0.36290437,-0.40939274,0.0494161,0.0234339,-0.0259822
75,0.06475788,0.12289095,"('meek', 'impulsive')",0.09404421,0.04130586,-0.42411956,-0.285393,-0.0884392,-0.0403987,0.0480405
76,1.0038518,1.0205804,"('anxious', 'daring')",0.3243415,0.34034067,0.18610227,0.21434367,0.5047652,0.5250883,0.0203231
77,0.2893166,0.2456502,"('unmotivated', 'motivated')",0.3306733,0.28972298,-0.9044668,-0.87508863,-0.0948256,-0.1132385,-0.0184129
78,-1.3303804,-1.2960514,"('nonresilient', 'resilient')",-0.42844033,-0.33488205,-0.30442905,-0.34819126,-0.6877499,-0.6597082,0.0280417
79,-1.4409957,-1.4818497,"('wavering', 'unwavering')",-0.9311891,-1.0498729,-0.83311206,-0.77913386,-1.0684323,-1.1036188,-0.0351865
80,1.7864137,1.8202089,"('dominated', 'dominating')",0.3258289,0.32484046,-0.49673316,-0.35890687,0.5385032,0.5953808,0.0568776
81,0.6257439,0.6007951,"('submissive', 'aggressive')",0.91956353,0.7921242,-0.09737955,0.020762652,0.4826426,0.4712273,-0.0114153
82,-0.25395355,-0.29684657,"('poor', 'rich')",-0.040217362,-0.16004619,6.643682,6.661471,2.1165037,2.0681926,-0.0483111
83,0.40505272,0.38785854,"('powerless', 'powerful')",0.18428127,0.22912146,-1.1673409,-1.1581717,-0.192669,-0.1803972,0.0122718
84,0.28273267,0.21664993,"('inferior', 'superior')",0.37672752,0.3440378,0.7477391,0.6944859,0.4690664,0.4183912,-0.0506752
85,-0.9221972,-0.9532436,"('insignificant', 'prestigious')",0.24918467,0.1302771,-0.14835472,-0.20480287,-0.2737891,-0.3425898,-0.0688007
86,-0.6701379,-0.711625,"('uninfluential', 'influential')",-0.20552471,-0.37622413,-0.531398,-0.62774247,-0.4690202,-0.5718639,-0.1028437
87,1.2993999,1.2139485,"('unsuccessful', 'successful')",0.4746387,0.34077126,1.2250285,1.247464,0.999689,0.9340612,-0.0656278
88,-0.04845657,-0.18443914,"('low', 'eminent')",0.9901808,0.7875731,0.36663628,0.24378581,0.4361202,0.2823066,-0.1538136
