,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
30,-0.016969604,-0.048738815,"('intolerant', 'tolerant')",0.6437551,0.58939075,0.3133927,0.270326,-0.0430667
31,-0.30782685,-0.17964934,"('evil', 'good')",-1.1561422,-1.1812094,-0.7319846,-0.6804294,0.0515552
32,0.2954227,0.21116689,"('unkind', 'kind')",0.7765141,0.6791396,0.5359684,0.4451532,-0.0908152
33,1.0114666,0.9059014,"('wrong', 'right')",0.11258519,-0.017215934,0.5620259,0.4443427,-0.1176832
34,0.20104426,0.3601994,"('mean', 'honorable')",5.654516,5.796664,2.9277802,3.0784318,0.1506516
35,-0.04620744,-0.22816542,"('corrupt', 'incorrupt')",0.06990223,-0.12623967,0.0118474,-0.1772026,-0.18905
36,0.84194934,0.7331445,"('hostile', 'amicable')",0.5680104,0.37014502,0.7049799,0.5516448,-0.1533351
37,0.12244266,0.06570674,"('fake', 'genuine')",0.591853,0.5813763,0.3571478,0.3235415,-0.0336063
38,-0.019414105,-0.01255925,"('untruthful', 'truthful')",0.5578381,0.61119074,0.269212,0.2993158,0.0301038
39,0.33962917,0.47574878,"('exploitative', 'cooperative')",0.39541373,0.39649302,0.3675215,0.4361209,0.0685994
40,0.40316832,0.42282096,"('stingy', 'generous')",-2.3391213,-2.442147,-0.9679765,-1.009663,-0.0416865
41,-0.40450054,-0.424439,"('unforgiving', 'forgiving')",0.1337393,0.047330506,-0.1353806,-0.1885543,-0.0531737
42,-0.9274055,-1.0020568,"('unreliable', 'reliable')",-3.1489768,-3.1456606,-2.0381911,-2.0738587,-0.0356676
43,-0.1524596,-0.11134551,"('irresponsible', 'responsible')",0.53295964,0.5871004,0.19025,0.2378774,0.0476274
44,-0.7730122,-0.77020925,"('prejudiced', 'unprejudiced')",-0.93460953,-0.87889826,-0.8538109,-0.8245537,0.0292572
45,-1.4191155,-1.5192864,"('incompetent', 'competent')",0.0124993455,-0.0069868965,-0.7033081,-0.7631366,-0.0598285
46,-0.9923612,-1.012379,"('uncompetitive', 'competitive')",-0.84867054,-0.84035003,-0.9205159,-0.9263645,-0.0058486
47,0.014185691,0.027860338,"('stupid', 'smart')",5.335734,5.4903054,2.6749599,2.7590828,0.0841229
48,0.4801781,0.4960751,"('unintelligent', 'intelligent')",0.28788966,0.33102828,0.3840339,0.4135517,0.0295178
49,-0.44076917,-0.3993729,"('unable', 'able')",-0.3496104,-0.28103915,-0.3951898,-0.340206,0.0549838
50,-1.1928853,-1.3000407,"('clumsy', 'skillful')",0.08969362,0.040168565,-0.5515958,-0.6299361,-0.0783403
51,-1.0319339,-1.136779,"('uneducated', 'educated')",0.35044274,0.27444407,-0.3407456,-0.4311674,-0.0904218
52,0.011612758,-0.181759,"('irrational', 'rational')",0.02944332,-0.14563347,0.020528,-0.1636962,-0.1842242
53,0.14507581,0.038535696,"('uncreative', 'creative')",-0.101717874,-0.14065515,0.021679,-0.0510597,-0.0727387
54,-1.1509457,-1.2336653,"('incapable', 'capable')",0.906348,0.99210507,-0.1222988,-0.1207801,0.0015187
55,-0.25708568,-0.21202044,"('incompetent', 'clever')",-0.35891578,-0.32472888,-0.3080007,-0.2683747,0.039626
56,0.74909323,0.6398404,"('impractical', 'practical')",0.14409605,0.15504786,0.4465947,0.3974441,-0.0491506
57,0.09747387,-0.0503058,"('unimaginative', 'imaginative')",-3.6037085,-3.6019053,-1.7531173,-1.8261056,-0.0729883
58,0.66162133,0.5820173,"('undiscriminating', 'discriminating')",0.040666655,-0.020305328,0.351144,0.280856,-0.070288
59,0.27039784,0.22118118,"('foolish', 'wise')",0.41770968,0.4515126,0.3440537,0.3363469,-0.0077068
60,-0.03874148,0.12807968,"('inefficient', 'efficient')",-0.10046032,0.092794925,-0.0696009,0.1104373,0.1800382
61,0.09288971,-0.055641107,"('illogical', 'logical')",0.31889105,0.14288905,0.2058904,0.043624,-0.1622664
62,0.16111645,0.25395662,"('incompetent', 'brilliant')",0.23602003,0.36664912,0.1985682,0.3103029,0.1117347
63,-0.8381429,-0.7823811,"('unperceptive', 'insightful')",0.72334385,0.80771184,-0.0573995,0.0126654,0.0700649
64,-1.1372179,-1.1405042,"('shy', 'confident')",-6.459951,-6.5589943,-3.7985845,-3.8497493,-0.0511648
65,0.038346406,-0.018215869,"('insecure', 'secure')",-0.105448835,-0.03783283,-0.0335512,-0.0280243,0.0055269
66,-0.5174289,-0.49504757,"('inactive', 'active')",1.2582858,1.2683465,0.3704284,0.3866495,0.0162211
67,-0.34141535,-0.4606031,"('doubtful', 'determined')",-0.21124953,-0.20640224,-0.2763324,-0.3335027,-0.0571703
68,-0.78331804,-0.8544366,"('dependent', 'independent')",-0.48734874,-0.4911542,-0.6353334,-0.6727954,-0.037462
69,0.7396988,0.7151641,"('lazy', 'industrious')",-0.6035372,-0.65983385,0.0680808,0.0276651,-0.0404157
70,-1.0751559,-0.96473384,"('lethargic', 'energetic')",0.46532673,0.43891677,-0.3049146,-0.2629085,0.0420061
71,0.6559345,0.6790347,"('diffident', 'self-confident')",0.98899007,0.9180023,0.8224623,0.7985185,-0.0239438
72,1.0346072,1.0707247,"('unambitious', 'ambitious')",-0.25418964,-0.16855764,0.3902088,0.4510835,0.0608747
73,1.1284158,1.0377862,"('helpless', 'self-reliant')",-3.6621845,-3.7139478,-1.2668843,-1.3380808,-0.0711965
74,-0.25715816,-0.30587733,"('undedicated', 'dedicated')",0.06820919,0.0102496445,-0.0944745,-0.1478138,-0.0533393
75,-0.73035216,-0.78992474,"('meek', 'impulsive')",-0.45070237,-0.37777427,-0.5905273,-0.5838495,0.0066778
76,-0.8938743,-0.8622217,"('anxious', 'daring')",0.2995956,0.3396173,-0.2971393,-0.2613022,0.0358371
77,-1.4201742,-1.3882891,"('unmotivated', 'motivated')",-1.350086,-1.2354777,-1.3851302,-1.3118834,0.0732468
78,-0.84773326,-0.78159803,"('nonresilient', 'resilient')",-0.11838216,-0.09103066,-0.4830577,-0.4363143,0.0467434
79,-0.16898826,-0.2887257,"('wavering', 'unwavering')",0.31842098,0.37403294,0.0747164,0.0426536,-0.0320628
80,-0.14203805,-0.17320836,"('dominated', 'dominating')",-0.5594828,-0.500629,-0.3507604,-0.3369187,0.0138417
81,-0.9716228,-1.0097376,"('submissive', 'aggressive')",-0.896517,-0.7028002,-0.9340699,-0.8562689,0.077801
82,-1.0246847,-1.1711726,"('poor', 'rich')",5.657149,5.693457,2.3162322,2.2611423,-0.0550899
83,0.15992987,0.12754379,"('powerless', 'powerful')",-0.68281865,-0.6948292,-0.2614444,-0.2836427,-0.0221983
84,0.5577255,0.47672376,"('inferior', 'superior')",0.550685,0.5546543,0.5542052,0.515689,-0.0385162
85,0.6607195,0.59553665,"('insignificant', 'prestigious')",-0.14687467,-0.18884313,0.2569224,0.2033468,-0.0535756
86,0.60026973,0.42272925,"('uninfluential', 'influential')",-0.01584787,-0.11220612,0.2922109,0.1552616,-0.1369493
87,-0.34043446,-0.5254419,"('unsuccessful', 'successful')",0.6914984,0.72577435,0.175532,0.1001662,-0.0753658
88,0.7583378,0.5563998,"('low', 'eminent')",0.20066102,0.1532939,0.4794994,0.3548469,-0.1246525
