,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.4330516,-0.47219616,"('hardhearted', 'softhearted')",0.09396783,0.16315697,1.8513218,1.7439901,0.5040793,0.4783169,-0.0257624
28,0.19694194,0.083296955,"('disloyal', 'loyal')",0.37993404,0.20533371,1.0733302,0.9778703,0.5500687,0.422167,-0.1279017
29,-1.6110035,-1.6975726,"('unfair', 'fair')",-0.9792327,-1.0543218,-0.38783497,-0.53219783,-0.9926904,-1.0946975,-0.1020071
30,0.043876957,0.051398993,"('intolerant', 'tolerant')",1.0068072,0.99495256,0.8144581,0.8727396,0.6217141,0.6396971,0.017983
31,-1.5009539,-1.566428,"('evil', 'good')",-0.92339253,-0.88816035,-0.2948966,-0.36993194,-0.9064143,-0.9415068,-0.0350925
32,-1.3330652,-1.3952456,"('unkind', 'kind')",0.54157364,0.4159991,0.7566557,0.6802263,-0.0116119,-0.0996734,-0.0880615
33,0.6364976,0.6211605,"('wrong', 'right')",1.1424911,1.0861968,-0.055052876,-0.22488475,0.5746453,0.4941575,-0.0804878
34,-0.115805134,-0.017654004,"('mean', 'honorable')",0.016579792,0.12494852,5.6399975,5.8914123,1.846924,1.9995689,0.1526449
35,0.263792,0.11912562,"('corrupt', 'incorrupt')",-0.78670466,-0.84914,0.24052167,0.019181758,-0.0941303,-0.2369442,-0.1428139
36,-0.5295684,-0.6981112,"('hostile', 'amicable')",-1.6078365,-1.683317,0.56462777,0.37664348,-0.5242591,-0.6682616,-0.1440025
37,0.5178325,0.48153722,"('fake', 'genuine')",0.25054476,0.20735087,0.57209617,0.58916324,0.4468245,0.4260171,-0.0208074
38,-0.6911124,-0.6663555,"('untruthful', 'truthful')",-0.031600848,-0.03259915,-0.2830224,-0.20757097,-0.3352452,-0.3021752,0.03307
39,0.56429803,0.639043,"('exploitative', 'cooperative')",0.2952279,0.35412166,0.26151663,0.26512313,0.3736808,0.4194293,0.0457485
40,1.0200973,0.94851625,"('stingy', 'generous')",1.3855511,1.3722343,-1.1246912,-1.2589145,0.4269857,0.3539454,-0.0730403
41,0.103379905,0.004712347,"('unforgiving', 'forgiving')",0.42990208,0.46346638,0.23648483,0.16743958,0.2565889,0.2118728,-0.0447161
42,-0.5410058,-0.384591,"('unreliable', 'reliable')",-0.053264007,0.059789848,-3.3815627,-3.3284,-1.3252775,-1.2177337,0.1075438
43,-0.6302563,-0.47698668,"('irresponsible', 'responsible')",0.046481907,0.10852352,0.21736296,0.29264393,-0.1221371,-0.0252731,0.096864
44,-1.0373988,-1.0103016,"('prejudiced', 'unprejudiced')",-0.58815277,-0.5086223,-1.5177442,-1.5327699,-1.0477653,-1.0172313,0.030534
45,-0.0952883,-0.12151652,"('incompetent', 'competent')",0.42112732,0.45883635,-0.14818443,-0.155886,0.0592182,0.0604779,0.0012597
46,-0.45044363,-0.43703416,"('uncompetitive', 'competitive')",0.8652165,0.84050745,-1.035551,-1.056059,-0.206926,-0.2175286,-0.0106026
47,-0.38314527,-0.3183748,"('stupid', 'smart')",0.7383345,0.7858119,5.357722,5.5373173,1.9043037,2.0015848,0.0972811
48,0.45858687,0.33614582,"('unintelligent', 'intelligent')",0.6330775,0.5135517,0.21171111,0.26869684,0.4344585,0.3727981,-0.0616604
49,-0.86046445,-0.83707786,"('unable', 'able')",-0.8981804,-0.8455857,-0.36635974,-0.24167104,-0.7083348,-0.6414449,0.0668899
50,-0.30066842,-0.30811167,"('clumsy', 'skillful')",-0.20293283,-0.21704336,0.02190442,-0.020863842,-0.1605656,-0.1820063,-0.0214407
51,-0.3778215,-0.48100802,"('uneducated', 'educated')",-0.30804864,-0.46911788,0.04255522,0.047321178,-0.2144383,-0.3009349,-0.0864966
52,0.061794076,-0.1615095,"('irrational', 'rational')",0.07756257,-0.16782288,0.3663689,0.17914207,0.1685752,-0.0500634,-0.2186386
53,-0.6693204,-0.74826455,"('uncreative', 'creative')",0.3738021,0.2159279,0.8021256,0.7822773,0.1688691,0.0833135,-0.0855556
54,-0.7770697,-0.8652885,"('incapable', 'capable')",-0.7312269,-0.8789365,1.1818352,1.1993792,-0.1088205,-0.1816153,-0.0727948
55,-0.5437015,-0.55599844,"('incompetent', 'clever')",0.26723352,0.3020473,-0.18927696,-0.13097748,-0.1552483,-0.1283095,0.0269388
56,0.13177112,0.23187262,"('impractical', 'practical')",1.2466851,1.3515843,-0.94807357,-0.84620446,0.1434609,0.2457508,0.1022899
57,0.4566355,0.4028083,"('unimaginative', 'imaginative')",0.4726701,0.35232338,-2.225657,-2.2842307,-0.4321171,-0.5096997,-0.0775826
58,0.1935473,0.17007212,"('undiscriminating', 'discriminating')",1.2209461,1.1328536,0.3891697,0.33911186,0.601221,0.5473459,-0.0538751
59,-0.5850631,-0.6125997,"('foolish', 'wise')",-0.64319813,-0.6947333,0.32815847,0.31073165,-0.3000342,-0.3322004,-0.0321662
60,-0.33799592,-0.15077844,"('inefficient', 'efficient')",1.2050048,1.358553,-0.8124679,-0.6064225,0.0181804,0.2004507,0.1822703
61,-0.55338544,-0.5996196,"('illogical', 'logical')",0.31686565,0.22476983,0.17484441,0.029555514,-0.0205585,-0.1150981,-0.0945396
62,0.33698615,0.41709366,"('incompetent', 'brilliant')",0.5950621,0.6497678,-0.33539262,-0.18167101,0.1988852,0.2950635,0.0961783
63,-0.49678284,-0.411467,"('unperceptive', 'insightful')",0.39597476,0.41375786,0.461577,0.5860553,0.1202563,0.1961154,0.0758591
64,-1.0374432,-0.96675044,"('shy', 'confident')",-0.12851188,-0.14232066,-7.2284446,-7.3199205,-2.7981332,-2.8096638,-0.0115306
65,-1.4552603,-1.4938434,"('insecure', 'secure')",0.077477954,0.012779951,-0.84647965,-0.7854583,-0.7414207,-0.7555073,-0.0140866
66,-0.14884171,-0.21212088,"('inactive', 'active')",-1.3223419,-1.4475964,0.95488334,0.8533686,-0.1721001,-0.2687829,-0.0966828
67,1.2588404,1.3263742,"('doubtful', 'determined')",0.8934815,0.92910224,-0.59871244,-0.52839386,0.5178698,0.5756942,0.0578244
68,-1.1872962,-1.2732539,"('dependent', 'independent')",-0.9965638,-1.0267068,-0.6863469,-0.6736548,-0.9567356,-0.9912051,-0.0344695
69,1.2709286,1.3206953,"('lazy', 'industrious')",0.8070704,0.8683884,-0.27283695,-0.36301038,0.6017207,0.6086911,0.0069704
70,0.9127384,0.941883,"('lethargic', 'energetic')",0.5414013,0.56384075,0.39151725,0.4076148,0.615219,0.6377795,0.0225605
71,0.10005266,0.13894458,"('diffident', 'self-confident')",0.82818395,0.83793163,0.20876148,0.17986858,0.3789994,0.3855816,0.0065822
72,0.865005,0.9164196,"('unambitious', 'ambitious')",0.21752745,0.1734322,-0.45180136,-0.43186912,0.2102437,0.2193276,0.0090839
73,1.273659,1.2863421,"('helpless', 'self-reliant')",-0.0009494275,-0.012881525,-2.7926662,-2.806829,-0.5066522,-0.5111228,-0.0044706
74,0.58285487,0.61172116,"('undedicated', 'dedicated')",0.45475352,0.47514802,0.11441493,0.06552905,0.3840078,0.3841328,0.000125
75,0.107077,-0.00072318316,"('meek', 'impulsive')",-1.0981951,-1.1821287,-0.027470106,0.010046136,-0.3395294,-0.3909352,-0.0514058
76,-0.16950703,-0.07819995,"('anxious', 'daring')",0.70243555,0.76545924,-0.25252658,-0.12892406,0.0934673,0.1861117,0.0926444
77,0.27050036,0.31125456,"('unmotivated', 'motivated')",0.68930054,0.6698788,-1.4782606,-1.3774824,-0.1728199,-0.1321164,0.0407035
78,-0.6494173,-0.6302543,"('nonresilient', 'resilient')",0.18481645,0.19676639,-0.22937132,-0.21953759,-0.2313241,-0.2176752,0.0136489
79,-0.43670294,-0.5649593,"('wavering', 'unwavering')",-1.185907,-1.2590423,0.33895773,0.3461345,-0.4278841,-0.4926223,-0.0647382
80,0.28765407,0.33491942,"('dominated', 'dominating')",-0.07733832,-0.07275219,-1.1124101,-1.0852661,-0.3006981,-0.2743663,0.0263318
81,0.48491704,0.4295739,"('submissive', 'aggressive')",0.89255255,0.74656403,-1.0304817,-0.8988052,0.1156626,0.0924442,-0.0232184
82,-1.8148108,-1.8827591,"('poor', 'rich')",-0.1863477,-0.23048869,6.02347,6.215006,1.3407704,1.3672527,0.0264823
83,0.04325878,0.09646997,"('powerless', 'powerful')",-0.3961918,-0.41045362,-1.2137975,-1.2767304,-0.5222435,-0.530238,-0.0079945
84,0.68214333,0.6751407,"('inferior', 'superior')",0.10531883,0.03607896,0.79447174,0.69556445,0.5273113,0.468928,-0.0583833
85,0.50592124,0.43268806,"('insignificant', 'prestigious')",-0.16068676,-0.25764987,0.7973007,0.7576044,0.3808451,0.3108809,-0.0699642
86,0.19274746,0.06280526,"('uninfluential', 'influential')",-0.01899549,-0.18487525,0.14895213,0.025220983,0.107568,-0.032283,-0.139851
87,0.51598996,0.47021037,"('unsuccessful', 'successful')",0.8010466,0.5955019,0.80984086,0.81974113,0.7089592,0.6284844,-0.0804748
88,-0.050989106,-0.1849926,"('low', 'eminent')",-0.04884656,-0.22269437,0.08415486,0.09505589,-0.0052269,-0.1042104,-0.0989835
