,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
65,0.00085194036,-0.15010391,"('insecure', 'secure')",1.0556803,0.98983306,0.5974677,0.51151717,0.5513333,0.4504155,-0.1009178
66,-0.5357756,-0.4531108,"('inactive', 'active')",-1.1818674,-1.2024128,0.031528287,0.0014447458,-0.5620383,-0.5513597,0.0106786
67,0.6158278,0.5475027,"('doubtful', 'determined')",-0.03891677,0.064732224,-0.020391548,-0.053656306,0.1855065,0.1861929,0.0006864
68,-0.05819428,-0.18164127,"('dependent', 'independent')",-0.9641018,-1.056294,-0.92702866,-0.96395063,-0.6497749,-0.7339619,-0.084187
69,-0.39516106,-0.30264366,"('lazy', 'industrious')",0.44031778,0.44895607,-0.9295379,-0.8037978,-0.2947937,-0.2191618,0.0756319
70,-0.1702944,-0.20322973,"('lethargic', 'energetic')",0.21857777,0.26999402,0.3101847,0.28270054,0.1194894,0.1164883,-0.0030011
71,1.0859462,1.0499158,"('diffident', 'self-confident')",0.80829847,0.7754468,0.15286408,0.09504882,0.6823696,0.6401371,-0.0422325
72,1.301007,1.3281279,"('unambitious', 'ambitious')",0.44879612,0.4826182,-0.45094624,-0.38395265,0.4329523,0.4755978,0.0426455
73,1.2271268,1.2635915,"('helpless', 'self-reliant')",1.2311033,1.1450808,-3.0419095,-2.9212124,-0.1945598,-0.1708467,0.0237131
74,1.6055685,1.611112,"('undedicated', 'dedicated')",0.31749877,0.2757786,-0.39764443,-0.43524578,0.5084743,0.4838816,-0.0245927
75,-0.35706615,-0.25021625,"('meek', 'impulsive')",-1.1095196,-1.0990586,-0.6664143,-0.56351656,-0.711,-0.6375972,0.0734028
76,0.75829047,0.8182146,"('anxious', 'daring')",0.35151458,0.43391317,0.28039274,0.23538178,0.4633993,0.4958365,0.0324372
77,0.30145907,0.23754069,"('unmotivated', 'motivated')",0.665747,0.47964582,-0.86273354,-0.8458798,0.0348242,-0.0428978,-0.077722
78,-1.0280261,-0.9986028,"('nonresilient', 'resilient')",0.16118178,0.11480445,-0.20248531,-0.2493723,-0.3564432,-0.3777235,-0.0212803
79,-0.042162098,-0.06882487,"('wavering', 'unwavering')",-0.7380053,-0.9559549,-0.9626212,-0.99000347,-0.5809295,-0.6715945,-0.090665
80,0.10620093,0.024145119,"('dominated', 'dominating')",0.12719838,0.2579223,-0.10708122,-0.043744653,0.042106,0.0794409,0.0373349
81,0.07259768,-0.17905957,"('submissive', 'aggressive')",0.8370815,0.82566106,0.3622353,0.31529835,0.4239715,0.3206333,-0.1033382
82,-1.605728,-1.7288581,"('poor', 'rich')",0.6382822,0.44314295,5.88021,5.6629925,1.637588,1.4590925,-0.1784955
83,0.2898389,0.22021893,"('powerless', 'powerful')",0.3057521,0.3273447,-0.7885608,-0.816236,-0.0643233,-0.0895575,-0.0252342
84,1.0243672,0.8847768,"('inferior', 'superior')",0.9035695,0.81922835,0.56197757,0.491637,0.8299715,0.7318807,-0.0980908
85,0.93015367,0.97820973,"('insignificant', 'prestigious')",0.46498317,0.29378387,-0.77413243,-0.7935795,0.2070015,0.1594714,-0.0475301
86,0.19741172,-0.025112037,"('uninfluential', 'influential')",0.7122042,0.51224816,-0.2688686,-0.4450146,0.2135824,0.0140405,-0.1995419
87,-0.40605718,-0.5472386,"('unsuccessful', 'successful')",1.1828011,1.0826328,0.9264621,0.94659775,0.5677354,0.4939973,-0.0737381
88,0.5300486,0.3794829,"('low', 'eminent')",0.259826,0.15378621,0.16136558,-0.017360078,0.3170801,0.1719697,-0.1451104
