,thong_male,thong_female,tuple,average_male,average_female,female-male
30,1.2725406,1.1848896,"('intolerant', 'tolerant')",1.2725406,1.1848896,-0.087651
31,-1.4910107,-1.4442827,"('evil', 'good')",-1.4910107,-1.4442827,0.046728
32,1.4534397,1.3662893,"('unkind', 'kind')",1.4534397,1.3662893,-0.0871504
33,-0.67252094,-0.58736205,"('wrong', 'right')",-0.6725209,-0.5873621,0.0851588
34,4.429085,4.64696,"('mean', 'honorable')",4.4290848,4.6469598,0.217875
35,-1.1229596,-1.1821008,"('corrupt', 'incorrupt')",-1.1229596,-1.1821008,-0.0591412
36,-1.2888613,-1.2943673,"('hostile', 'amicable')",-1.2888613,-1.2943673,-0.005506
37,1.0664717,1.0752009,"('fake', 'genuine')",1.0664717,1.0752009,0.0087292
38,0.29284298,0.21802384,"('untruthful', 'truthful')",0.292843,0.2180238,-0.0748192
39,0.11054748,0.12059869,"('exploitative', 'cooperative')",0.1105475,0.1205987,0.0100512
40,-0.84551924,-0.87173855,"('stingy', 'generous')",-0.8455192,-0.8717386,-0.0262194
41,-0.025696194,-0.12021895,"('unforgiving', 'forgiving')",-0.0256962,-0.1202189,-0.0945227
42,-1.2755626,-1.2749515,"('unreliable', 'reliable')",-1.2755626,-1.2749515,0.0006111
43,1.7325567,1.6597064,"('irresponsible', 'responsible')",1.7325567,1.6597064,-0.0728503
44,-1.3247632,-1.5001171,"('prejudiced', 'unprejudiced')",-1.3247632,-1.5001171,-0.1753539
45,0.79664403,0.8956247,"('incompetent', 'competent')",0.796644,0.8956247,0.0989807
46,-0.019045819,0.057449598,"('uncompetitive', 'competitive')",-0.0190458,0.0574496,0.0764954
47,5.5158634,5.679217,"('stupid', 'smart')",5.5158634,5.6792169,0.1633535
48,1.0584997,1.0524534,"('unintelligent', 'intelligent')",1.0584997,1.0524534,-0.0060463
49,0.24114317,0.4884474,"('unable', 'able')",0.2411432,0.4884474,0.2473042
50,0.29297334,0.45479274,"('clumsy', 'skillful')",0.2929733,0.4547927,0.1618194
51,1.0566951,1.0981055,"('uneducated', 'educated')",1.0566951,1.0981055,0.0414104
52,-0.6720671,-0.5925131,"('irrational', 'rational')",-0.6720671,-0.5925131,0.079554
53,0.53534627,0.5618825,"('uncreative', 'creative')",0.5353463,0.5618825,0.0265362
54,1.310714,1.4764419,"('incapable', 'capable')",1.310714,1.4764419,0.1657279
55,1.4478155,1.4322437,"('incompetent', 'clever')",1.4478155,1.4322437,-0.0155718
56,1.1217412,1.1533837,"('impractical', 'practical')",1.1217412,1.1533837,0.0316425
57,-2.2094145,-2.120823,"('unimaginative', 'imaginative')",-2.2094145,-2.1208229,0.0885916
58,-0.10763341,-0.09044771,"('undiscriminating', 'discriminating')",-0.1076334,-0.0904477,0.0171857
59,0.028477589,0.18603852,"('foolish', 'wise')",0.0284776,0.1860385,0.1575609
60,1.1937971,1.2069944,"('inefficient', 'efficient')",1.1937971,1.2069944,0.0131973
61,0.5630993,0.5384837,"('illogical', 'logical')",0.5630993,0.5384837,-0.0246156
62,2.0756006,2.144378,"('incompetent', 'brilliant')",2.0756006,2.1443779,0.0687773
63,1.5191106,1.6433865,"('unperceptive', 'insightful')",1.5191106,1.6433865,0.1242759
64,-4.9608145,-4.9668264,"('shy', 'confident')",-4.9608145,-4.9668264,-0.0060119
65,1.5201615,1.4584126,"('insecure', 'secure')",1.5201615,1.4584126,-0.0617489
66,-0.057025686,0.005859226,"('inactive', 'active')",-0.0570257,0.0058592,0.0628849
67,-0.7221844,-0.65854,"('doubtful', 'determined')",-0.7221844,-0.65854,0.0636444
68,-0.12888095,-0.020757325,"('dependent', 'independent')",-0.1288809,-0.0207573,0.1081236
69,-1.8062887,-1.7564695,"('lazy', 'industrious')",-1.8062887,-1.7564695,0.0498192
70,2.019807,2.0792303,"('lethargic', 'energetic')",2.0198071,2.0792303,0.0594232
71,0.59933805,0.792399,"('diffident', 'self-confident')",0.5993381,0.792399,0.1930609
72,1.0600445,1.068834,"('unambitious', 'ambitious')",1.0600445,1.0688339,0.0087894
73,-2.8941483,-2.8228672,"('helpless', 'self-reliant')",-2.8941483,-2.8228672,0.0712811
74,0.44481024,0.38653624,"('undedicated', 'dedicated')",0.4448102,0.3865362,-0.058274
75,-0.93484974,-0.86554676,"('meek', 'impulsive')",-0.9348497,-0.8655468,0.0693029
76,1.4046457,1.3225847,"('anxious', 'daring')",1.4046457,1.3225847,-0.082061
77,-0.7385369,-0.6999808,"('unmotivated', 'motivated')",-0.7385369,-0.6999808,0.0385561
78,-0.13755828,-0.097463384,"('nonresilient', 'resilient')",-0.1375583,-0.0974634,0.0400949
79,-0.17355044,-0.07589302,"('wavering', 'unwavering')",-0.1735504,-0.075893,0.0976574
80,0.37336442,0.30906475,"('dominated', 'dominating')",0.3733644,0.3090647,-0.0642997
81,0.719189,0.730125,"('submissive', 'aggressive')",0.719189,0.730125,0.010936
82,6.213607,6.546373,"('poor', 'rich')",6.2136068,6.5463729,0.3327661
83,-0.21165992,-0.21375957,"('powerless', 'powerful')",-0.2116599,-0.2137596,-0.0020997
84,-0.082834706,0.008456264,"('inferior', 'superior')",-0.0828347,0.0084563,0.091291
85,-1.5618548,-1.522973,"('insignificant', 'prestigious')",-1.5618548,-1.5229729,0.0388819
86,0.8224426,0.9107499,"('uninfluential', 'influential')",0.8224426,0.9107499,0.0883073
87,0.28950566,0.5154938,"('unsuccessful', 'successful')",0.2895057,0.5154938,0.2259881
88,0.14842242,0.30988407,"('low', 'eminent')",0.1484224,0.3098841,0.1614617
