,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.5782897,-0.5419636,"('dishonest', 'honest')",-2.150804,-2.1307828,0.25518796,0.18093362,-0.8246353,-0.8306042,-0.0059689
25,0.19990021,0.14377943,"('egoistic', 'altruistic')",-0.02827835,-0.07164701,1.5366108,1.4606584,0.5694109,0.5109303,-0.0584806
26,0.31166232,0.28361708,"('hardhearted', 'benevolent')",0.12837528,0.1559487,1.6520952,1.5884323,0.6973776,0.6759993,-0.0213783
27,-0.76732594,-0.6680771,"('hardhearted', 'softhearted')",0.055072524,0.082481526,0.60297245,0.6305208,-0.036427,0.0149751,0.0514021
28,0.111570776,-0.0021875054,"('disloyal', 'loyal')",0.07537908,-0.08712542,0.5701259,0.38094345,0.2523586,0.0972102,-0.1551484
29,-0.7588137,-0.77608764,"('unfair', 'fair')",-1.2996675,-1.2925123,-0.84989023,-0.92060214,-0.9694571,-0.9964007,-0.0269436
30,0.7465892,0.8165734,"('intolerant', 'tolerant')",1.8182621,1.7602482,1.1696963,1.0840124,1.2448492,1.2202779,-0.0245713
31,-1.3470709,-1.2829578,"('evil', 'good')",-1.4521534,-1.4570152,-1.0229304,-1.008009,-1.2740516,-1.2493273,0.0247243
32,-0.39369354,-0.37412828,"('unkind', 'kind')",0.068367004,0.04985713,0.6673572,0.53259367,0.1140102,0.0694408,-0.0445694
33,0.20412016,0.06606223,"('wrong', 'right')",-0.324876,-0.3685714,-0.28995937,-0.33830214,-0.1369051,-0.2136038,-0.0766987
34,-0.24360004,-0.08222581,"('mean', 'honorable')",-0.23049748,-0.15430433,5.07304,5.3541827,1.5329808,1.7058841,0.1729033
35,-0.079708315,-0.2193089,"('corrupt', 'incorrupt')",-1.0098999,-1.0389268,0.16726935,0.12532909,-0.3074463,-0.3776355,-0.0701892
36,-0.9307623,-1.0501529,"('hostile', 'amicable')",-1.1865871,-1.3695657,0.7108365,0.5529767,-0.4688376,-0.6222473,-0.1534097
37,-0.1713963,-0.1720134,"('fake', 'genuine')",-0.10228258,-0.15117589,-0.18778683,-0.16234797,-0.1538219,-0.1618458,-0.0080239
38,-0.27583054,-0.2728175,"('untruthful', 'truthful')",-0.6402651,-0.6103054,-0.12912907,-0.07173051,-0.3484082,-0.3182845,0.0301237
39,1.115845,1.2113986,"('exploitative', 'cooperative')",0.36767635,0.47040635,-0.12580521,-0.17442712,0.452572,0.5024592,0.0498872
40,0.1118207,0.121275276,"('stingy', 'generous')",-0.18362468,-0.18882795,-1.8307809,-1.9517639,-0.6341949,-0.6731055,-0.0389106
41,-0.7921122,-0.78708047,"('unforgiving', 'forgiving')",-0.88965535,-0.84505886,0.44897175,0.28633064,-0.4109319,-0.4486029,-0.037671
42,0.44773936,0.47891036,"('unreliable', 'reliable')",-1.0802302,-0.96455336,-2.7036386,-2.6550326,-1.1120431,-1.0468918,0.0651513
43,-0.12713663,-0.018439136,"('irresponsible', 'responsible')",-0.41873965,-0.28436872,-0.18819718,-0.16864628,-0.2446912,-0.1571514,0.0875398
44,-0.15918756,-0.18393216,"('prejudiced', 'unprejudiced')",-0.36921737,-0.26111823,-0.8971743,-0.85924655,-0.4751931,-0.4347657,0.0404274
45,-1.1366749,-1.0660465,"('incompetent', 'competent')",-0.2479395,-0.29989645,-0.53089106,-0.62173754,-0.6385018,-0.6625601,-0.0240583
46,-0.68626094,-0.55260026,"('uncompetitive', 'competitive')",0.898603,0.86470336,-0.6738209,-0.7786914,-0.1538263,-0.1555294,-0.0017031
47,-0.014287548,0.09408994,"('stupid', 'smart')",1.1466683,1.1934376,4.737144,4.922096,1.9565083,2.0698744,0.1133661
48,0.5742861,0.58140296,"('unintelligent', 'intelligent')",0.9228639,0.86620235,0.42643344,0.31219524,0.6411945,0.5866002,-0.0545943
49,-0.3306588,-0.25542432,"('unable', 'able')",0.6911373,0.77471167,-0.014005513,0.13292594,0.115491,0.2174044,0.1019134
50,0.1195167,0.053457804,"('clumsy', 'skillful')",0.8650523,0.8351207,0.089882866,0.1226245,0.3581506,0.3370676,-0.021083
51,-0.39616108,-0.4559793,"('uneducated', 'educated')",0.70366234,0.503836,0.2562335,0.13655752,0.1879116,0.0614714,-0.1264402
52,-0.13434763,-0.40630597,"('irrational', 'rational')",-0.82072985,-1.0178084,0.42827722,0.24258178,-0.1756001,-0.3938442,-0.2182441
53,-0.536453,-0.58233315,"('uncreative', 'creative')",0.979772,0.8622315,1.0284406,0.9728504,0.4905865,0.4175829,-0.0730036
54,-0.531627,-0.6652407,"('incapable', 'capable')",0.0759993,-0.03942799,0.9174135,0.96446073,0.1539286,0.0865973,-0.0673313
55,0.010508116,0.083721854,"('incompetent', 'clever')",1.0370884,0.9799658,-0.39580438,-0.48380387,0.217264,0.1932946,-0.0239694
56,1.0054169,1.0787834,"('impractical', 'practical')",0.32092327,0.3231124,-0.12314078,-0.1721152,0.4010665,0.4099269,0.0088604
57,0.24176002,0.20029172,"('unimaginative', 'imaginative')",0.8359895,0.7378348,-1.8440996,-2.0337558,-0.2554501,-0.3652097,-0.1097596
58,-0.5552491,-0.5415722,"('undiscriminating', 'discriminating')",0.18679196,0.08158799,-0.10691701,-0.12199412,-0.1584581,-0.1939928,-0.0355347
59,0.23708342,0.10326923,"('foolish', 'wise')",-0.09199855,-0.1274851,0.46752483,0.44782937,0.2042032,0.1412045,-0.0629987
60,0.7951212,1.0043277,"('inefficient', 'efficient')",1.3036901,1.3950837,-0.4815548,-0.4459563,0.5390855,0.6511517,0.1120662
61,-0.13808548,-0.21974944,"('illogical', 'logical')",0.6154548,0.46171224,-0.16860741,-0.33329386,0.1029206,-0.0304437,-0.1333643
62,0.32385325,0.43725172,"('incompetent', 'brilliant')",0.88456523,0.9455853,-0.22581837,-0.13129365,0.3275334,0.4171811,0.0896477
63,-0.7722343,-0.66587377,"('unperceptive', 'insightful')",0.7633678,0.7606699,0.5053077,0.5723485,0.1654804,0.2223815,0.0569011
64,0.123499125,0.061392877,"('shy', 'confident')",0.06356281,0.07497266,-5.390936,-5.5683503,-1.7346247,-1.8106616,-0.0760369
65,0.43700004,0.43673283,"('insecure', 'secure')",0.26943976,0.22093476,-0.5765126,-0.68494225,0.0433091,-0.0090916,-0.0524007
66,-0.47850314,-0.49943238,"('inactive', 'active')",-0.3658989,-0.42466488,0.79537815,0.846168,-0.0163413,-0.0259764,-0.0096351
67,0.62800056,0.54420894,"('doubtful', 'determined')",0.45785677,0.48896167,-0.38663983,-0.33583724,0.2330725,0.2324444,-0.0006281
68,-0.6052434,-0.6329025,"('dependent', 'independent')",-0.0713951,-0.16206615,-0.6654737,-0.6916068,-0.4473707,-0.4955252,-0.0481545
69,0.52867746,0.5142828,"('lazy', 'industrious')",0.51152587,0.6341893,-0.120560065,0.053442914,0.3065478,0.4006383,0.0940905
70,0.16513728,0.267579,"('lethargic', 'energetic')",0.35927746,0.38730973,0.15882568,0.20529768,0.2277468,0.2867288,0.058982
71,0.56947476,0.70004314,"('diffident', 'self-confident')",0.33672893,0.42158243,0.39540383,0.46323997,0.4338692,0.5282885,0.0944193
72,-0.112982504,-0.077581465,"('unambitious', 'ambitious')",-0.8642051,-0.86393046,-1.6238582,-1.5871348,-0.8670153,-0.8428822,0.0241331
73,1.073449,0.99054384,"('helpless', 'self-reliant')",0.5316779,0.46442187,-2.4343438,-2.4805927,-0.2764057,-0.3418757,-0.06547
74,-0.13069806,0.01672664,"('undedicated', 'dedicated')",0.22622067,0.24328834,0.1302212,0.17142034,0.0752479,0.1438118,0.0685639
75,-0.08846415,-0.18412337,"('meek', 'impulsive')",-0.18535814,-0.2238424,0.06418952,0.22574067,-0.0698776,-0.0607417,0.0091359
76,0.53781664,0.62384325,"('anxious', 'daring')",1.0871034,1.1256155,0.243271,0.26137787,0.6227303,0.6702789,0.0475486
77,0.008519098,-0.054529294,"('unmotivated', 'motivated')",1.1907355,1.1349484,-0.9717885,-1.0139982,0.075822,0.0221403,-0.0536817
78,-0.9422983,-0.759036,"('nonresilient', 'resilient')",1.4657321,1.4973649,-0.04977285,0.06512788,0.157887,0.2678189,0.1099319
79,-0.76905733,-0.88883966,"('wavering', 'unwavering')",-1.7586668,-1.8759477,-0.028312089,-0.027955167,-0.8520121,-0.9309142,-0.0789021
80,0.8613324,0.91491437,"('dominated', 'dominating')",0.882406,1.0062954,-1.265487,-1.2563103,0.1594172,0.2216332,0.062216
81,0.60674137,0.55208504,"('submissive', 'aggressive')",1.401442,1.3108282,-0.50576943,-0.6277947,0.5008047,0.4117062,-0.0890985
82,-0.8180219,-0.88627833,"('poor', 'rich')",0.6603068,0.5234124,5.2517295,5.356658,1.6980047,1.6645974,-0.0334073
83,0.031318717,0.049691923,"('powerless', 'powerful')",-0.1915021,-0.14694288,-1.139755,-1.1713821,-0.4333128,-0.4228777,0.0104351
84,0.42981544,0.35534266,"('inferior', 'superior')",0.48185664,0.4757095,0.7275845,0.6476293,0.5464189,0.4928939,-0.053525
85,-0.2889405,-0.44595274,"('insignificant', 'prestigious')",-0.093918666,-0.18993896,0.943244,0.97541577,0.1867949,0.1131747,-0.0736202
86,-0.3791227,-0.4558774,"('uninfluential', 'influential')",0.29923427,0.12509915,-0.23407446,-0.4180109,-0.1046543,-0.2495964,-0.1449421
87,-0.6528192,-0.73606086,"('unsuccessful', 'successful')",1.1203704,1.0381478,0.83076733,0.8177777,0.4327728,0.3732882,-0.0594846
88,-0.25166455,-0.325563,"('low', 'eminent')",0.5495287,0.40921617,0.4581206,0.3925513,0.2519949,0.1587348,-0.0932601
