,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
30,0.2669865,0.23113364,"('intolerant', 'tolerant')",0.6437144,0.5797824,0.4553505,0.405458,-0.0498925
31,-0.92564267,-0.8637171,"('evil', 'good')",-0.03585536,-0.04897545,-0.480749,-0.4563463,0.0244027
32,0.18389706,0.14498788,"('unkind', 'kind')",0.38504034,0.2108676,0.2844687,0.1779277,-0.106541
33,0.12865014,0.066994175,"('wrong', 'right')",0.16872895,0.054934025,0.1486895,0.0609641,-0.0877254
34,-0.34502026,-0.26949275,"('mean', 'honorable')",3.3973768,3.4226422,1.5261782,1.5765748,0.0503966
35,-0.6730889,-0.7487018,"('corrupt', 'incorrupt')",-0.05169867,-0.21570005,-0.3623938,-0.4822009,-0.1198071
36,-1.0260632,-1.0916815,"('hostile', 'amicable')",1.1100368,0.9252229,0.0419868,-0.0832293,-0.1252161
37,-0.060365573,-0.02741091,"('fake', 'genuine')",0.32875955,0.30155012,0.134197,0.1370696,0.0028726
38,-1.0998837,-1.0937488,"('untruthful', 'truthful')",-0.14713338,-0.10471138,-0.6235085,-0.5992301,0.0242784
39,0.94756484,0.9859735,"('exploitative', 'cooperative')",0.49160653,0.5203937,0.7195857,0.7531836,0.0335979
40,-0.029592894,-0.040881105,"('stingy', 'generous')",-1.0764868,-1.2220353,-0.5530398,-0.6314582,-0.0784184
41,-0.57570714,-0.5904782,"('unforgiving', 'forgiving')",0.5959468,0.56385297,0.0101198,-0.0133126,-0.0234324
42,0.49797863,0.57880926,"('unreliable', 'reliable')",-1.9872425,-1.9426152,-0.7446319,-0.6819029,0.062729
43,-0.47907034,-0.4528771,"('irresponsible', 'responsible')",0.8693941,0.87082636,0.1951619,0.2089746,0.0138127
44,0.7804123,0.8270372,"('prejudiced', 'unprejudiced')",-1.4589442,-1.4482367,-0.3392659,-0.3105997,0.0286662
45,-0.27612656,-0.24873373,"('incompetent', 'competent')",0.85039645,0.8914772,0.2871349,0.3213717,0.0342368
46,-0.4152072,-0.39282745,"('uncompetitive', 'competitive')",-0.6443865,-0.60083884,-0.5297968,-0.4968331,0.0329637
47,0.12349038,0.17242362,"('stupid', 'smart')",4.5144362,4.4740906,2.3189633,2.3232572,0.0042939
48,-0.4222235,-0.44764474,"('unintelligent', 'intelligent')",-0.27204156,-0.25285012,-0.3471325,-0.3502474,-0.0031149
49,-0.19414997,-0.1523108,"('unable', 'able')",-0.6122842,-0.5486519,-0.4032171,-0.3504813,0.0527358
50,0.31031474,0.2578357,"('clumsy', 'skillful')",-0.39578122,-0.58102524,-0.0427332,-0.1615948,-0.1188616
51,0.18482116,0.09973446,"('uneducated', 'educated')",0.21346779,0.12214553,0.1991445,0.11094,-0.0882045
52,-0.7033051,-0.8520245,"('irrational', 'rational')",0.1167177,-0.092610724,-0.2932937,-0.4723176,-0.1790239
53,-1.243593,-1.315793,"('uncreative', 'creative')",1.0012492,0.8522388,-0.1211719,-0.2317771,-0.1106052
54,-0.43080312,-0.4961976,"('incapable', 'capable')",0.45980948,0.35347253,0.0145032,-0.0713625,-0.0858657
55,0.17993712,0.23422739,"('incompetent', 'clever')",-0.037134588,0.043427836,0.0714013,0.1388276,0.0674263
56,0.6930739,0.6969305,"('impractical', 'practical')",0.6131275,0.6973435,0.6531007,0.697137,0.0440363
57,-0.4257637,-0.41111904,"('unimaginative', 'imaginative')",-0.7616904,-0.6300501,-0.5937271,-0.5205846,0.0731425
58,-0.51437604,-0.5610286,"('undiscriminating', 'discriminating')",0.74787945,0.7864386,0.1167517,0.112705,-0.0040467
59,-0.09342131,-0.11175248,"('foolish', 'wise')",0.197981,0.08339141,0.0522798,-0.0141805,-0.0664603
60,0.92126507,0.9900288,"('inefficient', 'efficient')",-0.44058034,-0.26834896,0.2403424,0.3608399,0.1204975
61,-0.010496064,-0.10716109,"('illogical', 'logical')",0.82726747,0.6859408,0.4083857,0.2893898,-0.1189959
62,0.58242005,0.6222317,"('incompetent', 'brilliant')",0.18167719,0.2620944,0.3820486,0.4421631,0.0601145
63,-0.7053789,-0.6833406,"('unperceptive', 'insightful')",0.8193961,0.8553497,0.0570086,0.0860046,0.028996
64,0.7478836,0.81212825,"('shy', 'confident')",-4.345529,-4.1489263,-1.7988228,-1.668399,0.1304238
65,0.64357835,0.6559891,"('insecure', 'secure')",0.11058393,0.15345302,0.3770812,0.4047211,0.0276399
66,-0.62921304,-0.6057848,"('inactive', 'active')",0.8369478,0.7369622,0.1038674,0.0655887,-0.0382787
67,0.8063332,0.8018203,"('doubtful', 'determined')",-0.6509185,-0.5986027,0.0777074,0.1016088,0.0239014
68,-0.633818,-0.6613539,"('dependent', 'independent')",-0.9952808,-1.0097742,-0.8145494,-0.835564,-0.0210146
69,0.8810859,0.9000332,"('lazy', 'industrious')",0.1879941,0.17234501,0.53454,0.5361891,0.0016491
70,0.09810863,0.108795054,"('lethargic', 'energetic')",0.2822101,0.290458,0.1901594,0.1996265,0.0094671
71,-0.6809532,-0.67189705,"('diffident', 'self-confident')",0.38963792,0.3120468,-0.1456576,-0.1799251,-0.0342675
72,-0.26023236,-0.23005146,"('unambitious', 'ambitious')",0.47189033,0.53888625,0.105829,0.1544174,0.0485884
73,0.74323237,0.7201369,"('helpless', 'self-reliant')",-2.1405408,-2.1367664,-0.6986542,-0.7083148,-0.0096606
74,0.33224,0.3095724,"('undedicated', 'dedicated')",0.90399,0.8444852,0.6181149,0.5770288,-0.0410861
75,0.02194614,0.01775996,"('meek', 'impulsive')",-0.8488609,-0.7590213,-0.4134574,-0.3706307,0.0428267
76,0.19974571,0.241161,"('anxious', 'daring')",-0.4501521,-0.39636227,-0.1252032,-0.0776006,0.0476026
77,-0.103868924,-0.07659629,"('unmotivated', 'motivated')",-1.0451783,-0.898301,-0.5745236,-0.4874486,0.087075
78,-0.9253233,-0.903761,"('nonresilient', 'resilient')",0.4049054,0.39623433,-0.260209,-0.2537633,0.0064457
79,-0.9983815,-1.0405931,"('wavering', 'unwavering')",-0.26611802,-0.32512796,-0.6322498,-0.6828606,-0.0506108
80,0.46339032,0.5232653,"('dominated', 'dominating')",0.09533179,0.2758532,0.2793611,0.3995593,0.1201982
81,0.82408565,0.8391263,"('submissive', 'aggressive')",-0.78065306,-0.62011063,0.0217163,0.1095078,0.0877915
82,-0.5446055,-0.59053445,"('poor', 'rich')",4.2570715,4.091079,1.856233,1.7502724,-0.1059606
83,-0.3490565,-0.31516966,"('powerless', 'powerful')",-0.9869388,-0.8669052,-0.6679977,-0.5910375,0.0769602
84,0.22195408,0.20144397,"('inferior', 'superior')",0.7246504,0.68025213,0.4733022,0.4408481,-0.0324541
85,-0.3263147,-0.3638797,"('insignificant', 'prestigious')",0.579422,0.43264574,0.1265537,0.034383,-0.0921707
86,-1.0351735,-1.0948465,"('uninfluential', 'influential')",0.14694858,0.11330889,-0.4441125,-0.4907688,-0.0466563
87,0.9084718,0.87908685,"('unsuccessful', 'successful')",1.5256777,1.5372293,1.2170748,1.208158,-0.0089168
88,-0.3584602,-0.47564176,"('low', 'eminent')",0.338682,0.26907647,-0.0098891,-0.1032826,-0.0933935
