,nursery_male,nursery_female,tuple,average_male,average_female,female-male
35,-0.7499962,-0.96044797,"('corrupt', 'incorrupt')",-0.7499962,-0.960448,-0.2104518
36,-0.75072587,-0.82939047,"('hostile', 'amicable')",-0.7507259,-0.8293905,-0.0786646
37,0.49820575,0.4263637,"('fake', 'genuine')",0.4982058,0.4263637,-0.0718421
38,0.32186532,0.40928644,"('untruthful', 'truthful')",0.3218653,0.4092864,0.0874211
39,-0.032616444,-0.046961166,"('exploitative', 'cooperative')",-0.0326164,-0.0469612,-0.0143448
40,-2.332963,-2.516315,"('stingy', 'generous')",-2.332963,-2.516315,-0.183352
41,0.21911249,0.25211042,"('unforgiving', 'forgiving')",0.2191125,0.2521104,0.0329979
42,-2.4805655,-2.457054,"('unreliable', 'reliable')",-2.4805655,-2.4570539,0.0235116
43,1.2942506,1.4379706,"('irresponsible', 'responsible')",1.2942506,1.4379706,0.14372
44,-0.93296164,-1.004316,"('prejudiced', 'unprejudiced')",-0.9329616,-1.004316,-0.0713544
45,0.3485568,0.41047984,"('incompetent', 'competent')",0.3485568,0.4104798,0.061923
46,-1.0826242,-0.88654774,"('uncompetitive', 'competitive')",-1.0826242,-0.8865477,0.1960765
47,5.0562434,5.4341836,"('stupid', 'smart')",5.0562434,5.4341836,0.3779402
48,0.6134597,0.5894645,"('unintelligent', 'intelligent')",0.6134597,0.5894645,-0.0239952
49,-0.106649294,0.029575624,"('unable', 'able')",-0.1066493,0.0295756,0.1362249
50,-0.33116594,-0.32146466,"('clumsy', 'skillful')",-0.3311659,-0.3214647,0.0097012
51,-0.42732254,-0.438879,"('uneducated', 'educated')",-0.4273225,-0.438879,-0.0115565
52,-0.14143883,-0.27453378,"('irrational', 'rational')",-0.1414388,-0.2745338,-0.133095
53,0.04812493,0.08568516,"('uncreative', 'creative')",0.0481249,0.0856852,0.0375603
54,1.1585851,1.2743555,"('incapable', 'capable')",1.1585851,1.2743555,0.1157704
55,0.2974813,0.3848259,"('incompetent', 'clever')",0.2974813,0.3848259,0.0873446
56,1.1311524,1.2625147,"('impractical', 'practical')",1.1311524,1.2625147,0.1313623
57,-2.5438044,-2.5077283,"('unimaginative', 'imaginative')",-2.5438044,-2.5077283,0.0360761
58,-0.44990245,-0.43356168,"('undiscriminating', 'discriminating')",-0.4499024,-0.4335617,0.0163407
59,0.43667483,0.4483254,"('foolish', 'wise')",0.4366748,0.4483254,0.0116506
60,0.35023633,0.49384376,"('inefficient', 'efficient')",0.3502363,0.4938438,0.1436075
61,0.17809609,0.09137574,"('illogical', 'logical')",0.1780961,0.0913757,-0.0867204
62,1.0563586,1.2644719,"('incompetent', 'brilliant')",1.0563586,1.2644719,0.2081133
63,-0.13605678,-0.03638906,"('unperceptive', 'insightful')",-0.1360568,-0.0363891,0.0996677
64,-6.4233947,-6.517429,"('shy', 'confident')",-6.4233947,-6.5174289,-0.0940342
65,-0.07582683,0.04380618,"('insecure', 'secure')",-0.0758268,0.0438062,0.119633
66,-0.47804204,-0.540722,"('inactive', 'active')",-0.478042,-0.540722,-0.06268
67,-0.18814053,-0.1817004,"('doubtful', 'determined')",-0.1881405,-0.1817004,0.0064401
68,-1.2051535,-1.2198226,"('dependent', 'independent')",-1.2051535,-1.2198226,-0.0146691
69,-0.98589176,-1.0872402,"('lazy', 'industrious')",-0.9858918,-1.0872402,-0.1013484
70,0.62202656,0.68525314,"('lethargic', 'energetic')",0.6220266,0.6852531,0.0632265
71,0.84387803,0.7595444,"('diffident', 'self-confident')",0.843878,0.7595444,-0.0843336
72,0.2006887,0.28304434,"('unambitious', 'ambitious')",0.2006887,0.2830443,0.0823556
73,-3.1300797,-3.2070088,"('helpless', 'self-reliant')",-3.1300797,-3.2070088,-0.0769291
74,-0.27798948,-0.2968727,"('undedicated', 'dedicated')",-0.2779895,-0.2968727,-0.0188832
75,-0.8849124,-0.8479233,"('meek', 'impulsive')",-0.8849124,-0.8479233,0.0369891
76,-0.025064211,-0.1294458,"('anxious', 'daring')",-0.0250642,-0.1294458,-0.1043816
77,-1.1529624,-1.0881484,"('unmotivated', 'motivated')",-1.1529624,-1.0881484,0.064814
78,-0.2986723,-0.21106982,"('nonresilient', 'resilient')",-0.2986723,-0.2110698,0.0876025
79,-0.050292667,-0.009227348,"('wavering', 'unwavering')",-0.0502927,-0.0092273,0.0410654
80,-0.7202539,-0.7717675,"('dominated', 'dominating')",-0.7202539,-0.7717675,-0.0515136
81,-0.73704207,-0.65655226,"('submissive', 'aggressive')",-0.7370421,-0.6565523,0.0804898
82,6.2673345,6.4479876,"('poor', 'rich')",6.2673345,6.4479876,0.1806531
83,-0.5796462,-0.5508411,"('powerless', 'powerful')",-0.5796462,-0.5508411,0.0288051
84,-0.19131716,-0.27425304,"('inferior', 'superior')",-0.1913172,-0.274253,-0.0829358
85,-0.46067494,-0.62317896,"('insignificant', 'prestigious')",-0.4606749,-0.623179,-0.1625041
86,0.18551175,0.1876175,"('uninfluential', 'influential')",0.1855118,0.1876175,0.0021057
87,0.17442103,0.19672129,"('unsuccessful', 'successful')",0.174421,0.1967213,0.0223003
88,-0.26239052,-0.33400622,"('low', 'eminent')",-0.2623905,-0.3340062,-0.0716157
