,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
45,0.23614949,0.21641162,"('incompetent', 'competent')",0.2361495,0.2164116,-0.0197379
46,-0.72168237,-0.66690266,"('uncompetitive', 'competitive')",-0.7216824,-0.6669027,0.0547797
47,5.5671077,5.7306886,"('stupid', 'smart')",5.5671077,5.7306886,0.1635809
48,0.85055256,0.8334099,"('unintelligent', 'intelligent')",0.8505526,0.8334099,-0.0171427
49,-0.5464666,-0.4327755,"('unable', 'able')",-0.5464666,-0.4327755,0.1136911
50,-0.635821,-0.6025058,"('clumsy', 'skillful')",-0.635821,-0.6025058,0.0333152
51,0.308785,0.3643055,"('uneducated', 'educated')",0.308785,0.3643055,0.0555205
52,-0.31387424,-0.4558519,"('irrational', 'rational')",-0.3138742,-0.4558519,-0.1419777
53,0.21824712,0.12688124,"('uncreative', 'creative')",0.2182471,0.1268812,-0.0913659
54,1.1419814,1.1631984,"('incapable', 'capable')",1.1419814,1.1631984,0.021217
55,0.70367885,0.87818724,"('incompetent', 'clever')",0.7036788,0.8781872,0.1745084
56,0.70926857,0.91402435,"('impractical', 'practical')",0.7092686,0.9140244,0.2047558
57,-2.822044,-2.78737,"('unimaginative', 'imaginative')",-2.8220439,-2.78737,0.0346739
58,-0.27871555,-0.3179158,"('undiscriminating', 'discriminating')",-0.2787156,-0.3179158,-0.0392002
59,-0.047875687,-0.067280814,"('foolish', 'wise')",-0.0478757,-0.0672808,-0.0194051
60,0.5594532,0.89447916,"('inefficient', 'efficient')",0.5594532,0.8944792,0.335026
61,0.17967822,0.02441961,"('illogical', 'logical')",0.1796782,0.0244196,-0.1552586
62,1.042061,1.2927673,"('incompetent', 'brilliant')",1.042061,1.2927673,0.2507063
63,0.29268974,0.3565917,"('unperceptive', 'insightful')",0.2926897,0.3565917,0.063902
64,-6.4901667,-6.235379,"('shy', 'confident')",-6.4901667,-6.2353792,0.2547875
65,0.46897194,0.60175526,"('insecure', 'secure')",0.4689719,0.6017553,0.1327834
66,-0.16272482,-0.34684107,"('inactive', 'active')",-0.1627248,-0.3468411,-0.1841163
67,-0.292609,-0.1805936,"('doubtful', 'determined')",-0.292609,-0.1805936,0.1120154
68,-1.3289081,-1.2838601,"('dependent', 'independent')",-1.3289081,-1.2838601,0.045048
69,-1.8357425,-1.8720888,"('lazy', 'industrious')",-1.8357425,-1.8720888,-0.0363463
70,1.1062888,1.2017581,"('lethargic', 'energetic')",1.1062888,1.2017581,0.0954693
71,0.5503609,0.59463024,"('diffident', 'self-confident')",0.5503609,0.5946302,0.0442693
72,0.57547677,0.70737666,"('unambitious', 'ambitious')",0.5754768,0.7073767,0.1318999
73,-3.2668188,-3.1123326,"('helpless', 'self-reliant')",-3.2668188,-3.1123326,0.1544862
74,-0.09881021,-0.12247587,"('undedicated', 'dedicated')",-0.0988102,-0.1224759,-0.0236657
75,-0.86390054,-0.79887754,"('meek', 'impulsive')",-0.8639005,-0.7988775,0.065023
76,0.7171399,0.7975982,"('anxious', 'daring')",0.7171399,0.7975982,0.0804583
77,-1.2149827,-1.0582757,"('unmotivated', 'motivated')",-1.2149827,-1.0582757,0.156707
78,-0.38940677,-0.39808968,"('nonresilient', 'resilient')",-0.3894068,-0.3980897,-0.0086829
79,-0.100630924,-0.28986374,"('wavering', 'unwavering')",-0.1006309,-0.2898637,-0.1892328
80,0.23400745,0.24775127,"('dominated', 'dominating')",0.2340074,0.2477513,0.0137439
81,0.07549073,0.2911989,"('submissive', 'aggressive')",0.0754907,0.2911989,0.2157082
82,6.1304812,6.1665783,"('poor', 'rich')",6.1304812,6.1665783,0.0360971
83,-0.43619516,-0.4417237,"('powerless', 'powerful')",-0.4361952,-0.4417237,-0.0055285
84,0.09044081,0.016342342,"('inferior', 'superior')",0.0904408,0.0163423,-0.0740985
85,-0.94471115,-1.1264755,"('insignificant', 'prestigious')",-0.9447111,-1.1264755,-0.1817644
86,0.5415308,0.48088378,"('uninfluential', 'influential')",0.5415308,0.4808838,-0.060647
87,0.034847137,0.16243447,"('unsuccessful', 'successful')",0.0348471,0.1624345,0.1275874
88,-0.4598535,-0.42651325,"('low', 'eminent')",-0.4598535,-0.4265133,0.0333402
