,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
78,-1.0367635,-1.0807282,"('nonresilient', 'resilient')",-0.10427994,-0.092322715,0.70156,0.7791199,-0.1464945,-0.1313103,0.0151842
79,0.40116477,0.30848804,"('wavering', 'unwavering')",-0.8705547,-0.9280265,0.17840332,0.11241138,-0.0969955,-0.1690423,-0.0720468
80,0.9655011,0.7528211,"('dominated', 'dominating')",0.5228478,0.5446101,-0.6970259,-0.57876813,0.2637744,0.2395544,-0.02422
81,-0.14293228,-0.325602,"('submissive', 'aggressive')",0.15411995,0.12988575,-0.4294145,-0.36713853,-0.1394089,-0.1876183,-0.0482094
82,-0.04567784,-0.10587467,"('poor', 'rich')",-0.073914066,-0.0072622523,6.3650603,6.4110904,2.0818229,2.0993179,0.017495
83,-0.58172107,-0.68893623,"('powerless', 'powerful')",-0.4855971,-0.52991444,-0.38494688,-0.3966217,-0.4840883,-0.5384908,-0.0544025
84,-0.027164884,-0.027883641,"('inferior', 'superior')",1.2632595,1.1886541,-0.063383296,-0.012336016,0.3909038,0.3828115,-0.0080923
85,-0.14613304,-0.0015362501,"('insignificant', 'prestigious')",-1.1137848,-1.2044091,0.57743645,0.48915806,-0.2274938,-0.2389291,-0.0114353
86,-1.108227,-1.3864682,"('uninfluential', 'influential')",0.9091885,0.84439814,-0.31370085,-0.54838955,-0.1709131,-0.3634865,-0.1925734
87,1.9013789,1.6171072,"('unsuccessful', 'successful')",0.9374159,0.81136143,1.3245004,1.4084721,1.3877651,1.2789803,-0.1087848
88,-1.1449194,-1.2878618,"('low', 'eminent')",-1.3090678,-1.2996856,-0.0943104,-0.15956226,-0.8494325,-0.9157032,-0.0662707
