,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
22,-0.08411868,-0.12597246,"('untrustworthy', 'trustworthy')",-0.42654476,-0.43983364,-0.2553317,-0.282903,-0.0275713
23,-0.33080876,-0.4179498,"('insincere', 'sincere')",4.652973,4.2573485,2.1610823,1.9196994,-0.2413829
24,0.24808972,0.25038686,"('dishonest', 'honest')",0.76492,0.6970201,0.5065048,0.4737035,-0.0328013
25,-0.6716207,-0.7133455,"('egoistic', 'altruistic')",1.2967871,1.1845593,0.3125832,0.2356069,-0.0769763
26,0.27803248,0.16520321,"('hardhearted', 'benevolent')",2.515329,2.384419,1.3966807,1.274811,-0.1218697
27,-0.12596025,-0.16130641,"('hardhearted', 'softhearted')",0.5705425,0.2956305,0.2222911,0.0671621,-0.155129
28,-0.41486427,-0.41966164,"('disloyal', 'loyal')",0.9955067,0.82395333,0.2903212,0.2021458,-0.0881754
29,-0.18747261,-0.22802939,"('unfair', 'fair')",-0.5891169,-0.7245916,-0.3882948,-0.4763105,-0.0880157
30,0.12993012,0.06756934,"('intolerant', 'tolerant')",0.7329176,0.7084503,0.4314239,0.3880098,-0.0434141
31,-0.8475192,-0.7511867,"('evil', 'good')",-0.38075408,-0.37396476,-0.6141366,-0.5625758,0.0515608
32,-0.19896069,-0.3029018,"('unkind', 'kind')",0.6989792,0.45848447,0.2500092,0.0777913,-0.1722179
33,0.45155573,0.39116412,"('wrong', 'right')",0.26112962,0.16456723,0.3563427,0.2778657,-0.078477
34,0.14714026,0.3426829,"('mean', 'honorable')",4.016588,4.0023155,2.0818644,2.1724992,0.0906348
35,0.013128635,-0.050449863,"('corrupt', 'incorrupt')",-0.45352155,-0.59208715,-0.2201965,-0.3212685,-0.101072
36,-0.9966357,-0.9691916,"('hostile', 'amicable')",0.7905713,0.6356349,-0.1030322,-0.1667784,-0.0637462
37,0.7709726,0.7952685,"('fake', 'genuine')",0.5210415,0.47370866,0.6460071,0.6344886,-0.0115185
38,-0.0468758,0.01226227,"('untruthful', 'truthful')",0.41822055,0.45724615,0.1856724,0.2347542,0.0490818
39,1.107466,1.1216106,"('exploitative', 'cooperative')",0.5100589,0.4879483,0.8087624,0.8047795,-0.0039829
40,0.0020874124,0.019760711,"('stingy', 'generous')",-1.5373621,-1.5631512,-0.7676374,-0.7716953,-0.0040579
41,-0.53185225,-0.45843843,"('unforgiving', 'forgiving')",0.6828176,0.68541706,0.0754827,0.1134893,0.0380066
42,0.50542945,0.5627271,"('unreliable', 'reliable')",-2.1688993,-2.1126876,-0.8317349,-0.7749802,0.0567547
43,0.47656974,0.51754266,"('irresponsible', 'responsible')",1.2165389,1.1937658,0.8465543,0.8556542,0.0090999
44,0.13612683,0.119646154,"('prejudiced', 'unprejudiced')",-1.5142263,-1.5163186,-0.6890497,-0.6983362,-0.0092865
45,-0.09444544,-0.012932852,"('incompetent', 'competent')",1.0086544,1.1028186,0.4571044,0.5449429,0.0878385
46,-0.020349585,0.09796033,"('uncompetitive', 'competitive')",-0.5484607,-0.48622262,-0.2844051,-0.1941312,0.0902739
47,-0.01883889,0.008673713,"('stupid', 'smart')",4.8638883,4.7332873,2.4225247,2.3709805,-0.0515442
48,0.10347156,0.11817823,"('unintelligent', 'intelligent')",0.022865053,0.06921312,0.0631683,0.0936957,0.0305274
49,-0.42339963,-0.34236526,"('unable', 'able')",-0.06022319,0.03611731,-0.2418114,-0.153124,0.0886874
50,0.039230727,-0.010578126,"('clumsy', 'skillful')",-0.60734934,-0.8266178,-0.2840593,-0.4185979,-0.1345386
51,-0.48823023,-0.6037256,"('uneducated', 'educated')",0.1623663,0.04734864,-0.162932,-0.2781885,-0.1152565
52,-0.04463194,-0.22554336,"('irrational', 'rational')",0.032185234,-0.18277076,-0.0062234,-0.2041571,-0.1979337
53,-1.1941923,-1.2136726,"('uncreative', 'creative')",1.1151266,0.9996823,-0.0395328,-0.1069952,-0.0674624
54,-0.3714778,-0.4726966,"('incapable', 'capable')",0.7286741,0.55929476,0.1785982,0.0432991,-0.1352991
55,-0.016690157,0.028479533,"('incompetent', 'clever')",0.070650086,0.16051455,0.02698,0.094497,0.067517
56,0.97201556,0.9371025,"('impractical', 'practical')",1.0339164,1.1763284,1.0029659,1.0567155,0.0537496
57,-0.62580603,-0.66450006,"('unimaginative', 'imaginative')",-1.1706283,-0.9891618,-0.8982172,-0.8268309,0.0713863
58,-0.22277483,-0.16764422,"('undiscriminating', 'discriminating')",0.8184487,0.9215516,0.297837,0.3769537,0.0791167
59,-0.13104449,-0.20947362,"('foolish', 'wise')",0.13530788,-0.05178241,0.0021317,-0.130628,-0.1327597
60,0.83732903,0.90301883,"('inefficient', 'efficient')",0.121909186,0.31468737,0.4796191,0.6088531,0.129234
61,0.66132474,0.5457666,"('illogical', 'logical')",1.0451137,0.8787249,0.8532192,0.7122457,-0.1409735
62,0.65945125,0.70332456,"('incompetent', 'brilliant')",0.73511916,0.87283194,0.6972852,0.7880782,0.090793
63,0.039077666,0.13340764,"('unperceptive', 'insightful')",0.93409956,1.0257761,0.4865886,0.5795919,0.0930033
64,0.30088502,0.25298932,"('shy', 'confident')",-4.7135286,-4.4330544,-2.2063217,-2.0900326,0.1162891
65,0.4316333,0.31494623,"('insecure', 'secure')",0.36304948,0.35228038,0.3973414,0.3336133,-0.0637281
66,-0.5773501,-0.5499149,"('inactive', 'active')",0.638824,0.570083,0.030737,0.0100841,-0.0206529
67,0.5610852,0.48031205,"('doubtful', 'determined')",-0.68703216,-0.6480626,-0.0629735,-0.0838753,-0.0209018
68,-0.14181116,-0.19891103,"('dependent', 'independent')",-0.8710877,-0.8680798,-0.5064494,-0.5334954,-0.027046
69,0.6298048,0.6568576,"('lazy', 'industrious')",-0.11963449,-0.078130715,0.2550851,0.2893634,0.0342783
70,0.1851965,0.21444874,"('lethargic', 'energetic')",0.20241842,0.20349221,0.1938075,0.2089705,0.015163
71,0.07636921,0.10886397,"('diffident', 'self-confident')",0.6446056,0.5648957,0.3604874,0.3368798,-0.0236076
72,-0.23679106,-0.26055378,"('unambitious', 'ambitious')",0.6333137,0.69269156,0.1982613,0.2160689,0.0178076
73,0.9165494,0.88875127,"('helpless', 'self-reliant')",-2.3262358,-2.243919,-0.7048432,-0.6775838,0.0272594
74,0.47066236,0.5124998,"('undedicated', 'dedicated')",0.5332142,0.58814096,0.5019383,0.5503204,0.0483821
75,0.10978343,0.19974393,"('meek', 'impulsive')",-0.95901793,-0.7974683,-0.4246173,-0.2988622,0.1257551
76,0.22726102,0.2980762,"('anxious', 'daring')",-0.38174212,-0.33855605,-0.0772405,-0.0202399,0.0570006
77,-0.5921392,-0.50962853,"('unmotivated', 'motivated')",-0.9459755,-0.817437,-0.7690573,-0.6635327,0.1055246
78,-0.6760647,-0.56200886,"('nonresilient', 'resilient')",0.31324133,0.3537961,-0.1814117,-0.1041064,0.0773053
79,-0.47384492,-0.4965729,"('wavering', 'unwavering')",-0.33672923,-0.38911158,-0.4052871,-0.4428422,-0.0375551
80,0.41208717,0.41727677,"('dominated', 'dominating')",0.10242361,0.25910634,0.2572554,0.3381916,0.0809362
81,0.107877575,0.092161596,"('submissive', 'aggressive')",-0.89451855,-0.6858421,-0.3933205,-0.2968403,0.0964802
82,-0.32718015,-0.3121127,"('poor', 'rich')",4.920481,4.7019887,2.2966504,2.1949379,-0.1017125
83,-0.29311585,-0.28959617,"('powerless', 'powerful')",-0.5469059,-0.42326522,-0.4200109,-0.3564307,0.0635802
84,0.016904974,0.009918079,"('inferior', 'superior')",0.39952323,0.4223426,0.2082141,0.2161303,0.0079162
85,-0.14383763,-0.11396491,"('insignificant', 'prestigious')",0.08154656,-0.0887235,-0.0311455,-0.1013442,-0.0701987
86,-0.65693915,-0.7030909,"('uninfluential', 'influential')",0.48871464,0.51915,-0.0841123,-0.0919704,-0.0078581
87,0.25832626,0.25197342,"('unsuccessful', 'successful')",1.4610504,1.5098639,0.8596883,0.8809186,0.0212303
88,-0.79783964,-0.8889301,"('low', 'eminent')",-0.0044457256,-0.007078298,-0.4011427,-0.4480042,-0.0468615
