,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
56,-0.70822966,-0.82517356,"('impractical', 'practical')",-0.045660377,-0.12535016,-0.43342996,-0.4563135,-0.3957733,-0.4689457,-0.0731724
57,-0.8558508,-1.004016,"('unimaginative', 'imaginative')",-0.45978528,-0.53803015,-3.159972,-3.1229446,-1.4918693,-1.554997,-0.0631277
58,-0.19809926,-0.27636567,"('undiscriminating', 'discriminating')",0.3166639,0.26847154,-0.26015925,-0.23153642,-0.0471982,-0.0798102,-0.032612
59,0.53016275,0.59465605,"('foolish', 'wise')",0.090769835,0.13755754,0.8018954,0.8577868,0.474276,0.5300001,0.0557241
60,-0.6433293,-0.6600942,"('inefficient', 'efficient')",0.13590343,0.08714139,-0.8342744,-0.79272366,-0.4472334,-0.4552255,-0.0079921
61,0.1375364,-0.061316017,"('illogical', 'logical')",0.30591583,0.13079396,0.15684628,0.026843801,0.2000995,0.0321072,-0.1679923
62,-0.2841721,-0.27630505,"('incompetent', 'brilliant')",0.8596458,0.88440967,-0.65256,-0.56853586,-0.0256954,0.0131896,0.038885
63,-0.36085388,-0.47947285,"('unperceptive', 'insightful')",-0.12802754,-0.13721837,-0.14317292,-0.079685666,-0.2106848,-0.2321256,-0.0214408
64,-0.40810126,-0.40374702,"('shy', 'confident')",0.08957916,0.083855875,-7.1167464,-7.14732,-2.4784228,-2.4890703,-0.0106475
65,-0.5914817,-0.49484563,"('insecure', 'secure')",-0.22249399,-0.26850998,-0.8764334,-0.8817952,-0.5634697,-0.5483836,0.0150861
66,-0.5982639,-0.65950924,"('inactive', 'active')",-1.4300314,-1.4371684,1.139881,1.136345,-0.2961381,-0.3201108,-0.0239727
67,-0.66584253,-0.64657295,"('doubtful', 'determined')",-0.3773297,-0.4293128,-0.26271498,-0.19239715,-0.4352957,-0.422761,0.0125347
68,0.08339801,0.0020636115,"('dependent', 'independent')",-0.6675158,-0.69218785,-0.79079515,-0.77428705,-0.4583043,-0.4881371,-0.0298328
69,1.0252247,1.0654696,"('lazy', 'industrious')",0.6974867,0.75209004,-0.91463387,-0.9422623,0.2693592,0.2917658,0.0224066
70,-0.6149578,-0.75270104,"('lethargic', 'energetic')",-0.7170928,-0.7228706,0.3886093,0.41789055,-0.3144804,-0.3525604,-0.03808
71,0.3175947,0.30833197,"('diffident', 'self-confident')",0.11220729,0.10944573,0.7133772,0.71590906,0.3810597,0.3778956,-0.0031641
72,-0.7317769,-0.6778009,"('unambitious', 'ambitious')",-0.61856127,-0.5946009,0.018732864,0.064326175,-0.4438684,-0.4026919,0.0411765
73,0.880741,0.87669843,"('helpless', 'self-reliant')",0.88037705,0.8423036,-3.4307234,-3.414307,-0.5565351,-0.5651017,-0.0085666
74,-0.17401595,-0.27685663,"('undedicated', 'dedicated')",-0.09386434,-0.13494557,-0.1927621,-0.24827173,-0.1535475,-0.2200246,-0.0664771
75,0.20619324,0.17484483,"('meek', 'impulsive')",-0.81093127,-0.7884248,-0.23178992,-0.16826984,-0.2788426,-0.2606166,0.018226
76,-0.51852465,-0.4512133,"('anxious', 'daring')",-0.69852614,-0.6972876,-0.31087446,-0.27625483,-0.5093084,-0.4749186,0.0343898
77,-0.67288154,-0.7766465,"('unmotivated', 'motivated')",-0.65008783,-0.64627755,-1.8679868,-1.7518023,-1.063652,-1.0582422,0.0054098
78,0.41656798,0.36607406,"('nonresilient', 'resilient')",0.04500357,0.030519232,-0.3390824,-0.327145,0.0408297,0.0231494,-0.0176803
79,-0.17993289,-0.26621225,"('wavering', 'unwavering')",-1.8309156,-1.8946943,0.18037112,0.23217317,-0.6101591,-0.6429111,-0.032752
80,0.20225008,0.24042737,"('dominated', 'dominating')",0.44334593,0.46935278,-1.0964205,-1.0834306,-0.1502748,-0.1245502,0.0257246
81,-0.31439003,-0.3438451,"('submissive', 'aggressive')",0.44127387,0.42316216,-0.639467,-0.581509,-0.170861,-0.1673973,0.0034637
82,-0.24570215,-0.2711755,"('poor', 'rich')",-0.022293508,-0.13769521,6.5750546,6.7014914,2.1023529,2.0975402,-0.0048127
83,0.275975,0.16984856,"('powerless', 'powerful')",-0.10372931,-0.09703414,-1.0847456,-1.0798242,-0.3041667,-0.3356699,-0.0315032
84,0.5679804,0.5907316,"('inferior', 'superior')",0.8589139,0.7947497,0.2400808,0.30597234,0.5556584,0.5638179,0.0081595
85,0.34271622,0.3068157,"('insignificant', 'prestigious')",0.0035151243,-0.017273601,0.9645549,0.89889294,0.4369287,0.396145,-0.0407837
86,-1.2542264,-1.477346,"('uninfluential', 'influential')",-0.3126898,-0.4693411,-0.27119395,-0.2660169,-0.6127034,-0.737568,-0.1248646
87,0.14219654,0.07316497,"('unsuccessful', 'successful')",1.2525394,1.2114536,0.4825356,0.5027357,0.6257572,0.5957847,-0.0299725
88,-0.026807662,-0.15904814,"('low', 'eminent')",-0.37916547,-0.5295814,0.085691825,0.10915822,-0.1067604,-0.1931571,-0.0863967
