,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.49448085,-0.34603375,"('hardhearted', 'softhearted')",-0.2736975,-0.19195905,1.5123525,1.502539,0.248058,0.3215154,0.0734574
28,-0.40593138,-0.55433935,"('disloyal', 'loyal')",-0.0758569,-0.2450551,0.8553493,0.7375484,0.1245203,-0.0206153,-0.1451356
29,-0.32939425,-0.33361644,"('unfair', 'fair')",-0.5548837,-0.59277385,-0.13377383,-0.26422757,-0.3393506,-0.3968726,-0.057522
30,0.9555839,0.8166777,"('intolerant', 'tolerant')",0.7910986,0.70347303,1.0214981,0.96090513,0.9227268,0.8270186,-0.0957082
31,-0.91430753,-0.69438976,"('evil', 'good')",-0.5615211,-0.4894738,-0.5266362,-0.49584675,-0.6674883,-0.5599034,0.1075849
32,-0.16890031,-0.3615824,"('unkind', 'kind')",-0.020444669,-0.16781926,0.99007815,0.8090684,0.2669111,0.0932222,-0.1736889
33,1.0487324,1.0663695,"('wrong', 'right')",0.60146827,0.6688548,-0.29657617,-0.3112137,0.4512082,0.4746702,0.023462
34,0.111113995,0.23396142,"('mean', 'honorable')",0.030648898,0.18216865,6.0103397,6.1436653,2.0507008,2.1865985,0.1358977
35,-0.6483415,-0.5678169,"('corrupt', 'incorrupt')",-0.73798543,-0.8081882,0.16775346,0.070253685,-0.4061912,-0.4352505,-0.0290593
36,-0.34538913,-0.28047514,"('hostile', 'amicable')",0.03858568,-0.042474978,0.5244005,0.3572491,0.0725323,0.011433,-0.0610993
37,-0.20454562,-0.22096257,"('fake', 'genuine')",-0.5073518,-0.48893666,0.35575342,0.3929597,-0.1187147,-0.1056465,0.0130682
38,-0.29302722,-0.3054215,"('untruthful', 'truthful')",-0.2024403,-0.15612668,0.03328958,0.10394101,-0.1540593,-0.1192024,0.0348569
39,1.2298608,1.1994524,"('exploitative', 'cooperative')",0.9019814,0.8536244,0.1443119,0.08644461,0.758718,0.7131738,-0.0455442
40,0.34385514,0.4457018,"('stingy', 'generous')",0.23824352,0.33857316,-1.2973812,-1.3339152,-0.2384275,-0.1832134,0.0552141
41,-0.10933253,-0.1715886,"('unforgiving', 'forgiving')",0.30435836,0.27515295,0.0088498825,-0.09813115,0.0679586,0.0018111,-0.0661475
42,0.76306164,0.7282462,"('unreliable', 'reliable')",0.43972787,0.47069994,-3.3962657,-3.307658,-0.7311587,-0.7029039,0.0282548
43,0.27537656,0.2317702,"('irresponsible', 'responsible')",0.34825435,0.32684088,0.29278997,0.27817774,0.3054736,0.2789296,-0.026544
44,-0.36466676,-0.37515396,"('prejudiced', 'unprejudiced')",-0.010584306,0.0024769083,-1.4266198,-1.4487431,-0.6006236,-0.6071401,-0.0065165
45,-0.4065144,-0.40599155,"('incompetent', 'competent')",0.23518896,0.19827792,-0.5194318,-0.5351245,-0.2302524,-0.2476127,-0.0173603
46,0.34690213,0.24020752,"('uncompetitive', 'competitive')",0.3656417,0.36236772,-0.97328466,-1.0606095,-0.0869136,-0.1526781,-0.0657645
47,0.12312405,0.2431474,"('stupid', 'smart')",-0.035620652,0.037745677,5.356447,5.4691157,1.8146502,1.9166695,0.1020193
48,-0.35533237,-0.45045468,"('unintelligent', 'intelligent')",-0.08655691,-0.17429218,0.06882696,0.00485784,-0.1243541,-0.2066297,-0.0822756
49,-0.35195544,-0.29329863,"('unable', 'able')",-0.6156316,-0.5891674,-0.27526966,-0.081830144,-0.4142855,-0.3214321,0.0928534
50,0.26302618,0.27804482,"('clumsy', 'skillful')",-0.20478942,-0.24695005,0.14931627,0.22047323,0.0691843,0.083856,0.0146717
51,-0.6947125,-0.8830037,"('uneducated', 'educated')",0.5665003,0.44793406,0.40021285,0.3009839,0.0906669,-0.0446952,-0.1353621
52,0.30698937,0.28440183,"('irrational', 'rational')",-0.5767833,-0.6386063,0.7193852,0.7254644,0.1498638,0.1237533,-0.0261105
53,-0.91212726,-0.8592214,"('uncreative', 'creative')",-0.15789129,-0.21792985,1.0384425,0.9786774,-0.0105253,-0.0328246,-0.0222993
54,-0.056947894,-0.075597726,"('incapable', 'capable')",-0.069568485,0.024130357,1.2773834,1.3585696,0.3836224,0.4357007,0.0520783
55,-0.6674577,-0.74282366,"('incompetent', 'clever')",-0.32775164,-0.38937944,-0.42762393,-0.46566695,-0.4742777,-0.5326234,-0.0583457
56,0.59777135,0.416436,"('impractical', 'practical')",1.078099,1.0070047,-0.6111468,-0.60511965,0.3549079,0.2727737,-0.0821342
57,-1.1381979,-1.2656965,"('unimaginative', 'imaginative')",-0.25606826,-0.36966637,-2.7400324,-2.812672,-1.3780994,-1.4826783,-0.1045789
58,0.0744643,0.0662212,"('undiscriminating', 'discriminating')",0.49438438,0.46542886,0.0304153,0.004091668,0.1997547,0.1785806,-0.0211741
59,0.7420084,0.826877,"('foolish', 'wise')",0.3536239,0.34054223,0.82614106,0.91574496,0.6405911,0.6943881,0.053797
60,0.35035405,0.22322083,"('inefficient', 'efficient')",0.91261435,0.90304285,-0.56220484,-0.5174445,0.2335879,0.2029397,-0.0306482
61,-0.024749085,-0.1591689,"('illogical', 'logical')",-0.19576484,-0.32954884,0.25885674,0.10933251,0.0127809,-0.1264617,-0.1392426
62,0.53971446,0.587767,"('incompetent', 'brilliant')",0.753945,0.85345453,-0.15112565,0.05987084,0.3808446,0.5003641,0.1195195
63,-0.07569506,-0.11278868,"('unperceptive', 'insightful')",0.9785205,0.98985314,0.7942462,0.9049285,0.5656906,0.5939976,0.028307
64,0.58424896,0.4874335,"('shy', 'confident')",0.24498302,0.25233486,-6.7567954,-6.7950826,-1.9758546,-2.018438,-0.0425834
65,-0.09697026,-0.3248233,"('insecure', 'secure')",0.44774944,0.298704,-0.4909247,-0.55592245,-0.0467152,-0.1940139,-0.1472987
66,-0.24435946,-0.16844991,"('inactive', 'active')",0.7365727,0.7501818,0.9816623,1.0145946,0.4912918,0.5321088,0.040817
67,0.78169554,0.6838783,"('doubtful', 'determined')",0.33024943,0.2697307,-0.5541334,-0.57812923,0.1859372,0.1251599,-0.0607773
68,-0.27651957,-0.33980364,"('dependent', 'independent')",-0.01286233,-0.07859512,-0.60902303,-0.5789752,-0.2994683,-0.332458,-0.0329897
69,0.8121431,0.9773819,"('lazy', 'industrious')",1.2006278,1.3046259,-0.34396616,-0.2770483,0.5562683,0.6683198,0.1120515
70,-0.3120514,-0.37752137,"('lethargic', 'energetic')",0.269792,0.29711133,0.28145373,0.33866367,0.0797314,0.0860845,0.0063531
71,0.44385082,0.53594977,"('diffident', 'self-confident')",0.48661467,0.5989841,0.45518622,0.47533312,0.4618839,0.5367557,0.0748718
72,-0.46046627,-0.51750976,"('unambitious', 'ambitious')",-0.3649505,-0.28679574,-0.98079795,-0.9212078,-0.6020716,-0.5751711,0.0269005
73,1.5741355,1.5832796,"('helpless', 'self-reliant')",0.2281745,0.2511689,-3.0053544,-2.8955116,-0.4010148,-0.3536877,0.0473271
74,0.159456,0.11119276,"('undedicated', 'dedicated')",0.5130799,0.5092125,0.12232165,0.073074736,0.2649525,0.23116,-0.0337925
75,-0.016889568,0.04776757,"('meek', 'impulsive')",-0.39560288,-0.31255513,-0.33381885,-0.24968386,-0.2487704,-0.1714905,0.0772799
76,0.044347957,-0.002393499,"('anxious', 'daring')",0.80715775,0.7786634,0.022823395,0.045503017,0.291443,0.2739243,-0.0175187
77,0.02996603,0.0022702273,"('unmotivated', 'motivated')",-0.07451424,-0.016667683,-1.4571925,-1.383055,-0.5005802,-0.4658175,0.0347627
78,-0.3344797,-0.21761069,"('nonresilient', 'resilient')",0.33860666,0.45192403,0.110222004,0.25002223,0.0381163,0.1614452,0.1233289
79,-0.5051143,-0.4710313,"('wavering', 'unwavering')",-0.83877474,-0.8458141,0.19859958,0.3013612,-0.3817631,-0.3384947,0.0432684
80,-0.16967022,-0.2447778,"('dominated', 'dominating')",0.18701182,0.18578656,-1.3438764,-1.309363,-0.4421782,-0.4561181,-0.0139399
81,-0.47043616,-0.70437336,"('submissive', 'aggressive')",0.43039852,0.35936236,-1.1142,-1.1711358,-0.3847459,-0.5053823,-0.1206364
82,-0.8350305,-0.8676878,"('poor', 'rich')",-0.54949206,-0.5486791,6.1034,6.190458,1.5729593,1.5913636,0.0184043
83,0.8751862,0.820817,"('powerless', 'powerful')",-0.02229257,0.04832729,-1.0508311,-1.0719749,-0.0659791,-0.0676102,-0.0016311
84,0.83210653,0.72690564,"('inferior', 'superior')",0.48619747,0.35932586,0.8384748,0.8157128,0.7189263,0.6339814,-0.0849449
85,0.5729913,0.71168435,"('insignificant', 'prestigious')",-0.58721626,-0.53571624,0.85057765,0.91488343,0.2787842,0.3636172,0.084833
86,-1.1098698,-1.3054163,"('uninfluential', 'influential')",-0.081774,-0.16075015,-0.4024415,-0.54787374,-0.5313618,-0.6713467,-0.1399849
87,0.77391404,0.7371886,"('unsuccessful', 'successful')",1.2865529,1.286077,1.0111454,1.1133021,1.0238708,1.0455225,0.0216517
88,-0.29839644,-0.4454751,"('low', 'eminent')",-0.14932421,-0.2603823,0.17211191,0.15094341,-0.0918696,-0.1849713,-0.0931017
