,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
72,-0.7829941,-0.75862586,"('unambitious', 'ambitious')",-1.1118181,-1.0974178,-0.9474061,-0.9280218,0.0193843
73,0.37158754,0.3199721,"('helpless', 'self-reliant')",-1.1381532,-1.1208138,-0.3832828,-0.4004209,-0.0171381
74,0.417322,0.46354136,"('undedicated', 'dedicated')",0.37990558,0.41769797,0.3986138,0.4406196,0.0420058
75,-0.18020271,-0.13790819,"('meek', 'impulsive')",-0.5477839,-0.4303618,-0.3639933,-0.284135,0.0798583
76,0.053838585,0.10303113,"('anxious', 'daring')",1.1680657,1.1908443,0.6109521,0.6469377,0.0359856
77,-0.5332077,-0.6211153,"('unmotivated', 'motivated')",-0.7253409,-0.74385923,-0.6292743,-0.6824872,-0.0532129
78,-0.6912878,-0.76044977,"('nonresilient', 'resilient')",-0.47860932,-0.42591324,-0.5849485,-0.5931815,-0.008233
79,-1.113002,-1.102536,"('wavering', 'unwavering')",-0.48565057,-0.3513347,-0.7993262,-0.7269353,0.0723909
80,0.70236737,0.60924584,"('dominated', 'dominating')",1.0265328,0.9973302,0.8644501,0.803288,-0.0611621
81,1.3257253,1.1865387,"('submissive', 'aggressive')",1.0382279,0.96215326,1.1819766,1.0743459,-0.1076307
82,0.8822637,0.91766566,"('poor', 'rich')",2.3216617,2.3642764,1.6019627,1.6409711,0.0390084
83,-0.49185923,-0.5641584,"('powerless', 'powerful')",-0.92842907,-0.9618321,-0.7101442,-0.7629952,-0.052851
84,0.12627809,0.08807379,"('inferior', 'superior')",0.2548577,0.2289706,0.1905679,0.1585222,-0.0320457
85,-0.40212384,-0.40891975,"('insignificant', 'prestigious')",-1.326145,-1.2492173,-0.8641344,-0.8290685,0.0350659
86,-0.5714192,-0.667152,"('uninfluential', 'influential')",-0.663867,-0.6904018,-0.6176431,-0.6787769,-0.0611338
87,-0.063007474,-0.13438255,"('unsuccessful', 'successful')",1.059016,1.0153662,0.4980043,0.4404918,-0.0575125
88,0.55113393,0.33135146,"('low', 'eminent')",0.07581731,-0.07241982,0.3134756,0.1294658,-0.1840098
