,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
31,-0.85205203,-0.67103475,"('evil', 'good')",-1.2053648,-1.23473,-1.0287085,-0.9528824,0.0758261
32,0.437751,0.40487635,"('unkind', 'kind')",1.3986897,1.3983175,0.9182204,0.9015969,-0.0166235
33,1.1645811,1.127953,"('wrong', 'right')",0.4051639,0.30070767,0.7848725,0.7143304,-0.0705421
34,1.2028692,1.5028292,"('mean', 'honorable')",5.120341,5.2405176,3.1616049,3.3716733,0.2100684
35,0.122345656,-0.045468513,"('corrupt', 'incorrupt')",-0.7631954,-0.930502,-0.3204249,-0.4879853,-0.1675604
36,0.852439,0.90063024,"('hostile', 'amicable')",-0.63671136,-0.76705706,0.1078638,0.0667866,-0.0410772
37,-0.6911035,-0.67996764,"('fake', 'genuine')",0.7781426,0.80441314,0.0435195,0.0622227,0.0187032
38,0.20045218,0.27864403,"('untruthful', 'truthful')",0.8729889,0.90124905,0.5367205,0.5899465,0.053226
39,1.326066,1.4200025,"('exploitative', 'cooperative')",0.6091893,0.6301361,0.9676276,1.0250692,0.0574416
40,0.46019858,0.5216431,"('stingy', 'generous')",-2.1623998,-2.2079203,-0.8511006,-0.8431386,0.007962
41,0.15906832,0.27299488,"('unforgiving', 'forgiving')",0.45781922,0.49323744,0.3084438,0.3831162,0.0746724
42,0.5477323,0.7051041,"('unreliable', 'reliable')",-2.8838935,-2.7597108,-1.1680806,-1.0273033,0.1407773
43,1.0690923,1.2000003,"('irresponsible', 'responsible')",1.9242015,1.9868256,1.4966469,1.5934129,0.096766
44,-1.1722902,-1.0736802,"('prejudiced', 'unprejudiced')",-1.3494686,-1.2908989,-1.2608794,-1.1822896,0.0785898
45,-0.57403946,-0.5024765,"('incompetent', 'competent')",0.7602191,0.80041814,0.0930898,0.1489708,0.055881
46,-0.3062055,-0.23568031,"('uncompetitive', 'competitive')",-0.6324406,-0.60534954,-0.4693231,-0.4205149,0.0488082
47,0.44352454,0.4481511,"('stupid', 'smart')",5.6960726,5.7858477,3.0697985,3.1169994,0.0472009
48,-0.3565542,-0.35241786,"('unintelligent', 'intelligent')",0.12152274,0.19173753,-0.1175157,-0.0803402,0.0371755
49,0.10059309,0.23152946,"('unable', 'able')",-0.5132636,-0.41155362,-0.2063352,-0.0900121,0.1163231
50,0.2278493,0.2530278,"('clumsy', 'skillful')",0.18826637,0.1975088,0.2080578,0.2252683,0.0172105
51,-0.73780894,-0.84667695,"('uneducated', 'educated')",0.26272246,0.2536611,-0.2375432,-0.2965079,-0.0589647
52,0.45857757,0.35943162,"('irrational', 'rational')",-0.0902442,-0.21452084,0.1841667,0.0724554,-0.1117113
53,-0.006973168,-0.08154265,"('uncreative', 'creative')",0.34121612,0.313431,0.1671215,0.1159442,-0.0511773
54,0.6992007,0.64667183,"('incapable', 'capable')",1.4776946,1.4767456,1.0884477,1.0617087,-0.026739
55,-0.31469917,-0.23076175,"('incompetent', 'clever')",0.1007922,0.23314026,-0.1069535,0.0011893,0.1081428
56,0.65528756,0.61155415,"('impractical', 'practical')",0.6527027,0.7225409,0.6539952,0.6670475,0.0130523
57,-0.08778059,-0.17498861,"('unimaginative', 'imaginative')",-2.6305842,-2.6222227,-1.3591824,-1.3986056,-0.0394232
58,0.53629273,0.5080117,"('undiscriminating', 'discriminating')",0.43102208,0.40263635,0.4836574,0.455324,-0.0283334
59,1.0837508,1.0500453,"('foolish', 'wise')",0.53028595,0.4778846,0.8070184,0.7639649,-0.0430535
60,0.14055377,0.23196323,"('inefficient', 'efficient')",0.5480851,0.75853884,0.3443194,0.495251,0.1509316
61,1.1691631,1.0431136,"('illogical', 'logical')",0.6165839,0.48398706,0.8928735,0.7635503,-0.1293232
62,0.58193237,0.6697548,"('incompetent', 'brilliant')",0.77134806,0.8992118,0.6766402,0.7844833,0.1078431
63,0.4224501,0.5321616,"('unperceptive', 'insightful')",0.8806127,1.0082378,0.6515314,0.7701997,0.1186683
64,-0.43319938,-0.49132577,"('shy', 'confident')",-6.5934095,-6.5585213,-3.5133045,-3.5249236,-0.0116191
65,0.45025378,0.42873016,"('insecure', 'secure')",-0.16370031,-0.082831785,0.1432767,0.1729492,0.0296725
66,1.1387775,1.0361022,"('inactive', 'active')",0.98512053,0.8341305,1.061949,0.9351164,-0.1268326
67,0.23131348,0.1448041,"('doubtful', 'determined')",0.09148564,0.17059211,0.1613996,0.1576981,-0.0037015
68,-1.2237145,-1.1514044,"('dependent', 'independent')",-1.525057,-1.4793856,-1.3743857,-1.315395,0.0589907
69,0.7641782,0.7994176,"('lazy', 'industrious')",-1.0536233,-1.1069744,-0.1447226,-0.1537784,-0.0090558
70,0.7029437,0.7728571,"('lethargic', 'energetic')",0.7761287,0.77855414,0.7395362,0.7757056,0.0361694
71,1.8144991,1.8020526,"('diffident', 'self-confident')",1.4759226,1.4573315,1.6452109,1.6296921,-0.0155188
72,0.52139026,0.48579147,"('unambitious', 'ambitious')",0.29612324,0.35433063,0.4087567,0.4200611,0.0113044
73,1.3555486,1.4228674,"('helpless', 'self-reliant')",-3.3091624,-3.313012,-0.9768069,-0.9450722,0.0317347
74,0.6212134,0.6820325,"('undedicated', 'dedicated')",0.29186583,0.37832993,0.4565396,0.5301812,0.0736416
75,-0.34922415,-0.37298918,"('meek', 'impulsive')",-1.1330011,-1.158524,-0.7411126,-0.7657566,-0.024644
76,0.36515886,0.39366236,"('anxious', 'daring')",0.17163868,0.27336317,0.2683988,0.3335128,0.065114
77,-0.053909406,0.0027545616,"('unmotivated', 'motivated')",-1.245795,-1.1241068,-0.6498522,-0.5606761,0.0891761
78,-0.07530308,0.02243539,"('nonresilient', 'resilient')",0.2467418,0.3201085,0.0857194,0.171272,0.0855526
79,0.63188994,0.5833126,"('wavering', 'unwavering')",0.15865365,0.14644358,0.3952718,0.3648781,-0.0303937
80,-0.65413195,-0.80529225,"('dominated', 'dominating')",-0.5118381,-0.5032519,-0.582985,-0.6542721,-0.0712871
81,-0.4969558,-0.60653454,"('submissive', 'aggressive')",-0.537344,-0.41878322,-0.5171499,-0.5126589,0.004491
82,-1.1037514,-1.0335983,"('poor', 'rich')",6.4470215,6.492827,2.6716352,2.7296143,0.0579791
83,1.149446,1.0481733,"('powerless', 'powerful')",-0.034768984,-0.11516608,0.5573385,0.4665036,-0.0908349
84,0.2642674,0.23520263,"('inferior', 'superior')",-0.060749233,-0.13044208,0.1017591,0.0523803,-0.0493788
85,2.0692568,2.150044,"('insignificant', 'prestigious')",0.061523132,-0.09212197,1.06539,1.0289609,-0.0364291
86,-0.8191248,-0.86765647,"('uninfluential', 'influential')",0.37530783,0.33664483,-0.2219085,-0.2655058,-0.0435973
87,0.83697754,0.5665472,"('unsuccessful', 'successful')",0.86864483,0.81226194,0.8528112,0.6894046,-0.1634066
88,0.52876174,0.3357117,"('low', 'eminent')",-0.15112093,-0.15147397,0.1888204,0.0921189,-0.0967015
