,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
51,0.38943022,0.32389084,"('uneducated', 'educated')",-1.2883508,-1.2673324,0.33846304,0.28251773,-0.1868192,-0.220308,-0.0334888
52,-0.5130083,-0.58222294,"('irrational', 'rational')",0.091802195,-0.028558558,0.13274372,-0.05024466,-0.0961541,-0.220342,-0.1241879
53,-0.25591063,-0.35298973,"('uncreative', 'creative')",0.47278935,0.41380197,1.0807587,0.9700377,0.4325458,0.3436166,-0.0889292
54,1.2064729,1.1474311,"('incapable', 'capable')",1.0502508,1.0613419,1.3820766,1.3948613,1.2129334,1.2012115,-0.0117219
55,-0.4849889,-0.42579424,"('incompetent', 'clever')",-1.9075961,-1.8213588,-0.154682,-0.09500321,-0.849089,-0.7807187,0.0683703
56,1.2187836,1.1715066,"('impractical', 'practical')",0.15397981,0.17104337,-0.2276783,-0.16906147,0.381695,0.3911629,0.0094679
57,-0.22055082,-0.32281327,"('unimaginative', 'imaginative')",-0.25243357,-0.2732678,-2.6469324,-2.6552303,-1.0399722,-1.0837704,-0.0437982
58,0.44712132,0.38589984,"('undiscriminating', 'discriminating')",0.9866222,0.93908346,0.24508788,0.17464904,0.5596104,0.4998775,-0.0597329
59,0.8331646,0.8151358,"('foolish', 'wise')",0.35350075,0.29030052,0.5834842,0.55710167,0.5900498,0.5541794,-0.0358704
60,-0.1824331,-0.0939486,"('inefficient', 'efficient')",-0.7061629,-0.6073298,-0.27868512,-0.092074364,-0.3890937,-0.2644509,0.1246428
61,-0.008816965,-0.08889389,"('illogical', 'logical')",0.21548405,0.15631105,0.28171065,0.15834364,0.1627926,0.0752536,-0.087539
62,0.42279926,0.49150914,"('incompetent', 'brilliant')",-0.3453649,-0.26033974,-0.030504875,0.15086415,0.0156432,0.1273445,0.1117013
63,1.0496299,1.0817698,"('unperceptive', 'insightful')",0.19273129,0.21847108,0.84438443,0.9649652,0.6955819,0.7550687,0.0594868
64,0.16472858,0.17737782,"('shy', 'confident')",-0.5908992,-0.5726924,-7.11009,-7.066648,-2.5120869,-2.4873209,0.024766
65,0.40143484,0.30775824,"('insecure', 'secure')",-0.32591867,-0.37610048,-0.38982183,-0.37920406,-0.1047686,-0.1491821,-0.0444135
66,0.72589535,0.6562339,"('inactive', 'active')",1.1986169,1.2261415,1.1588179,1.0575827,1.0277767,0.979986,-0.0477907
67,0.77022886,0.75254685,"('doubtful', 'determined')",0.14381118,0.16111803,-0.7685865,-0.64438856,0.0484845,0.0897588,0.0412743
68,-0.8424661,-0.8839543,"('dependent', 'independent')",-1.6653775,-1.698005,-0.59533244,-0.63730395,-1.034392,-1.0730877,-0.0386957
69,-0.09655379,-0.06190765,"('lazy', 'industrious')",2.0553343,2.0684786,-0.67422426,-0.6789369,0.4281854,0.4425446,0.0143592
70,0.6488788,0.6840052,"('lethargic', 'energetic')",-0.8827112,-0.80719596,0.7685662,0.8428772,0.1782446,0.2398955,0.0616509
71,1.197243,1.2228371,"('diffident', 'self-confident')",0.84348893,0.8788983,0.7032888,0.6773612,0.9146736,0.9263655,0.0116919
72,1.0105928,0.9586246,"('unambitious', 'ambitious')",-0.884167,-0.91319245,-0.8453613,-0.76771265,-0.2396452,-0.2407602,-0.001115
73,1.8668114,1.9135197,"('helpless', 'self-reliant')",1.0392911,1.0228078,-3.1979175,-3.2038264,-0.0972716,-0.0891663,0.0081053
74,1.7887181,1.7733912,"('undedicated', 'dedicated')",0.33139586,0.31337962,0.38253674,0.35018483,0.8342168,0.8123186,-0.0218982
75,-1.3670704,-1.3383791,"('meek', 'impulsive')",0.05847829,0.06595362,-0.34515673,-0.31492275,-0.5512497,-0.5291161,0.0221336
76,0.5142257,0.51147634,"('anxious', 'daring')",0.13980512,0.21222639,0.21813041,0.30101946,0.2907204,0.3415741,0.0508537
77,-0.6104441,-0.5839617,"('unmotivated', 'motivated')",0.39915535,0.4607506,-1.5174389,-1.3492727,-0.5762426,-0.490828,0.0854146
78,-0.17194825,-0.08041163,"('nonresilient', 'resilient')",0.6791445,0.75540936,0.17035368,0.27809417,0.22585,0.3176973,0.0918473
79,1.1857021,1.0973759,"('wavering', 'unwavering')",0.954061,0.868111,0.27677935,0.290356,0.8055142,0.7519476,-0.0535666
80,0.6757182,0.5938206,"('dominated', 'dominating')",-0.25108612,-0.21967812,-1.0826794,-0.9795815,-0.2193491,-0.201813,0.0175361
81,-0.70553666,-0.8047825,"('submissive', 'aggressive')",-1.393437,-1.3074694,-0.8820562,-0.7494526,-0.9936767,-0.9539014,0.0397753
82,-1.4140573,-1.4003589,"('poor', 'rich')",-1.1309694,-1.0843135,6.3110323,6.322033,1.2553352,1.2791201,0.0237849
83,0.97406197,0.95185524,"('powerless', 'powerful')",0.5700681,0.6093094,-1.0058887,-0.99735385,0.1794138,0.1879369,0.0085231
84,1.2413347,1.1034831,"('inferior', 'superior')",-0.1808923,-0.26050538,0.77266526,0.68613446,0.6110359,0.509704,-0.1013319
85,0.8112205,0.8244763,"('insignificant', 'prestigious')",1.2973802,1.2516347,0.9913745,0.9392261,1.033325,1.0051124,-0.0282126
86,-0.19820175,-0.26183867,"('uninfluential', 'influential')",-1.3173547,-1.3309507,0.066740625,-0.0030445643,-0.4829386,-0.5319447,-0.0490061
87,0.3821217,0.27557036,"('unsuccessful', 'successful')",0.9513955,0.9803311,0.62149143,0.67131805,0.6516695,0.6424065,-0.009263
88,0.19014744,0.1125015,"('low', 'eminent')",-1.1045341,-1.1368444,0.28356332,0.29423416,-0.2102745,-0.2433696,-0.0330951
