,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
54,1.3516837,1.4213746,"('incapable', 'capable')",0.44253963,0.4764813,1.3985204,1.4380178,1.0642479,1.1119579,0.04771
55,-1.9789481,-2.008884,"('incompetent', 'clever')",-1.1602875,-1.0452107,-0.65637314,-0.68198884,-1.2652028,-1.2453612,0.0198416
56,-0.57242346,-0.5938566,"('impractical', 'practical')",0.30294394,0.3563057,-0.605823,-0.6339251,-0.2917675,-0.290492,0.0012755
57,-1.388522,-1.4134258,"('unimaginative', 'imaginative')",-0.43041041,-0.41365752,-2.733349,-2.77319,-1.5174271,-1.5334244,-0.0159973
58,0.83891785,0.8753804,"('undiscriminating', 'discriminating')",0.4740755,0.44659358,0.14669445,0.09439637,0.4865626,0.4721235,-0.0144391
59,2.1451685,2.1506875,"('foolish', 'wise')",1.0542607,0.9832996,0.87632126,0.89869493,1.3585835,1.3442273,-0.0143562
60,-2.1489444,-2.0908356,"('inefficient', 'efficient')",-0.8781377,-0.7355458,-1.0366898,-0.94621426,-1.3545906,-1.2575319,0.0970587
61,0.6250824,0.53461313,"('illogical', 'logical')",-0.20742613,-0.24736312,0.44842446,0.33980516,0.2886936,0.2090184,-0.0796752
62,-2.1594882,-2.0565755,"('incompetent', 'brilliant')",-0.536785,-0.33631837,-0.6796872,-0.54854643,-1.1253202,-0.98048,0.1448402
63,-0.89753044,-0.7859449,"('unperceptive', 'insightful')",0.31131864,0.4687898,0.7093778,0.71738774,0.0410553,0.1334109,0.0923556
64,-1.8463869,-1.9419917,"('shy', 'confident')",0.2770447,0.31307036,-6.1281934,-6.068684,-2.5658452,-2.5658684,-2.32e-05
65,-0.66136754,-0.70038795,"('insecure', 'secure')",0.030954652,0.050350316,-0.68507475,-0.7347734,-0.4384959,-0.4616037,-0.0231078
66,0.7853284,0.83788764,"('inactive', 'active')",1.7843803,1.7467897,1.5982003,1.6201546,1.389303,1.4016107,0.0123077
67,-0.010906251,-0.073376805,"('doubtful', 'determined')",0.20464858,0.19933096,-0.640096,-0.5964327,-0.1487846,-0.1568262,-0.0080416
68,0.05902549,0.01329995,"('dependent', 'independent')",0.1152794,0.10673072,-0.43520656,-0.44829354,-0.0869672,-0.109421,-0.0224538
69,1.8485074,1.8110322,"('lazy', 'industrious')",2.1785989,2.0452266,-0.13032961,-0.07577198,1.2989256,1.2601623,-0.0387633
70,-1.7689627,-1.7192796,"('lethargic', 'energetic')",-0.9058448,-0.7414392,-0.26970965,-0.2646946,-0.9815057,-0.9084712,0.0730345
71,2.5577064,2.6078954,"('diffident', 'self-confident')",1.0656353,1.1192358,1.1710488,1.1432202,1.5981301,1.6234504,0.0253203
72,0.2752943,0.3289075,"('unambitious', 'ambitious')",-0.80385345,-0.6621849,-1.4481342,-1.368396,-0.6588978,-0.5672245,0.0916733
73,0.6879139,0.76090854,"('helpless', 'self-reliant')",0.2666849,0.27356687,-3.2715354,-3.173453,-0.7723122,-0.7129925,0.0593197
74,0.37522882,0.41734782,"('undedicated', 'dedicated')",0.17720817,0.22304772,0.11847322,0.04151026,0.2236367,0.2273019,0.0036652
75,-1.7552118,-1.7385033,"('meek', 'impulsive')",-0.26983634,-0.25509807,-0.48399132,-0.40003043,-0.8363465,-0.7978773,0.0384692
76,-1.112337,-1.004936,"('anxious', 'daring')",0.1001942,0.24427366,-0.4162274,-0.37002933,-0.4761234,-0.3768972,0.0992262
77,-2.0579383,-2.1126487,"('unmotivated', 'motivated')",-1.1455498,-1.0532653,-1.5726876,-1.4885117,-1.5920585,-1.5514752,0.0405833
78,-0.14505675,-0.048472047,"('nonresilient', 'resilient')",0.72885436,0.83479667,0.77392185,0.8276724,0.4525731,0.537999,0.0854259
79,0.39657184,0.39191037,"('wavering', 'unwavering')",-0.08349186,-0.15333825,0.32977974,0.33032283,0.2142866,0.1896317,-0.0246549
80,-2.5116415,-2.4290342,"('dominated', 'dominating')",-0.44496378,-0.33137113,-1.5324651,-1.4430326,-1.4963568,-1.4011459,0.0952109
81,-3.1892343,-3.2058947,"('submissive', 'aggressive')",-0.39457667,-0.24884064,-1.5306014,-1.4697945,-1.7048041,-1.64151,0.0632941
82,-0.6202565,-0.61419106,"('poor', 'rich')",-1.2260588,-1.2088196,5.2332916,5.0963607,1.1289921,1.0911167,-0.0378754
83,0.21662323,0.23341452,"('powerless', 'powerful')",0.018668503,0.15014549,-0.7465138,-0.70218056,-0.1704074,-0.1062069,0.0642005
84,1.3086153,1.2236392,"('inferior', 'superior')",0.5828235,0.46825853,1.0942007,1.0524602,0.9952132,0.914786,-0.0804272
85,2.9405818,2.970462,"('insignificant', 'prestigious')",1.0942587,1.0548825,1.475164,1.4942708,1.8366682,1.8398719,0.0032037
86,-0.08519435,-0.21768901,"('uninfluential', 'influential')",-0.7231404,-0.68600845,-0.43811405,-0.54255915,-0.4154829,-0.4820855,-0.0666026
87,-0.39722773,-0.30640703,"('unsuccessful', 'successful')",1.3770066,1.4447153,1.1662403,1.2416284,0.7153397,0.7933122,0.0779725
88,0.095974326,0.16313109,"('low', 'eminent')",0.06448354,0.012498201,0.15328723,0.15135765,0.1045817,0.1089956,0.0044139
