,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
56,-0.7951986,-0.86216646,"('impractical', 'practical')",0.47361192,0.41963053,-0.8894023,-0.92175865,-0.403663,-0.4547648,-0.0511018
57,-1.3968143,-1.4733742,"('unimaginative', 'imaginative')",-0.46582797,-0.48686826,-2.813551,-2.9514961,-1.5587311,-1.6372461,-0.078515
58,-0.15055431,-0.039085887,"('undiscriminating', 'discriminating')",-0.2789151,-0.25438118,-0.25038707,-0.25877663,-0.2266188,-0.1840812,0.0425376
59,0.766571,0.82087284,"('foolish', 'wise')",0.19555321,0.21416195,0.6405699,0.64773554,0.5342314,0.5609234,0.026692
60,-2.0004914,-2.079821,"('inefficient', 'efficient')",0.22245316,0.23278525,-0.82512105,-0.7507719,-0.8677198,-0.865936,0.0017838
61,-1.376203,-1.392677,"('illogical', 'logical')",-0.65735555,-0.75806695,-0.056171533,-0.16989464,-0.6965766,-0.7735462,-0.0769696
62,-1.1866097,-1.2594428,"('incompetent', 'brilliant')",-0.08850096,-0.06470202,-0.71994627,-0.60438585,-0.665019,-0.6428436,0.0221754
63,-1.5802412,-1.5553286,"('unperceptive', 'insightful')",0.017484464,0.0033131596,0.15724526,0.20522308,-0.4685038,-0.4489308,0.019573
64,-0.43907458,-0.51525146,"('shy', 'confident')",-0.13558996,-0.16583878,-6.815548,-6.880231,-2.4634042,-2.5204404,-0.0570362
65,-0.7787602,-0.9796146,"('insecure', 'secure')",-0.50694996,-0.5892185,-0.6114789,-0.64825064,-0.6323963,-0.7390279,-0.1066316
66,-0.23064104,-0.21492873,"('inactive', 'active')",-1.1443905,-1.1242608,0.97690666,0.9590423,-0.1327083,-0.1267157,0.0059926
67,-0.1287193,-0.09715068,"('doubtful', 'determined')",-0.1284052,-0.12059761,-0.569306,-0.4766719,-0.2754768,-0.2314734,0.0440034
68,-0.9396063,-0.94439685,"('dependent', 'independent')",-0.6868957,-0.71506274,-0.8536001,-0.8815445,-0.8267007,-0.8470014,-0.0203007
69,0.6421846,0.78522724,"('lazy', 'industrious')",0.5980964,0.6390269,-0.06625237,-0.06625992,0.3913429,0.4526648,0.0613219
70,-0.73647845,-0.83070993,"('lethargic', 'energetic')",-0.6281494,-0.59966713,0.073227435,0.070567995,-0.4304668,-0.4532697,-0.0228029
71,-0.07421796,-0.004770575,"('diffident', 'self-confident')",0.9679421,0.92431504,0.7667183,0.745511,0.5534808,0.5550185,0.0015377
72,0.26540554,0.2871167,"('unambitious', 'ambitious')",-0.16693276,-0.16830519,-1.130551,-1.0035743,-0.3440261,-0.2949209,0.0491052
73,1.1542469,1.1907055,"('helpless', 'self-reliant')",-0.40709352,-0.41347578,-3.208851,-3.1548762,-0.8205659,-0.7925488,0.0280171
74,0.015616945,0.08417316,"('undedicated', 'dedicated')",0.4188245,0.42321137,0.118869275,0.08200177,0.1844369,0.1964621,0.0120252
75,0.64839953,0.7728294,"('meek', 'impulsive')",-1.1315426,-1.1125007,-0.24722204,-0.12564497,-0.243455,-0.1551054,0.0883496
76,-0.575466,-0.5607925,"('anxious', 'daring')",-0.5427724,-0.46570253,-0.09695635,-0.012570739,-0.4050649,-0.3463552,0.0587097
77,-2.0172791,-1.9918426,"('unmotivated', 'motivated')",0.1444628,0.099294156,-1.5759737,-1.4746796,-1.1495967,-1.1224093,0.0271874
78,0.35278046,0.5093294,"('nonresilient', 'resilient')",1.8460656,1.9146907,0.33069578,0.44622546,0.8431807,0.9567485,0.1135678
79,0.33811578,0.51740605,"('wavering', 'unwavering')",-1.0772039,-1.1335776,0.20462711,0.28990412,-0.1781537,-0.1087558,0.0693979
80,-1.0411711,-1.186602,"('dominated', 'dominating')",-0.61004317,-0.57930315,-1.6887275,-1.6077133,-1.1133139,-1.1245395,-0.0112256
81,-0.79357654,-1.0583394,"('submissive', 'aggressive')",0.47992116,0.4116614,-1.2410982,-1.2948031,-0.5182512,-0.6471604,-0.1289092
82,-0.40228254,-0.41283926,"('poor', 'rich')",0.2023685,0.23504119,6.115102,6.1770616,1.9717293,1.9997544,0.0280251
83,-0.2911077,-0.2824389,"('powerless', 'powerful')",-0.07908164,-0.07980108,-1.4846257,-1.4883398,-0.6182717,-0.6168599,0.0014118
84,1.0431731,1.0526488,"('inferior', 'superior')",0.857445,0.8685572,1.1435045,1.1079973,1.0147076,1.0097345,-0.0049731
85,0.8514931,1.0011215,"('insignificant', 'prestigious')",0.6511861,0.65076566,1.4805894,1.5226592,0.9944229,1.0581821,0.0637592
86,-0.74282116,-0.84290195,"('uninfluential', 'influential')",0.058638386,-0.026708119,-0.78155243,-0.92441857,-0.4885784,-0.5980095,-0.1094311
87,-0.86137724,-0.9303386,"('unsuccessful', 'successful')",0.030944172,0.022914557,0.45509097,0.5251602,-0.125114,-0.1274213,-0.0023073
88,-0.17798461,-0.22317244,"('low', 'eminent')",-0.25627318,-0.33988538,0.12893349,0.07663479,-0.1017748,-0.162141,-0.0603662
