,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.22877759,-0.20932364,"('disagreeable', 'welcoming')",-0.7445921,-0.810225,-0.4866848,-0.5097743,-0.0230895
19,-1.0289376,-0.9508086,"('inhospitable', 'hospitable')",-0.82662594,-0.7066456,-0.9277818,-0.8287271,0.0990547
20,0.10623266,0.17543957,"('rough', 'thoughtful')",1.0111336,0.92625517,0.5586831,0.5508474,-0.0078357
21,0.69596916,0.53247726,"('immoral', 'moral')",-0.3507132,-0.4131807,0.172628,0.0596483,-0.1129797
22,0.3757631,0.35567752,"('untrustworthy', 'trustworthy')",-0.9234328,-0.98536,-0.2738349,-0.3148413,-0.0410064
23,0.41204312,0.2865477,"('insincere', 'sincere')",5.4397306,5.3404627,2.9258869,2.8135052,-0.1123817
24,0.23859559,0.21462247,"('dishonest', 'honest')",0.4605332,0.50233346,0.3495644,0.358478,0.0089136
25,-1.2019274,-1.1274871,"('egoistic', 'altruistic')",1.139201,1.0500771,-0.0313632,-0.038705,-0.0073418
26,-0.959554,-1.1256005,"('hardhearted', 'benevolent')",1.5384092,1.3330207,0.2894276,0.1037101,-0.1857175
27,-1.2615614,-1.137412,"('hardhearted', 'softhearted')",0.81244606,0.7068694,-0.2245577,-0.2152713,0.0092864
28,-0.39152396,-0.528903,"('disloyal', 'loyal')",0.999656,0.8690788,0.304066,0.1700879,-0.1339781
29,-0.29055572,-0.2707123,"('unfair', 'fair')",-0.18749982,-0.24524681,-0.2390278,-0.2579795,-0.0189517
30,0.56885326,0.41382056,"('intolerant', 'tolerant')",0.9819404,0.9108969,0.7753968,0.6623588,-0.113038
31,-2.0576122,-1.9223979,"('evil', 'good')",-0.82505065,-0.8321845,-1.4413314,-1.3772912,0.0640402
32,-0.63650066,-0.7772462,"('unkind', 'kind')",0.57435524,0.38970262,-0.0310727,-0.1937718,-0.1626991
33,-0.061490722,-0.009751601,"('wrong', 'right')",-0.47623903,-0.45387936,-0.2688649,-0.2318155,0.0370494
34,-0.13154231,-0.010283973,"('mean', 'honorable')",5.3858004,5.5067577,2.6271291,2.7482369,0.1211078
35,-0.84472597,-0.7419134,"('corrupt', 'incorrupt')",-0.65277964,-0.6159042,-0.7487528,-0.6789088,0.069844
36,-1.4603474,-1.3210068,"('hostile', 'amicable')",-0.27647573,-0.39735776,-0.8684115,-0.8591822,0.0092293
37,0.3809881,0.35913637,"('fake', 'genuine')",-0.06646233,-0.07572147,0.1572629,0.1417075,-0.0155554
38,-0.13595703,-0.06130124,"('untruthful', 'truthful')",0.08624275,0.2532213,-0.0248571,0.09596,0.1208171
39,0.81105196,0.6632989,"('exploitative', 'cooperative')",0.14031656,0.14545888,0.4756843,0.4043789,-0.0713054
40,0.08054662,0.11692092,"('stingy', 'generous')",-1.8702766,-1.9817858,-0.894865,-0.9324324,-0.0375674
41,-0.27114707,-0.29288343,"('unforgiving', 'forgiving')",-0.082816705,-0.19602253,-0.1769819,-0.244453,-0.0674711
42,1.0725893,1.1483229,"('unreliable', 'reliable')",-3.0500271,-3.0183306,-0.9887189,-0.9350038,0.0537151
43,0.20786917,0.131197,"('irresponsible', 'responsible')",0.2409037,0.1637406,0.2243864,0.1474688,-0.0769176
44,0.7079581,0.7173931,"('prejudiced', 'unprejudiced')",-1.6270808,-1.6602118,-0.4595613,-0.4714094,-0.0118481
45,-0.36747095,-0.4551508,"('incompetent', 'competent')",0.0833983,-0.04760256,-0.1420363,-0.2513767,-0.1093404
46,0.25508004,0.2218382,"('uncompetitive', 'competitive')",-0.9234606,-0.99623626,-0.3341903,-0.387199,-0.0530087
47,-0.040295545,-0.069442846,"('stupid', 'smart')",5.2403092,5.23533,2.6000068,2.5829437,-0.0170631
48,-0.6367576,-0.7753105,"('unintelligent', 'intelligent')",0.91488713,0.85680276,0.1390648,0.0407461,-0.0983187
49,-0.3951593,-0.2979957,"('unable', 'able')",0.08221029,0.18114205,-0.1564745,-0.0584268,0.0980477
50,0.19966953,0.29040223,"('clumsy', 'skillful')",0.07857766,-0.0030537248,0.1391236,0.1436743,0.0045507
51,0.2502392,0.14024119,"('uneducated', 'educated')",-0.046602584,-0.1349105,0.1018183,0.0026653,-0.099153
52,-0.9037551,-0.93642604,"('irrational', 'rational')",0.42786533,0.3421565,-0.2379449,-0.2971348,-0.0591899
53,-1.1315345,-1.0920881,"('uncreative', 'creative')",0.396346,0.25457942,-0.3675942,-0.4187543,-0.0511601
54,-0.4703318,-0.36715242,"('incapable', 'capable')",0.6557824,0.7816547,0.0927253,0.2072511,0.1145258
55,0.35316786,0.24014896,"('incompetent', 'clever')",0.2713381,0.18005939,0.312253,0.2101042,-0.1021488
56,1.2320372,1.0892673,"('impractical', 'practical')",-0.029101506,-0.04454785,0.6014678,0.5223597,-0.0791081
57,-0.6226215,-0.6902386,"('unimaginative', 'imaginative')",-2.9484887,-3.039059,-1.7855551,-1.8646488,-0.0790937
58,-0.08717115,-0.003019588,"('undiscriminating', 'discriminating')",0.082464546,0.06606803,-0.0023533,0.0315242,0.0338775
59,0.26664376,0.3211641,"('foolish', 'wise')",0.41350162,0.4931744,0.3400727,0.4071693,0.0670966
60,0.92787796,0.76129085,"('inefficient', 'efficient')",0.09804346,0.15879354,0.5129607,0.4600422,-0.0529185
61,-0.26730278,-0.42173398,"('illogical', 'logical')",0.70220304,0.4872753,0.2174501,0.0327707,-0.1846794
62,0.6818033,0.7537835,"('incompetent', 'brilliant')",0.85345566,1.0087918,0.7676295,0.8812877,0.1136582
63,-0.35726577,-0.32406774,"('unperceptive', 'insightful')",0.5607612,0.5628165,0.1017477,0.1193744,0.0176267
64,0.55015,0.39950216,"('shy', 'confident')",-5.8991494,-5.8348107,-2.6744998,-2.7176542,-0.0431544
65,0.564373,0.26809463,"('insecure', 'secure')",-0.17066418,-0.17190766,0.1968544,0.0480935,-0.1487609
66,-0.4007953,-0.30607164,"('inactive', 'active')",0.037844323,0.042133994,-0.1814755,-0.1319688,0.0495067
67,0.5448125,0.43008867,"('doubtful', 'determined')",-0.3137952,-0.39044347,0.1155086,0.0198226,-0.095686
68,0.41612077,0.41182983,"('dependent', 'independent')",-0.8215998,-0.78238875,-0.2027395,-0.1852795,0.01746
69,-0.51077557,-0.35477167,"('lazy', 'industrious')",-0.30704588,-0.22970092,-0.4089107,-0.2922363,0.1166744
70,0.5228976,0.552658,"('lethargic', 'energetic')",-0.13729644,-0.16090894,0.1928006,0.1958745,0.0030739
71,0.3798151,0.4974006,"('diffident', 'self-confident')",0.4636442,0.42761344,0.4217297,0.462507,0.0407773
72,-0.22193624,-0.1783112,"('unambitious', 'ambitious')",-0.43881136,-0.36284024,-0.3303738,-0.2705757,0.0597981
73,2.0461,2.0886018,"('helpless', 'self-reliant')",-2.8054445,-2.6817255,-0.3796723,-0.2965618,0.0831105
74,-0.20017347,-0.22058877,"('undedicated', 'dedicated')",-0.58418167,-0.70588607,-0.3921776,-0.4632374,-0.0710598
75,-0.24678318,-0.065627754,"('meek', 'impulsive')",-0.7947184,-0.64547855,-0.5207508,-0.3555532,0.1651976
76,1.2063205,1.2258517,"('anxious', 'daring')",-0.31463897,-0.26400787,0.4458408,0.4809219,0.0350811
77,-0.73425245,-0.74496967,"('unmotivated', 'motivated')",-0.9082599,-0.8518245,-0.8212562,-0.7983971,0.0228591
78,-0.9950468,-0.809504,"('nonresilient', 'resilient')",0.15962484,0.16054273,-0.417711,-0.3244806,0.0932304
79,-0.81251264,-0.7918982,"('wavering', 'unwavering')",-0.68430644,-0.5861257,-0.7484095,-0.6890119,0.0593976
80,0.8155833,0.73415744,"('dominated', 'dominating')",-0.7727508,-0.69320995,0.0214162,0.0204737,-0.0009425
81,1.1084595,0.8170406,"('submissive', 'aggressive')",-0.5405655,-0.46584877,0.283947,0.1755959,-0.1083511
82,0.1859806,0.20604664,"('poor', 'rich')",5.870482,5.7895517,3.0282314,2.9977992,-0.0304322
83,-0.20929424,-0.3318006,"('powerless', 'powerful')",-0.74195516,-0.73513454,-0.4756247,-0.5334676,-0.0578429
84,0.4662857,0.3650677,"('inferior', 'superior')",0.8980972,0.9142589,0.6821915,0.6396633,-0.0425282
85,-1.112733,-0.9977988,"('insignificant', 'prestigious')",-0.32710275,-0.45312628,-0.7199179,-0.7254626,-0.0055447
86,-1.2764194,-1.4161913,"('uninfluential', 'influential')",-0.49314535,-0.64068943,-0.8847824,-1.0284404,-0.143658
87,0.38854238,0.26272035,"('unsuccessful', 'successful')",1.0704771,1.097368,0.7295098,0.6800442,-0.0494656
88,-0.8729301,-0.95063174,"('low', 'eminent')",-0.49032888,-0.5298472,-0.6816295,-0.7402395,-0.05861
