,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
23,-1.2925847,-1.4381198,"('insincere', 'sincere')",5.315622,5.4615145,2.0115185,2.0116973,0.0001788
24,-0.8030284,-0.85654205,"('dishonest', 'honest')",0.4734104,0.49733627,-0.164809,-0.1796029,-0.0147939
25,1.5375795,1.6560817,"('egoistic', 'altruistic')",1.758282,1.7520186,1.6479307,1.7040501,0.0561194
26,0.16776982,0.0093999775,"('hardhearted', 'benevolent')",2.0429642,1.7349308,1.1053671,0.8721654,-0.2332017
27,-0.34176204,-0.23114443,"('hardhearted', 'softhearted')",1.3797526,1.261714,0.5189953,0.5152848,-0.0037105
28,-1.460775,-1.6845055,"('disloyal', 'loyal')",0.7780589,0.7060789,-0.3413581,-0.4892133,-0.1478552
29,0.44784072,0.425554,"('unfair', 'fair')",0.0084733665,-0.11238516,0.228157,0.1565844,-0.0715726
30,-0.8969503,-1.0315872,"('intolerant', 'tolerant')",0.55400354,0.4899446,-0.1714734,-0.2708213,-0.0993479
31,0.82958424,0.900698,"('evil', 'good')",-0.12148294,-0.28102064,0.3540506,0.3098387,-0.0442119
32,-0.5011126,-0.6452782,"('unkind', 'kind')",0.6248207,0.36794028,0.0618541,-0.138669,-0.2005231
33,1.0919211,0.9917564,"('wrong', 'right')",-0.28987226,-0.33892927,0.4010244,0.3264136,-0.0746108
34,-0.5502023,-0.46848843,"('mean', 'honorable')",5.0986013,5.4251685,2.2741995,2.4783401,0.2041406
35,1.3069088,1.3825787,"('corrupt', 'incorrupt')",-0.2750887,-0.39635852,0.5159101,0.4931101,-0.0228
36,1.1161928,1.0032661,"('hostile', 'amicable')",0.045483336,-0.16775,0.5808381,0.417758,-0.1630801
37,0.05185496,-0.013946317,"('fake', 'genuine')",-0.07450311,0.01618199,-0.0113241,0.0011178,0.0124419
38,-0.6379972,-0.6371287,"('untruthful', 'truthful')",-0.2115313,-0.10564238,-0.4247642,-0.3713855,0.0533787
39,0.6030751,0.6238563,"('exploitative', 'cooperative')",0.19064547,0.21891004,0.3968603,0.4213832,0.0245229
40,1.0689187,1.0314876,"('stingy', 'generous')",-1.2962679,-1.4251117,-0.1136746,-0.196812,-0.0831374
41,-0.573645,-0.7646348,"('unforgiving', 'forgiving')",0.14744735,-0.045510076,-0.2130988,-0.4050724,-0.1919736
42,0.11362271,0.18772471,"('unreliable', 'reliable')",-3.404446,-3.3924558,-1.6454116,-1.6023655,0.0430461
43,-1.6556792,-1.6676735,"('irresponsible', 'responsible')",0.065378934,0.06664734,-0.7951502,-0.8005131,-0.0053629
44,0.37844655,0.50780207,"('prejudiced', 'unprejudiced')",-1.8346814,-1.8239877,-0.7281174,-0.6580929,0.0700245
45,-1.7056402,-1.9217695,"('incompetent', 'competent')",-0.089735754,-0.14250922,-0.897688,-1.0321393,-0.1344513
46,-1.2450678,-1.4725174,"('uncompetitive', 'competitive')",-1.1495634,-1.1507626,-1.1973157,-1.31164,-0.1143243
47,-0.77089417,-0.7171519,"('stupid', 'smart')",4.7244754,4.8923044,1.9767907,2.0875764,0.1107857
48,0.469451,0.3375243,"('unintelligent', 'intelligent')",0.8338725,0.78114176,0.6516618,0.559333,-0.0923288
49,-0.4536335,-0.4229073,"('unable', 'able')",-0.2609363,-0.14164925,-0.3572849,-0.2822783,0.0750066
50,0.38679633,0.39885977,"('clumsy', 'skillful')",0.013759702,-0.06564088,0.200278,0.1666094,-0.0336686
51,-0.60266113,-0.75809664,"('uneducated', 'educated')",0.61925733,0.5270342,0.0082981,-0.1155312,-0.1238293
52,0.64032304,0.55724746,"('irrational', 'rational')",0.5375691,0.41428173,0.5889461,0.4857646,-0.1031815
53,-0.51045156,-0.5266841,"('uncreative', 'creative')",0.52206457,0.4777705,0.0058065,-0.0244568,-0.0302633
54,-0.3216543,-0.3039959,"('incapable', 'capable')",0.82931733,0.86831844,0.2538315,0.2821613,0.0283298
55,-1.2359743,-1.3471982,"('incompetent', 'clever')",0.32257995,0.35663795,-0.4566972,-0.4952801,-0.0385829
56,-0.91386,-1.0435957,"('impractical', 'practical')",-0.9074684,-0.8165765,-0.9106642,-0.9300861,-0.0194219
57,-1.3695152,-1.6029508,"('unimaginative', 'imaginative')",-2.9854462,-3.0898552,-2.1774807,-2.3464031,-0.1689224
58,0.26492074,0.12551922,"('undiscriminating', 'discriminating')",0.35186177,0.3229193,0.3083913,0.2242193,-0.084172
59,0.53128463,0.6356786,"('foolish', 'wise')",0.2602516,0.30913207,0.3957681,0.4724053,0.0766372
60,-1.4472164,-1.5676196,"('inefficient', 'efficient')",-0.53543484,-0.36614773,-0.9913256,-0.9668837,0.0244419
61,0.24081662,0.060764994,"('illogical', 'logical')",0.80508965,0.57753986,0.5229532,0.3191524,-0.2038008
62,-0.9514202,-0.9648331,"('incompetent', 'brilliant')",0.38673797,0.6171411,-0.2823411,-0.173846,0.1084951
63,-0.5555142,-0.6147587,"('unperceptive', 'insightful')",0.60087246,0.6458949,0.0226791,0.0155681,-0.007111
64,0.2548746,0.21744005,"('shy', 'confident')",-6.1258564,-6.210996,-2.9354908,-2.996778,-0.0612872
65,-0.6852779,-0.75402886,"('insecure', 'secure')",-0.58978385,-0.521006,-0.6375309,-0.6375175,1.34e-05
66,0.10773062,0.09523681,"('inactive', 'active')",0.34362128,0.25001907,0.225676,0.1726279,-0.0530481
67,-0.008945294,-0.072392195,"('doubtful', 'determined')",-0.6970884,-0.8070656,-0.3530169,-0.4397289,-0.086712
68,-0.35908532,-0.31062758,"('dependent', 'independent')",-0.500785,-0.45504138,-0.4299352,-0.3828345,0.0471007
69,1.9402008,2.0265121,"('lazy', 'industrious')",-0.45951492,-0.46053016,0.740343,0.782991,0.042648
70,-1.2005912,-1.2473772,"('lethargic', 'energetic')",-0.27453962,-0.20465693,-0.7375654,-0.7260171,0.0115483
71,0.5641075,0.6015594,"('diffident', 'self-confident')",0.6470703,0.6104019,0.6055889,0.6059806,0.0003917
72,-0.8866157,-0.8371712,"('unambitious', 'ambitious')",-0.33178946,-0.28475797,-0.6092026,-0.5609646,0.048238
73,1.277242,1.3704867,"('helpless', 'self-reliant')",-2.7989867,-2.66494,-0.7608724,-0.6472267,0.1136457
74,-0.68007517,-0.8920037,"('undedicated', 'dedicated')",-0.2502084,-0.41747028,-0.4651418,-0.654737,-0.1895952
75,-0.046669975,0.08469787,"('meek', 'impulsive')",-0.70919365,-0.6031315,-0.3779318,-0.2592168,0.118715
76,-0.7036635,-0.6646539,"('anxious', 'daring')",-0.75739634,-0.62440777,-0.7305299,-0.6445308,0.0859991
77,-0.7298286,-0.846957,"('unmotivated', 'motivated')",-1.2718658,-1.0626763,-1.0008472,-0.9548167,0.0460305
78,-0.0610132,-0.1260068,"('nonresilient', 'resilient')",0.32490465,0.31478095,0.1319457,0.0943871,-0.0375586
79,-0.0360381,-0.006173052,"('wavering', 'unwavering')",-0.21040966,-0.21473302,-0.1232239,-0.110453,0.0127709
80,-0.36331826,-0.38182572,"('dominated', 'dominating')",-0.7972809,-0.7137941,-0.5802996,-0.5478099,0.0324897
81,-1.3636665,-1.5365212,"('submissive', 'aggressive')",-1.1278193,-1.0751765,-1.2457429,-1.3058488,-0.0601059
82,-0.4387254,-0.47921455,"('poor', 'rich')",5.986662,6.108074,2.7739682,2.8144298,0.0404616
83,0.15774375,0.10974271,"('powerless', 'powerful')",-1.0335926,-1.0062215,-0.4379244,-0.4482394,-0.010315
84,1.1406152,1.1388377,"('inferior', 'superior')",0.83866537,0.8859405,0.9896403,1.0123891,0.0227488
85,1.6357216,1.645631,"('insignificant', 'prestigious')",0.4164955,0.2606442,1.0261085,0.9531376,-0.0729709
86,-1.3476895,-1.6577584,"('uninfluential', 'influential')",0.1294222,-0.13307647,-0.6091337,-0.8954174,-0.2862837
87,0.46252254,0.36847708,"('unsuccessful', 'successful')",1.2795278,1.3503048,0.8710251,0.859391,-0.0116341
88,-0.25518906,-0.3820849,"('low', 'eminent')",-0.4213431,-0.49752936,-0.3382661,-0.4398071,-0.101541
