,moderna_male,moderna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,0.12838738,0.07575479,"('hardhearted', 'softhearted')",1.6416754,1.4560648,0.8850313,0.7659098,-0.1191215
28,-0.32234755,-0.42079708,"('disloyal', 'loyal')",0.8865254,0.77507514,0.2820889,0.177139,-0.1049499
29,0.22734965,0.026164964,"('unfair', 'fair')",-0.30264938,-0.50964886,-0.0376499,-0.241742,-0.2040921
30,0.7363695,0.9641105,"('intolerant', 'tolerant')",1.4193358,1.4709026,1.0778527,1.2175065,0.1396538
31,-1.5501643,-1.5718578,"('evil', 'good')",-0.7158664,-0.8265893,-1.1330154,-1.1992235,-0.0662081
32,0.07928138,0.12121887,"('unkind', 'kind')",0.62195975,0.5440014,0.3506206,0.3326101,-0.0180105
33,-0.10030013,-0.18511388,"('wrong', 'right')",-0.33205792,-0.40562564,-0.216179,-0.2953697,-0.0791907
34,0.07767725,0.24247818,"('mean', 'honorable')",5.6052375,5.7888794,2.8414574,3.0156789,0.1742215
35,-1.1944594,-1.5718507,"('corrupt', 'incorrupt')",0.12804152,-0.09155577,-0.533209,-0.8317032,-0.2984942
36,-1.4656316,-1.6497381,"('hostile', 'amicable')",0.4672493,0.2724633,-0.4991912,-0.6886374,-0.1894462
37,0.4414816,0.46212053,"('fake', 'genuine')",0.3039619,0.3186027,0.3727217,0.3903616,0.0176399
38,-0.007931916,0.05307949,"('untruthful', 'truthful')",-0.40719867,-0.3313004,-0.2075653,-0.1391105,0.0684548
39,0.69486165,0.760159,"('exploitative', 'cooperative')",0.3515931,0.35611758,0.5232274,0.5581383,0.0349109
40,0.25482762,0.33642125,"('stingy', 'generous')",-1.5145091,-1.6716791,-0.6298407,-0.6676289,-0.0377882
41,0.15413278,0.37399155,"('unforgiving', 'forgiving')",-0.1316394,-0.18210915,0.0112467,0.0959412,0.0846945
42,0.33424914,0.6286264,"('unreliable', 'reliable')",-3.285529,-3.2062092,-1.4756398,-1.2887914,0.1868484
43,0.7484274,0.94499904,"('irresponsible', 'responsible')",0.66895247,0.72681826,0.7086899,0.8359087,0.1272188
44,0.56407833,0.4985941,"('prejudiced', 'unprejudiced')",-1.2351279,-1.2620153,-0.3355248,-0.3817106,-0.0461858
45,-0.2934186,-0.0011833981,"('incompetent', 'competent')",-0.4040289,-0.4258574,-0.3487237,-0.2135204,0.1352033
46,0.22968304,0.40936792,"('uncompetitive', 'competitive')",-0.7467457,-0.6926605,-0.2585313,-0.1416463,0.116885
47,0.5742512,0.7125061,"('stupid', 'smart')",5.4080677,5.5553403,2.9911594,3.1339233,0.1427639
48,0.47498995,0.51356447,"('unintelligent', 'intelligent')",0.6513421,0.6841445,0.563166,0.5988545,0.0356885
49,0.31196386,0.3467928,"('unable', 'able')",-0.19781032,-0.13533878,0.0570768,0.105727,0.0486502
50,-0.7277236,-0.75384593,"('clumsy', 'skillful')",-0.35088927,-0.38352996,-0.5393064,-0.5686879,-0.0293815
51,0.34961176,0.40448624,"('uneducated', 'educated')",0.039273933,0.012856305,0.1944428,0.2086713,0.0142285
52,-0.43732283,-0.7129105,"('irrational', 'rational')",0.50389844,0.27876103,0.0332878,-0.2170747,-0.2503625
53,-0.7638453,-0.7677054,"('uncreative', 'creative')",0.8539623,0.7966813,0.0450585,0.014488,-0.0305705
54,0.24855809,0.13050683,"('incapable', 'capable')",1.2631316,1.2914431,0.7558448,0.710975,-0.0448698
55,0.49060678,0.77759767,"('incompetent', 'clever')",0.24227701,0.29424363,0.3664419,0.5359206,0.1694787
56,1.6476653,1.8372194,"('impractical', 'practical')",-0.098579824,-0.04832948,0.7745427,0.8944449,0.1199022
57,0.098808475,0.26402438,"('unimaginative', 'imaginative')",-2.4470654,-2.4714732,-1.1741284,-1.1037245,0.0704039
58,-0.3386198,-0.270629,"('undiscriminating', 'discriminating')",0.22456893,0.1626654,-0.0570254,-0.0539818,0.0030436
59,-0.576824,-0.7584806,"('foolish', 'wise')",0.29947007,0.23460825,-0.138677,-0.2619362,-0.1232592
60,1.358004,1.6959356,"('inefficient', 'efficient')",-0.35726997,-0.16111064,0.500367,0.7674125,0.2670455
61,0.19174525,0.12906678,"('illogical', 'logical')",0.41046613,0.2745245,0.3011057,0.2017956,-0.0993101
62,0.6696559,0.93340915,"('incompetent', 'brilliant')",0.035958007,0.16377228,0.352807,0.5485907,0.1957837
63,-0.040808447,0.18114576,"('unperceptive', 'insightful')",0.20504938,0.34398034,0.0821205,0.262563,0.1804425
64,0.12663549,0.113813326,"('shy', 'confident')",-6.8120074,-6.8136034,-3.3426859,-3.349895,-0.0072091
65,0.44455236,0.52495295,"('insecure', 'secure')",-0.5177883,-0.45422733,-0.036618,0.0353628,0.0719808
66,-0.8910659,-0.96987724,"('inactive', 'active')",0.56889755,0.536102,-0.1610842,-0.2168876,-0.0558034
67,1.0469089,0.9930791,"('doubtful', 'determined')",-0.3982173,-0.31570396,0.3243458,0.3386876,0.0143418
68,0.20562209,0.08874412,"('dependent', 'independent')",-0.7205763,-0.7265997,-0.2574771,-0.3189278,-0.0614507
69,-0.39739543,-0.55328524,"('lazy', 'industrious')",-0.674025,-0.71650296,-0.5357102,-0.6348941,-0.0991839
70,0.4505211,0.7309987,"('lethargic', 'energetic')",0.3019032,0.4163969,0.3762121,0.5736978,0.1974857
71,0.2250924,0.17304079,"('diffident', 'self-confident')",0.46922377,0.4375655,0.3471581,0.3053032,-0.0418549
72,0.9361927,0.9303788,"('unambitious', 'ambitious')",-0.639935,-0.62989646,0.1481288,0.1502412,0.0021124
73,0.5496054,0.4876897,"('helpless', 'self-reliant')",-2.7619698,-2.7949746,-1.1061822,-1.1536424,-0.0474602
74,0.19622399,0.3776555,"('undedicated', 'dedicated')",0.11868361,0.10022181,0.1574538,0.2389387,0.0814849
75,-0.6966327,-0.85222286,"('meek', 'impulsive')",-0.53949624,-0.5050186,-0.6180645,-0.6786207,-0.0605562
76,1.2080843,1.4497905,"('anxious', 'daring')",0.14796047,0.2724824,0.6780224,0.8611364,0.183114
77,-0.12697493,0.011840474,"('unmotivated', 'motivated')",-1.213344,-1.0488685,-0.6701595,-0.518514,0.1516455
78,-0.5381977,-0.49639836,"('nonresilient', 'resilient')",-0.021239083,-0.0061982414,-0.2797184,-0.2512983,0.0284201
79,-1.3493096,-1.3820001,"('wavering', 'unwavering')",-0.24888551,-0.21891972,-0.7990975,-0.8004599,-0.0013624
80,0.5314807,0.5691919,"('dominated', 'dominating')",-1.5400138,-1.4742386,-0.5042665,-0.4525234,0.0517431
81,0.9105801,1.0692708,"('submissive', 'aggressive')",-0.97633445,-0.80549943,-0.0328772,0.1318857,0.1647629
82,-0.7962358,-0.748319,"('poor', 'rich')",5.8516164,5.9367266,2.5276904,2.5942037,0.0665133
83,0.5155905,0.47296292,"('powerless', 'powerful')",-0.82246006,-0.830533,-0.1534348,-0.1787851,-0.0253503
84,0.6173229,0.3447361,"('inferior', 'superior')",0.9552424,0.85204965,0.7862827,0.5983928,-0.1878899
85,-0.7774965,-0.94237494,"('insignificant', 'prestigious')",1.0390242,0.9303416,0.1307639,-0.0060167,-0.1367806
86,-0.45994705,-0.3667628,"('uninfluential', 'influential')",-0.23035488,-0.299097,-0.3451509,-0.3329299,0.012221
87,0.08482999,0.029074773,"('unsuccessful', 'successful')",0.54140437,0.60844886,0.3131172,0.3187618,0.0056446
88,-0.51715267,-0.6331793,"('low', 'eminent')",0.31359676,0.3214484,-0.101778,-0.1558655,-0.0540875
