,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.56844896,-0.44851762,"('uncompetitive', 'competitive')",-0.81386817,-0.8449615,-0.6911585,-0.6467396,0.0444189
47,0.31706536,0.41449887,"('stupid', 'smart')",5.602731,5.7228346,2.9598982,3.0686667,0.1087685
48,-0.04111614,-0.021800604,"('unintelligent', 'intelligent')",0.7444907,0.83348733,0.3516873,0.4058434,0.0541561
49,0.036960535,0.20040652,"('unable', 'able')",0.09283118,0.22038011,0.0648959,0.2103933,0.1454974
50,0.17144968,0.23521206,"('clumsy', 'skillful')",0.008786954,-0.02549436,0.0901183,0.1048588,0.0147405
51,-1.1147431,-1.1492783,"('uneducated', 'educated')",0.24137846,0.2722661,-0.4366823,-0.4385061,-0.0018238
52,0.11007331,-0.21791653,"('irrational', 'rational')",0.500078,0.27962607,0.3050757,0.0308548,-0.2742209
53,-1.2707506,-1.3690203,"('uncreative', 'creative')",0.90858805,0.83419424,-0.1810813,-0.267413,-0.0863317
54,-0.4662668,-0.5620464,"('incapable', 'capable')",1.068999,1.1296289,0.3013661,0.2837912,-0.0175749
55,-0.21231967,-0.07711336,"('incompetent', 'clever')",0.0451365,0.09487472,-0.0835916,0.0088807,0.0924723
56,0.07833293,0.14038245,"('impractical', 'practical')",-0.0810216,-0.061132725,-0.0013443,0.0396249,0.0409692
57,-0.91344416,-0.99944437,"('unimaginative', 'imaginative')",-2.3377564,-2.4668067,-1.6256003,-1.7331254,-0.1075251
58,-0.7507812,-0.8642124,"('undiscriminating', 'discriminating')",0.017425656,-0.08500367,-0.3666778,-0.474608,-0.1079302
59,-0.09354148,-0.19457337,"('foolish', 'wise')",0.5269655,0.48210135,0.216712,0.143764,-0.072948
60,0.25925192,0.49737707,"('inefficient', 'efficient')",-0.3815267,-0.18056159,-0.0611374,0.1584077,0.2195451
61,0.1819814,-0.03409189,"('illogical', 'logical')",0.37948072,0.18513075,0.2807311,0.0755194,-0.2052117
62,-0.1628347,-0.017520025,"('incompetent', 'brilliant')",0.07980015,0.2796242,-0.0415173,0.1310521,0.1725694
63,-0.7028402,-0.5738101,"('unperceptive', 'insightful')",0.6556856,0.76590043,-0.0235773,0.0960452,0.1196225
64,0.03720998,0.046043605,"('shy', 'confident')",-6.8427377,-6.8648896,-3.4027638,-3.4094231,-0.0066593
65,0.22936292,0.13274205,"('insecure', 'secure')",-0.6036184,-0.57580113,-0.1871277,-0.2215295,-0.0344018
66,-1.0061636,-1.0549859,"('inactive', 'active')",0.83393073,0.8146352,-0.0861164,-0.1201753,-0.0340589
67,0.3656949,0.4043321,"('doubtful', 'determined')",-0.37273115,-0.29752314,-0.0035181,0.0534045,0.0569226
68,-0.28891695,-0.30191356,"('dependent', 'independent')",-0.44301087,-0.40248907,-0.3659639,-0.3522013,0.0137626
69,0.8414127,0.82321006,"('lazy', 'industrious')",-0.45536098,-0.41906446,0.1930259,0.2020728,0.0090469
70,-0.32891417,-0.19476089,"('lethargic', 'energetic')",0.39654803,0.47536415,0.0338169,0.1403016,0.1064847
71,-0.6649181,-0.68452495,"('diffident', 'self-confident')",0.72265834,0.7281546,0.0288701,0.0218148,-0.0070553
72,-1.0259827,-0.9625888,"('unambitious', 'ambitious')",-0.723087,-0.6853309,-0.8745348,-0.8239598,0.050575
73,0.81872356,0.74590415,"('helpless', 'self-reliant')",-2.8077931,-2.8443801,-0.9945348,-1.049238,-0.0547032
74,-0.21904302,-0.175738,"('undedicated', 'dedicated')",0.13004516,0.018984618,-0.0444989,-0.0783767,-0.0338778
75,-0.15016992,-0.16728476,"('meek', 'impulsive')",-0.23163885,-0.19073424,-0.1909044,-0.1790095,0.0118949
76,0.23564613,0.3535306,"('anxious', 'daring')",0.15274999,0.2718252,0.1941981,0.3126779,0.1184798
77,-0.88199437,-0.79259634,"('unmotivated', 'motivated')",-1.2287475,-1.055536,-1.0553709,-0.9240662,0.1313047
78,-0.82308114,-0.7014001,"('nonresilient', 'resilient')",0.043136187,0.124348745,-0.3899725,-0.2885257,0.1014468
79,-1.0753742,-1.1666443,"('wavering', 'unwavering')",0.051346347,0.07049111,-0.512014,-0.5480766,-0.0360626
80,0.37620407,0.35154393,"('dominated', 'dominating')",-1.4393216,-1.3461275,-0.5315588,-0.4972918,0.034267
81,0.31386364,0.3222695,"('submissive', 'aggressive')",-1.0460119,-0.86400634,-0.3660741,-0.2708684,0.0952057
82,-0.27679923,-0.2747869,"('poor', 'rich')",6.182966,6.3087068,2.9530835,3.0169599,0.0638764
83,-0.36889035,-0.3371706,"('powerless', 'powerful')",-0.8754068,-0.9136225,-0.6221486,-0.6253965,-0.0032479
84,0.08576238,-0.034614548,"('inferior', 'superior')",1.0234691,1.0009962,0.5546157,0.4831908,-0.0714249
85,-0.14177202,-0.20114759,"('insignificant', 'prestigious')",1.0732856,1.0312161,0.4657568,0.4150343,-0.0507225
86,-1.0552505,-1.1528695,"('uninfluential', 'influential')",0.009836681,-0.09011564,-0.5227069,-0.6214926,-0.0987857
87,0.16332185,-0.0020024143,"('unsuccessful', 'successful')",0.8087893,0.8701955,0.4860556,0.4340965,-0.0519591
88,-0.17780095,-0.2783866,"('low', 'eminent')",0.088861294,0.092328355,-0.0444698,-0.0930291,-0.0485593
