,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
52,-1.3645917,-1.4782338,"('irrational', 'rational')",-0.25215536,-0.36662877,0.5769327,0.45816898,-0.3466048,-0.4622312,-0.1156264
53,0.27353954,0.2783288,"('uncreative', 'creative')",-0.5224698,-0.59959924,0.86727834,0.762465,0.206116,0.1470649,-0.0590511
54,-0.032468006,-0.0020975024,"('incapable', 'capable')",0.1989746,0.22273971,1.0091517,1.045051,0.3918861,0.4218977,0.0300116
55,1.2385771,1.3512125,"('incompetent', 'clever')",-0.6006011,-0.6130395,-0.18990438,-0.19009422,0.1493572,0.1826929,0.0333357
56,1.8803121,1.895511,"('impractical', 'practical')",1.0175236,1.007417,-0.1643444,-0.14888865,0.9111638,0.9180131,0.0068493
57,0.36400294,0.29655692,"('unimaginative', 'imaginative')",-0.2591551,-0.33417562,-2.2407234,-2.2992773,-0.7119585,-0.7789653,-0.0670068
58,0.1489425,0.08816818,"('undiscriminating', 'discriminating')",0.46754986,0.39556146,0.17026474,0.054615352,0.2622524,0.1794483,-0.0828041
59,0.26809794,0.24613674,"('foolish', 'wise')",0.55424404,0.5932603,0.6334247,0.59899366,0.4852556,0.4794636,-0.005792
60,1.3005373,1.3560451,"('inefficient', 'efficient')",0.4154698,0.44413355,-0.47871557,-0.36637333,0.4124305,0.4779351,0.0655046
61,0.4543863,0.3814485,"('illogical', 'logical')",-0.32956094,-0.44375324,0.2527066,0.14086214,0.125844,0.0261858,-0.0996582
62,0.7754582,0.88668126,"('incompetent', 'brilliant')",0.50439405,0.5791369,0.0753902,0.22207104,0.4517475,0.5626297,0.1108822
63,-0.3250377,-0.27122054,"('unperceptive', 'insightful')",0.6097317,0.71063876,0.7905287,0.83732593,0.3584076,0.4255814,0.0671738
64,0.5301933,0.5442991,"('shy', 'confident')",0.09557552,0.14679706,-6.5137205,-6.419914,-1.9626506,-1.9096058,0.0530448
65,1.1841598,1.0978689,"('insecure', 'secure')",0.0272987,-0.017379636,-0.6570118,-0.6286343,0.1848155,0.1506183,-0.0341972
66,-0.89306474,-0.9158709,"('inactive', 'active')",0.75524414,0.7448501,1.137444,1.1407895,0.3332078,0.3232562,-0.0099516
67,0.4172823,0.47236764,"('doubtful', 'determined')",0.1809892,0.24135323,-0.44481245,-0.36186686,0.051153,0.1172847,0.0661317
68,-0.28126854,-0.32389402,"('dependent', 'independent')",-0.23859352,-0.3129181,-0.97133076,-1.030964,-0.4970643,-0.5559254,-0.0588611
69,-0.034876496,0.0037518144,"('lazy', 'industrious')",1.7646044,1.7511001,-0.21466517,-0.21472654,0.5050209,0.5133751,0.0083542
70,1.0730076,1.1428581,"('lethargic', 'energetic')",0.41420722,0.5288442,0.5810452,0.6382604,0.68942,0.7699876,0.0805676
71,0.7169527,0.7009964,"('diffident', 'self-confident')",0.8537074,0.8766057,0.79647326,0.7766775,0.7890445,0.7847598,-0.0042847
72,0.97532535,0.92205894,"('unambitious', 'ambitious')",-0.56616783,-0.51960397,-0.9742131,-0.95549816,-0.1883519,-0.1843477,0.0040042
73,0.770091,0.74972725,"('helpless', 'self-reliant')",0.7744293,0.7748022,-2.7009847,-2.6620317,-0.3854881,-0.3791674,0.0063207
74,1.6312417,1.6393392,"('undedicated', 'dedicated')",0.82033926,0.85403293,0.36620656,0.28630355,0.9392625,0.9265586,-0.0127039
75,-1.5275682,-1.543332,"('meek', 'impulsive')",-0.08242744,-0.032938384,-0.40671432,-0.36151206,-0.6722366,-0.6459275,0.0263091
76,1.0479068,1.116736,"('anxious', 'daring')",0.56091076,0.66539454,0.047313962,0.14342517,0.5520438,0.6418519,0.0898081
77,0.22998595,0.28086063,"('unmotivated', 'motivated')",-0.38278744,-0.3374053,-1.232845,-1.115919,-0.4618822,-0.3908212,0.071061
78,-0.18971601,-0.13413364,"('nonresilient', 'resilient')",0.0031598136,0.08930344,0.33153313,0.37404308,0.0483256,0.1097376,0.061412
79,-1.171013,-1.2158247,"('wavering', 'unwavering')",-0.61,-0.6286676,0.24844097,0.21885587,-0.5108573,-0.5418788,-0.0310215
80,0.27752802,0.29772657,"('dominated', 'dominating')",-0.15128078,-0.09090668,-1.3014646,-1.1906319,-0.3917391,-0.3279373,0.0638018
81,-0.020040289,-0.041731164,"('submissive', 'aggressive')",-0.028377168,0.029845707,-0.96281844,-0.8092568,-0.3370787,-0.2737141,0.0633646
82,-0.5062446,-0.49915826,"('poor', 'rich')",-1.1403942,-1.1558189,5.4560213,5.400006,1.2697941,1.2483428,-0.0214513
83,-0.040214255,-0.044005305,"('powerless', 'powerful')",-0.25952554,-0.19109708,-0.8756738,-0.87544996,-0.3918045,-0.3701841,0.0216204
84,1.7797722,1.7358178,"('inferior', 'superior')",0.5671621,0.47184217,1.1053699,1.01827,1.1507681,1.07531,-0.0754581
85,-1.1039925,-1.1049092,"('insignificant', 'prestigious')",-0.1561861,-0.14784202,0.9208305,0.8666911,-0.113116,-0.1286867,-0.0155707
86,0.9970665,0.9052422,"('uninfluential', 'influential')",-0.41736776,-0.520147,-0.37558484,-0.50099206,0.068038,-0.0386323,-0.1066703
87,-0.035427902,-0.07300336,"('unsuccessful', 'successful')",1.1504834,1.1046375,1.1591991,1.2215083,0.7580849,0.7510475,-0.0070374
88,-1.0033591,-1.0105765,"('low', 'eminent')",-0.0134203695,-0.08187412,0.14270398,0.14178655,-0.2913585,-0.316888,-0.0255295
