,crown_male,crown_female,tuple,castle_male,castle_female,intl_male,intl_female,corp_male,corp_female,average_male,average_female,female-male
46,0.93662137,1.047817,"('uncompetitive', 'competitive')",2.486681,2.630209,-1.1521096,-1.295771,-1.1909654,-1.1108764,0.2700568,0.3178447,0.0477879
47,0.05902978,0.13164628,"('stupid', 'smart')",0.35939378,0.53267634,0.37684694,0.35686538,5.5650167,5.6451283,1.5900718,1.666579,0.0765072
48,0.32747713,0.43926263,"('unintelligent', 'intelligent')",0.37959623,0.445103,-1.1997833,-1.246728,0.4615851,0.4514473,-0.0077812,0.0222712,0.0300524
49,-0.5213814,-0.43590268,"('unable', 'able')",-0.6907953,-0.55950224,-0.7802681,-0.6649651,-0.40889126,-0.24981108,-0.600334,-0.4775453,0.1227887
50,-0.66137683,-0.6877363,"('clumsy', 'skillful')",-0.32622212,-0.32104465,0.15424027,0.0754969,0.19110435,0.2058934,-0.1605636,-0.1818477,-0.0212841
51,0.91612756,0.74881256,"('uneducated', 'educated')",2.1182647,2.0717332,-0.58317995,-0.76142466,0.44910192,0.39042547,0.7250786,0.6123866,-0.112692
52,-0.16252445,-0.2789333,"('irrational', 'rational')",-1.4338816,-1.6381066,-0.41745672,-0.36488307,0.41363186,0.37826896,-0.4000577,-0.4759135,-0.0758558
53,-0.12220545,-0.046636753,"('uncreative', 'creative')",-0.74977493,-0.58051264,-0.45067236,-0.44333273,0.8408489,0.7901942,-0.1204509,-0.070072,0.0503789
54,-0.7587721,-0.75412816,"('incapable', 'capable')",-0.7613276,-0.76101625,-0.24057938,-0.24100348,0.8120397,0.87159365,-0.2371598,-0.2211386,0.0160212
55,0.7075574,0.89781815,"('incompetent', 'clever')",2.6273072,2.8729267,-0.8026821,-0.88464403,0.12078588,0.1861196,0.6632421,0.7680551,0.104813
56,1.0764383,1.1267802,"('impractical', 'practical')",2.3557022,2.5180347,0.03831318,-0.011402031,-1.1985054,-1.1807002,0.567987,0.6131781,0.0451911
57,0.6062088,0.48613387,"('unimaginative', 'imaginative')",0.29319856,0.39597064,-0.63412875,-0.7062422,-3.5406058,-3.5346072,-0.8188318,-0.8396862,-0.0208544
58,0.3833898,0.46141768,"('undiscriminating', 'discriminating')",-0.572486,-0.461443,-0.40195802,-0.45355418,0.29566404,0.3169208,-0.0738475,-0.0341647,0.0396828
59,-0.03674551,-0.14085259,"('foolish', 'wise')",-0.15208045,-0.2189403,0.5503438,0.5885405,0.00011720881,0.039768238,0.0904088,0.067129,-0.0232798
60,1.1072571,1.3911394,"('inefficient', 'efficient')",2.7469745,3.044526,-0.50321347,-0.53540546,-0.14856374,-0.031773996,0.8006136,0.9671215,0.1665079
61,0.60684025,0.5699202,"('illogical', 'logical')",0.5147506,0.51179343,-0.14145651,-0.25534093,0.75706047,0.65058,0.4342987,0.3692382,-0.0650605
62,0.90558624,1.072046,"('incompetent', 'brilliant')",1.8403338,2.1111891,-0.40063387,-0.3300236,0.07980405,0.28120536,0.6062726,0.7836043,0.1773317
63,0.30081972,0.3426694,"('unperceptive', 'insightful')",1.4226063,1.562379,-0.45090166,-0.55108625,0.3137296,0.43632096,0.3965635,0.4475708,0.0510073
64,0.37900305,0.32806292,"('shy', 'confident')",1.5599632,1.5077623,-0.50839674,-0.43913072,-7.0332084,-7.053604,-1.4006597,-1.4142275,-0.0135678
65,1.0689383,1.0924258,"('insecure', 'secure')",1.9732733,2.0084305,-0.18108656,-0.30697763,-0.259173,-0.19269697,0.650488,0.6502954,-0.0001926
66,-0.1993598,-0.23643085,"('inactive', 'active')",-0.3774413,-0.44633785,0.6903911,0.69583976,0.39735398,0.44598347,0.127736,0.1147636,-0.0129724
67,0.97755384,0.78640735,"('doubtful', 'determined')",0.8989331,0.7295029,0.5567281,0.5005124,-0.38991532,-0.46684027,0.510825,0.3873956,-0.1234294
68,-1.2771523,-1.229048,"('dependent', 'independent')",0.13074762,0.23706304,-0.46321657,-0.375399,-1.109565,-0.9544862,-0.6797966,-0.5804675,0.0993291
69,-1.1904054,-1.1958697,"('lazy', 'industrious')",-0.99069524,-1.0737302,1.5280987,1.6201168,-0.73253614,-0.68001026,-0.3463845,-0.3323733,0.0140112
70,0.19526275,0.1616566,"('lethargic', 'energetic')",1.3509787,1.4837487,-0.3229235,-0.42607307,-0.14093299,-0.09229723,0.2705962,0.2817588,0.0111626
71,0.12822619,0.20260632,"('diffident', 'self-confident')",1.0795989,1.1560729,-0.34088624,-0.311726,0.28713703,0.28228757,0.288519,0.3323102,0.0437912
72,1.2596242,1.3984667,"('unambitious', 'ambitious')",0.5872431,0.6843276,-1.2223034,-1.184324,-0.2849909,-0.2862683,0.0848933,0.1530505,0.0681572
73,0.72800404,0.7190128,"('helpless', 'self-reliant')",0.096031874,0.088399425,-0.12201266,-0.05439742,-3.678932,-3.5314245,-0.7442272,-0.6946024,0.0496248
74,0.50947756,0.4991057,"('undedicated', 'dedicated')",0.93179715,0.9950147,-0.4833565,-0.5563068,-0.5617224,-0.6457682,0.0990489,0.0730113,-0.0260376
75,-1.0188727,-1.0985483,"('meek', 'impulsive')",-1.7358869,-1.7893203,0.39191952,0.5127952,-0.84217846,-0.764467,-0.8012546,-0.7848851,0.0163695
76,1.1595412,1.2264708,"('anxious', 'daring')",1.4940066,1.6762744,0.13516502,0.16979869,-0.6345684,-0.56239504,0.5385361,0.6275372,0.0890011
77,-0.23595554,-0.08504927,"('unmotivated', 'motivated')",0.85359716,0.9823043,-0.6008721,-0.53336143,-1.0051948,-0.84885734,-0.2471063,-0.1212409,0.1258654
78,-0.32147276,-0.20743318,"('nonresilient', 'resilient')",0.3409107,0.5813,-0.5909464,-0.6197944,0.2495378,0.3136799,-0.0804927,0.0169381,0.0974308
79,-0.89408636,-0.98695284,"('wavering', 'unwavering')",-1.2064526,-1.3681078,-0.4208855,-0.40376908,-0.41509187,-0.4094848,-0.7341291,-0.7920786,-0.0579495
80,0.6299738,0.58483374,"('dominated', 'dominating')",1.2651818,1.363514,-0.38694242,-0.43824226,-0.94101846,-0.819643,0.1417987,0.1726156,0.0308169
81,0.15110666,-0.10390754,"('submissive', 'aggressive')",1.7468984,1.6875225,0.28271616,0.17219499,-1.0017236,-0.97454506,0.2947494,0.1953162,-0.0994332
82,0.18213911,0.23846158,"('poor', 'rich')",0.52711594,0.6031394,0.9543059,0.79657304,6.749614,6.762685,2.1032937,2.1002147,-0.003079
83,1.0317204,1.0655185,"('powerless', 'powerful')",1.2634244,1.3064667,-0.8977735,-0.8232462,-0.96738905,-0.93735415,0.1074956,0.1528462,0.0453506
84,0.7145501,0.7366261,"('inferior', 'superior')",0.038850043,-0.033207495,0.041019026,0.054564744,0.52080655,0.57914907,0.3288064,0.3342831,0.0054767
85,-0.49247134,-0.46841297,"('insignificant', 'prestigious')",-1.9246135,-2.1303663,-0.520782,-0.5692982,0.042577878,0.010030998,-0.7238222,-0.7895116,-0.0656894
86,0.05219507,0.021469615,"('uninfluential', 'influential')",0.68144804,0.6838046,-1.3987638,-1.5943155,-0.37298486,-0.50637174,-0.2595264,-0.3488533,-0.0893269
87,0.9011198,0.8322222,"('unsuccessful', 'successful')",1.4463251,1.3782727,0.7234629,0.5961194,0.63567376,0.7355604,0.9266454,0.8855437,-0.0411017
88,-0.24706644,-0.3466332,"('low', 'eminent')",-0.68362194,-0.85701466,-0.7432763,-0.87243575,-0.49801892,-0.5466563,-0.5429959,-0.655685,-0.1126891
