,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
14,-0.31019086,-0.33865452,"('antisocial', 'social')",-0.24977362,-0.31955752,-0.4184752,-0.41875073,-0.3261466,-0.3589876,-0.032841
15,0.01099362,-0.06478312,"('boring', 'funny')",0.17741433,0.117120795,0.46529713,0.4777623,0.2179017,0.1767,-0.0412017
16,-0.80221915,-0.84744245,"('unpopular', 'popular')",-0.047296695,-0.029506568,0.08166789,0.14256698,-0.2559493,-0.244794,0.0111553
17,-0.37482414,-0.35810614,"('nasty', 'nice')",0.101025574,0.07568458,-0.18108714,-0.13258545,-0.1516286,-0.1383357,0.0132929
18,0.50604856,0.53463984,"('disagreeable', 'welcoming')",0.41922837,0.47166553,-0.99306786,-0.9289925,-0.022597,0.0257709,0.0483679
19,0.4927234,0.48130673,"('inhospitable', 'hospitable')",-0.18794838,-0.14005637,-0.4056972,-0.36292943,-0.0336407,-0.0072264,0.0264143
20,0.23222114,0.287158,"('rough', 'thoughtful')",-0.39999908,-0.3967397,0.41886428,0.41665068,0.0836955,0.1023563,0.0186608
21,0.18355039,0.14268537,"('immoral', 'moral')",-0.22273402,-0.1639388,-0.6826378,-0.61666626,-0.2406071,-0.2126399,0.0279672
22,-0.55008376,-0.542734,"('untrustworthy', 'trustworthy')",-0.24016343,-0.19754405,-0.65732735,-0.6357232,-0.4825249,-0.4586671,0.0238578
23,0.5516662,0.534264,"('insincere', 'sincere')",-0.2138629,-0.13066362,5.9678884,5.929034,2.1018972,2.1108781,0.0089809
24,0.921624,0.9186268,"('dishonest', 'honest')",0.11405368,0.17111933,1.114596,1.1006963,0.7167579,0.7301475,0.0133896
25,0.6212614,0.6000726,"('egoistic', 'altruistic')",0.93148726,0.905015,1.104743,1.0357358,0.8858306,0.8469412,-0.0388894
26,1.0557532,1.032013,"('hardhearted', 'benevolent')",1.7908522,1.6986427,1.2531668,1.1847099,1.3665907,1.3051219,-0.0614688
27,0.77768,0.8599798,"('hardhearted', 'softhearted')",-0.16726287,-0.104789354,0.9103926,0.91576755,0.5069366,0.556986,0.0500494
28,0.29952064,0.19579658,"('disloyal', 'loyal')",-0.3105015,-0.30214417,0.5452352,0.378063,0.1780848,0.0905718,-0.087513
29,-0.43108165,-0.47122788,"('unfair', 'fair')",-0.27603248,-0.25449735,-0.54568005,-0.62388515,-0.417598,-0.4498701,-0.0322721
30,0.32616088,0.29778904,"('intolerant', 'tolerant')",0.22833079,0.25561166,0.7759392,0.7922476,0.443477,0.4485494,0.0050724
31,-0.33272955,-0.30671653,"('evil', 'good')",-0.24224745,-0.11968272,-1.0853184,-1.0726303,-0.5534318,-0.4996765,0.0537553
32,0.6887574,0.625735,"('unkind', 'kind')",0.090340994,0.12258844,1.275041,1.1394414,0.6847131,0.6292549,-0.0554582
33,1.202322,1.0881072,"('wrong', 'right')",1.137922,1.1073625,-0.42486742,-0.41306785,0.6384589,0.594134,-0.0443249
34,0.009299919,0.09112074,"('mean', 'honorable')",0.5573393,0.68018526,5.1158977,5.2454414,1.894179,2.0055825,0.1114035
35,-0.4477673,-0.50941217,"('corrupt', 'incorrupt')",-0.28980982,-0.3645718,-0.801487,-0.8420551,-0.5130214,-0.572013,-0.0589916
36,-0.41040397,-0.48696765,"('hostile', 'amicable')",0.26879272,0.2376454,-0.11496151,-0.22465536,-0.0855243,-0.1579925,-0.0724682
37,0.46912044,0.53632927,"('fake', 'genuine')",-0.6737415,-0.6329019,-0.10719596,-0.10570889,-0.103939,-0.0674272,0.0365118
38,0.37082034,0.3301707,"('untruthful', 'truthful')",0.044522483,0.14980507,0.20412017,0.24689686,0.2064877,0.2422909,0.0358032
39,1.2501926,1.2958654,"('exploitative', 'cooperative')",1.4016975,1.4263836,0.6778683,0.75367755,1.1099195,1.1586422,0.0487227
40,0.58105445,0.6535905,"('stingy', 'generous')",0.105756775,0.13095033,-2.5849304,-2.6249352,-0.6327064,-0.6134648,0.0192416
41,0.24578783,0.21611139,"('unforgiving', 'forgiving')",0.2302933,0.3482941,0.2452088,0.22877938,0.24043,0.264395,0.023965
42,1.0300145,1.1165913,"('unreliable', 'reliable')",-0.2246189,-0.057393186,-2.6067374,-2.50975,-0.6004473,-0.4835172,0.1169301
43,-0.61864656,-0.52570146,"('irresponsible', 'responsible')",-0.10351072,0.047805794,0.6145932,0.67177534,-0.0358547,0.0646266,0.1004813
44,-0.8599117,-0.76637274,"('prejudiced', 'unprejudiced')",-0.77311593,-0.7280991,-0.90839934,-0.8788049,-0.8471423,-0.7910922,0.0560501
45,-0.56890196,-0.57516724,"('incompetent', 'competent')",-1.1417639,-0.96706396,-0.55997264,-0.5921233,-0.7568795,-0.7114515,0.045428
46,-0.16494998,-0.094160326,"('uncompetitive', 'competitive')",-0.012834728,0.09995703,-1.2467725,-1.2129246,-0.4748524,-0.402376,0.0724764
47,-0.8347223,-0.81315076,"('stupid', 'smart')",0.4938963,0.55786765,5.361997,5.419771,1.6737237,1.7214959,0.0477722
48,-0.007779793,-0.046704628,"('unintelligent', 'intelligent')",-0.16682006,-0.18419835,-0.10895456,-0.102172956,-0.0945181,-0.1110253,-0.0165072
49,-0.8055406,-0.7544412,"('unable', 'able')",-0.74313974,-0.59377885,-0.77564347,-0.6078848,-0.7747746,-0.652035,0.1227396
50,-0.05564167,-0.05694822,"('clumsy', 'skillful')",-0.72662145,-0.67616993,-0.41558534,-0.37519568,-0.3992828,-0.3694379,0.0298449
51,0.11872072,-0.0028830618,"('uneducated', 'educated')",0.18774167,0.14617652,0.6523014,0.4736056,0.3195879,0.205633,-0.1139549
52,-0.26168892,-0.39600372,"('irrational', 'rational')",0.74719703,0.60707206,-0.049535587,-0.106525116,0.1453242,0.0348477,-0.1104765
53,-0.5151303,-0.48703843,"('uncreative', 'creative')",0.5744861,0.5679122,0.45430988,0.45628121,0.1712219,0.1790517,0.0078298
54,0.0385568,-0.015728496,"('incapable', 'capable')",-0.26841855,-0.21110958,0.751957,0.7415735,0.1740318,0.1715785,-0.0024533
55,-0.2773176,-0.24018107,"('incompetent', 'clever')",-1.0746996,-1.0373614,0.0061905254,-0.015690796,-0.4486089,-0.4310778,0.0175311
56,0.61948717,0.54063165,"('impractical', 'practical')",0.6092449,0.72626585,-0.1312412,-0.10902837,0.3658303,0.3859564,0.0201261
57,-0.84478056,-0.82332826,"('unimaginative', 'imaginative')",-0.4135666,-0.3983976,-3.6046193,-3.5922415,-1.6209888,-1.6046557,0.0163331
58,0.3261626,0.35237622,"('undiscriminating', 'discriminating')",-0.0057966486,0.07232993,-0.2043918,-0.17272627,0.0386581,0.0839933,0.0453352
59,-0.22127017,-0.25097263,"('foolish', 'wise')",0.15403178,0.17754212,0.2016526,0.23349662,0.0448047,0.0533554,0.0085507
60,0.07724242,0.12868236,"('inefficient', 'efficient')",0.015973652,0.14318857,-0.008899156,0.17669533,0.0281056,0.1495221,0.1214165
61,-0.13306862,-0.21093044,"('illogical', 'logical')",-0.14447314,-0.1458935,0.097208396,0.043576073,-0.0601111,-0.104416,-0.0443049
62,0.3666808,0.44138795,"('incompetent', 'brilliant')",0.032538682,0.2115193,-0.111389294,0.06244204,0.0959434,0.2384498,0.1425064
63,1.1528891,1.1420028,"('unperceptive', 'insightful')",0.3641995,0.51168704,0.07983147,0.18754473,0.5323067,0.6137449,0.0814382
64,-0.66607237,-0.68297184,"('shy', 'confident')",-0.38105035,-0.3537355,-5.798829,-5.728443,-2.281984,-2.2550502,0.0269338
65,-0.5449202,-0.5640899,"('insecure', 'secure')",-0.08876281,-0.1571889,0.37890074,0.34018806,-0.0849274,-0.1270302,-0.0421028
66,0.27657342,0.2549459,"('inactive', 'active')",-0.23499185,-0.25226793,0.45978266,0.45457277,0.1671214,0.1524169,-0.0147045
67,0.7711071,0.71456367,"('doubtful', 'determined')",-0.46303844,-0.42463174,-0.10554338,-0.13881412,0.0675084,0.0503726,-0.0171358
68,-0.14732319,-0.2603659,"('dependent', 'independent')",-0.89842457,-0.93849903,-1.3762718,-1.3647245,-0.8073398,-0.8545299,-0.0471901
69,0.733482,0.65885144,"('lazy', 'industrious')",0.5215642,0.51358926,-0.9750566,-0.8457214,0.0933298,0.1089064,0.0155766
70,-0.5847344,-0.49551788,"('lethargic', 'energetic')",-0.5988825,-0.5035547,0.34808466,0.35325247,-0.2785107,-0.2152734,0.0632373
71,0.5058307,0.4696917,"('diffident', 'self-confident')",1.3595681,1.488697,0.36262855,0.36780646,0.7426758,0.7753984,0.0327226
72,0.66267943,0.73501974,"('unambitious', 'ambitious')",0.52546257,0.53168297,-0.45014536,-0.34791228,0.2459989,0.3062634,0.0602645
73,1.0715641,1.0673327,"('helpless', 'self-reliant')",0.6822151,0.66918236,-3.4483483,-3.3635428,-0.5648564,-0.5423426,0.0225138
74,0.7121452,0.70822906,"('undedicated', 'dedicated')",0.61382496,0.75448763,-0.20729035,-0.17495444,0.3728933,0.4292541,0.0563608
75,-0.4898859,-0.48579022,"('meek', 'impulsive')",0.24685626,0.29796284,-0.43481675,-0.36026886,-0.2259488,-0.1826987,0.0432501
76,0.09157025,0.21176142,"('anxious', 'daring')",-0.835602,-0.7338429,-0.028194616,-0.033227667,-0.2574088,-0.1851031,0.0723057
77,0.09488334,0.100060806,"('unmotivated', 'motivated')",0.070012905,0.14066894,-1.0856518,-1.0271965,-0.3069185,-0.2621556,0.0447629
78,-0.47833642,-0.40792117,"('nonresilient', 'resilient')",-0.29730755,-0.219105,-0.5644117,-0.4351144,-0.4466852,-0.3540469,0.0926383
79,0.28580955,0.27542213,"('wavering', 'unwavering')",-0.95342106,-0.9144348,-0.6396706,-0.6208662,-0.4357607,-0.4199596,0.0158011
80,-0.5870694,-0.554216,"('dominated', 'dominating')",-0.175654,-0.17712772,-0.5765247,-0.59548205,-0.446416,-0.4422753,0.0041407
81,-0.8468535,-0.89645076,"('submissive', 'aggressive')",-0.9184247,-0.8896392,-0.59294736,-0.63703275,-0.7860752,-0.8077075,-0.0216323
82,-0.70473397,-0.7188891,"('poor', 'rich')",-0.13262472,-0.08570085,6.014477,5.98024,1.7257061,1.7252165,-0.0004896
83,0.07559077,0.046084173,"('powerless', 'powerful')",0.28148913,0.31657478,-1.1568655,-1.2088034,-0.2665952,-0.2820481,-0.0154529
84,0.12550707,0.06435071,"('inferior', 'superior')",-0.3477947,-0.3745362,0.5345319,0.42269564,0.1040814,0.0375034,-0.066578
85,0.83689845,0.89323413,"('insignificant', 'prestigious')",0.32585526,0.36567178,-0.6345529,-0.5788368,0.1760669,0.2266897,0.0506228
86,-0.28514242,-0.37835932,"('uninfluential', 'influential')",0.27676055,0.15216412,-0.47181565,-0.5983398,-0.1600658,-0.274845,-0.1147792
87,-0.7268127,-0.7397837,"('unsuccessful', 'successful')",0.107919134,0.13296488,-0.017561488,0.012172494,-0.2121517,-0.1982154,0.0139363
88,-0.14645289,-0.19442634,"('low', 'eminent')",-0.35822225,-0.33932567,-0.31531632,-0.3592323,-0.2733305,-0.2976614,-0.0243309
