,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
69,0.99026424,0.96280533,"('lazy', 'industrious')",-0.4825029,-0.3515664,0.2538807,0.3056195,0.0517388
70,-1.4021105,-1.2867833,"('lethargic', 'energetic')",-0.1248534,-0.16018358,-0.7634819,-0.7234834,0.0399985
71,0.7776244,0.7889166,"('diffident', 'self-confident')",0.50810766,0.54284537,0.642866,0.665881,0.023015
72,0.16762696,0.15941638,"('unambitious', 'ambitious')",-1.0407606,-1.0176798,-0.4365668,-0.4291317,0.0074351
73,1.3395385,1.2650753,"('helpless', 'self-reliant')",-2.8221083,-2.7185256,-0.7412849,-0.7267252,0.0145597
74,-0.010152392,-0.012454852,"('undedicated', 'dedicated')",-0.067715324,-0.18740156,-0.0389339,-0.0999282,-0.0609943
75,-0.095927596,-0.10585071,"('meek', 'impulsive')",-0.011316454,0.048870143,-0.053622,-0.0284903,0.0251317
76,-0.14325413,-0.038760558,"('anxious', 'daring')",-0.057099402,-0.04686387,-0.1001768,-0.0428122,0.0573646
77,-0.6853577,-0.6616007,"('unmotivated', 'motivated')",-1.3545243,-1.217771,-1.019941,-0.9396859,0.0802551
78,-1.0429897,-0.91778016,"('nonresilient', 'resilient')",0.32512888,0.34371763,-0.3589304,-0.2870313,0.0718991
79,0.12080105,0.09117243,"('wavering', 'unwavering')",0.39848176,0.41920093,0.2596414,0.2551867,-0.0044547
80,-0.07719955,-0.08883178,"('dominated', 'dominating')",-1.1955401,-1.1765914,-0.6363698,-0.6327116,0.0036582
81,-0.6226082,-0.6226382,"('submissive', 'aggressive')",-0.94688064,-0.9356127,-0.7847444,-0.7791255,0.0056189
82,-1.3366101,-1.2495543,"('poor', 'rich')",5.545475,5.438096,2.1044326,2.0942709,-0.0101617
83,0.8409831,0.794341,"('powerless', 'powerful')",-0.7072204,-0.7447011,0.0668814,0.02482,-0.0420614
84,0.52981585,0.3608497,"('inferior', 'superior')",0.98446864,0.9369973,0.7571422,0.6489235,-0.1082187
85,1.5699137,1.5390218,"('insignificant', 'prestigious')",1.2956269,1.3303734,1.4327703,1.4346976,0.0019273
86,-0.5917528,-0.6656396,"('uninfluential', 'influential')",-0.15185706,-0.34006476,-0.371805,-0.5028522,-0.1310472
87,0.42038196,0.41678038,"('unsuccessful', 'successful')",0.9751117,1.1028007,0.6977469,0.7597905,0.0620436
88,0.26033968,0.18120809,"('low', 'eminent')",0.4600789,0.41824698,0.3602093,0.2997275,-0.0604818
