,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
31,-1.3069477,-1.1233047,"('evil', 'good')",0.30756372,0.5344457,-2.1885388,-1.9526873,-1.4606298,-1.3441217,-1.1621381,-0.971417,0.1907211
32,1.5665194,1.4679946,"('unkind', 'kind')",-0.80607057,-0.9051146,0.9591325,0.9382453,1.3552531,1.3083329,0.7687086,0.7023646,-0.066344
33,0.3707707,0.3411104,"('wrong', 'right')",1.4353375,1.4278777,0.73466253,0.67803466,-0.078432664,-0.1274701,0.6155846,0.5798882,-0.0356964
34,0.27770025,0.4133086,"('mean', 'honorable')",-0.1647762,0.034690067,0.49842274,0.595943,5.124176,5.1590295,1.4338807,1.5507427,0.116862
35,-2.4242218,-2.4662354,"('corrupt', 'incorrupt')",0.9885456,1.0423859,-2.412077,-2.4205222,-1.2069709,-1.2396767,-1.2636809,-1.2710121,-0.0073312
36,-2.0733907,-2.043634,"('hostile', 'amicable')",1.268455,1.3439854,-1.1908157,-1.2346139,-0.83275944,-0.875978,-0.7071277,-0.7025601,0.0045676
37,-0.06853988,-0.07305236,"('fake', 'genuine')",-1.0043862,-0.98655754,0.0732027,0.0050443467,0.4423432,0.43748537,-0.139345,-0.1542701,-0.0149251
38,0.76335794,0.8037918,"('untruthful', 'truthful')",0.3875625,0.41477522,0.9017775,0.98418486,0.1012213,0.12744057,0.5384798,0.5825481,0.0440683
39,1.9587889,1.9482884,"('exploitative', 'cooperative')",0.08563556,0.10531002,0.22913441,0.32443202,0.20705542,0.15060581,0.6201535,0.6321591,0.0120056
40,1.240857,1.2110575,"('stingy', 'generous')",0.39015958,0.40527675,1.2001336,1.2344825,-2.2727492,-2.2822688,0.1396002,0.142137,0.0025368
41,1.2171669,1.3136877,"('unforgiving', 'forgiving')",-0.7851072,-0.7333969,0.5262538,0.6545635,-0.01791558,0.016932093,0.2350995,0.3129466,0.0778471
42,1.4139973,1.4557285,"('unreliable', 'reliable')",0.2796968,0.3891324,0.7591857,1.0270596,-2.2843838,-2.170562,0.042124,0.1753396,0.1332156
43,1.9492052,1.9794399,"('irresponsible', 'responsible')",-1.3714238,-1.3234235,1.0225716,1.1492356,1.0444603,1.0804212,0.6612033,0.7214183,0.060215
44,-0.92976415,-0.9376324,"('prejudiced', 'unprejudiced')",0.32675597,0.37133995,0.03334263,0.05576634,-0.9822486,-0.97482526,-0.3879786,-0.3713378,0.0166408
45,1.02246,1.0501631,"('incompetent', 'competent')",-1.9609295,-1.9308436,0.04360403,0.15447514,0.12955248,0.092025146,-0.1913283,-0.158545,0.0327833
46,0.8990845,0.9108015,"('uncompetitive', 'competitive')",-1.7379558,-1.8014007,1.5815398,1.5294048,-0.82736427,-0.82714075,-0.021174,-0.0470838,-0.0259098
47,1.0173287,1.0302434,"('stupid', 'smart')",-0.23749481,-0.17586643,0.8546842,0.88623387,5.606866,5.6484003,1.810346,1.8472528,0.0369068
48,0.7776755,0.7563187,"('unintelligent', 'intelligent')",-0.7246283,-0.82168657,0.5280819,0.4599518,-0.21929352,-0.18764058,0.0904589,0.0517358,-0.0387231
49,-0.80765367,-0.71284443,"('unable', 'able')",-1.605749,-1.518294,0.3286338,0.37896854,0.126536,0.2112903,-0.4895582,-0.4102199,0.0793383
50,-0.8456754,-0.9351049,"('clumsy', 'skillful')",0.5256482,0.52122325,-0.437056,-0.4155791,0.05271404,0.110331215,-0.1760923,-0.1797824,-0.0036901
51,0.8112882,0.63884157,"('uneducated', 'educated')",-1.44046,-1.599106,0.68324906,0.6098443,0.45139098,0.3427168,0.1263671,-0.0019258,-0.1282929
52,-1.0144435,-1.1172663,"('irrational', 'rational')",0.96238154,0.9439851,-1.6666104,-1.7660068,-0.1580121,-0.19998191,-0.4691711,-0.5348175,-0.0656464
53,-0.10495354,-0.20778407,"('uncreative', 'creative')",-0.0062214453,0.03966557,0.69743377,0.6087282,0.26157272,0.1877021,0.2119579,0.1570779,-0.05488
54,0.042077236,-0.04102985,"('incapable', 'capable')",0.5969608,0.5813903,0.8507637,0.8062746,1.2981666,1.3512894,0.696992,0.6744812,-0.0225108
55,1.2238017,1.227122,"('incompetent', 'clever')",-2.0004258,-2.0314696,1.3602828,1.4505396,0.58564395,0.5578058,0.2923257,0.3009994,0.0086737
56,1.9855477,1.9905206,"('impractical', 'practical')",-0.9283623,-0.99935836,0.9626739,0.9981117,0.32173768,0.2872875,0.5853993,0.5691404,-0.0162589
57,0.5978633,0.48678198,"('unimaginative', 'imaginative')",-0.45124492,-0.48890868,1.1571678,1.0921525,-3.1499107,-3.0900576,-0.4615311,-0.500008,-0.0384769
58,0.007936262,0.042283107,"('undiscriminating', 'discriminating')",-0.48702252,-0.45866224,0.37692136,0.44024643,-0.36436215,-0.28238383,-0.1166318,-0.0646291,0.0520027
59,-0.21202038,-0.2197938,"('foolish', 'wise')",1.1865178,1.2475934,-0.8144829,-0.82624054,0.009310692,0.09287211,0.0423313,0.0736078,0.0312765
60,1.5087672,1.5705874,"('inefficient', 'efficient')",-1.874196,-1.9110324,1.9433459,1.9980286,0.68324816,0.6896711,0.5652913,0.5868137,0.0215224
61,0.24523346,0.11803939,"('illogical', 'logical')",-0.792074,-0.82416105,0.9594556,0.87199104,0.20966078,0.07753232,0.155569,0.0608504,-0.0947186
62,1.5905952,1.6426797,"('incompetent', 'brilliant')",-1.00681,-0.95519155,1.510619,1.6351595,0.7451145,0.81963927,0.7098797,0.7855717,0.075692
63,1.4695952,1.4417994,"('unperceptive', 'insightful')",-0.49100578,-0.5181061,1.4449803,1.4765475,0.47119063,0.5554128,0.7236901,0.7389134,0.0152233
64,-0.13248953,-0.17192417,"('shy', 'confident')",0.22991157,0.13813125,1.4898733,1.4628198,-5.7771072,-5.6996946,-1.0474529,-1.067667,-0.0202141
65,0.8144322,0.6492849,"('insecure', 'secure')",-1.6224245,-1.7862968,1.4019766,1.3407338,0.7476575,0.7264774,0.3354104,0.2325498,-0.1028606
66,0.2994732,0.2741237,"('inactive', 'active')",1.0204263,1.0531423,0.6965699,0.66126245,0.5348912,0.5212021,0.6378402,0.6274326,-0.0104076
67,1.0155,1.0061113,"('doubtful', 'determined')",1.3385661,1.2663401,0.35534158,0.27719027,0.18472628,0.17106783,0.7235335,0.6801773,-0.0433562
68,-0.94415283,-0.9844328,"('dependent', 'independent')",-1.7550321,-1.7730825,-1.0331389,-1.0584843,-1.0024424,-0.99755436,-1.1836915,-1.2033886,-0.0196971
69,-0.8148721,-0.78659886,"('lazy', 'industrious')",2.159256,2.297096,0.13910958,0.18311226,-1.4071966,-1.3771493,0.0190742,0.079115,0.0600408
70,1.5838221,1.5647998,"('lethargic', 'energetic')",-1.1661924,-1.209203,1.7887337,1.8625431,1.3618101,1.3575635,0.8920434,0.8939258,0.0018824
71,0.19961779,0.21186727,"('diffident', 'self-confident')",1.1719084,1.2899979,0.48777092,0.5609924,0.58462375,0.65132546,0.6109802,0.6785458,0.0675656
72,1.1401904,1.1664553,"('unambitious', 'ambitious')",0.38169944,0.39455438,0.8044692,0.7619951,0.087403975,0.23643431,0.6034408,0.6398597,0.0364189
73,0.352597,0.3037994,"('helpless', 'self-reliant')",1.2794787,1.2737877,-0.11839156,-0.12652513,-3.5198274,-3.4409575,-0.5015358,-0.4974739,0.0040619
74,0.8824848,0.9303443,"('undedicated', 'dedicated')",-1.6537232,-1.6011076,-0.102298826,0.042661924,-0.26244423,-0.29668912,-0.2839954,-0.2311976,0.0527978
75,-1.6122656,-1.5928872,"('meek', 'impulsive')",1.0666032,1.0950221,-0.737839,-0.74899316,-0.4863745,-0.37727153,-0.442469,-0.4060324,0.0364366
76,1.315407,1.3336043,"('anxious', 'daring')",-0.15789437,-0.14110643,0.8141106,0.8169049,0.3681804,0.38770637,0.5849509,0.5992773,0.0143264
77,0.25750792,0.23346718,"('unmotivated', 'motivated')",0.19265014,0.16475224,1.7034034,1.5915682,-1.0393265,-1.0068053,0.2785587,0.2457456,-0.0328131
78,-0.53198296,-0.47006413,"('nonresilient', 'resilient')",-0.017514614,0.058565944,0.37066132,0.38563228,-0.922724,-0.87589204,-0.2753901,-0.2254395,0.0499506
79,-0.48101503,-0.42565656,"('wavering', 'unwavering')",0.9395776,0.9958707,-1.2615223,-1.2466979,-0.5135056,-0.36213115,-0.3291163,-0.2596537,0.0694626
80,0.75833255,0.6485308,"('dominated', 'dominating')",-1.359374,-1.5109831,0.812678,0.72530085,-0.15169346,-0.2361885,0.0149858,-0.093335,-0.1083208
81,1.1046548,0.9063639,"('submissive', 'aggressive')",-1.0892744,-1.3285309,2.7344837,2.5797958,-0.051517397,-0.07620317,0.6745867,0.5203564,-0.1542303
82,0.041421473,-0.042851046,"('poor', 'rich')",-0.99995995,-1.0052705,0.24043693,0.29738864,6.741694,6.7764835,1.5058981,1.5064377,0.0005396
83,0.8047958,0.81816673,"('powerless', 'powerful')",0.5157321,0.48854437,0.8207206,0.7794359,-0.6845883,-0.64560646,0.364165,0.3601351,-0.0040299
84,0.45015588,0.45209977,"('inferior', 'superior')",-1.2583222,-1.3252105,-1.1451128,-1.2232076,-0.05330802,-0.0053295195,-0.5016468,-0.525412,-0.0237652
85,-0.7702379,-0.71178085,"('insignificant', 'prestigious')",2.1729658,2.2717562,-0.77807045,-0.7231379,-0.76579684,-0.7399178,-0.0352849,0.0242299,0.0595148
86,1.0873171,1.0208559,"('uninfluential', 'influential')",-2.3379166,-2.462699,0.18238631,0.15711671,0.23051009,0.2053037,-0.2094258,-0.2698557,-0.0604299
87,0.19057395,0.06639607,"('unsuccessful', 'successful')",0.26487508,0.12892425,0.36130634,0.27019095,-0.104592,-0.06550129,0.1780408,0.1000025,-0.0780383
88,0.15013327,0.10877269,"('low', 'eminent')",-0.88827723,-0.9254131,-0.39674258,-0.39906442,-0.12730569,-0.06867808,-0.3155481,-0.3210957,-0.0055476
