,self-control_male,self-control_female,tuple,average_male,average_female,female-male
76,-0.17491633,-0.1587642,"('anxious', 'daring')",-0.1749163,-0.1587642,0.0161521
77,-1.6241202,-1.4538852,"('unmotivated', 'motivated')",-1.6241202,-1.4538852,0.170235
78,-0.68930984,-0.52133673,"('nonresilient', 'resilient')",-0.6893098,-0.5213367,0.1679731
79,0.6483672,0.68762857,"('wavering', 'unwavering')",0.6483672,0.6876286,0.0392614
80,-0.49537778,-0.70816493,"('dominated', 'dominating')",-0.4953778,-0.7081649,-0.2127871
81,-0.59731966,-0.8271665,"('submissive', 'aggressive')",-0.5973197,-0.8271665,-0.2298468
82,-1.5195376,-1.5403413,"('poor', 'rich')",-1.5195376,-1.5403413,-0.0208037
83,0.12038374,-0.0089827515,"('powerless', 'powerful')",0.1203837,-0.0089828,-0.1293665
84,2.5494907,2.5320752,"('inferior', 'superior')",2.5494907,2.5320752,-0.0174155
85,-0.43593484,-0.31983024,"('insignificant', 'prestigious')",-0.4359348,-0.3198302,0.1161046
86,-1.6059617,-1.7581403,"('uninfluential', 'influential')",-1.6059617,-1.7581403,-0.1521786
87,-0.38568115,-0.45784348,"('unsuccessful', 'successful')",-0.3856812,-0.4578435,-0.0721623
88,-0.065756395,-0.081095986,"('low', 'eminent')",-0.0657564,-0.081096,-0.0153396
