,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.12518318,-0.035093658,"('unfair', 'fair')",-0.5935048,-0.64081377,-0.46948165,-0.5900409,-0.3960565,-0.4219828,-0.0259263
30,0.40961093,0.42529428,"('intolerant', 'tolerant')",2.4148803,2.6993742,1.4291482,1.4513736,1.4178797,1.5253474,0.1074677
31,-2.2050655,-2.3350496,"('evil', 'good')",-2.25723,-2.6299238,-0.94905484,-1.0651991,-1.8037834,-2.0100574,-0.206274
32,1.1208829,1.2524334,"('unkind', 'kind')",0.92093337,1.1293595,1.1978494,1.1074181,1.0798885,1.1630704,0.0831819
33,0.30886438,0.22382668,"('wrong', 'right')",-0.38081178,-0.64283866,-0.56586605,-0.6044368,-0.2126045,-0.3411496,-0.1285451
34,-1.1816989,-1.1772208,"('mean', 'honorable')",0.45248175,0.5507507,5.9210954,6.06289,1.7306261,1.81214,0.0815139
35,-1.3371297,-1.3663872,"('corrupt', 'incorrupt')",-2.4483337,-2.9266415,-0.93398374,-1.0602863,-1.573149,-1.7844385,-0.2112895
36,-2.718662,-2.9243512,"('hostile', 'amicable')",-3.1644888,-3.5872107,-0.60798883,-0.72512287,-2.1637133,-2.4122283,-0.248515
37,-0.91513366,-0.914675,"('fake', 'genuine')",-0.45532373,-0.2828521,0.30161166,0.29374537,-0.3562819,-0.3012606,0.0550213
38,1.1604822,1.1106006,"('untruthful', 'truthful')",1.5054893,1.5677382,0.36887994,0.46841478,1.0116172,1.0489178,0.0373006
39,-0.1365323,-0.06366585,"('exploitative', 'cooperative')",1.0899224,1.1994196,0.38425645,0.41851592,0.4458822,0.5180899,0.0722077
40,0.10228628,0.055290002,"('stingy', 'generous')",0.10376135,0.10637106,-1.5574486,-1.5455103,-0.450467,-0.4612831,-0.0108161
41,-0.080514684,-0.16084233,"('unforgiving', 'forgiving')",0.51612276,0.4813269,-0.19210228,-0.22790983,0.0811686,0.0308582,-0.0503104
42,0.57155365,0.71426105,"('unreliable', 'reliable')",0.17610738,0.23008248,-2.7343628,-2.6688657,-0.6622339,-0.5748407,0.0873932
43,0.5513959,0.64888936,"('irresponsible', 'responsible')",1.334639,1.6162997,0.96137697,0.9786044,0.9491373,1.0812645,0.1321272
44,-0.6083741,-0.5459085,"('prejudiced', 'unprejudiced')",-1.4021707,-1.5083908,-1.452662,-1.4691836,-1.1544023,-1.1744943,-0.020092
45,-0.33375677,-0.24913926,"('incompetent', 'competent')",1.2886832,1.6789834,0.3210556,0.3211239,0.4253273,0.583656,0.1583287
46,1.0862439,1.1104735,"('uncompetitive', 'competitive')",2.2712655,2.778319,-0.5924337,-0.5177908,0.9216919,1.1236672,0.2019753
47,-0.45004988,-0.28414416,"('stupid', 'smart')",1.0996349,1.3608373,5.843219,5.9707184,2.1642679,2.3491371,0.1848692
48,-0.30791274,-0.3627909,"('unintelligent', 'intelligent')",0.92420954,1.1848892,0.9778322,1.0142796,0.5313763,0.612126,0.0807497
49,-1.1327945,-0.9424637,"('unable', 'able')",-0.7456953,-0.5262088,0.053342063,0.22435723,-0.6083825,-0.4147718,0.1936107
50,-0.9318446,-0.86789095,"('clumsy', 'skillful')",-1.0648166,-1.030857,-0.013219971,-0.019886795,-0.6699604,-0.6395449,0.0304155
51,1.0770315,1.1039331,"('uneducated', 'educated')",0.891507,1.08516,0.41227326,0.39846873,0.7936039,0.8625206,0.0689167
52,-1.8319032,-2.0706553,"('irrational', 'rational')",-2.4757597,-2.8850195,-0.4156521,-0.5267778,-1.5744384,-1.8274843,-0.2530459
53,0.042535085,0.058144275,"('uncreative', 'creative')",-0.101790406,0.0005343184,0.8892742,0.8836629,0.276673,0.3141138,0.0374408
54,-0.40499705,-0.4527781,"('incapable', 'capable')",-0.7374797,-0.7914779,1.427498,1.4642708,0.0950071,0.0733383,-0.0216688
55,1.257658,1.4438167,"('incompetent', 'clever')",2.2884977,2.8396924,0.47054785,0.529342,1.3389012,1.6042838,0.2653826
56,1.2889974,1.333193,"('impractical', 'practical')",2.8207211,3.1370325,0.58633345,0.6639655,1.5653505,1.711397,0.1460465
57,-0.11611629,-0.1978966,"('unimaginative', 'imaginative')",0.13824819,0.23227978,-2.6388826,-2.6317668,-0.8722502,-0.8657945,0.0064557
58,-0.31842127,-0.37979668,"('undiscriminating', 'discriminating')",-0.2422352,-0.33687255,-0.095792405,-0.15841837,-0.2188163,-0.2916959,-0.0728796
59,-0.357552,-0.38116148,"('foolish', 'wise')",-1.662673,-1.9071485,0.2715001,0.28141496,-0.5829083,-0.668965,-0.0860567
60,1.2556957,1.4779159,"('inefficient', 'efficient')",3.858918,4.4409204,0.9081631,1.0471618,2.0075922,2.3219992,0.314407
61,0.44658336,0.513714,"('illogical', 'logical')",0.61375767,0.70383686,0.40068313,0.3163125,0.4870081,0.5112878,0.0242797
62,1.9293368,2.1007998,"('incompetent', 'brilliant')",2.796709,3.3692417,1.1458102,1.3529925,1.9572852,2.2743446,0.3170594
63,1.2651924,1.2757952,"('unperceptive', 'insightful')",1.5969145,1.7403737,1.4299904,1.4959377,1.430699,1.5040356,0.0733366
64,0.7224799,0.699585,"('shy', 'confident')",0.14474982,0.09872695,-6.5023675,-6.5346594,-1.8783792,-1.9121157,-0.0337365
65,-0.5267126,-0.41328415,"('insecure', 'secure')",0.98489517,1.3446287,0.09537866,0.14563936,0.1845204,0.3589946,0.1744742
66,-0.30107924,-0.346577,"('inactive', 'active')",-1.7482421,-1.9019703,0.4680372,0.37261474,-0.5270948,-0.6253109,-0.0982161
67,0.84419566,0.77720636,"('doubtful', 'determined')",0.63028526,0.5067343,-0.310692,-0.35868976,0.3879296,0.308417,-0.0795126
68,-0.42715767,-0.423154,"('dependent', 'independent')",-0.27469936,-0.17812428,-0.49538386,-0.45516938,-0.3990803,-0.3521492,0.0469311
69,-2.5927951,-2.6590447,"('lazy', 'industrious')",-1.2251258,-1.5240245,-0.7365923,-0.7637221,-1.518171,-1.6489304,-0.1307594
70,1.0146196,1.1013277,"('lethargic', 'energetic')",1.3492792,1.6552017,0.8283353,0.8617526,1.064078,1.2060939,0.1420159
71,0.69012845,0.7490467,"('diffident', 'self-confident')",1.486797,1.3942003,0.8535235,0.7975217,1.0101496,0.9802562,-0.0298934
72,0.8830708,0.936977,"('unambitious', 'ambitious')",1.1334752,1.2372696,-0.18916714,-0.13758707,0.6091263,0.6788866,0.0697603
73,0.4006903,0.39108104,"('helpless', 'self-reliant')",-0.6645468,-0.8374461,-3.043206,-2.983367,-1.1023541,-1.143244,-0.0408899
74,0.021045662,0.079648696,"('undedicated', 'dedicated')",0.17763467,0.3269563,-0.048013687,-0.10232892,0.0502222,0.1014254,0.0512032
75,-0.22972564,-0.34185743,"('meek', 'impulsive')",-1.1212256,-1.3711058,-0.58063805,-0.5809418,-0.6438631,-0.764635,-0.1207719
76,1.7019229,1.8172557,"('anxious', 'daring')",1.3366095,1.6544002,0.73145515,0.81552714,1.2566624,1.4290609,0.1723985
77,-0.18909974,-0.22818854,"('unmotivated', 'motivated')",0.9444889,0.9470212,-0.8050056,-0.7360646,-0.0165388,-0.005744,0.0107948
78,-0.6695846,-0.5666376,"('nonresilient', 'resilient')",-0.34961522,-0.2546277,0.17763448,0.26996878,-0.2805218,-0.1837655,0.0967563
79,-0.7825554,-0.97502,"('wavering', 'unwavering')",-1.2578444,-1.5952533,0.0070318542,-0.021495825,-0.6777893,-0.8639231,-0.1861338
80,1.9941036,2.1949394,"('dominated', 'dominating')",0.5537583,0.81099665,-0.96999484,-0.8680827,0.5259557,0.7126178,0.1866621
81,1.988701,1.954382,"('submissive', 'aggressive')",2.056274,2.3935091,0.10763489,0.202499,1.3842033,1.5167966,0.1325933
82,-0.4869384,-0.36923578,"('poor', 'rich')",0.6967647,1.1516513,6.348587,6.474738,2.1861378,2.4190512,0.2329134
83,1.0897334,1.0606271,"('powerless', 'powerful')",0.18106669,0.12403183,-0.8194759,-0.87979907,0.1504414,0.1016199,-0.0488215
84,-0.25927532,-0.27639225,"('inferior', 'superior')",-1.5503778,-1.6151246,0.54643387,0.5186775,-0.4210731,-0.4576131,-0.03654
85,-0.94528615,-1.0688224,"('insignificant', 'prestigious')",-2.324466,-2.8502688,-0.14928016,-0.2442872,-1.1396774,-1.3877927,-0.2481153
86,-0.27137467,-0.29334226,"('uninfluential', 'influential')",0.31723323,0.5442861,0.22220741,0.13241729,0.0893553,0.127787,0.0384317
87,1.2482698,1.2696772,"('unsuccessful', 'successful')",1.1059645,1.3242302,1.1513447,1.206275,1.1685263,1.2667274,0.0982011
88,-0.3051786,-0.34997985,"('low', 'eminent')",-0.5640294,-0.49894908,0.22204682,0.17617103,-0.2157204,-0.2242526,-0.0085322
