,access_male,access_female,tuple,average_male,average_female,female-male
33,-0.5993732,-0.56875163,"('wrong', 'right')",-0.5993732,-0.5687516,0.0306216
34,4.492197,4.7619295,"('mean', 'honorable')",4.492197,4.7619295,0.2697325
35,-1.1917945,-1.4398607,"('corrupt', 'incorrupt')",-1.1917945,-1.4398607,-0.2480662
36,-0.7528309,-0.85921925,"('hostile', 'amicable')",-0.7528309,-0.8592193,-0.1063884
37,0.79036045,0.723923,"('fake', 'genuine')",0.7903605,0.723923,-0.0664375
38,-0.48804346,-0.36508375,"('untruthful', 'truthful')",-0.4880435,-0.3650838,0.1229597
39,0.19331703,0.18344478,"('exploitative', 'cooperative')",0.193317,0.1834448,-0.0098722
40,-1.4831272,-1.786707,"('stingy', 'generous')",-1.4831272,-1.786707,-0.3035798
41,0.19030353,0.1463888,"('unforgiving', 'forgiving')",0.1903035,0.1463888,-0.0439147
42,-2.0084507,-2.063005,"('unreliable', 'reliable')",-2.0084507,-2.063005,-0.0545543
43,1.2252162,1.372768,"('irresponsible', 'responsible')",1.2252162,1.372768,0.1475518
44,-1.055629,-1.1016332,"('prejudiced', 'unprejudiced')",-1.055629,-1.1016332,-0.0460042
45,0.1806924,0.078808695,"('incompetent', 'competent')",0.1806924,0.0788087,-0.1018837
46,-0.37370944,-0.38471416,"('uncompetitive', 'competitive')",-0.3737094,-0.3847142,-0.0110048
47,5.0452347,5.2871823,"('stupid', 'smart')",5.0452347,5.2871823,0.2419476
48,0.6388336,0.648021,"('unintelligent', 'intelligent')",0.6388336,0.648021,0.0091874
49,-0.10617055,0.047182888,"('unable', 'able')",-0.1061705,0.0471829,0.1533534
50,-0.3572374,-0.32075945,"('clumsy', 'skillful')",-0.3572374,-0.3207594,0.036478
51,0.050916474,0.018048324,"('uneducated', 'educated')",0.0509165,0.0180483,-0.0328682
52,-0.39979815,-0.56466395,"('irrational', 'rational')",-0.3997982,-0.5646639,-0.1648657
53,-0.08959655,-0.13001847,"('uncreative', 'creative')",-0.0895965,-0.1300185,-0.040422
54,0.7482442,0.87769884,"('incapable', 'capable')",0.7482442,0.8776988,0.1294546
55,0.46942282,0.44219488,"('incompetent', 'clever')",0.4694228,0.4421949,-0.0272279
56,0.38661575,0.4502011,"('impractical', 'practical')",0.3866158,0.4502011,0.0635853
57,-2.5572634,-2.6568635,"('unimaginative', 'imaginative')",-2.5572634,-2.6568635,-0.0996001
58,0.07369048,-0.01833165,"('undiscriminating', 'discriminating')",0.0736905,-0.0183317,-0.0920222
59,-0.1152056,-0.07739989,"('foolish', 'wise')",-0.1152056,-0.0773999,0.0378057
60,0.5244563,0.6633949,"('inefficient', 'efficient')",0.5244563,0.6633949,0.1389386
61,0.59828854,0.4551669,"('illogical', 'logical')",0.5982885,0.4551669,-0.1431216
62,0.56147534,0.6678335,"('incompetent', 'brilliant')",0.5614753,0.6678335,0.1063582
63,0.03530333,0.12976399,"('unperceptive', 'insightful')",0.0353033,0.129764,0.0944607
64,-6.213756,-6.292968,"('shy', 'confident')",-6.2137561,-6.2929678,-0.0792117
65,0.5009276,0.4931849,"('insecure', 'secure')",0.5009276,0.4931849,-0.0077427
66,-0.33992004,-0.43842643,"('inactive', 'active')",-0.33992,-0.4384264,-0.0985064
67,-0.6914752,-0.5217352,"('doubtful', 'determined')",-0.6914752,-0.5217352,0.16974
68,-0.83962417,-0.8568444,"('dependent', 'independent')",-0.8396242,-0.8568444,-0.0172202
69,-2.0982172,-2.0689554,"('lazy', 'industrious')",-2.0982172,-2.0689554,0.0292618
70,1.2571721,1.1488066,"('lethargic', 'energetic')",1.2571721,1.1488066,-0.1083655
71,0.4154148,0.4500089,"('diffident', 'self-confident')",0.4154148,0.4500089,0.0345941
72,0.5656826,0.6656322,"('unambitious', 'ambitious')",0.5656826,0.6656322,0.0999496
73,-3.0323849,-3.113228,"('helpless', 'self-reliant')",-3.0323849,-3.1132281,-0.0808432
74,-0.060471788,-0.14886123,"('undedicated', 'dedicated')",-0.0604718,-0.1488612,-0.0883894
75,-0.99545354,-0.9394008,"('meek', 'impulsive')",-0.9954535,-0.9394008,0.0560527
76,0.8122651,0.8151675,"('anxious', 'daring')",0.8122651,0.8151675,0.0029024
77,-1.5103505,-1.3543532,"('unmotivated', 'motivated')",-1.5103505,-1.3543532,0.1559973
78,-0.5613249,-0.5161319,"('nonresilient', 'resilient')",-0.5613249,-0.5161319,0.045193
79,-0.5516615,-0.47918963,"('wavering', 'unwavering')",-0.5516615,-0.4791896,0.0724719
80,-0.18086994,-0.23906758,"('dominated', 'dominating')",-0.1808699,-0.2390676,-0.0581977
81,-0.07316475,-0.049149916,"('submissive', 'aggressive')",-0.0731648,-0.0491499,0.0240149
82,5.944952,6.1048856,"('poor', 'rich')",5.944952,6.1048856,0.1599336
83,-0.56833535,-0.46578503,"('powerless', 'powerful')",-0.5683354,-0.465785,0.1025504
84,0.32892448,0.35059553,"('inferior', 'superior')",0.3289245,0.3505955,0.021671
85,-0.9327019,-0.9960493,"('insignificant', 'prestigious')",-0.9327019,-0.9960493,-0.0633474
86,0.18670139,0.12961066,"('uninfluential', 'influential')",0.1867014,0.1296107,-0.0570907
87,-0.1955794,-0.21993639,"('unsuccessful', 'successful')",-0.1955794,-0.2199364,-0.024357
88,0.054258868,0.121124916,"('low', 'eminent')",0.0542589,0.1211249,0.066866
