,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,0.006803224,0.039798155,"('nasty', 'nice')",-0.2842573,-0.25280795,-0.138727,-0.1065049,0.0322221
18,-0.09067441,0.000694558,"('disagreeable', 'welcoming')",-0.19791126,-0.26744512,-0.1442928,-0.1333753,0.0109175
19,-0.7416253,-0.7072615,"('inhospitable', 'hospitable')",-0.100714155,-0.041999172,-0.4211697,-0.3746303,0.0465394
20,-0.13292117,-0.10832944,"('rough', 'thoughtful')",1.2574952,1.2412187,0.562287,0.5664446,0.0041576
21,0.7248991,0.64995754,"('immoral', 'moral')",-0.42317045,-0.28815466,0.1508643,0.1809014,0.0300371
22,-0.10164423,-0.14782582,"('untrustworthy', 'trustworthy')",-0.87806207,-0.84645975,-0.4898531,-0.4971428,-0.0072897
23,0.12568517,0.17114352,"('insincere', 'sincere')",6.1994066,6.3535705,3.1625459,3.262357,0.0998111
24,0.38460794,0.31689098,"('dishonest', 'honest')",1.1457589,1.1844684,0.7651834,0.7506797,-0.0145037
25,0.010130618,-0.13100658,"('egoistic', 'altruistic')",1.4163294,1.2362622,0.71323,0.5526278,-0.1606022
26,0.004081521,-0.18063322,"('hardhearted', 'benevolent')",1.6155251,1.4028164,0.8098033,0.6110916,-0.1987117
27,-0.35603505,-0.24786659,"('hardhearted', 'softhearted')",1.6391687,1.5622984,0.6415669,0.6572159,0.015649
28,-0.2478176,-0.27775735,"('disloyal', 'loyal')",1.1521035,1.1511072,0.452143,0.4366749,-0.0154681
29,-0.38155842,-0.32584164,"('unfair', 'fair')",-0.16284043,-0.3676464,-0.2721994,-0.346744,-0.0745446
30,1.359185,1.3306227,"('intolerant', 'tolerant')",1.3787314,1.4374818,1.3689582,1.3840523,0.0150941
31,-1.8329873,-1.8362802,"('evil', 'good')",-0.8926599,-1.0896379,-1.3628236,-1.4629591,-0.1001355
32,0.58156526,0.4045442,"('unkind', 'kind')",1.0121655,0.8685681,0.7968654,0.6365561,-0.1603093
33,0.19710755,0.16290767,"('wrong', 'right')",-0.5449447,-0.6318527,-0.1739186,-0.2344725,-0.0605539
34,0.1593898,0.2830115,"('mean', 'honorable')",6.2856,6.5334215,3.2224951,3.4082165,0.1857214
35,-0.85409784,-0.887817,"('corrupt', 'incorrupt')",-0.25243822,-0.4460981,-0.553268,-0.6669576,-0.1136896
36,-1.2111254,-1.2701489,"('hostile', 'amicable')",0.23699994,0.015009837,-0.4870627,-0.6275695,-0.1405068
37,0.4391528,0.5839271,"('fake', 'genuine')",0.4769738,0.53474367,0.4580633,0.5593354,0.1012721
38,-0.0952574,-0.10626961,"('untruthful', 'truthful')",0.100412905,0.26377076,0.0025778,0.0787506,0.0761728
39,1.2182835,1.2255291,"('exploitative', 'cooperative')",0.23846625,0.25381908,0.7283749,0.7396741,0.0112992
40,0.02291264,0.105035715,"('stingy', 'generous')",-1.5939373,-1.7485182,-0.7855123,-0.8217413,-0.036229
41,0.013677377,0.16508746,"('unforgiving', 'forgiving')",0.2808223,0.24497803,0.1472498,0.2050327,0.0577829
42,0.71395385,0.8029013,"('unreliable', 'reliable')",-3.2054844,-3.061109,-1.2457652,-1.1291039,0.1166613
43,0.2920397,0.36904928,"('irresponsible', 'responsible')",0.7506246,0.79190373,0.5213321,0.5804765,0.0591444
44,0.4131609,0.29107904,"('prejudiced', 'unprejudiced')",-1.5138309,-1.6073543,-0.550335,-0.6581376,-0.1078026
45,-0.59281075,-0.47818616,"('incompetent', 'competent')",-0.025985146,0.018660959,-0.3093979,-0.2297626,0.0796353
46,0.123213544,0.21656415,"('uncompetitive', 'competitive')",-0.66692936,-0.5997949,-0.2718579,-0.1916154,0.0802425
47,0.60776764,0.62563586,"('stupid', 'smart')",6.017709,6.2445025,3.3127382,3.4350691,0.1223309
48,0.5880486,0.66595215,"('unintelligent', 'intelligent')",0.9191719,1.0277525,0.7536103,0.8468523,0.093242
49,0.105754554,0.21419784,"('unable', 'able')",0.08872291,0.3161035,0.0972387,0.2651507,0.167912
50,-0.1079601,0.020026585,"('clumsy', 'skillful')",0.010548715,0.057922844,-0.0487057,0.0389747,0.0876804
51,-0.10983105,-0.18216577,"('uneducated', 'educated')",0.39411914,0.42614338,0.1421441,0.1219888,-0.0201553
52,-0.37618548,-0.6398201,"('irrational', 'rational')",0.20705876,-0.0051465183,-0.0845634,-0.3224833,-0.2379199
53,-0.8550025,-0.88914895,"('uncreative', 'creative')",0.88818747,0.8330073,0.0165925,-0.0280708,-0.0446633
54,-0.4573288,-0.5651823,"('incapable', 'capable')",1.21752,1.3468281,0.3800956,0.3908229,0.0107273
55,0.5749693,0.6942019,"('incompetent', 'clever')",0.28439468,0.36253637,0.429682,0.5283691,0.0986871
56,0.94118583,0.8960512,"('impractical', 'practical')",0.13508123,0.25082862,0.5381335,0.57344,0.0353065
57,-0.9643743,-0.9777528,"('unimaginative', 'imaginative')",-2.8311508,-2.8897874,-1.8977625,-1.9337702,-0.0360077
58,-0.3399014,-0.21805921,"('undiscriminating', 'discriminating')",0.15939409,0.16789529,-0.0902537,-0.025082,0.0651717
59,0.23155208,0.3039811,"('foolish', 'wise')",0.52862674,0.55887604,0.3800894,0.4314286,0.0513392
60,1.2043594,1.228801,"('inefficient', 'efficient')",0.24999477,0.5533652,0.7271771,0.8910831,0.163906
61,-0.107014045,-0.2510421,"('illogical', 'logical')",0.5251676,0.37548953,0.2090768,0.0622237,-0.1468531
62,0.73215723,0.8576331,"('incompetent', 'brilliant')",0.43266195,0.80082446,0.5824096,0.8292288,0.2468192
63,-0.027031932,0.14755611,"('unperceptive', 'insightful')",0.8383624,1.0546873,0.4056652,0.6011217,0.1954565
64,0.16874507,0.044935994,"('shy', 'confident')",-6.919953,-6.9716425,-3.3756039,-3.4633532,-0.0877493
65,0.59389853,0.5044656,"('insecure', 'secure')",-0.36638457,-0.2936776,0.113757,0.105394,-0.008363
66,-0.54633594,-0.46960214,"('inactive', 'active')",0.52706695,0.459724,-0.0096345,-0.0049391,0.0046954
67,0.5906387,0.5534164,"('doubtful', 'determined')",-0.41560397,-0.4933286,0.0875174,0.0300439,-0.0574735
68,-0.121447146,-0.010003175,"('dependent', 'independent')",-0.3022832,-0.19987738,-0.2118652,-0.1049403,0.1069249
69,0.14949302,0.16517322,"('lazy', 'industrious')",-0.7753142,-0.8358622,-0.3129106,-0.3353445,-0.0224339
70,0.24911696,0.37532815,"('lethargic', 'energetic')",0.33068737,0.47914952,0.2899022,0.4272388,0.1373366
71,0.061225954,0.08466333,"('diffident', 'self-confident')",0.44551617,0.3594017,0.2533711,0.2220325,-0.0313386
72,-0.7314488,-0.73974437,"('unambitious', 'ambitious')",-0.4706054,-0.3758031,-0.6010271,-0.5577737,0.0432534
73,0.3383172,0.2809978,"('helpless', 'self-reliant')",-3.2322626,-3.246189,-1.4469727,-1.4825957,-0.035623
74,-0.28783998,-0.32439092,"('undedicated', 'dedicated')",0.044791117,-0.0763972,-0.1215244,-0.2003941,-0.0788697
75,-0.92204654,-1.0271685,"('meek', 'impulsive')",-0.56780696,-0.5043818,-0.7449268,-0.7657751,-0.0208483
76,0.8369785,0.8975328,"('anxious', 'daring')",0.21982153,0.3237524,0.5284,0.6106426,0.0822426
77,-0.70934737,-0.6711346,"('unmotivated', 'motivated')",-1.1886568,-0.96611065,-0.9490021,-0.8186226,0.1303795
78,-0.49067077,-0.31661308,"('nonresilient', 'resilient')",-0.025456458,0.08548566,-0.2580636,-0.1155637,0.1424999
79,-1.4423966,-1.5790355,"('wavering', 'unwavering')",-0.058399655,-0.013385123,-0.7503982,-0.7962103,-0.0458121
80,0.89386946,0.9494851,"('dominated', 'dominating')",-1.2572845,-1.19942,-0.1817075,-0.1249674,0.0567401
81,1.0725266,1.0237021,"('submissive', 'aggressive')",-0.5757527,-0.37078986,0.2483869,0.3264561,0.0780692
82,-0.5024417,-0.4930118,"('poor', 'rich')",6.568369,6.752112,3.0329635,3.12955,0.0965865
83,-0.010290656,-0.15593782,"('powerless', 'powerful')",-0.66497844,-0.72370076,-0.3376346,-0.4398193,-0.1021847
84,0.8169021,0.84221953,"('inferior', 'superior')",0.91809577,0.968544,0.8674989,0.9053818,0.0378829
85,-0.6950717,-0.8604409,"('insignificant', 'prestigious')",0.42121327,0.25228295,-0.1369292,-0.304079,-0.1671498
86,-1.5437589,-1.5869508,"('uninfluential', 'influential')",0.044828903,-0.037329607,-0.749465,-0.8121402,-0.0626752
87,0.033529848,-0.08402273,"('unsuccessful', 'successful')",0.4612573,0.48342744,0.2473936,0.1997024,-0.0476912
88,-0.0438549,-0.21014053,"('low', 'eminent')",0.28397003,0.31130564,0.1200576,0.0505826,-0.069475
