,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
45,-0.27405694,-0.20330966,"('incompetent', 'competent')",0.19256364,0.15595368,-0.18042631,-0.14502263,-0.0873065,-0.0641262,0.0231803
46,0.8085363,0.81666017,"('uncompetitive', 'competitive')",1.844795,1.8122165,-0.31877807,-0.3350401,0.7781844,0.7646122,-0.0135722
47,0.7148758,0.76347625,"('stupid', 'smart')",0.59430516,0.62537175,5.5156903,5.6680856,2.274957,2.3523111,0.0773541
48,-0.11941971,-0.15888621,"('unintelligent', 'intelligent')",0.051382992,-0.11173275,0.33013168,0.24456614,0.087365,-0.0086843,-0.0960493
49,-0.17385286,-0.040386494,"('unable', 'able')",-0.5849392,-0.5167781,-0.049630415,0.22362933,-0.2694741,-0.1111784,0.1582957
50,0.60512924,0.66894305,"('clumsy', 'skillful')",0.05572135,0.14941002,0.2288647,0.3650263,0.2965718,0.3944598,0.097888
51,-0.59122586,-0.71869326,"('uneducated', 'educated')",1.0065264,0.7226486,0.57868946,0.4787476,0.33133,0.160901,-0.170429
52,-1.2937855,-1.3738807,"('irrational', 'rational')",-1.0364419,-1.1148698,0.3576701,0.28455836,-0.6575191,-0.7347307,-0.0772116
53,-0.32226303,-0.29252523,"('uncreative', 'creative')",0.70980215,0.6906234,1.1594014,1.0674125,0.5156469,0.4885035,-0.0271434
54,-0.7754492,-0.75315535,"('incapable', 'capable')",-0.09681964,-0.0410128,1.1081434,1.1953264,0.0786249,0.1337194,0.0550945
55,0.13855241,0.21722867,"('incompetent', 'clever')",0.45281416,0.32394084,-0.01935464,0.026741931,0.1906706,0.1893038,-0.0013668
56,1.2211936,1.2311784,"('impractical', 'practical')",0.36094946,0.28096613,-0.56008106,-0.4788582,0.3406874,0.3444288,0.0037414
57,0.24058023,0.17345805,"('unimaginative', 'imaginative')",0.3983698,0.29938608,-2.2971668,-2.4053113,-0.5527389,-0.6441557,-0.0914168
58,0.06548652,0.13743025,"('undiscriminating', 'discriminating')",1.0814134,1.2088795,0.38922006,0.38580096,0.51204,0.5773702,0.0653302
59,-0.09832762,-0.13467476,"('foolish', 'wise')",-0.48569012,-0.47201148,0.4061733,0.46511358,-0.0592815,-0.0471909,0.0120906
60,1.3329672,1.3908215,"('inefficient', 'efficient')",1.0637293,0.8853888,-0.2560199,-0.20596784,0.7135589,0.6900808,-0.0234781
61,0.5319949,0.43148446,"('illogical', 'logical')",0.20015138,0.02214151,0.57334054,0.41662055,0.4351623,0.2900822,-0.1450801
62,0.07892103,0.20862588,"('incompetent', 'brilliant')",0.49370137,0.57979107,-0.22991902,0.0506885,0.1142345,0.2797018,0.1654673
63,0.28144866,0.24749489,"('unperceptive', 'insightful')",2.0862255,2.1266584,1.2747731,1.3946701,1.2141491,1.2562745,0.0421254
64,0.43384773,0.30091852,"('shy', 'confident')",1.1130378,1.0197859,-6.392531,-6.4775295,-1.6152151,-1.7189417,-0.1037266
65,1.1237794,1.0635147,"('insecure', 'secure')",0.94924957,0.75480044,-0.15413734,-0.11823252,0.6396306,0.5666942,-0.0729364
66,-0.77370036,-0.73839796,"('inactive', 'active')",0.6294298,0.78055555,1.2767885,1.2076457,0.377506,0.4166011,0.0390951
67,0.49569485,0.35339594,"('doubtful', 'determined')",0.26131818,0.21441302,-0.8103407,-0.80958617,-0.0177759,-0.0805924,-0.0628165
68,0.36660883,0.39173603,"('dependent', 'independent')",-0.15453598,-0.1829174,-0.23306972,-0.20881961,-0.006999,-3e-07,0.0069987
69,0.08351142,0.13002957,"('lazy', 'industrious')",0.23146275,0.42898962,-0.5160749,-0.50564235,-0.0670336,0.0177923,0.0848259
70,0.3650588,0.3753581,"('lethargic', 'energetic')",1.2530208,1.2670579,0.7904647,0.85297215,0.8028481,0.831796,0.0289479
71,0.6765319,0.715332,"('diffident', 'self-confident')",0.7473055,0.8323628,0.6741306,0.6918169,0.6993227,0.7465038,0.0471811
72,-0.45807728,-0.4362683,"('unambitious', 'ambitious')",-0.32759362,-0.2702282,-1.0713475,-0.99747753,-0.6190061,-0.5679913,0.0510148
73,0.7511157,0.82556534,"('helpless', 'self-reliant')",0.08730017,0.2354375,-3.144057,-3.040205,-0.7685471,-0.6597341,0.108813
74,0.19847806,0.3306092,"('undedicated', 'dedicated')",0.32153398,0.37098643,0.13562539,0.108651154,0.2185458,0.2700823,0.0515365
75,-0.24233088,-0.27618378,"('meek', 'impulsive')",-0.4765037,-0.26393265,-0.32367307,-0.25015232,-0.3475025,-0.2634229,0.0840796
76,1.2074066,1.2459217,"('anxious', 'daring')",0.8506427,0.891079,0.0490255,0.13078842,0.7023582,0.7559297,0.0535715
77,0.13893236,0.102252185,"('unmotivated', 'motivated')",1.0457698,1.0043985,-1.070919,-0.97000414,0.0379277,0.0455488,0.0076211
78,-0.39361626,-0.2756652,"('nonresilient', 'resilient')",1.1375351,1.2894992,0.5368562,0.69867283,0.426925,0.5708356,0.1439106
79,-1.0668968,-1.0920503,"('wavering', 'unwavering')",-1.6343802,-1.5464486,-0.013434686,0.0067001414,-0.9049039,-0.8772662,0.0276377
80,1.218049,1.2545213,"('dominated', 'dominating')",0.99562967,1.0408714,-0.9989356,-0.8364662,0.4049144,0.4863088,0.0813944
81,0.41463822,0.2721017,"('submissive', 'aggressive')",1.252454,1.0096473,-0.827152,-0.83143,0.2799801,0.1501063,-0.1298738
82,-0.4492414,-0.35613194,"('poor', 'rich')",0.54164004,0.6048225,5.895817,6.0856066,1.9960718,2.1114324,0.1153606
83,0.1378097,0.067335196,"('powerless', 'powerful')",0.48047954,0.6154528,-0.93174773,-0.87423056,-0.1044862,-0.0638142,0.040672
84,0.445316,0.37724757,"('inferior', 'superior')",0.09599674,0.14061074,0.79556966,0.8162673,0.4456275,0.4447085,-0.000919
85,-0.97172797,-1.0244436,"('insignificant', 'prestigious')",-0.091970265,0.07233514,0.6442556,0.610181,-0.1398142,-0.1139758,0.0258384
86,-0.3327017,-0.48619702,"('uninfluential', 'influential')",0.32230937,0.11920036,0.05240817,-0.10083684,0.0140053,-0.1559445,-0.1699498
87,0.35759574,0.38009885,"('unsuccessful', 'successful')",0.6605936,0.71589726,0.8977298,1.1344295,0.6386398,0.7434752,0.1048354
88,-0.7795676,-0.85842234,"('low', 'eminent')",-0.13166541,-0.2447516,0.10263163,0.11695869,-0.2695338,-0.3287384,-0.0592046
