,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
49,0.084868625,0.20383261,"('unable', 'able')",0.24099497,0.38653278,1.5564253,1.6987368,-0.22258566,-0.05505589,0.4149258,0.5585116,0.1435858
50,0.1862362,0.21048132,"('clumsy', 'skillful')",1.708612,1.8032563,0.5238022,0.56474245,-0.04549062,-0.028523318,0.59329,0.6374893,0.0441993
51,0.5934135,0.44966602,"('uneducated', 'educated')",0.620132,0.5292237,1.548432,1.4276583,0.45144182,0.31674007,0.8033549,0.680822,-0.1225329
52,-1.6235824,-1.6998847,"('irrational', 'rational')",0.78413963,0.6319826,-0.22145477,-0.35359883,0.42053464,0.33303326,-0.1600907,-0.2721169,-0.1120262
53,-1.5111666,-1.5062641,"('uncreative', 'creative')",0.7077003,0.711404,0.39571843,0.40552828,0.9262666,0.8490663,0.1296297,0.1149336,-0.0146961
54,-0.11597738,-0.11101551,"('incapable', 'capable')",1.6493533,1.6279938,0.99593174,0.93913543,1.2048558,1.2421944,0.9335408,0.9245771,-0.0089637
55,1.7908516,1.7739439,"('incompetent', 'clever')",-0.7052177,-0.6538052,0.61810935,0.63371766,-0.1585984,-0.19110677,0.3862862,0.3906874,0.0044012
56,1.6506618,1.6518902,"('impractical', 'practical')",0.87443614,0.9769603,1.6399207,1.6821488,-0.2410069,-0.23804301,0.9810029,1.0182391,0.0372362
57,-0.047709867,-0.0676218,"('unimaginative', 'imaginative')",-0.6785203,-0.6984601,0.40986273,0.48458207,-2.2641194,-2.35108,-0.6451217,-0.658145,-0.0130233
58,-0.5168724,-0.5545935,"('undiscriminating', 'discriminating')",-0.3340438,-0.32695764,0.13910931,0.123894006,0.0770984,0.01419596,-0.1586771,-0.1858653,-0.0271882
59,-0.7869785,-0.71619993,"('foolish', 'wise')",2.3465858,2.302599,0.775938,0.7205747,0.61520773,0.6260139,0.7376882,0.7332469,-0.0044413
60,2.6899304,2.704424,"('inefficient', 'efficient')",-0.921823,-0.7423394,2.1868894,2.2806191,-0.33317262,-0.24477623,0.9054561,0.9994818,0.0940257
61,-0.18595402,-0.25677434,"('illogical', 'logical')",0.43422505,0.32966098,0.70501417,0.59098774,0.13267213,0.015658662,0.2714893,0.1698833,-0.101606
62,1.6978258,1.7492932,"('incompetent', 'brilliant')",0.6162497,0.7448124,2.5116255,2.6186397,-0.039433233,0.099939205,1.1965669,1.3031712,0.1066043
63,0.5584145,0.635033,"('unperceptive', 'insightful')",1.7382444,1.8784144,2.3467865,2.37588,0.994787,1.0520782,1.4095581,1.4853513,0.0757932
64,1.4139245,1.4241288,"('shy', 'confident')",0.9937153,0.9044528,0.8797859,0.8722844,-6.1726637,-6.2065578,-0.7213095,-0.7514229,-0.0301134
65,1.7375972,1.6171743,"('insecure', 'secure')",-0.28371853,-0.4153352,0.91361237,0.8323012,-0.27629295,-0.2761274,0.5227995,0.4395033,-0.0832962
66,-0.62028587,-0.6517668,"('inactive', 'active')",1.94049,1.8791671,-0.13920724,-0.18816395,0.91726536,0.8945885,0.5245656,0.4834562,-0.0411094
67,0.94942844,0.982766,"('doubtful', 'determined')",0.8188991,0.8428823,0.490475,0.5451502,-0.782909,-0.68952477,0.3689734,0.4203185,0.0513451
68,-0.24228117,-0.25939536,"('dependent', 'independent')",-0.292946,-0.38729757,0.5637275,0.4554065,-1.048834,-1.0916425,-0.2550834,-0.3207322,-0.0656488
69,-0.5065277,-0.40883514,"('lazy', 'industrious')",1.1493093,1.1709415,0.25918573,0.300512,-0.57528186,-0.47433075,0.0816714,0.1470719,0.0654005
70,1.4494061,1.480136,"('lethargic', 'energetic')",0.25551847,0.42382035,1.4721533,1.615682,0.9152637,0.94998765,1.0230854,1.1174066,0.0943212
71,-0.6739625,-0.62222546,"('diffident', 'self-confident')",2.0214124,2.0343587,0.8120055,0.80893844,0.49129945,0.47428328,0.6626887,0.6738387,0.01115
72,0.02434716,-0.021421008,"('unambitious', 'ambitious')",-0.46123427,-0.41911337,0.45816287,0.43123823,-1.1880362,-1.103529,-0.2916901,-0.2782063,0.0134838
73,0.5398922,0.5548835,"('helpless', 'self-reliant')",1.5466791,1.5312033,0.28682357,0.19714572,-2.9694607,-2.989438,-0.1490165,-0.1765514,-0.0275349
74,0.012170119,0.080662176,"('undedicated', 'dedicated')",1.351279,1.5710727,-0.07729149,0.06626898,0.23947866,0.23947793,0.3814091,0.4893704,0.1079613
75,-0.89805204,-0.8315496,"('meek', 'impulsive')",-0.09043738,-0.08412534,-1.0110182,-1.0145808,-0.57025474,-0.42607173,-0.6424406,-0.5890819,0.0533587
76,1.7296282,1.722889,"('anxious', 'daring')",0.6191231,0.69745046,0.21616985,0.31220925,0.08244331,0.12568122,0.6618411,0.7145575,0.0527164
77,0.335189,0.33995014,"('unmotivated', 'motivated')",-0.2032405,-0.17306733,1.7852727,1.79806,-1.1790841,-1.0766449,0.1845343,0.2220745,0.0375402
78,-0.50234383,-0.43358636,"('nonresilient', 'resilient')",-0.065898746,0.18948157,0.7639917,0.9481012,0.06392472,0.12481297,0.0649185,0.2072023,0.1422838
79,-1.985054,-1.9440426,"('wavering', 'unwavering')",0.66837704,0.6836052,-0.31477863,-0.311842,-0.026567817,0.051209945,-0.4145059,-0.3802674,0.0342385
80,1.5826741,1.5565606,"('dominated', 'dominating')",-0.0057907216,-0.025396742,1.0261095,1.0131803,-1.0118209,-0.9848203,0.397793,0.389881,-0.007912
81,2.1278772,1.980506,"('submissive', 'aggressive')",-0.5223152,-0.6375425,1.7988746,1.7150546,-0.6975101,-0.7187358,0.6767316,0.5848206,-0.091911
82,-0.22366281,-0.26719987,"('poor', 'rich')",-1.0940245,-1.0609777,0.23389019,0.253933,5.7052574,5.732715,1.155365,1.1646177,0.0092527
83,0.20158087,0.21080412,"('powerless', 'powerful')",1.1810312,1.2319934,1.0286832,1.0578579,-1.1005396,-1.1515787,0.327689,0.3372692,0.0095802
84,0.03323969,-0.05048015,"('inferior', 'superior')",1.6995567,1.5666194,-0.20956643,-0.30783647,0.71228665,0.6136904,0.5588791,0.4554983,-0.1033808
85,-1.942035,-1.9243982,"('insignificant', 'prestigious')",2.1356132,2.160383,-0.036971934,-0.07406527,0.8415238,0.8256318,0.2495325,0.2468878,-0.0026447
86,-0.33432013,-0.385935,"('uninfluential', 'influential')",-0.5573144,-0.5527361,0.726432,0.62712777,-0.15620552,-0.28551972,-0.080352,-0.1492658,-0.0689138
87,0.7805196,0.7095098,"('unsuccessful', 'successful')",2.0575733,1.8231395,0.90551054,0.797537,0.9234622,0.94275814,1.1667664,1.0682361,-0.0985303
88,-0.17733939,-0.34007406,"('low', 'eminent')",0.9379548,0.8182155,0.67211914,0.62150204,0.3968788,0.32377976,0.4574033,0.3558558,-0.1015475
