,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.362569,-1.3492023,"('unpopular', 'popular')",0.008462608,-0.110605955,0.24752647,0.2136197,-0.36886,-0.4153962,-0.0465362
17,-0.27955174,-0.30317816,"('nasty', 'nice')",-0.90724653,-0.86289525,-0.305927,-0.2287328,-0.4975751,-0.4649354,0.0326397
18,-0.41147238,-0.4377935,"('disagreeable', 'welcoming')",-0.570529,-0.55530584,-0.7121597,-0.6834707,-0.5647204,-0.5588567,0.0058637
19,0.030328484,0.043431077,"('inhospitable', 'hospitable')",-0.8213295,-0.8907545,-0.71534646,-0.609657,-0.5021158,-0.4856602,0.0164556
20,0.18740281,0.2367084,"('rough', 'thoughtful')",-0.13089126,-0.05481091,0.33986026,0.39935085,0.1321239,0.1937494,0.0616255
21,1.38904,1.3990237,"('immoral', 'moral')",1.3545128,1.3461714,-0.15866439,-0.16867283,0.8616294,0.8588407,-0.0027887
22,0.12252195,0.14791304,"('untrustworthy', 'trustworthy')",-0.43190488,-0.52556145,-0.44531158,-0.46180093,-0.2515648,-0.2798164,-0.0282516
23,0.8638377,0.83213055,"('insincere', 'sincere')",-0.34265286,-0.3360782,5.640866,5.5862255,2.0540169,2.0274259,-0.026591
24,1.8088528,1.860763,"('dishonest', 'honest')",0.44622484,0.4789663,0.6975971,0.74155015,0.9842249,1.0270932,0.0428683
25,-0.019935612,0.013806215,"('egoistic', 'altruistic')",1.1208593,1.0839386,1.0539486,1.1095033,0.7182908,0.7357494,0.0174586
26,1.7543182,1.6009704,"('hardhearted', 'benevolent')",1.0183706,0.9438962,1.8074149,1.6667084,1.5267013,1.4038583,-0.122843
27,0.1502966,0.16378592,"('hardhearted', 'softhearted')",0.27819604,0.37819737,0.8858266,0.9274695,0.4381064,0.4898176,0.0517112
28,0.5865504,0.5097998,"('disloyal', 'loyal')",0.089288846,-0.016202133,0.89091766,0.8378036,0.5222523,0.4438004,-0.0784519
29,-0.8405304,-0.8698018,"('unfair', 'fair')",-0.63198006,-0.6267729,-0.23348555,-0.30515426,-0.5686653,-0.6005763,-0.031911
30,1.3377078,1.3824298,"('intolerant', 'tolerant')",0.85470694,0.8789243,0.74535865,0.69681215,0.9792578,0.9860555,0.0067977
31,-1.0672319,-0.9569029,"('evil', 'good')",-0.88860106,-1.0046226,-1.2447647,-1.1509019,-1.0668659,-1.0374757,0.0293902
32,1.1270971,0.9731063,"('unkind', 'kind')",0.06742129,-0.00704208,1.1814255,1.0065147,0.7919813,0.6575263,-0.134455
33,0.22859697,0.1624288,"('wrong', 'right')",1.4216536,1.3153536,-0.5902618,-0.6114434,0.3533296,0.2887797,-0.0645499
34,0.17648691,0.3133241,"('mean', 'honorable')",0.32281286,0.40860638,5.0769796,5.3041544,1.8587599,2.008695,0.1499351
35,-0.41247857,-0.47957394,"('corrupt', 'incorrupt')",-0.73046637,-0.841625,-1.1576134,-1.1429503,-0.7668528,-0.8213831,-0.0545303
36,-0.5929756,-0.6159601,"('hostile', 'amicable')",-0.5336458,-0.8207834,-0.68485785,-0.6895672,-0.6038264,-0.7087703,-0.1049439
37,0.8089264,0.7927598,"('fake', 'genuine')",0.23066022,0.21602613,-0.16794793,-0.09245095,0.2905462,0.305445,0.0148988
38,0.39391264,0.39360246,"('untruthful', 'truthful')",0.13218525,0.042231865,0.16290915,0.27110785,0.229669,0.2356474,0.0059784
39,2.1718988,2.1757917,"('exploitative', 'cooperative')",0.016645662,0.1409972,0.2581071,0.281346,0.8155506,0.866045,0.0504944
40,0.28168198,0.30067053,"('stingy', 'generous')",0.43025845,0.40169466,-1.8153753,-1.793891,-0.3678116,-0.3638419,0.0039697
41,0.13020317,0.118586205,"('unforgiving', 'forgiving')",-0.52158207,-0.6131103,-0.023196306,-0.0536948,-0.1381917,-0.1827396,-0.0445479
42,0.80383223,0.82826823,"('unreliable', 'reliable')",0.18551393,0.24855529,-2.790447,-2.7050352,-0.600367,-0.5427372,0.0576298
43,0.955564,0.97541595,"('irresponsible', 'responsible')",0.64080316,0.76168555,0.53643763,0.5177081,0.710935,0.7516032,0.0406682
44,-0.8648097,-0.8563494,"('prejudiced', 'unprejudiced')",-0.4561897,-0.37847725,-1.5183038,-1.5280914,-0.9464343,-0.9209727,0.0254616
45,-0.14074194,-0.032358646,"('incompetent', 'competent')",-0.5881157,-0.57075536,0.124897406,0.101768404,-0.2013201,-0.1671152,0.0342049
46,0.25905836,0.34395754,"('uncompetitive', 'competitive')",0.21040693,0.28102857,-0.5383436,-0.6124964,-0.0229594,0.0041632,0.0271226
47,-0.1116496,-0.09847212,"('stupid', 'smart')",0.5590801,0.68020165,5.0070324,5.126078,1.8181543,1.9026025,0.0844482
48,0.31112513,0.3759761,"('unintelligent', 'intelligent')",0.9638777,0.9358759,0.5358926,0.48770574,0.6036318,0.5998526,-0.0037792
49,-0.6955118,-0.64197344,"('unable', 'able')",0.11612093,0.21381803,-0.48874822,-0.3805799,-0.3560464,-0.2695784,0.086468
50,-0.16077766,-0.14495802,"('clumsy', 'skillful')",-0.1177284,-0.22857729,0.036225446,-0.000599619,-0.0807602,-0.1247116,-0.0439514
51,0.790871,0.6590992,"('uneducated', 'educated')",0.16165787,-0.013912927,0.9274238,0.7218473,0.6266509,0.4556779,-0.170973
52,-0.26972294,-0.4158026,"('irrational', 'rational')",-0.18956482,-0.37375417,-0.09306303,-0.09715474,-0.1841169,-0.2955705,-0.1114536
53,0.35383987,0.30255702,"('uncreative', 'creative')",0.7139437,0.67357844,0.24770153,0.21748413,0.438495,0.3978732,-0.0406218
54,-0.1616509,-0.2502918,"('incapable', 'capable')",-0.40982923,-0.4643616,0.33820128,0.3655998,-0.0777596,-0.1163512,-0.0385916
55,0.8595445,0.9976516,"('incompetent', 'clever')",-0.24422234,-0.23120941,0.57167184,0.51239294,0.3956647,0.4262784,0.0306137
56,0.90556043,0.8848512,"('impractical', 'practical')",0.79678065,0.8987252,-0.5163762,-0.5182832,0.3953216,0.4217645,0.0264429
57,-0.14485465,-0.15748638,"('unimaginative', 'imaginative')",0.8034767,0.7609379,-2.6324,-2.6828427,-0.657926,-0.6931304,-0.0352044
58,0.82892174,0.8186709,"('undiscriminating', 'discriminating')",1.1642436,1.1140214,0.22798651,0.27209395,0.7403839,0.7349288,-0.0054551
59,-0.2812195,-0.2535592,"('foolish', 'wise')",0.89640194,0.9114955,-0.2686346,-0.13643987,0.1155159,0.1738322,0.0583163
60,0.74367845,0.82223344,"('inefficient', 'efficient')",1.4150699,1.6254603,0.01797096,0.07750051,0.7255731,0.8417315,0.1161584
61,1.1824461,1.0475167,"('illogical', 'logical')",1.0518588,0.970001,0.614557,0.46077812,0.9496206,0.8260986,-0.123522
62,0.5762179,0.72368556,"('incompetent', 'brilliant')",0.42740595,0.600842,0.584077,0.66761726,0.5292336,0.6640483,0.1348147
63,0.36490303,0.36955667,"('unperceptive', 'insightful')",0.7553627,0.7603015,0.96364236,0.98334455,0.694636,0.7044009,0.0097649
64,0.9072247,0.87433666,"('shy', 'confident')",1.0170498,1.0354848,-5.4906087,-5.5957913,-1.1887781,-1.2286566,-0.0398785
65,0.9487527,0.948266,"('insecure', 'secure')",0.22651733,0.21561292,0.2576813,0.22214995,0.4776505,0.4620096,-0.0156409
66,0.09254708,-0.051437598,"('inactive', 'active')",-0.6235248,-0.6627769,0.42560124,0.41601568,-0.0351255,-0.0993996,-0.0642741
67,-0.4443695,-0.58568764,"('doubtful', 'determined')",-0.4542003,-0.41743177,-0.6015395,-0.651423,-0.5000364,-0.5515141,-0.0514777
68,-0.19128847,-0.24564798,"('dependent', 'independent')",-0.13148136,-0.14379641,-0.80213857,-0.7628453,-0.3749695,-0.3840965,-0.009127
69,-1.0403359,-1.0442957,"('lazy', 'industrious')",0.9916857,0.94553864,-1.1953812,-1.106138,-0.4146771,-0.4016317,0.0130454
70,0.6692357,0.7518327,"('lethargic', 'energetic')",0.33267033,0.39970094,0.26357922,0.2982468,0.4218284,0.4832602,0.0614318
71,1.3778788,1.3649415,"('diffident', 'self-confident')",1.3487674,1.4081148,0.2906119,0.29778102,1.0057527,1.0236124,0.0178597
72,1.1167318,1.1744044,"('unambitious', 'ambitious')",0.7768816,0.7867408,-0.32262328,-0.29536012,0.5236634,0.5552617,0.0315983
73,1.1051902,1.1113322,"('helpless', 'self-reliant')",1.6020734,1.5134344,-3.2014098,-3.107063,-0.1647154,-0.1607655,0.0039499
74,2.1128488,2.11908,"('undedicated', 'dedicated')",0.12989742,0.17141077,-0.13069566,-0.16146015,0.7040168,0.7096769,0.0056601
75,-2.0707135,-2.0994246,"('meek', 'impulsive')",-0.08775225,-0.17504779,-0.57232684,-0.49599013,-0.9102643,-0.9234875,-0.0132232
76,0.89459634,0.95065755,"('anxious', 'daring')",-0.38302228,-0.25756535,-0.07947438,-0.12544411,0.1440332,0.189216,0.0451828
77,-0.06686517,0.04643448,"('unmotivated', 'motivated')",0.73313856,0.7533322,-1.2220234,-1.0964034,-0.18525,-0.0988789,0.0863711
78,0.36348304,0.4227547,"('nonresilient', 'resilient')",0.4933773,0.5515819,0.15363145,0.1559052,0.3368306,0.3767473,0.0399167
79,-0.41719443,-0.46585903,"('wavering', 'unwavering')",-0.40799946,-0.5810314,-0.549502,-0.49310225,-0.458232,-0.5133309,-0.0550989
80,1.0606731,1.0201263,"('dominated', 'dominating')",0.25113344,0.36043936,0.18418337,0.14506032,0.4986633,0.508542,0.0098787
81,0.20264858,0.12484613,"('submissive', 'aggressive')",1.3714895,1.354416,-0.2798521,-0.35271695,0.4314287,0.3755151,-0.0559136
82,-0.31596193,-0.33047283,"('poor', 'rich')",-0.27248946,-0.2870056,6.1107645,6.0559607,1.840771,1.8128274,-0.0279436
83,0.20673755,0.16153069,"('powerless', 'powerful')",0.978824,1.0129356,-0.9745377,-1.0231189,0.0703413,0.0504492,-0.0198921
84,0.49314228,0.4411933,"('inferior', 'superior')",0.23669034,0.2695992,0.47003317,0.5110738,0.3999553,0.4072888,0.0073335
85,0.61181605,0.5900795,"('insignificant', 'prestigious')",0.61950016,0.47930786,-0.25772622,-0.2143358,0.32453,0.2850172,-0.0395128
86,0.6196917,0.5460092,"('uninfluential', 'influential')",0.74162835,0.5844437,0.028901957,-0.15290162,0.4634073,0.3258504,-0.1375569
87,0.3975693,0.3172581,"('unsuccessful', 'successful')",0.3846783,0.29848334,1.1689271,1.1406705,0.6503916,0.5854707,-0.0649209
88,-0.11223443,-0.14424066,"('low', 'eminent')",-0.16328439,-0.2874285,-0.23821658,-0.34937474,-0.1712451,-0.260348,-0.0891029
