,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
38,0.48796472,0.47373563,"('untruthful', 'truthful')",-0.10565121,-0.09944466,-0.474639,-0.43009615,0.24072486,0.30666542,0.0370998,0.0627151,0.0256153
39,0.37497917,0.376706,"('exploitative', 'cooperative')",1.3572682,1.3477628,2.0918887,2.1516123,0.42242798,0.46971136,1.061641,1.0864481,0.0248071
40,-0.9520536,-0.9043069,"('stingy', 'generous')",0.0037225783,0.08004169,0.12507378,0.14560537,-1.4154704,-1.3808079,-0.5596819,-0.5148669,0.044815
41,-0.5110189,-0.56496197,"('unforgiving', 'forgiving')",0.036966853,0.016643822,0.8365601,0.8178276,0.07770758,0.07923773,0.1100539,0.0871868,-0.0228671
42,0.98935103,1.1088094,"('unreliable', 'reliable')",0.84834594,0.9473278,1.054693,1.1256076,-2.9937825,-2.8679397,-0.0253481,0.0784512,0.1037993
43,-0.28835598,-0.18591103,"('irresponsible', 'responsible')",0.4572407,0.49435693,1.3822483,1.4387752,0.985183,1.043711,0.634079,0.697733,0.063654
44,1.402145,1.3932463,"('prejudiced', 'unprejudiced')",0.61055505,0.6293057,-0.7009146,-0.71346575,-1.2848614,-1.2573307,0.006731,0.0129389,0.0062079
45,-0.31675392,-0.29405892,"('incompetent', 'competent')",0.14341879,0.20539409,1.4292935,1.4258913,-0.13699703,-0.090757646,0.2797403,0.3116172,0.0318769
46,-1.2331545,-1.2530429,"('uncompetitive', 'competitive')",1.083406,1.2110912,1.9206525,1.9521313,-0.5386824,-0.4950386,0.3080554,0.3537852,0.0457298
47,0.7858828,0.8857368,"('stupid', 'smart')",0.11148571,0.1986052,1.2804639,1.3302665,5.563952,5.656691,1.935446,2.0178249,0.0823789
48,-1.4856601,-1.5248636,"('unintelligent', 'intelligent')",-0.5380157,-0.52402085,-0.0758615,-0.10144026,0.4010847,0.40563458,-0.4246132,-0.4361725,-0.0115593
49,-0.33274448,-0.18337776,"('unable', 'able')",-0.4117697,-0.38063446,-0.17541525,-0.10362193,-0.7989707,-0.70663774,-0.429725,-0.343568,0.086157
50,1.090303,1.1456698,"('clumsy', 'skillful')",-0.23432414,-0.26197088,-0.8087017,-0.77986777,0.020764843,-0.005853191,0.0170105,0.0244945,0.007484
51,-0.6578842,-0.8211634,"('uneducated', 'educated')",1.3408421,1.234861,1.0768957,0.9092723,0.2358752,0.17509921,0.4989322,0.3745173,-0.1244149
52,-0.02133839,-0.15399818,"('irrational', 'rational')",-1.3020643,-1.438431,-1.6746457,-1.7337149,0.31181324,0.09630931,-0.6715587,-0.8074587,-0.1359
53,-1.7283924,-1.6807003,"('uncreative', 'creative')",-0.3420297,-0.39161843,-0.2542279,-0.25870183,0.6001876,0.53633684,-0.4311156,-0.4486709,-0.0175553
54,-0.2181969,-0.30475932,"('incapable', 'capable')",-0.16494134,-0.24322788,-0.132418,-0.15629219,0.9018143,0.88408065,0.0965645,0.0449503,-0.0516142
55,-1.4588741,-1.4728876,"('incompetent', 'clever')",-0.25400335,-0.17898126,1.8999491,1.9282538,-0.3307583,-0.24357064,-0.0359217,0.0082035,0.0441252
56,1.4041709,1.3830665,"('impractical', 'practical')",1.6339296,1.6149389,2.490282,2.4896572,0.36251125,0.41723126,1.4727234,1.4762233,0.0034999
57,-0.5598069,-0.6013642,"('unimaginative', 'imaginative')",-0.030439552,-0.08539833,0.18557632,0.13570587,-2.466021,-2.4735415,-0.7176728,-0.7561495,-0.0384767
58,-0.38124642,-0.4455961,"('undiscriminating', 'discriminating')",-0.45081425,-0.4983338,0.6502817,0.6265614,-0.16162175,-0.17518944,-0.0858502,-0.1231395,-0.0372893
59,0.76874936,0.8208564,"('foolish', 'wise')",-0.750176,-0.8194113,-0.9496588,-0.9575669,0.47838533,0.4433196,-0.113175,-0.1282006,-0.0150256
60,0.9848767,1.0542704,"('inefficient', 'efficient')",1.2273804,1.298528,2.6517208,2.695715,0.15584631,0.3165273,1.254956,1.3412602,0.0863042
61,0.11073905,0.0241384,"('illogical', 'logical')",0.06737892,0.010114398,1.2040343,1.174376,0.116421,0.026176212,0.3746433,0.3087012,-0.0659421
62,-0.21509928,-0.17183892,"('incompetent', 'brilliant')",0.86611795,0.9403185,2.0077872,2.1100624,0.44184926,0.64272004,0.7751638,0.8803155,0.1051517
63,-0.3996168,-0.32939076,"('unperceptive', 'insightful')",1.1213782,1.1790632,1.3590143,1.4057181,0.7294733,0.85726196,0.7025623,0.7781631,0.0756008
64,1.4577484,1.435915,"('shy', 'confident')",0.60389304,0.57854384,-0.023623548,0.0031876285,-6.5935674,-6.596366,-1.1388874,-1.1446798,-0.0057924
65,-0.5575672,-0.65894437,"('insecure', 'secure')",0.4639566,0.53442913,2.1028123,2.0955784,-0.65224737,-0.6033975,0.3392386,0.3419164,0.0026778
66,-0.37557843,-0.40996987,"('inactive', 'active')",0.7122866,0.64497244,-0.639553,-0.66606283,0.665125,0.67121154,0.09057,0.0600378,-0.0305322
67,1.6216322,1.612468,"('doubtful', 'determined')",0.46139047,0.46700832,-0.10670875,-0.10159056,-0.23801784,-0.2123421,0.434574,0.4413859,0.0068119
68,-0.22075497,-0.25266552,"('dependent', 'independent')",0.42147458,0.40101588,0.15461794,0.157238,-0.789451,-0.77502686,-0.1085284,-0.1173596,-0.0088312
69,2.0160928,2.080154,"('lazy', 'industrious')",1.433897,1.3937997,-0.7120258,-0.7048018,-0.013538253,0.01073426,0.6811064,0.6949716,0.0138652
70,0.5501517,0.56075567,"('lethargic', 'energetic')",0.654047,0.7750272,1.9409885,2.0094852,1.158051,1.3076617,1.0758096,1.1632324,0.0874228
71,0.39100516,0.44477713,"('diffident', 'self-confident')",0.3663327,0.36205173,-0.30297154,-0.3005168,0.25023752,0.22623083,0.176151,0.1831357,0.0069847
72,-0.546007,-0.5022018,"('unambitious', 'ambitious')",-0.3267944,-0.27700052,0.42770848,0.40536657,-1.1495472,-1.0460204,-0.39866,-0.354964,0.043696
73,1.4889407,1.4897969,"('helpless', 'self-reliant')",0.096825354,0.060863525,-0.9209745,-0.86661583,-3.280414,-3.233216,-0.6539056,-0.6372929,0.0166127
74,0.2374847,0.32335317,"('undedicated', 'dedicated')",1.1452086,1.1615195,1.5962083,1.6670239,0.07493733,0.11698466,0.7634597,0.8172203,0.0537606
75,0.9435134,0.8977139,"('meek', 'impulsive')",-0.2043983,-0.2084885,-1.971713,-1.985966,-0.52662086,-0.48871145,-0.4398047,-0.446363,-0.0065583
76,-0.3213355,-0.29484445,"('anxious', 'daring')",1.152812,1.2474004,2.095541,2.1502454,0.33523574,0.46104458,0.8155633,0.8909615,0.0753982
77,-0.34855875,-0.3705746,"('unmotivated', 'motivated')",-0.29768693,-0.24656096,-0.3525049,-0.36535317,-0.7221702,-0.6104911,-0.4302302,-0.3982449,0.0319853
78,-1.4081975,-1.2728225,"('nonresilient', 'resilient')",0.15774903,0.2789773,-0.62584746,-0.5863801,0.12853374,0.18621176,-0.4369406,-0.3485034,0.0884372
79,-0.15539603,-0.14617962,"('wavering', 'unwavering')",-0.28233007,-0.4027582,-2.5200396,-2.5600107,-0.042522877,-0.10256167,-0.7500721,-0.8028775,-0.0528054
80,0.4395815,0.4063341,"('dominated', 'dominating')",0.65729016,0.76854396,2.1179016,2.1475523,-1.2921667,-1.1781855,0.4806516,0.5360612,0.0554096
81,0.9384234,0.7639914,"('submissive', 'aggressive')",0.94505465,0.9866568,1.6913055,1.6662972,-0.71139973,-0.57909906,0.7158459,0.7094616,-0.0063843
82,-1.0435395,-1.0630479,"('poor', 'rich')",-0.39902523,-0.39931905,0.61052483,0.49427158,6.0088863,6.0310545,1.2942116,1.2657398,-0.0284718
83,0.16703628,0.14796746,"('powerless', 'powerful')",0.008166339,0.03988698,-0.3918179,-0.37497804,-0.9282732,-0.9492337,-0.2862221,-0.2840893,0.0021328
84,0.025402896,-0.009801731,"('inferior', 'superior')",-0.06398536,-0.075103104,-0.32404375,-0.3573393,0.40606043,0.4076602,0.0108586,-0.008646,-0.0195046
85,-0.15424453,-0.19610095,"('insignificant', 'prestigious')",-1.4009408,-1.491373,-3.6498768,-3.6875265,0.7386791,0.63477427,-1.1165957,-1.1850566,-0.0684609
86,-1.434402,-1.4686382,"('uninfluential', 'influential')",-0.04087752,0.017429862,1.0907524,1.0616142,-0.24966405,-0.2533144,-0.1585478,-0.1607271,-0.0021793
87,0.6778129,0.5858219,"('unsuccessful', 'successful')",1.7393961,1.7024522,1.0669177,0.9894667,0.5760781,0.5858466,1.0150511,0.9658968,-0.0491543
88,0.87188,0.7458623,"('low', 'eminent')",0.12354267,-0.04126613,-0.36300147,-0.4843636,0.50737566,0.43456754,0.2849492,0.1637,-0.1212492
