,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,-0.0127480775,-0.006676995,"('insincere', 'sincere')",5.270367,5.1725063,2.6288095,2.5829146,-0.0458949
24,-0.37766147,-0.37877896,"('dishonest', 'honest')",0.521673,0.4876408,0.0720058,0.0544309,-0.0175749
25,-0.17247505,-0.23725706,"('egoistic', 'altruistic')",1.3840566,1.3214451,0.6057907,0.542094,-0.0636967
26,0.41975945,0.37543067,"('hardhearted', 'benevolent')",1.8917185,1.8074679,1.1557389,1.0914493,-0.0642896
27,-0.21199042,-0.11621365,"('hardhearted', 'softhearted')",0.9943498,0.95727605,0.3911797,0.4205312,0.0293515
28,-0.65144175,-0.7611225,"('disloyal', 'loyal')",0.56230366,0.43209085,-0.044569,-0.1645158,-0.1199468
29,-0.7681358,-0.79995435,"('unfair', 'fair')",-1.0103116,-1.1715646,-0.8892237,-0.9857595,-0.0965358
30,0.8975183,0.87808317,"('intolerant', 'tolerant')",1.7901002,1.7716644,1.3438092,1.3248738,-0.0189354
31,-1.1105909,-1.0481231,"('evil', 'good')",-1.151431,-1.2594149,-1.131011,-1.153769,-0.022758
32,-0.09655738,-0.115130566,"('unkind', 'kind')",1.0020113,0.9504344,0.452727,0.4176519,-0.0350751
33,0.12863974,0.052298233,"('wrong', 'right')",-0.37792638,-0.4427324,-0.1246433,-0.1952171,-0.0705738
34,0.21523277,0.33661076,"('mean', 'honorable')",5.6771107,5.7806573,2.9461718,3.058634,0.1124622
35,-0.5141619,-0.6473227,"('corrupt', 'incorrupt')",-0.4162191,-0.56737745,-0.4651905,-0.6073501,-0.1421596
36,-0.71195316,-0.77674335,"('hostile', 'amicable')",0.02769716,-0.15117033,-0.342128,-0.4639568,-0.1218288
37,-0.41381863,-0.4579753,"('fake', 'genuine')",-0.011668099,0.0031382032,-0.2127434,-0.2274185,-0.0146751
38,-0.57383513,-0.5716876,"('untruthful', 'truthful')",-0.12299473,-0.08897759,-0.3484149,-0.3303326,0.0180823
39,0.5345579,0.5843529,"('exploitative', 'cooperative')",0.49277452,0.53724205,0.5136662,0.5607975,0.0471313
40,-0.12463355,-0.1701919,"('stingy', 'generous')",-1.7432793,-1.7864739,-0.9339564,-0.9783329,-0.0443765
41,-0.029914442,-0.015482179,"('unforgiving', 'forgiving')",0.18736415,0.13290805,0.0787249,0.0587129,-0.020012
42,0.4474547,0.5567965,"('unreliable', 'reliable')",-2.7314584,-2.6120174,-1.1420019,-1.0276104,0.1143915
43,-0.030080885,0.086873576,"('irresponsible', 'responsible')",0.7000482,0.72740245,0.3349836,0.407138,0.0721544
44,-0.1974196,-0.14044492,"('prejudiced', 'unprejudiced')",-1.3959725,-1.2742178,-0.7966961,-0.7073314,0.0893647
45,-0.5119454,-0.4433886,"('incompetent', 'competent')",0.01959192,0.009510068,-0.2461767,-0.2169393,0.0292374
46,-0.2120837,-0.1434669,"('uncompetitive', 'competitive')",-0.22528194,-0.17492115,-0.2186828,-0.159194,0.0594888
47,-0.03244788,0.076262906,"('stupid', 'smart')",4.913331,4.929214,2.4404416,2.5027385,0.0622969
48,0.003980117,-0.058144793,"('unintelligent', 'intelligent')",0.66608703,0.61172426,0.3350336,0.2767897,-0.0582439
49,-0.06888974,0.09351323,"('unable', 'able')",-0.28333643,-0.18350047,-0.1761131,-0.0449936,0.1311195
50,0.40579653,0.47392207,"('clumsy', 'skillful')",0.18621734,0.21916594,0.2960069,0.346544,0.0505371
51,-0.4939372,-0.65638584,"('uneducated', 'educated')",0.65164584,0.57426584,0.0788543,-0.04106,-0.1199143
52,-0.50148445,-0.6151548,"('irrational', 'rational')",-0.028760634,-0.17226903,-0.2651225,-0.3937119,-0.1285894
53,-0.8512583,-0.83505964,"('uncreative', 'creative')",0.6810238,0.6200928,-0.0851173,-0.1074834,-0.0223661
54,0.11746995,0.019233331,"('incapable', 'capable')",1.3151808,1.2789038,0.7163253,0.6490686,-0.0672567
55,0.026470266,0.07611088,"('incompetent', 'clever')",0.11874611,0.1484534,0.0726082,0.1122821,0.0396739
56,0.281756,0.28752407,"('impractical', 'practical')",0.45021498,0.43003592,0.3659855,0.35878,-0.0072055
57,-0.6180712,-0.6690556,"('unimaginative', 'imaginative')",-2.0416505,-2.1162446,-1.3298609,-1.3926501,-0.0627892
58,0.20809345,0.23894809,"('undiscriminating', 'discriminating')",0.20841004,0.16984202,0.2082517,0.2043951,-0.0038566
59,0.10443218,0.08947228,"('foolish', 'wise')",0.10776919,0.080594525,0.1061007,0.0850334,-0.0210673
60,0.35671976,0.46866092,"('inefficient', 'efficient')",0.26497608,0.42617866,0.3108479,0.4474198,0.1365719
61,-0.42677894,-0.45667154,"('illogical', 'logical')",0.17569254,0.041007593,-0.1255432,-0.207832,-0.0822888
62,0.18092121,0.2923266,"('incompetent', 'brilliant')",0.59693635,0.72655034,0.3889288,0.5094385,0.1205097
63,-0.043379486,0.03163239,"('unperceptive', 'insightful')",0.8768949,0.9395902,0.4167577,0.4856113,0.0688536
64,-0.12202039,-0.18223742,"('shy', 'confident')",-6.2847342,-6.2908554,-3.2033772,-3.2365465,-0.0331693
65,0.32132465,0.3248735,"('insecure', 'secure')",-0.53830916,-0.49109298,-0.1084923,-0.0831097,0.0253826
66,-0.86839616,-0.9163039,"('inactive', 'active')",0.5982909,0.54870725,-0.1350526,-0.1837983,-0.0487457
67,0.22706972,0.19404276,"('doubtful', 'determined')",-0.048851967,-0.030966207,0.0891089,0.0815383,-0.0075706
68,-0.5868822,-0.6419509,"('dependent', 'independent')",-0.66635257,-0.69094956,-0.6266174,-0.6664503,-0.0398329
69,-0.12678206,-0.10711922,"('lazy', 'industrious')",-0.46761844,-0.45167312,-0.2972003,-0.2793962,0.0178041
70,0.23140444,0.3646162,"('lethargic', 'energetic')",0.8168597,0.902147,0.5241321,0.6333816,0.1092495
71,-0.29523328,-0.313772,"('diffident', 'self-confident')",0.3347671,0.32518134,0.0197669,0.0057047,-0.0140622
72,-0.31977403,-0.35628575,"('unambitious', 'ambitious')",-0.90154845,-0.85888153,-0.6106613,-0.6075836,0.0030777
73,0.9268875,0.90514475,"('helpless', 'self-reliant')",-2.7313218,-2.6491797,-0.9022171,-0.8720175,0.0301996
74,0.0457002,0.12676947,"('undedicated', 'dedicated')",0.020540962,0.00090650097,0.0331206,0.063838,0.0307174
75,0.63641953,0.62743336,"('meek', 'impulsive')",-0.030200804,0.04792944,0.3031094,0.3376814,0.034572
76,0.33269364,0.47039923,"('anxious', 'daring')",0.3690568,0.5470128,0.3508752,0.508706,0.1578308
77,-0.5684904,-0.5944525,"('unmotivated', 'motivated')",-0.89928776,-0.8588334,-0.7338891,-0.726643,0.0072461
78,-1.0639137,-0.96261346,"('nonresilient', 'resilient')",-0.010888288,0.0634284,-0.537401,-0.4495925,0.0878085
79,-0.80187637,-0.80013216,"('wavering', 'unwavering')",-0.15145808,-0.16919616,-0.4766672,-0.4846641,-0.0079969
80,0.07869284,0.096648455,"('dominated', 'dominating')",-1.1750269,-1.0501165,-0.548167,-0.476734,0.071433
81,1.0633034,0.9286527,"('submissive', 'aggressive')",-0.06708971,0.00087718666,0.4981068,0.464765,-0.0333418
82,0.4474271,0.4221174,"('poor', 'rich')",5.9907804,6.0089436,3.2191038,3.2155304,-0.0035734
83,-0.44545358,-0.51557225,"('powerless', 'powerful')",-0.98477525,-1.0444446,-0.7151144,-0.7800084,-0.064894
84,0.2739446,0.13976896,"('inferior', 'superior')",0.7637906,0.7039219,0.5188676,0.4218454,-0.0970222
85,0.021141313,0.026942782,"('insignificant', 'prestigious')",0.8656065,0.83573806,0.4433739,0.4313404,-0.0120335
86,-0.8151221,-0.9124762,"('uninfluential', 'influential')",-0.23809275,-0.4016623,-0.5266075,-0.6570692,-0.1304617
87,0.22524431,0.14498352,"('unsuccessful', 'successful')",0.9222272,0.95185083,0.5737358,0.5484172,-0.0253186
88,0.07013216,-0.010346955,"('low', 'eminent')",0.8671133,0.7850257,0.4686227,0.3873394,-0.0812833
