,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
26,-0.7081048,-0.80869085,"('hardhearted', 'benevolent')",0.7487192,0.7513199,1.6811371,1.6389735,0.5739172,0.5272009,-0.0467163
27,-0.82032865,-0.84956646,"('hardhearted', 'softhearted')",0.29213798,0.28392673,0.51493436,0.49872148,-0.0044188,-0.0223061,-0.0178873
28,-0.4652156,-0.67473495,"('disloyal', 'loyal')",0.24850337,0.096132144,0.9606991,0.7762531,0.2479956,0.0658834,-0.1821122
29,-0.20654206,-0.2305211,"('unfair', 'fair')",-1.181101,-1.2018093,-0.9122622,-0.9962239,-0.7666351,-0.8095181,-0.042883
30,1.3786552,1.3169513,"('intolerant', 'tolerant')",1.9309119,1.9342351,1.2683388,1.3230557,1.5259686,1.5247474,-0.0012212
31,-1.82429,-1.639238,"('evil', 'good')",-1.0470695,-1.1228786,-1.140141,-1.2271835,-1.3371668,-1.3297666,0.0074002
32,-0.20238921,-0.31264472,"('unkind', 'kind')",0.35890567,0.36677045,0.8558908,0.81772166,0.3374691,0.2906158,-0.0468533
33,-0.019254003,-0.13141525,"('wrong', 'right')",-0.15729956,-0.24934593,-0.3899683,-0.5083555,-0.1888406,-0.2963722,-0.1075316
34,-0.3850309,-0.18152283,"('mean', 'honorable')",-0.048249923,0.10922618,5.5076632,5.775507,1.6914608,1.9010701,0.2096093
35,-0.93815744,-1.0041056,"('corrupt', 'incorrupt')",-0.808761,-0.9426725,-0.012310752,-0.20516925,-0.5864097,-0.7173158,-0.1309061
36,-1.6184949,-1.6222755,"('hostile', 'amicable')",-0.87365943,-1.115969,0.6936997,0.44765922,-0.5994849,-0.7635284,-0.1640435
37,-0.06997216,-0.10346702,"('fake', 'genuine')",-0.24362142,-0.31955206,-0.28134105,-0.25357372,-0.1983115,-0.2255309,-0.0272194
38,-1.1003183,-1.0950302,"('untruthful', 'truthful')",-0.9317839,-0.8749355,-0.14384827,-0.072903745,-0.7253168,-0.6809564,0.0443604
39,1.6323588,1.6016778,"('exploitative', 'cooperative')",0.6830347,0.762168,-0.05912629,-0.080006234,0.752089,0.7612799,0.0091909
40,-0.4741028,-0.4852729,"('stingy', 'generous')",-0.36249873,-0.39169872,-1.9942614,-2.113883,-0.943621,-0.9969516,-0.0533306
41,-0.33112702,-0.33334452,"('unforgiving', 'forgiving')",-0.69968915,-0.65351367,0.47880828,0.3753224,-0.1840026,-0.2038453,-0.0198427
42,0.6145255,0.7104332,"('unreliable', 'reliable')",-0.8590579,-0.6511296,-2.9666674,-2.866272,-1.0703999,-0.9356562,0.1347437
43,-0.4393825,-0.34977302,"('irresponsible', 'responsible')",-0.5324069,-0.34868246,-0.119738445,-0.028532553,-0.3638426,-0.2423293,0.1215133
44,0.32282415,0.37275237,"('prejudiced', 'unprejudiced')",-0.4193738,-0.34485832,-1.0703223,-1.0912023,-0.3889573,-0.3544361,0.0345212
45,0.04536299,0.13475597,"('incompetent', 'competent')",-0.20764868,-0.18149072,-0.38437566,-0.41729856,-0.1822205,-0.1546778,0.0275427
46,0.014998831,0.088694364,"('uncompetitive', 'competitive')",0.58003,0.63704926,-0.56344116,-0.5474995,0.0105292,0.0594147,0.0488855
47,0.53131473,0.6683854,"('stupid', 'smart')",1.0936877,1.2049617,4.98663,5.1769657,2.2038774,2.3501043,0.1462269
48,0.18817256,0.11118142,"('unintelligent', 'intelligent')",0.8914239,0.86107606,0.4879765,0.4465203,0.5225243,0.4729259,-0.0495984
49,0.013837695,0.09388104,"('unable', 'able')",0.78380525,0.93570197,0.22996837,0.3589699,0.3425371,0.462851,0.1203139
50,0.08792196,0.0789498,"('clumsy', 'skillful')",0.46146798,0.43568346,0.028140426,0.02091392,0.1925101,0.1785157,-0.0139944
51,-0.054675765,-0.17759582,"('uneducated', 'educated')",0.2557112,0.12391332,0.34978798,0.32935268,0.1836078,0.0918901,-0.0917177
52,-0.019499809,-0.2516904,"('irrational', 'rational')",-0.2758681,-0.51870954,0.5214364,0.27399135,0.0753562,-0.1654695,-0.2408257
53,-0.75968194,-0.8113923,"('uncreative', 'creative')",1.0378755,0.9169155,1.0478159,1.0220047,0.4420032,0.3758427,-0.0661605
54,-0.4524874,-0.5335182,"('incapable', 'capable')",0.23516467,0.11576679,1.2240106,1.2441843,0.3355626,0.2754776,-0.060085
55,0.5393615,0.53163874,"('incompetent', 'clever')",0.9715142,0.9782732,-0.17937398,-0.15689775,0.4438339,0.4510047,0.0071708
56,1.1386764,1.149215,"('impractical', 'practical')",0.6449886,0.7587323,0.16226147,0.20632854,0.6486421,0.7047586,0.0561165
57,-0.17473154,-0.26406056,"('unimaginative', 'imaginative')",1.04799,0.96103406,-1.8460603,-1.9656656,-0.3242673,-0.4228973,-0.09863
58,-0.093186796,-0.15941113,"('undiscriminating', 'discriminating')",0.122220084,0.05624349,-0.20286892,-0.21292663,-0.0579452,-0.1053648,-0.0474196
59,-0.20722649,-0.2339024,"('foolish', 'wise')",0.09333342,0.04782637,0.33389038,0.27779102,0.0733324,0.0305717,-0.0427607
60,1.362869,1.3730664,"('inefficient', 'efficient')",1.3593149,1.545088,-0.4536439,-0.28602704,0.75618,0.8773758,0.1211958
61,0.47339746,0.2857373,"('illogical', 'logical')",0.7264284,0.59115446,0.12358247,0.00078549236,0.4411361,0.2925591,-0.148577
62,1.1662176,1.2456306,"('incompetent', 'brilliant')",1.11119,1.2789572,0.09383394,0.23008856,0.7904139,0.9182254,0.1278115
63,0.07807166,0.15707234,"('unperceptive', 'insightful')",0.38821447,0.46961474,0.51544017,0.6635697,0.3272421,0.4300856,0.1028435
64,0.23444001,0.20333162,"('shy', 'confident')",-0.47592252,-0.45467696,-5.838884,-5.9508176,-2.0267889,-2.0673876,-0.0405987
65,0.6375559,0.5631975,"('insecure', 'secure')",0.25509363,0.24486773,-0.6230976,-0.60267407,0.0898506,0.0684637,-0.0213869
66,-1.6301544,-1.5347958,"('inactive', 'active')",-0.65435743,-0.7078374,0.68629426,0.6534995,-0.5327392,-0.5297112,0.003028
67,1.2565799,1.1930948,"('doubtful', 'determined')",0.28393185,0.3492448,-0.47765118,-0.39371812,0.3542868,0.3828739,0.0285871
68,-0.28637406,-0.36403468,"('dependent', 'independent')",-0.053762548,-0.10422868,-0.77219707,-0.7405701,-0.3707779,-0.4029445,-0.0321666
69,-0.2994627,-0.23699065,"('lazy', 'industrious')",0.3902735,0.49492565,-0.3669642,-0.30622256,-0.0920511,-0.0160959,0.0759552
70,0.267192,0.3558911,"('lethargic', 'energetic')",0.238141,0.35564956,0.26292744,0.41389644,0.2560868,0.3751457,0.1190589
71,-0.5881395,-0.5556707,"('diffident', 'self-confident')",0.5438455,0.60140586,0.44685987,0.49199334,0.1341886,0.1792428,0.0450542
72,-0.30418375,-0.30646518,"('unambitious', 'ambitious')",-0.9300682,-0.95238256,-1.5534354,-1.5403671,-0.9292291,-0.9330716,-0.0038425
73,0.72112375,0.65055186,"('helpless', 'self-reliant')",0.3485166,0.26670063,-2.903106,-2.9276829,-0.6111552,-0.6701434,-0.0589882
74,-0.051928546,-0.028565845,"('undedicated', 'dedicated')",0.31360385,0.41497707,0.13598679,0.16293928,0.132554,0.1831168,0.0505628
75,-0.37690735,-0.29029652,"('meek', 'impulsive')",-0.08057015,-0.14009735,-0.015211616,0.08622558,-0.157563,-0.1147228,0.0428402
76,1.001468,1.0787755,"('anxious', 'daring')",0.73287255,0.8459988,0.2818875,0.33726478,0.672076,0.7540131,0.0819371
77,0.435565,0.38468847,"('unmotivated', 'motivated')",0.8276372,0.81077397,-0.92987835,-0.9082348,0.1111079,0.0957426,-0.0153653
78,-0.9989796,-0.89856255,"('nonresilient', 'resilient')",0.966581,1.0200495,0.051759757,0.117733285,0.0064537,0.0797401,0.0732864
79,-1.4025615,-1.3739485,"('wavering', 'unwavering')",-1.5090548,-1.6034764,0.0054588057,-0.077670895,-0.9687192,-1.0183652,-0.049646
80,0.820247,0.81500477,"('dominated', 'dominating')",0.60396165,0.7451236,-1.2463326,-1.1678972,0.059292,0.1307437,0.0714517
81,0.98018765,0.8969784,"('submissive', 'aggressive')",1.2495377,1.2551886,-0.57255137,-0.4953261,0.5523913,0.5522803,-0.000111
82,-0.5885436,-0.5264517,"('poor', 'rich')",0.91876805,0.8623299,5.9614453,6.0506067,2.0972233,2.1288284,0.0316051
83,0.06470143,-0.0039743558,"('powerless', 'powerful')",-0.09599821,-0.04205226,-0.94079864,-0.9659287,-0.3240318,-0.3373184,-0.0132866
84,0.38474378,0.22035997,"('inferior', 'superior')",0.15702797,0.10146333,0.5809182,0.5185133,0.37423,0.2801122,-0.0941178
85,-0.36761457,-0.39959913,"('insignificant', 'prestigious')",0.19361266,0.09204994,1.1219261,1.0591125,0.3159747,0.2505211,-0.0654536
86,-1.0899868,-1.2507894,"('uninfluential', 'influential')",0.05408725,-0.09633727,-0.29781985,-0.35448217,-0.4445731,-0.567203,-0.1226299
87,0.53629696,0.46565843,"('unsuccessful', 'successful')",1.0439342,0.9828333,1.1111009,1.1109993,0.8971107,0.8531637,-0.043947
88,0.14882323,0.019123897,"('low', 'eminent')",1.0375345,0.92238575,0.7249632,0.6815723,0.637107,0.5410273,-0.0960797
