,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
58,-0.018074134,0.034394253,"('undiscriminating', 'discriminating')",1.0461267,1.0523239,1.2614803,1.232388,0.24223287,0.21594514,0.6329414,0.6337628,0.0008214
59,0.79070896,0.7310902,"('foolish', 'wise')",1.4301943,1.2792823,-0.57770365,-0.5694258,0.40287003,0.41103023,0.5115173,0.4629943,-0.048523
60,-0.86999035,-0.7656729,"('inefficient', 'efficient')",0.022370744,0.2581122,0.61891586,0.6895214,-0.6870339,-0.53359085,-0.2289344,-0.0879076,0.1410268
61,0.296907,0.24151492,"('illogical', 'logical')",1.0936128,1.0612025,0.26287386,0.16594999,0.2793373,0.15013373,0.4831828,0.4047003,-0.0784825
62,0.80603427,0.90417385,"('incompetent', 'brilliant')",-0.06082023,0.12867728,0.22246349,0.31843278,-0.3318849,-0.1651227,0.1589482,0.2965403,0.1375921
63,0.93455714,0.9570599,"('unperceptive', 'insightful')",0.17254157,0.20886482,1.674455,1.6819775,0.6674727,0.7539425,0.8622566,0.9004612,0.0382046
64,-0.03725726,-0.019932315,"('shy', 'confident')",1.1067654,1.0489348,1.2518893,1.243226,-6.8300014,-6.8032804,-1.127151,-1.1327629,-0.0056119
65,-1.2048167,-1.1734116,"('insecure', 'secure')",0.3087796,0.3125424,0.9604623,0.95035833,-0.47775048,-0.44991192,-0.1033313,-0.0901057,0.0132256
66,0.58964485,0.5431802,"('inactive', 'active')",0.09528179,0.06817196,1.1548717,1.1047132,1.2146441,1.140588,0.7636106,0.7141634,-0.0494472
67,0.20970409,0.1697969,"('doubtful', 'determined')",-0.55990016,-0.5296479,0.09382593,0.18190686,-0.9776507,-0.8771198,-0.3085052,-0.263766,0.0447392
68,-0.7401554,-0.7673502,"('dependent', 'independent')",-1.8473753,-1.8847913,-0.52634937,-0.5691174,-0.6767615,-0.7145975,-0.9476603,-0.9839641,-0.0363038
69,0.039352838,-0.021737974,"('lazy', 'industrious')",1.1608634,1.0861326,0.3115097,0.30754018,-0.65465355,-0.6616142,0.2142681,0.1775802,-0.0366879
70,0.6455273,0.7215251,"('lethargic', 'energetic')",-0.6332032,-0.570329,0.7957682,0.8519739,0.69648755,0.74871844,0.3761449,0.4379721,0.0618272
71,0.16229686,0.16201907,"('diffident', 'self-confident')",1.5218205,1.5293052,0.02229929,0.07103621,0.558005,0.5609477,0.5661054,0.5808271,0.0147217
72,1.6266446,1.6163405,"('unambitious', 'ambitious')",0.9903485,0.9854565,0.32893437,0.31267914,-0.7014717,-0.6646849,0.561114,0.5624478,0.0013338
73,0.7337825,0.7273304,"('helpless', 'self-reliant')",1.7612531,1.6350884,0.116355464,0.058498703,-3.2422438,-3.2388444,-0.1577132,-0.2044817,-0.0467685
74,1.0993124,1.2355394,"('undedicated', 'dedicated')",0.3230049,0.41022643,0.73470783,0.7501417,-0.04051906,-0.031597253,0.5291265,0.5910776,0.0619511
75,0.033872962,0.046667777,"('meek', 'impulsive')",-0.5709777,-0.63036686,-0.76567173,-0.7158806,-0.26761398,-0.18867525,-0.3925976,-0.3720637,0.0205339
76,0.22861679,0.32002717,"('anxious', 'daring')",-0.22553729,-0.100584485,0.8148029,0.9406432,-0.128837,-0.014382683,0.1722614,0.2864258,0.1141644
77,-0.28381777,-0.22184663,"('unmotivated', 'motivated')",0.6870728,0.74166375,0.5472897,0.5733545,-1.2252126,-1.1396444,-0.0686669,-0.0116182,0.0570487
78,-0.39939642,-0.3898523,"('nonresilient', 'resilient')",0.664703,0.7143615,1.1124223,1.1293758,-0.04200729,0.03235489,0.3339304,0.37156,0.0376296
79,0.7349554,0.7034548,"('wavering', 'unwavering')",-0.19785559,-0.34769797,-1.4361647,-1.4945425,-0.07936829,-0.061658867,-0.2446083,-0.3001111,-0.0555028
80,-0.06593934,-0.14606366,"('dominated', 'dominating')",0.37453586,0.43367678,1.5456085,1.6013868,-1.2045212,-1.1916752,0.162421,0.1743312,0.0119102
81,-0.47967643,-0.4498683,"('submissive', 'aggressive')",-0.9565073,-0.92376465,1.2983307,1.3730677,-1.1806707,-1.140851,-0.3296309,-0.285354,0.0442769
82,-0.29475483,-0.24524267,"('poor', 'rich')",-0.33611888,-0.32689318,-0.28751874,-0.2768135,6.1217875,6.1261196,1.3008487,1.3192925,0.0184438
83,-0.15031227,-0.14118458,"('powerless', 'powerful')",0.26567417,0.30707407,-0.72290117,-0.65576744,-1.3268069,-1.3672786,-0.4835865,-0.4642891,0.0192974
84,0.12384767,0.06363522,"('inferior', 'superior')",0.6947353,0.6201312,0.23211515,0.2065048,0.5124775,0.4483078,0.3907939,0.3346448,-0.0561491
85,1.195243,1.2415276,"('insignificant', 'prestigious')",1.9597613,1.7810366,-0.19464976,-0.2755385,0.6733504,0.6690309,0.9084262,0.8540142,-0.054412
86,0.37657085,0.39110357,"('uninfluential', 'influential')",0.12203002,0.063371405,-0.02947545,-0.10295394,-0.13998953,-0.2711401,0.082284,0.0200952,-0.0621888
87,-0.413955,-0.46542513,"('unsuccessful', 'successful')",0.7336525,0.65623724,1.2067246,1.2437699,0.54347074,0.5415379,0.5174732,0.49403,-0.0234432
88,-0.29058087,-0.26765645,"('low', 'eminent')",-0.21048859,-0.26368263,-1.0828469,-1.1571703,-0.084758304,-0.07121115,-0.4171686,-0.4399301,-0.0227615
