,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
34,0.38611835,0.44285786,"('mean', 'honorable')",0.22528356,0.35754752,6.033698,6.091995,2.2150334,2.2974668,0.0824334
35,0.59268415,0.55421686,"('corrupt', 'incorrupt')",-1.9353011,-1.9594365,-0.19523233,-0.39468485,-0.5126164,-0.5999682,-0.0873518
36,-0.059931174,-0.32776922,"('hostile', 'amicable')",-1.7383308,-1.9370741,0.166863,-0.067426935,-0.5437997,-0.7774234,-0.2336237
37,-0.1837547,-0.10229868,"('fake', 'genuine')",-0.026545502,0.006371964,0.1624558,0.14634767,-0.0159481,0.016807,0.0327551
38,-0.013617564,-0.024630975,"('untruthful', 'truthful')",-1.0085188,-0.98247623,0.4036876,0.41617268,-0.2061496,-0.1969782,0.0091714
39,1.94651,2.0007792,"('exploitative', 'cooperative')",2.1892512,2.3105352,0.07515342,0.12346329,1.4036382,1.4782592,0.074621
40,0.02827553,-0.00033951085,"('stingy', 'generous')",-0.19953507,-0.07494606,-1.8348151,-1.7972143,-0.6686916,-0.6241666,0.044525
41,0.34500724,0.23486744,"('unforgiving', 'forgiving')",0.75000906,0.64115584,0.594579,0.48785004,0.5631984,0.4546245,-0.1085739
42,0.7988504,0.85775566,"('unreliable', 'reliable')",1.2775441,1.3519503,-2.964948,-2.8724008,-0.2961845,-0.2208983,0.0752862
43,0.17091103,0.20939398,"('irresponsible', 'responsible')",0.71438134,0.7953833,0.68545187,0.69556093,0.5235814,0.5667794,0.043198
44,-0.6627699,-0.5365023,"('prejudiced', 'unprejudiced')",-0.3536765,-0.30319208,-1.3856778,-1.3933765,-0.8007081,-0.744357,0.0563511
45,-0.17498863,-0.21505961,"('incompetent', 'competent')",0.54749304,0.4475921,-0.32175118,-0.38422623,0.0169177,-0.0505646,-0.0674823
46,-0.8760946,-0.9001523,"('uncompetitive', 'competitive')",1.6019531,1.603742,-0.6811063,-0.63455325,0.0149174,0.0230121,0.0080947
47,0.24484345,0.29846975,"('stupid', 'smart')",0.6779804,0.75870985,5.3799005,5.4177527,2.1009081,2.1583107,0.0574026
48,-0.6190783,-0.6706703,"('unintelligent', 'intelligent')",0.004712221,-0.042074673,0.5080739,0.53029996,-0.0354307,-0.060815,-0.0253843
49,-0.5049833,-0.4125011,"('unable', 'able')",-0.61754817,-0.5180924,-0.22509193,-0.13253216,-0.4492078,-0.3543752,0.0948326
50,0.011315183,0.00532874,"('clumsy', 'skillful')",-0.24064304,-0.29870456,-0.06945517,-0.082533754,-0.0995943,-0.1253032,-0.0257089
51,0.06919585,-0.09502703,"('uneducated', 'educated')",1.1938426,0.9774392,0.9371725,0.88080823,0.7334037,0.5877401,-0.1456636
52,0.8177068,0.5876149,"('irrational', 'rational')",-1.0647621,-1.1494803,-0.0814959,-0.2095268,-0.1095171,-0.2571307,-0.1476136
53,-0.7056266,-0.78773475,"('uncreative', 'creative')",-0.10818725,-0.20811376,0.8326841,0.76332897,0.0062901,-0.0775065,-0.0837966
54,0.08391094,-0.049327828,"('incapable', 'capable')",-0.23582488,-0.3128427,0.924155,0.8635587,0.2574137,0.1671294,-0.0902843
55,-0.31922552,-0.32096708,"('incompetent', 'clever')",1.3033074,1.2699133,0.022529978,0.05147176,0.3355373,0.3334726,-0.0020647
56,1.3612753,1.3093598,"('impractical', 'practical')",1.8003685,1.6936343,0.52683514,0.48138034,1.2294931,1.1614582,-0.0680349
57,-1.0450695,-1.1669233,"('unimaginative', 'imaginative')",-0.25053546,-0.3942474,-2.507271,-2.5494018,-1.2676253,-1.3701908,-0.1025655
58,0.6254276,0.4538188,"('undiscriminating', 'discriminating')",0.92945826,0.8028649,0.10856524,0.054283977,0.5544837,0.4369892,-0.1174945
59,0.9135379,0.9374359,"('foolish', 'wise')",-1.2008948,-1.172001,0.33512157,0.3542289,0.0159216,0.0398879,0.0239663
60,0.16322522,0.236485,"('inefficient', 'efficient')",1.9918538,2.030737,0.028922956,0.18052688,0.7280007,0.8159163,0.0879156
61,0.5880611,0.41981623,"('illogical', 'logical')",-0.1514368,-0.20726977,0.23347247,0.15087928,0.2233656,0.1211419,-0.1022237
62,0.8850011,0.9513248,"('incompetent', 'brilliant')",1.2405009,1.3388852,0.40511948,0.5705032,0.8435405,0.9535711,0.1100306
63,0.46407554,0.4763512,"('unperceptive', 'insightful')",1.3773651,1.3993245,1.0592381,1.1919264,0.9668929,1.0225341,0.0556412
64,0.43376863,0.44276237,"('shy', 'confident')",1.2800304,1.3111755,-6.280596,-6.156316,-1.5222656,-1.4674594,0.0548062
65,-0.39095357,-0.44350758,"('insecure', 'secure')",1.1098843,1.1059842,-0.41240945,-0.39616662,0.1021738,0.08877,-0.0134038
66,-0.030692004,-0.09226551,"('inactive', 'active')",0.39586952,0.3256014,0.80799323,0.78999215,0.3910569,0.3411094,-0.0499475
67,0.23836315,0.27723077,"('doubtful', 'determined')",0.86204845,0.91576475,-0.17842726,-0.21166979,0.3073281,0.3271086,0.0197805
68,-0.5453722,-0.5541695,"('dependent', 'independent')",-0.14785397,-0.20631193,-0.7193118,-0.70592695,-0.470846,-0.4888028,-0.0179568
69,1.5323187,1.6083988,"('lazy', 'industrious')",-0.053809933,0.06439884,-0.5682358,-0.41913176,0.3034243,0.4178886,0.1144643
70,-0.4245452,-0.37733787,"('lethargic', 'energetic')",0.8328515,0.9006146,0.7353527,0.7985952,0.3812197,0.440624,0.0594043
71,0.83240104,0.8177866,"('diffident', 'self-confident')",0.09580246,0.14048992,0.52023625,0.4921582,0.4828133,0.4834782,0.0006649
72,-0.7204686,-0.6838128,"('unambitious', 'ambitious')",0.37131792,0.44501752,-1.0930735,-1.0468453,-0.4807414,-0.4285469,0.0521945
73,1.0609864,1.0251118,"('helpless', 'self-reliant')",-0.38186648,-0.39135563,-3.533254,-3.4375758,-0.951378,-0.9346066,0.0167714
74,0.3452265,0.27687767,"('undedicated', 'dedicated')",1.1102886,1.1144861,0.0846225,0.06260324,0.5133792,0.4846557,-0.0287235
75,-0.5244461,-0.43341392,"('meek', 'impulsive')",-1.6122206,-1.5411069,-0.5205949,-0.4847436,-0.8857539,-0.8197548,0.0659991
76,0.013455108,0.029400423,"('anxious', 'daring')",0.9189895,1.0094203,0.45386478,0.47009447,0.4621031,0.5029717,0.0408686
77,-0.4770944,-0.4780443,"('unmotivated', 'motivated')",0.6654939,0.6172936,-1.0943854,-0.98305273,-0.3019953,-0.2812678,0.0207275
78,-0.73917687,-0.75733256,"('nonresilient', 'resilient')",0.62533283,0.63959354,-0.08317691,0.03177386,-0.0656736,-0.0286551,0.0370185
79,-0.23755872,-0.311053,"('wavering', 'unwavering')",-1.9010133,-1.962552,-0.020779608,-0.09527234,-0.7197839,-0.7896257,-0.0698418
80,-0.019873187,-0.0038682763,"('dominated', 'dominating')",1.5367395,1.5473877,-1.0388596,-0.95614207,0.1593356,0.1957925,0.0364569
81,0.40523076,0.42304382,"('submissive', 'aggressive')",2.3281374,2.2481544,-0.33083946,-0.21453518,0.8008429,0.8188876,0.0180447
82,-0.7477581,-0.81328285,"('poor', 'rich')",0.082829244,0.06818846,5.9778433,5.8955817,1.7709715,1.7168291,-0.0541424
83,0.26403457,0.16328657,"('powerless', 'powerful')",0.2557465,0.18221036,-0.8724989,-0.9829321,-0.1175726,-0.2124784,-0.0949058
84,0.47592813,0.39954692,"('inferior', 'superior')",0.045159873,0.034918502,0.5645519,0.5420073,0.36188,0.3254909,-0.0363891
85,0.49806145,0.41569486,"('insignificant', 'prestigious')",-0.9632799,-1.0294167,0.49308175,0.4410428,0.0092878,-0.0575597,-0.0668475
86,-1.0592939,-1.1973702,"('uninfluential', 'influential')",-0.104234785,-0.14226076,-0.24611756,-0.25347894,-0.4698821,-0.5310366,-0.0611545
87,1.05907,0.9240303,"('unsuccessful', 'successful')",1.513156,1.5070426,0.8172635,0.8572966,1.1298299,1.0961232,-0.0337067
88,0.781742,0.5432457,"('low', 'eminent')",-0.23252256,-0.49195254,0.59353423,0.47326028,0.3809179,0.1748511,-0.2060668
