,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.13922557,-0.15220474,"('unpopular', 'popular')",0.5196248,0.5414664,0.1901996,0.1946308,0.0044312
17,-0.8466412,-0.68047297,"('nasty', 'nice')",-0.48735762,-0.41758662,-0.6669994,-0.5490298,0.1179696
18,-0.26417476,-0.2455266,"('disagreeable', 'welcoming')",-0.34561017,-0.35653824,-0.3048925,-0.3010324,0.0038601
19,-0.68206054,-0.65818244,"('inhospitable', 'hospitable')",-0.1289691,-0.021169933,-0.4055148,-0.3396762,0.0658386
20,0.30527046,0.35688546,"('rough', 'thoughtful')",1.512805,1.436707,0.9090377,0.8967962,-0.0122415
21,-0.4644904,-0.49737754,"('immoral', 'moral')",-0.30028257,-0.25643376,-0.3823865,-0.3769056,0.0054809
22,-0.7786627,-0.7567843,"('untrustworthy', 'trustworthy')",-0.9598105,-1.0194422,-0.8692366,-0.8881133,-0.0188767
23,-0.7669088,-0.77238065,"('insincere', 'sincere')",5.2392426,5.176639,2.236167,2.2021291,-0.0340379
24,-0.17631489,-0.180081,"('dishonest', 'honest')",0.59826463,0.57023823,0.2109749,0.1950786,-0.0158963
25,0.16385019,0.11030104,"('egoistic', 'altruistic')",1.5480962,1.4937608,0.8559732,0.8020309,-0.0539423
26,0.39024302,0.38583836,"('hardhearted', 'benevolent')",1.861544,1.805272,1.1258935,1.0955552,-0.0303383
27,-0.4349973,-0.37089613,"('hardhearted', 'softhearted')",1.3375976,1.2824813,0.4513001,0.4557926,0.0044925
28,0.24200392,0.08640055,"('disloyal', 'loyal')",0.8938141,0.7599829,0.567909,0.4231917,-0.1447173
29,-0.5956138,-0.6456455,"('unfair', 'fair')",-0.4579801,-0.6204481,-0.5267969,-0.6330468,-0.1062499
30,0.29516616,0.27909547,"('intolerant', 'tolerant')",1.299997,1.3014363,0.7975816,0.7902659,-0.0073157
31,-0.7089778,-0.62543285,"('evil', 'good')",-0.70148766,-0.84114474,-0.7052327,-0.7332888,-0.0280561
32,-0.4463469,-0.43630067,"('unkind', 'kind')",0.7008402,0.56347144,0.1272466,0.0635854,-0.0636612
33,0.3517958,0.19678703,"('wrong', 'right')",-0.5244563,-0.6128557,-0.0863303,-0.2080343,-0.121704
34,-0.44141844,-0.22945416,"('mean', 'honorable')",5.6740785,5.891166,2.6163299,2.8308561,0.2145262
35,0.31392065,0.17366402,"('corrupt', 'incorrupt')",0.0049169157,-0.1568104,0.1594188,0.0084268,-0.150992
36,-0.37503892,-0.5360374,"('hostile', 'amicable')",0.2972763,0.073101185,-0.0388813,-0.2314681,-0.1925868
37,0.57866526,0.57435566,"('fake', 'genuine')",0.47678164,0.503571,0.5277234,0.5389633,0.0112399
38,-0.36766016,-0.35823402,"('untruthful', 'truthful')",-0.32899538,-0.30534562,-0.3483278,-0.3317898,0.016538
39,0.62276256,0.6634464,"('exploitative', 'cooperative')",0.16038561,0.16151863,0.3915741,0.4124825,0.0209084
40,0.1017913,0.0055305036,"('stingy', 'generous')",-1.550488,-1.6730933,-0.7243484,-0.8337814,-0.109433
41,-0.06797171,0.010324791,"('unforgiving', 'forgiving')",0.27094635,0.15295734,0.1014873,0.0816411,-0.0198462
42,-0.26279396,-0.0631323,"('unreliable', 'reliable')",-2.9799745,-2.869814,-1.6213843,-1.4664731,0.1549112
43,-0.32168186,-0.15472786,"('irresponsible', 'responsible')",0.5127849,0.5615973,0.0955515,0.2034347,0.1078832
44,-0.26476777,-0.22739357,"('prejudiced', 'unprejudiced')",-1.3853328,-1.3370155,-0.8250503,-0.7822045,0.0428458
45,-0.8859444,-0.8349218,"('incompetent', 'competent')",0.022535175,-0.046810724,-0.4317046,-0.4408663,-0.0091617
46,-0.75586206,-0.72318083,"('uncompetitive', 'competitive')",-0.63057023,-0.60351473,-0.6932161,-0.6633478,0.0298683
47,-0.09068689,0.122164994,"('stupid', 'smart')",5.2660193,5.38388,2.5876663,2.7530227,0.1653564
48,0.29754132,0.30973768,"('unintelligent', 'intelligent')",0.61654973,0.67744195,0.4570455,0.4935898,0.0365443
49,-0.18271145,0.020190686,"('unable', 'able')",-0.28122854,-0.13567528,-0.23197,-0.0577423,0.1742277
50,0.08319537,0.10818574,"('clumsy', 'skillful')",0.08203125,0.062167577,0.0826133,0.0851767,0.0025634
51,-0.96417046,-1.1278576,"('uneducated', 'educated')",0.37731087,0.35188556,-0.2934298,-0.387986,-0.0945562
52,0.43185514,0.08645012,"('irrational', 'rational')",0.53631663,0.28472427,0.4840859,0.1855872,-0.2984987
53,-0.95314664,-0.9834885,"('uncreative', 'creative')",0.7387603,0.71585226,-0.1071932,-0.1338181,-0.0266249
54,-0.4485362,-0.5647294,"('incapable', 'capable')",1.0044106,1.0580539,0.2779372,0.2466622,-0.031275
55,-0.6405412,-0.53623974,"('incompetent', 'clever')",0.12279925,0.14925031,-0.258871,-0.1934947,0.0653763
56,0.317809,0.36141708,"('impractical', 'practical')",0.050662696,0.07617341,0.1842358,0.2187952,0.0345594
57,-1.0359467,-1.0640464,"('unimaginative', 'imaginative')",-2.324862,-2.3757415,-1.6804044,-1.7198939,-0.0394895
58,-0.052976243,-0.15213192,"('undiscriminating', 'discriminating')",0.21916789,0.14768176,0.0830958,-0.0022251,-0.0853209
59,0.562971,0.5054527,"('foolish', 'wise')",0.35204583,0.29234228,0.4575084,0.3988975,-0.0586109
60,-0.34996033,-0.15623605,"('inefficient', 'efficient')",-0.24204305,-0.034715608,-0.2960017,-0.0954758,0.2005259
61,-0.038418297,-0.20318982,"('illogical', 'logical')",0.43516636,0.26699248,0.198374,0.0319013,-0.1664727
62,-0.07730074,0.024613112,"('incompetent', 'brilliant')",0.08805379,0.23414098,0.0053765,0.129377,0.1240005
63,-0.5023211,-0.3610642,"('unperceptive', 'insightful')",0.7105349,0.8213767,0.1041069,0.2301562,0.1260493
64,-0.32561567,-0.4149943,"('shy', 'confident')",-6.6210065,-6.6499867,-3.4733112,-3.5324905,-0.0591793
65,-0.85716957,-0.88201505,"('insecure', 'secure')",-0.5543835,-0.5125526,-0.7057766,-0.6972839,0.0084927
66,-0.7037649,-0.7421573,"('inactive', 'active')",0.74190307,0.735066,0.0190691,-0.0035456,-0.0226147
67,0.12865975,0.17889857,"('doubtful', 'determined')",-0.43067962,-0.35512245,-0.1510099,-0.0881119,0.062898
68,-0.6689767,-0.7269587,"('dependent', 'independent')",-0.5178385,-0.5245767,-0.5934076,-0.6257677,-0.0323601
69,0.6211802,0.6130585,"('lazy', 'industrious')",-0.6207502,-0.61671656,0.000215,-0.001829,-0.002044
70,-0.66845167,-0.50473493,"('lethargic', 'energetic')",0.50712997,0.6165908,-0.0806608,0.0559279,0.1365887
71,-0.32993135,-0.3202751,"('diffident', 'self-confident')",0.32749417,0.32806617,-0.0012186,0.0038955,0.0051141
72,-0.3896587,-0.44106036,"('unambitious', 'ambitious')",-0.7909799,-0.81097966,-0.5903193,-0.62602,-0.0357007
73,1.0923575,0.9575506,"('helpless', 'self-reliant')",-2.8004863,-2.7772915,-0.8540644,-0.9098705,-0.0558061
74,-0.1273548,-0.08829388,"('undedicated', 'dedicated')",0.16709886,0.12066606,0.019872,0.0161861,-0.0036859
75,0.16132514,0.13542953,"('meek', 'impulsive')",-0.21683976,-0.15201718,-0.0277573,-0.0082938,0.0194635
76,-0.61297804,-0.44997063,"('anxious', 'daring')",0.082171455,0.25373542,-0.2654033,-0.0981176,0.1672857
77,-0.63189197,-0.7069844,"('unmotivated', 'motivated')",-1.1307422,-1.0527201,-0.8813171,-0.8798522,0.0014649
78,-0.8888085,-0.7574252,"('nonresilient', 'resilient')",-0.016562354,0.05167228,-0.4526854,-0.3528765,0.0998089
79,-0.8227816,-0.8632975,"('wavering', 'unwavering')",-0.27751023,-0.2815011,-0.5501459,-0.5723993,-0.0222534
80,-0.0051698834,0.05576857,"('dominated', 'dominating')",-1.1837691,-1.107398,-0.5944695,-0.5258147,0.0686548
81,0.009693734,0.05942901,"('submissive', 'aggressive')",-0.6484905,-0.5206717,-0.3193984,-0.2306214,0.088777
82,-0.18142593,-0.18085,"('poor', 'rich')",6.0129175,6.0697026,2.9157457,2.9444263,0.0286806
83,-0.05155415,-0.10649866,"('powerless', 'powerful')",-0.8092245,-0.86015224,-0.4303893,-0.4833255,-0.0529362
84,0.78031904,0.6297578,"('inferior', 'superior')",0.7938642,0.76135784,0.7870916,0.6955578,-0.0915338
85,0.6877068,0.59851784,"('insignificant', 'prestigious')",0.82167417,0.78950155,0.7546905,0.6940097,-0.0606808
86,-0.5577151,-0.7542177,"('uninfluential', 'influential')",0.025406826,-0.13737817,-0.2661541,-0.4457979,-0.1796438
87,-0.22013429,-0.3429598,"('unsuccessful', 'successful')",0.7145532,0.7424835,0.2472094,0.1997619,-0.0474475
88,0.12333458,-0.0010961746,"('low', 'eminent')",0.16558623,0.18172386,0.1444604,0.0903138,-0.0541466
