,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.3908196,-0.4650866,"('egoistic', 'altruistic')",1.2579769,1.1352385,0.4335786,0.335076,-0.0985026
26,-0.037832856,-0.10858163,"('hardhearted', 'benevolent')",1.7271065,1.5985525,0.8446368,0.7449854,-0.0996514
27,-0.023233432,0.03481782,"('hardhearted', 'softhearted')",1.3931148,1.3446913,0.6849407,0.6897545,0.0048138
28,-0.79395515,-0.827523,"('disloyal', 'loyal')",0.9015392,0.84881145,0.053792,0.0106442,-0.0431478
29,-0.42395264,-0.45129186,"('unfair', 'fair')",-0.34781784,-0.49724784,-0.3858852,-0.4742699,-0.0883847
30,0.719581,0.7059656,"('intolerant', 'tolerant')",1.6009253,1.5621601,1.1602532,1.1340629,-0.0261903
31,-1.2962589,-1.1917139,"('evil', 'good')",-1.1874497,-1.3113393,-1.2418543,-1.2515266,-0.0096723
32,-0.2014901,-0.29050168,"('unkind', 'kind')",0.99513215,0.9164306,0.396821,0.3129644,-0.0838566
33,-0.18244039,-0.2018487,"('wrong', 'right')",-0.46990696,-0.5235149,-0.3261737,-0.3626818,-0.0365081
34,-0.10588442,-0.038956612,"('mean', 'honorable')",6.2074275,6.338192,3.0507715,3.1496177,0.0988462
35,0.26341206,0.19290236,"('corrupt', 'incorrupt')",-0.41312978,-0.57242537,-0.0748589,-0.1897615,-0.1149026
36,-0.8774797,-0.86217314,"('hostile', 'amicable')",-0.013584154,-0.25127384,-0.4455319,-0.5567235,-0.1111916
37,-0.2265437,-0.18612242,"('fake', 'genuine')",0.05705138,0.07995438,-0.0847462,-0.053084,0.0316622
38,-0.84480995,-0.8072491,"('untruthful', 'truthful')",0.08913572,0.18447542,-0.3778371,-0.3113869,0.0664502
39,0.46036565,0.44543868,"('exploitative', 'cooperative')",0.44869566,0.4644686,0.4545307,0.4549536,0.0004229
40,0.10180932,0.149447,"('stingy', 'generous')",-1.8946971,-2.0107856,-0.8964438,-0.9306693,-0.0342255
41,0.116734296,0.2060867,"('unforgiving', 'forgiving')",0.0946345,0.030135076,0.1056844,0.1181109,0.0124265
42,0.31604654,0.43086046,"('unreliable', 'reliable')",-3.3683655,-3.2283077,-1.5261595,-1.3987236,0.1274359
43,-0.6669541,-0.6346123,"('irresponsible', 'responsible')",0.6945371,0.74009943,0.0137915,0.0527436,0.0389521
44,0.89433104,0.826676,"('prejudiced', 'unprejudiced')",-1.3413444,-1.3479984,-0.2235067,-0.2606612,-0.0371545
45,-0.8907274,-0.76222974,"('incompetent', 'competent')",-0.06400681,-0.027076822,-0.4773671,-0.3946533,0.0827138
46,-0.62475777,-0.51475394,"('uncompetitive', 'competitive')",-0.6933518,-0.6587778,-0.6590548,-0.5867659,0.0722889
47,-0.22588311,-0.20783167,"('stupid', 'smart')",6.013102,6.1322985,2.8936095,2.9622333,0.0686238
48,0.24510244,0.29228738,"('unintelligent', 'intelligent')",1.1544708,1.2053617,0.6997866,0.7488245,0.0490379
49,0.07079816,0.25106454,"('unable', 'able')",0.3232455,0.46836928,0.1970218,0.3597169,0.1626951
50,0.15611866,0.2514397,"('clumsy', 'skillful')",0.10565595,0.13061318,0.1308873,0.1910264,0.0601391
51,-0.49633774,-0.5727346,"('uneducated', 'educated')",0.16963588,0.1750356,-0.1633509,-0.1988495,-0.0354986
52,-0.83524394,-1.0064697,"('irrational', 'rational')",0.31397006,0.09347995,-0.2606369,-0.4564949,-0.195858
53,-1.4065366,-1.3781214,"('uncreative', 'creative')",0.59145623,0.55704623,-0.4075402,-0.4105376,-0.0029974
54,-1.0243443,-1.0404772,"('incapable', 'capable')",1.3348587,1.426476,0.1552572,0.1929994,0.0377422
55,0.33027932,0.42510024,"('incompetent', 'clever')",0.31000513,0.40537587,0.3201422,0.4152381,0.0950959
56,0.13045631,0.07013848,"('impractical', 'practical')",0.28648835,0.33696648,0.2084723,0.2035525,-0.0049198
57,-0.99218094,-0.9699364,"('unimaginative', 'imaginative')",-2.8641572,-2.8634217,-1.928169,-1.916679,0.01149
58,-0.5301554,-0.43313566,"('undiscriminating', 'discriminating')",-0.12363463,-0.13262357,-0.326895,-0.2828796,0.0440154
59,-0.048652526,-0.080268644,"('foolish', 'wise')",0.6038954,0.56075674,0.2776214,0.240244,-0.0373774
60,0.8167057,0.894698,"('inefficient', 'efficient')",0.30182284,0.5398011,0.5592643,0.7172496,0.1579853
61,-0.9996639,-1.0717701,"('illogical', 'logical')",0.38867298,0.21820593,-0.3054954,-0.4267821,-0.1212867
62,0.016370783,0.19513339,"('incompetent', 'brilliant')",0.6453998,0.93858105,0.3308853,0.5668572,0.2359719
63,-0.71156275,-0.5542326,"('unperceptive', 'insightful')",0.7488022,0.876976,0.0186197,0.1613717,0.142752
64,0.24004737,0.16817161,"('shy', 'confident')",-6.7610416,-6.800824,-3.2604971,-3.3163264,-0.0558293
65,0.5595731,0.44520885,"('insecure', 'secure')",-0.26713896,-0.24356657,0.1462171,0.1008211,-0.045396
66,-1.4762805,-1.4862291,"('inactive', 'active')",0.18235174,0.113986075,-0.6469644,-0.6861215,-0.0391571
67,0.44451806,0.38240802,"('doubtful', 'determined')",-0.3337198,-0.3553495,0.0553991,0.0135293,-0.0418698
68,-0.30157754,-0.29250845,"('dependent', 'independent')",-0.5028,-0.48383835,-0.4021888,-0.3881734,0.0140154
69,0.05931125,0.08894578,"('lazy', 'industrious')",-0.6603474,-0.6969891,-0.3005181,-0.3040217,-0.0035036
70,-0.14723957,-0.019428667,"('lethargic', 'energetic')",0.20390469,0.30139607,0.0283326,0.1409837,0.1126511
71,-0.87265474,-0.8654319,"('diffident', 'self-confident')",0.6214551,0.6077157,-0.1255998,-0.1288581,-0.0032583
72,-0.1742029,-0.16610828,"('unambitious', 'ambitious')",-0.5538769,-0.434705,-0.3640399,-0.3004066,0.0636333
73,1.0341486,0.9807894,"('helpless', 'self-reliant')",-3.0823555,-3.063261,-1.0241034,-1.0412358,-0.0171324
74,-0.5205332,-0.47083932,"('undedicated', 'dedicated')",-0.36562383,-0.38521278,-0.4430785,-0.4280261,0.0150524
75,0.35519937,0.35766274,"('meek', 'impulsive')",-0.59711987,-0.48476738,-0.1209603,-0.0635523,0.057408
76,0.5246259,0.61536485,"('anxious', 'daring')",0.25593764,0.36622015,0.3902818,0.4907925,0.1005107
77,-0.5828987,-0.4988515,"('unmotivated', 'motivated')",-1.0888458,-0.9888203,-0.8358723,-0.7438359,0.0920364
78,-0.90502465,-0.7072677,"('nonresilient', 'resilient')",-0.039189722,0.042552955,-0.4721072,-0.3323574,0.1397498
79,-1.3596413,-1.3329382,"('wavering', 'unwavering')",-0.29123858,-0.27029476,-0.8254399,-0.8016165,0.0238234
80,-0.0020153634,-0.043697946,"('dominated', 'dominating')",-1.4064807,-1.3361896,-0.704248,-0.6899438,0.0143042
81,0.44824034,0.33250374,"('submissive', 'aggressive')",-0.58571494,-0.4260338,-0.0687373,-0.046765,0.0219723
82,-0.11692261,-0.12703346,"('poor', 'rich')",6.3431635,6.468175,3.1131206,3.1705709,0.0574503
83,-0.35099155,-0.39533967,"('powerless', 'powerful')",-0.74455684,-0.7930648,-0.5477742,-0.5942022,-0.046428
84,0.49384025,0.39639118,"('inferior', 'superior')",0.88009787,0.85815924,0.686969,0.6272752,-0.0596938
85,-0.35555348,-0.38523105,"('insignificant', 'prestigious')",0.5197806,0.42657644,0.0821135,0.0206727,-0.0614408
86,-1.3681028,-1.3958817,"('uninfluential', 'influential')",-0.31597397,-0.38111657,-0.8420384,-0.8884991,-0.0464607
87,-0.52860785,-0.587577,"('unsuccessful', 'successful')",0.63986915,0.6960702,0.0556307,0.0542466,-0.0013841
88,-0.52028286,-0.5968974,"('low', 'eminent')",0.37590316,0.40308592,-0.0721899,-0.0969058,-0.0247159
