,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
39,0.97273105,0.9188069,"('exploitative', 'cooperative')",0.5508276,0.6132589,0.61932045,0.62293017,0.714293,0.718332,0.004039
40,0.11297813,0.16924812,"('stingy', 'generous')",0.31785905,0.31243777,-1.1447874,-1.1952522,-0.2379834,-0.2378554,0.000128
41,0.063669115,0.11086747,"('unforgiving', 'forgiving')",0.06852753,0.0324077,0.68238276,0.6080781,0.2715265,0.2504511,-0.0210754
42,0.6210888,0.67438394,"('unreliable', 'reliable')",0.7306005,0.7492552,-2.2510648,-2.1784692,-0.2997918,-0.25161,0.0481818
43,0.077539764,0.083049,"('irresponsible', 'responsible')",0.50371385,0.50003237,0.77751523,0.7727063,0.4529229,0.4519292,-0.0009937
44,0.64014244,0.6413884,"('prejudiced', 'unprejudiced')",0.19002172,0.29609308,-1.2430068,-1.20714,-0.1376142,-0.0898861,0.0477281
45,-1.133168,-1.0156481,"('incompetent', 'competent')",0.1922018,0.12296198,0.6688445,0.65925604,-0.0907072,-0.07781,0.0128972
46,-0.013143837,0.07635584,"('uncompetitive', 'competitive')",0.3489589,0.35049692,-0.8117252,-0.77129257,-0.1586367,-0.1148133,0.0438234
47,-0.08734101,0.013174521,"('stupid', 'smart')",-0.17362915,-0.061763227,4.844314,4.675403,1.5277813,1.5422715,0.0144902
48,0.32462373,0.32580233,"('unintelligent', 'intelligent')",-0.31039602,-0.35968688,-0.17362137,-0.20561358,-0.0531312,-0.0798327,-0.0267015
49,-0.20854123,-0.16376966,"('unable', 'able')",-0.3458264,-0.29672015,-0.43592906,-0.4124286,-0.3300989,-0.2909728,0.0391261
50,0.0003232751,-0.0756938,"('clumsy', 'skillful')",0.028243624,-0.010919025,-0.6844483,-0.8914103,-0.2186271,-0.3260077,-0.1073806
51,-0.7085674,-0.7610771,"('uneducated', 'educated')",0.58495665,0.48777387,0.20081554,0.11936955,0.0257349,-0.0513112,-0.0770461
52,-0.66748655,-0.83071303,"('irrational', 'rational')",-0.7402364,-0.8030581,0.17753386,-0.0033470094,-0.410063,-0.5457061,-0.1356431
53,-1.5747639,-1.5940355,"('uncreative', 'creative')",-0.38483462,-0.48971325,0.9280975,0.7728647,-0.3438337,-0.4369614,-0.0931277
54,-0.7492277,-0.7863007,"('incapable', 'capable')",-0.004381044,0.03640885,0.5066146,0.40901208,-0.0823314,-0.1136266,-0.0312952
55,0.035568677,0.08430409,"('incompetent', 'clever')",0.031446874,-0.02018192,0.038177192,0.11828926,0.0350642,0.0608038,0.0257396
56,0.6608634,0.67099,"('impractical', 'practical')",1.0656662,0.9869901,0.5517924,0.62719357,0.7594407,0.7617246,0.0022839
57,-0.6105343,-0.57135355,"('unimaginative', 'imaginative')",-0.06594488,-0.1209621,-1.039447,-0.8756541,-0.5719754,-0.5226566,0.0493188
58,-0.25575763,-0.19941574,"('undiscriminating', 'discriminating')",0.6142336,0.5515181,0.6628174,0.70369303,0.3404311,0.3519318,0.0115007
59,-0.43036705,-0.5002105,"('foolish', 'wise')",0.10123449,0.08656173,0.13231531,0.03096009,-0.0656057,-0.1275629,-0.0619572
60,0.8242979,0.8291738,"('inefficient', 'efficient')",0.68958604,0.6739274,-0.20076719,-0.040964983,0.4377056,0.4873788,0.0496732
61,-0.013457585,-0.11314987,"('illogical', 'logical')",-0.072160706,-0.15834281,0.82240486,0.67910653,0.2455955,0.1358713,-0.1097242
62,0.52491176,0.5954559,"('incompetent', 'brilliant')",0.6983427,0.7432224,0.2682475,0.3900782,0.4971673,0.5762522,0.0790849
63,-0.5703131,-0.5168766,"('unperceptive', 'insightful')",0.6728734,0.6347555,0.41295326,0.43172926,0.1718378,0.1832027,0.0113649
64,0.74633336,0.6936148,"('shy', 'confident')",0.5105816,0.5987584,-4.497204,-4.098056,-1.0800962,-0.9352276,0.1448686
65,0.38364595,0.29012528,"('insecure', 'secure')",0.3183416,0.264112,0.20700055,0.19743064,0.302996,0.250556,-0.05244
66,-0.6489144,-0.57834524,"('inactive', 'active')",1.2642025,1.2762787,0.7070536,0.64838433,0.4407806,0.4487726,0.007992
67,0.4524723,0.448573,"('doubtful', 'determined')",0.2370967,0.23989189,-0.59367245,-0.524749,0.0319655,0.054572,0.0226065
68,-0.54210085,-0.5708902,"('dependent', 'independent')",-0.19144262,-0.3045154,-1.2160559,-1.2450696,-0.6498664,-0.7068251,-0.0569587
69,0.95741683,0.9873121,"('lazy', 'industrious')",1.4655565,1.4901772,0.27727577,0.31757694,0.9000831,0.9316887,0.0316056
70,0.06635297,0.108292416,"('lethargic', 'energetic')",0.33317322,0.33219436,-0.054386925,-0.08836129,0.1150464,0.1173752,0.0023288
71,-0.5371016,-0.51599795,"('diffident', 'self-confident')",0.41158804,0.40016747,0.2294611,0.15584747,0.0346492,0.013339,-0.0213102
72,0.27303153,0.1973105,"('unambitious', 'ambitious')",-0.4193941,-0.33627993,0.516471,0.6042031,0.1233695,0.1550779,0.0317084
73,1.321773,1.2755779,"('helpless', 'self-reliant')",0.6835182,0.7213317,-2.1317446,-1.9777611,-0.0421511,0.0063828,0.0485339
74,-0.4930596,-0.46162617,"('undedicated', 'dedicated')",0.6577152,0.6342585,0.7508734,0.7254926,0.3051763,0.299375,-0.0058013
75,0.09055665,0.17928974,"('meek', 'impulsive')",-0.27850455,-0.19696614,-1.0606446,-0.9842991,-0.4161975,-0.3339918,0.0822057
76,-0.118703164,-0.058512826,"('anxious', 'daring')",0.67052734,0.6992956,-0.43881318,-0.39527234,0.0376703,0.0818368,0.0441665
77,-0.10494692,-0.08416117,"('unmotivated', 'motivated')",-0.45351884,-0.43996185,-1.2607563,-1.1204234,-0.6064073,-0.5481822,0.0582251
78,-0.6011576,-0.50166774,"('nonresilient', 'resilient')",0.07283025,0.07090619,0.33420116,0.3135659,-0.0647087,-0.0390652,0.0256435
79,-1.0376153,-0.994201,"('wavering', 'unwavering')",-0.6225594,-0.61038584,-0.36515093,-0.43619412,-0.6751086,-0.6802603,-0.0051517
80,0.24892646,0.21934575,"('dominated', 'dominating')",0.6132353,0.6163192,0.45141566,0.6078727,0.4378591,0.4811792,0.0433201
81,0.895227,0.9282078,"('submissive', 'aggressive')",0.4840244,0.49631694,-0.8240034,-0.60743016,0.1850827,0.2723649,0.0872822
82,-1.2771314,-1.1563364,"('poor', 'rich')",-0.93999213,-0.94233185,4.0495577,3.733337,0.6108114,0.5448895,-0.0659219
83,-0.14031556,-0.11663391,"('powerless', 'powerful')",-0.062304363,0.033919655,-0.786532,-0.6351929,-0.3297173,-0.2393024,0.0904149
84,0.28507945,0.23870063,"('inferior', 'superior')",0.6515085,0.5852354,0.4434489,0.33682302,0.4600123,0.3869197,-0.0730926
85,-0.9862679,-1.020719,"('insignificant', 'prestigious')",-0.1836802,-0.12726583,0.3718103,0.25459158,-0.2660459,-0.2977978,-0.0317519
86,-1.3335953,-1.3732944,"('uninfluential', 'influential')",-0.25278363,-0.38044232,0.06905858,0.055570085,-0.5057735,-0.5660555,-0.060282
87,-0.1779641,-0.15687527,"('unsuccessful', 'successful')",1.4084446,1.4503564,1.3842348,1.491766,0.8715718,0.9284157,0.0568439
88,-0.6601582,-0.7045838,"('low', 'eminent')",-0.15504771,-0.23712471,0.34030354,0.29616717,-0.1583008,-0.2151805,-0.0568797
