,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
30,-0.5715375,-0.65082055,"('intolerant', 'tolerant')",1.2700901,1.1624174,0.4864673,0.4191114,0.3950067,0.3102361,-0.0847706
31,0.49143726,0.37569785,"('evil', 'good')",-1.3808999,-1.3589429,-1.242023,-1.281315,-0.7104952,-0.7548533,-0.0443581
32,-1.1919409,-1.2938517,"('unkind', 'kind')",0.11704989,-0.121713,0.58035326,0.36885777,-0.1648459,-0.3489023,-0.1840564
33,1.0261918,0.8954938,"('wrong', 'right')",0.64940274,0.6716888,-0.70401704,-0.7392166,0.3238592,0.2759886,-0.0478706
34,-0.5068953,-0.3665119,"('mean', 'honorable')",-0.2705394,-0.10165501,5.324018,5.558591,1.5155277,1.696808,0.1812803
35,1.6510086,1.5401503,"('corrupt', 'incorrupt')",-0.94864476,-0.90967727,-0.29598188,-0.32020128,0.1354607,0.1034239,-0.0320368
36,1.3635603,1.084241,"('hostile', 'amicable')",-0.66788363,-0.80050075,0.040147364,-0.060929727,0.2452747,0.0742702,-0.1710045
37,-1.101327,-1.1207252,"('fake', 'genuine')",-0.21711847,-0.13160026,0.11495838,0.13669951,-0.4011623,-0.3718753,0.029287
38,-1.3303392,-1.3852278,"('untruthful', 'truthful')",-0.83421576,-0.8822571,-0.43212473,-0.421382,-0.8655599,-0.896289,-0.0307291
39,0.5071928,0.5376344,"('exploitative', 'cooperative')",0.22221026,0.19448431,0.26758653,0.26667675,0.3323298,0.3329318,0.000602
40,0.40717915,0.299311,"('stingy', 'generous')",0.20238349,0.17118467,-1.978617,-2.1798859,-0.4563514,-0.5697967,-0.1134453
41,-1.7136556,-1.8840345,"('unforgiving', 'forgiving')",-0.6482453,-0.70366436,-0.07530182,-0.24631256,-0.8124009,-0.9446705,-0.1322696
42,-0.7486893,-0.61424065,"('unreliable', 'reliable')",1.3710701,1.5409479,-2.75326,-2.7686255,-0.710293,-0.6139727,0.0963203
43,-1.8364869,-1.765118,"('irresponsible', 'responsible')",-0.4570081,-0.35702252,0.1969733,0.1540727,-0.6988405,-0.6560225,0.042818
44,0.48950076,0.7013649,"('prejudiced', 'unprejudiced')",-0.5043496,-0.31753865,-1.2011348,-1.14331,-0.4053279,-0.2531612,0.1521667
45,-2.46929,-2.6478448,"('incompetent', 'competent')",-0.08280063,-0.2903944,-0.1449754,-0.29098698,-0.899022,-1.0764087,-0.1773867
46,-2.2150328,-2.2402537,"('uncompetitive', 'competitive')",0.8739781,0.8901085,-0.6671504,-0.7650019,-0.6694016,-0.705049,-0.0356474
47,-0.85375434,-0.78579295,"('stupid', 'smart')",0.4096911,0.4815408,5.651288,5.7774153,1.7357416,1.8243877,0.0886461
48,-0.323507,-0.4216938,"('unintelligent', 'intelligent')",-0.58488923,-0.7082343,0.2636654,0.27441955,-0.2149103,-0.2851695,-0.0702592
49,-0.41318107,-0.44561684,"('unable', 'able')",-0.5209385,-0.3893529,-0.43954626,-0.30873758,-0.4578886,-0.3812358,0.0766528
50,0.38345808,0.36475497,"('clumsy', 'skillful')",-0.021405289,0.043415807,0.018956821,0.020891,0.1270032,0.1430206,0.0160174
51,-1.7490753,-1.8500702,"('uneducated', 'educated')",0.812962,0.6054848,0.13889362,0.09410104,-0.2657399,-0.3834948,-0.1177549
52,1.2083712,0.912226,"('irrational', 'rational')",-0.98205113,-1.0947403,0.104822524,-0.0053520035,0.1103808,-0.0626221,-0.1730029
53,-0.36990306,-0.6156423,"('uncreative', 'creative')",0.19294658,0.22484449,0.711207,0.59072727,0.1780835,0.0666431,-0.1114404
54,0.25935423,0.060707986,"('incapable', 'capable')",0.18614131,0.18658793,0.42623943,0.49077815,0.2905783,0.2460247,-0.0445536
55,-1.8880891,-1.9202302,"('incompetent', 'clever')",0.07129126,-0.059679538,0.1378066,0.10732227,-0.5596638,-0.6241958,-0.064532
56,-1.7835271,-1.7771088,"('impractical', 'practical')",0.6273552,0.48544237,-0.47963846,-0.5281142,-0.5452701,-0.6065935,-0.0613234
57,-1.6956422,-1.8596817,"('unimaginative', 'imaginative')",-0.22357605,-0.3226657,-2.7902603,-2.9511664,-1.5698261,-1.7111712,-0.1413451
58,-0.15347108,-0.25288293,"('undiscriminating', 'discriminating')",0.73115826,0.8358625,0.06994501,0.01692912,0.2158774,0.1999696,-0.0159078
59,1.1782459,0.96086913,"('foolish', 'wise')",-0.18262723,-0.22664331,0.17677082,0.19944677,0.3907965,0.3112242,-0.0795723
60,-1.593531,-1.5208292,"('inefficient', 'efficient')",0.33252266,0.29037973,-0.39267084,-0.2939934,-0.5512264,-0.5081476,0.0430788
61,-0.3330254,-0.59833175,"('illogical', 'logical')",0.37927255,0.2606916,0.7895885,0.6532955,0.2786119,0.1052185,-0.1733934
62,-1.2668729,-1.2210606,"('incompetent', 'brilliant')",0.35105798,0.44065964,0.14991716,0.21847914,-0.2552993,-0.1873073,0.067992
63,-2.2311347,-2.3384752,"('unperceptive', 'insightful')",1.0603207,1.0918707,0.41968468,0.41730192,-0.2503764,-0.2764342,-0.0260578
64,-1.5236802,-1.5013313,"('shy', 'confident')",1.028958,0.9411665,-6.1521587,-6.3307467,-2.215627,-2.2969705,-0.0813435
65,-1.3629739,-1.3517284,"('insecure', 'secure')",0.34207082,0.14618978,-0.116689,-0.07715954,-0.3791974,-0.4275661,-0.0483687
66,0.45550632,0.32891953,"('inactive', 'active')",1.3489738,1.3481052,1.1777524,1.1539465,0.9940775,0.9436571,-0.0504204
67,-0.1926082,-0.14346471,"('doubtful', 'determined')",0.6021222,0.5727378,-0.5966127,-0.5826633,-0.0623662,-0.0511301,0.0112361
68,-1.1045462,-1.1803534,"('dependent', 'independent')",-0.32035866,-0.35566223,-0.9366619,-0.9139095,-0.7871889,-0.8166417,-0.0294528
69,1.5874636,1.609696,"('lazy', 'industrious')",0.5290636,0.5987305,-0.89799154,-0.85535914,0.4061785,0.4510225,0.044844
70,-1.8990985,-1.915065,"('lethargic', 'energetic')",0.89329696,0.92792606,0.5130874,0.5155358,-0.1642381,-0.1572011,0.007037
71,0.35387945,0.29549652,"('diffident', 'self-confident')",1.1195989,1.0752108,0.3514743,0.3479396,0.6083175,0.5728823,-0.0354352
72,-1.006839,-0.8657656,"('unambitious', 'ambitious')",-0.07394369,-0.060208917,-0.629507,-0.53204656,-0.5700966,-0.486007,0.0840896
73,0.92717767,1.0012951,"('helpless', 'self-reliant')",0.31442255,0.49695897,-3.546475,-3.5080543,-0.7682916,-0.6699334,0.0983582
74,-1.0206482,-1.1150459,"('undedicated', 'dedicated')",0.2854412,0.23282902,-0.3564483,-0.4713553,-0.3638851,-0.4511907,-0.0873056
75,1.5081574,1.5340848,"('meek', 'impulsive')",-0.14517367,0.011499554,-0.32805252,-0.23810992,0.3449771,0.4358248,0.0908477
76,-0.5494962,-0.40270397,"('anxious', 'daring')",0.48869196,0.62938493,-0.098852664,-0.057678528,-0.053219,0.0563341,0.1095531
77,-1.0614761,-1.2013423,"('unmotivated', 'motivated')",0.8508855,0.73683447,-1.2554753,-1.1505384,-0.4886886,-0.5383488,-0.0496602
78,-0.74254215,-0.7755314,"('nonresilient', 'resilient')",0.070184894,0.12609263,-0.058376618,-0.0041578095,-0.243578,-0.2178655,0.0257125
79,1.0002954,0.88849694,"('wavering', 'unwavering')",-1.0580888,-1.0368602,-0.47499216,-0.40874416,-0.1775952,-0.1857025,-0.0081073
80,-1.0449489,-1.012498,"('dominated', 'dominating')",0.5600775,0.5749366,-0.6387721,-0.5063963,-0.3745478,-0.3146526,0.0598952
81,-1.6878669,-1.6616526,"('submissive', 'aggressive')",0.60166335,0.38742334,-1.0433962,-0.99662054,-0.7098666,-0.7569499,-0.0470833
82,-0.60204446,-0.65805066,"('poor', 'rich')",1.187644,1.158026,6.250894,6.321708,2.2788312,2.2738945,-0.0049367
83,0.5786354,0.47020468,"('powerless', 'powerful')",0.99347955,1.054143,-0.6876938,-0.68640465,0.2948071,0.2793143,-0.0154928
84,0.8358873,0.8348931,"('inferior', 'superior')",0.3616915,0.36279348,0.9478743,0.9341865,0.715151,0.7106244,-0.0045266
85,1.912538,1.7666701,"('insignificant', 'prestigious')",0.6175025,0.70739913,0.0052575013,-0.026433798,0.8450994,0.8158785,-0.0292209
86,-1.4798552,-1.8496283,"('uninfluential', 'influential')",0.17966178,-0.09039118,-0.47352734,-0.60226434,-0.5912402,-0.8474279,-0.2561877
87,-0.07332526,-0.16602303,"('unsuccessful', 'successful')",0.6075363,0.59968114,0.9196594,0.943016,0.4846235,0.4588914,-0.0257321
88,0.02419711,-0.012463616,"('low', 'eminent')",0.12881094,-0.036698204,-0.43515897,-0.52569884,-0.0940503,-0.1916202,-0.0975699
