,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
63,0.67342705,0.7876176,"('unperceptive', 'insightful')",1.1101328,1.1984546,1.2249798,1.3558291,1.0028466,1.1139671,0.1111205
64,1.1226048,1.035328,"('shy', 'confident')",0.4388574,0.45726585,-5.83654,-5.7357497,-1.4250259,-1.4143853,0.0106406
65,0.63032365,0.5796016,"('insecure', 'secure')",-0.06882922,-0.11899263,-0.4307593,-0.40490377,0.0435784,0.0185684,-0.02501
66,-0.34581026,-0.4017591,"('inactive', 'active')",-0.6149676,-0.59614944,1.0798768,1.0540388,0.0396996,0.0187101,-0.0209895
67,0.7307774,0.61906284,"('doubtful', 'determined')",0.36049765,0.3423984,-0.19880418,-0.18051781,0.2974903,0.2603145,-0.0371758
68,0.14067312,0.07737173,"('dependent', 'independent')",-0.7709244,-0.8503889,-0.54712397,-0.5482888,-0.3924584,-0.4404353,-0.0479769
69,0.03179071,0.011029817,"('lazy', 'industrious')",0.7934442,0.8449444,-0.37055314,-0.31769937,0.1515606,0.179425,0.0278644
70,0.588202,0.6456659,"('lethargic', 'energetic')",0.26638603,0.40994632,0.8835809,1.0052631,0.5793897,0.6869585,0.1075688
71,0.54865277,0.52741814,"('diffident', 'self-confident')",2.4599147,2.5319157,0.7828407,0.74421585,1.2638027,1.2678499,0.0040472
72,0.5475845,0.56892943,"('unambitious', 'ambitious')",-0.21348867,-0.14087157,-1.3408587,-1.2690029,-0.3355876,-0.280315,0.0552726
73,1.0192612,0.9146035,"('helpless', 'self-reliant')",0.4370139,0.41020492,-3.3828037,-3.33133,-0.6421762,-0.6688406,-0.0266644
74,0.7430987,0.80524397,"('undedicated', 'dedicated')",0.79131675,0.83675796,0.25200915,0.2413398,0.5954749,0.6277806,0.0323057
75,-0.115219995,-0.041432507,"('meek', 'impulsive')",-0.9397988,-0.8182035,-0.63184583,-0.5468147,-0.5622882,-0.4688169,0.0934713
76,0.50867313,0.54725033,"('anxious', 'daring')",0.32236418,0.37491453,0.43227312,0.47735783,0.4211035,0.4665076,0.0454041
77,-0.019273862,-0.002042666,"('unmotivated', 'motivated')",0.22839129,0.28968325,-1.0886048,-0.98952216,-0.2931625,-0.2339605,0.059202
78,-0.4208947,-0.27604172,"('nonresilient', 'resilient')",1.5362536,1.684688,0.25949097,0.38010797,0.4582833,0.5962514,0.1379681
79,-0.31847215,-0.32614815,"('wavering', 'unwavering')",-0.5563918,-0.5768791,0.124500215,0.121820666,-0.2501212,-0.2604022,-0.010281
80,0.6234592,0.6104946,"('dominated', 'dominating')",0.10882419,0.16700998,-0.8927662,-0.77021635,-0.0534943,0.0024294,0.0559237
81,0.5513792,0.4365741,"('submissive', 'aggressive')",0.71831965,0.70379895,-0.20661244,-0.10652508,0.3543621,0.344616,-0.0097461
82,-0.41399422,-0.40228534,"('poor', 'rich')",0.23395562,0.22002345,5.836754,5.821125,1.8855718,1.879621,-0.0059508
83,-0.23318881,-0.30534554,"('powerless', 'powerful')",0.6480584,0.635234,-0.9610473,-1.0381771,-0.1820592,-0.2360962,-0.054037
84,0.24086657,0.12058869,"('inferior', 'superior')",0.7059603,0.6282606,0.5118526,0.49406898,0.4862265,0.4143061,-0.0719204
85,-0.076321974,-0.10485762,"('insignificant', 'prestigious')",0.9076255,0.8439543,0.70347005,0.58814126,0.5115912,0.4424127,-0.0691785
86,-0.6563141,-0.67192984,"('uninfluential', 'influential')",0.4903648,0.43367866,0.023567483,-0.0013580937,-0.0474606,-0.0798698,-0.0324092
87,0.56919396,0.43579176,"('unsuccessful', 'successful')",0.97950405,1.0002813,0.83952236,0.90214634,0.7960734,0.7794065,-0.0166669
88,-0.4568328,-0.68027633,"('low', 'eminent')",0.22411135,0.10179159,0.6731495,0.57190686,0.1468094,-0.0021926,-0.149002
