,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
24,-0.64916307,-0.6472345,"('dishonest', 'honest')",-0.8171396,-0.7501832,0.5844196,0.5912907,-0.293961,-0.268709,0.025252
25,-0.04812839,-0.07758702,"('egoistic', 'altruistic')",0.9754942,0.88794273,1.4119414,1.375848,0.7797691,0.7287346,-0.0510345
26,0.08319063,-0.036611173,"('hardhearted', 'benevolent')",0.53187877,0.29487908,1.6578571,1.5505285,0.7576421,0.6029321,-0.15471
27,-0.061050896,-0.040728327,"('hardhearted', 'softhearted')",-0.37986234,-0.26768643,1.4893657,1.3413262,0.3494842,0.3443038,-0.0051804
28,-0.9243102,-1.1288158,"('disloyal', 'loyal')",-0.3876583,-0.68462235,1.3086089,1.2007473,-0.0011199,-0.2042303,-0.2031104
29,-0.5950613,-0.6240568,"('unfair', 'fair')",0.010475583,-0.03232091,-0.40491912,-0.53798264,-0.3298349,-0.3981201,-0.0682852
30,-0.261247,-0.24837947,"('intolerant', 'tolerant')",-1.0129409,-0.8744573,0.38808152,0.45316786,-0.2953688,-0.223223,0.0721458
31,-0.1439879,-0.14164625,"('evil', 'good')",0.42225435,0.396861,-0.97469115,-1.1069797,-0.2321416,-0.2839217,-0.0517801
32,-1.1108663,-1.137374,"('unkind', 'kind')",-1.2195058,-1.2868658,1.0954736,0.95981526,-0.4116328,-0.4881415,-0.0765087
33,0.8499345,0.83363765,"('wrong', 'right')",1.095942,1.0917518,-0.3067914,-0.41212943,0.5463617,0.50442,-0.0419417
34,-1.2159727,-1.0717857,"('mean', 'honorable')",-1.1305337,-0.94306576,5.5462565,5.8644676,1.0665834,1.2832054,0.216622
35,0.97725654,0.84553236,"('corrupt', 'incorrupt')",1.656067,1.4122506,-0.24100888,-0.44862205,0.7974383,0.6030536,-0.1943847
36,-0.17334795,-0.3650064,"('hostile', 'amicable')",0.7180331,0.4254123,-0.15869159,-0.32703316,0.1286645,-0.0888758,-0.2175403
37,-0.18717413,-0.1926859,"('fake', 'genuine')",-0.21534944,-0.15318185,0.19321164,0.22623704,-0.0697706,-0.0398769,0.0298937
38,-0.38057378,-0.48267573,"('untruthful', 'truthful')",-0.17368479,-0.29562786,-0.46693498,-0.3670609,-0.3403978,-0.3817882,-0.0413904
39,0.2638778,0.4015729,"('exploitative', 'cooperative')",-0.01633116,0.29957917,0.15385164,0.24731462,0.1337994,0.3161556,0.1823562
40,-0.3156466,-0.41320324,"('stingy', 'generous')",-0.19769165,-0.14471011,-2.4054406,-2.4862733,-0.9729263,-1.0147289,-0.0418026
41,-0.6472365,-0.7422746,"('unforgiving', 'forgiving')",-0.6893114,-0.72232497,-0.24328054,-0.3631608,-0.5266095,-0.6092535,-0.082644
42,0.98857796,1.0366448,"('unreliable', 'reliable')",0.2337985,0.33505732,-3.4542336,-3.4331346,-0.7439524,-0.6871441,0.0568083
43,-0.69004714,-0.6528568,"('irresponsible', 'responsible')",-1.2407359,-1.1428847,0.45423022,0.5401437,-0.4921843,-0.4185326,0.0736517
44,-0.2741792,-0.22029163,"('prejudiced', 'unprejudiced')",-0.00921268,0.11134333,-1.5587763,-1.545008,-0.614056,-0.5513188,0.0627372
45,-0.44985214,-0.5488389,"('incompetent', 'competent')",-0.07967706,-0.24347049,-0.10414758,-0.19069643,-0.2112256,-0.3276686,-0.116443
46,-1.2017244,-1.2286813,"('uncompetitive', 'competitive')",-1.592644,-1.5860541,-1.3844924,-1.3601284,-1.3929536,-1.3916213,0.0013323
47,-0.32341775,-0.1890979,"('stupid', 'smart')",-0.09015952,-0.019592285,5.6377254,5.835682,1.7413828,1.8756639,0.1342811
48,-1.3676021,-1.3029629,"('unintelligent', 'intelligent')",-1.7308654,-1.6180844,0.050391085,0.15564393,-1.0160254,-0.9218011,0.0942243
49,-1.1540053,-1.092141,"('unable', 'able')",-0.6698222,-0.63863045,-0.45635203,-0.36052456,-0.7600598,-0.6970987,0.0629611
50,0.12995541,0.10744354,"('clumsy', 'skillful')",0.5149673,0.4062332,0.18353416,0.08577343,0.2761523,0.1998167,-0.0763356
51,0.11009579,0.048681196,"('uneducated', 'educated')",-1.3530614,-1.3251607,0.40228868,0.40135098,-0.2802257,-0.2917095,-0.0114838
52,0.04942064,0.03134364,"('irrational', 'rational')",0.12915096,0.018216118,0.2998349,0.21526441,0.1594688,0.0882747,-0.0711941
53,-0.86520344,-0.9735493,"('uncreative', 'creative')",-0.7789174,-0.9277721,0.3187245,0.24611151,-0.4417988,-0.5517366,-0.1099378
54,-0.5347765,-0.6771025,"('incapable', 'capable')",-0.50223595,-0.69741994,1.0702698,1.0623355,0.0110858,-0.1040623,-0.1151481
55,-0.0341365,0.03821291,"('incompetent', 'clever')",-1.3230871,-1.1456636,-0.20780185,-0.07725945,-0.5216751,-0.3949034,0.1267717
56,-0.016492732,0.07460189,"('impractical', 'practical')",-0.20833522,-0.11150773,-1.0093207,-0.86246425,-0.4113829,-0.29979,0.1115929
57,-0.42672133,-0.6041526,"('unimaginative', 'imaginative')",-0.7070045,-0.90136015,-3.1672418,-3.2670867,-1.4336559,-1.5908664,-0.1572105
58,-0.059110045,-0.092110306,"('undiscriminating', 'discriminating')",-0.2725552,-0.4161588,-0.21876803,-0.25064796,-0.1834778,-0.2529723,-0.0694945
59,0.6646031,0.6928339,"('foolish', 'wise')",0.96973366,0.9354433,0.20472102,0.24186534,0.6130192,0.6233808,0.0103616
60,-0.7388725,-0.49191436,"('inefficient', 'efficient')",-1.5267348,-1.1222943,-0.529712,-0.22366312,-0.9317731,-0.6126239,0.3191492
61,-0.5864233,-0.62030625,"('illogical', 'logical')",-0.5552023,-0.66419667,0.54793286,0.4085917,-0.1978976,-0.2919704,-0.0940728
62,-0.77512425,-0.5966728,"('incompetent', 'brilliant')",-1.4944903,-1.207826,-0.119920306,0.0819837,-0.7965116,-0.5741717,0.2223399
63,-0.8580906,-0.8593178,"('unperceptive', 'insightful')",-0.8192403,-0.8524803,0.31096458,0.38943353,-0.4554554,-0.4407882,0.0146672
64,-0.13715,-0.124784574,"('shy', 'confident')",-0.17285502,-0.083088554,-6.7822204,-6.88524,-2.3640752,-2.3643711,-0.0002959
65,-0.930798,-0.8788969,"('insecure', 'secure')",-1.2641025,-1.2343948,-0.25669548,-0.10943181,-0.8171987,-0.7409078,0.0762909
66,-0.406614,-0.5749507,"('inactive', 'active')",0.39452052,0.23667261,0.46675235,0.36383885,0.151553,0.0085203,-0.1430327
67,0.5307835,0.603731,"('doubtful', 'determined')",0.9032443,0.9408808,-0.44022974,-0.41000253,0.331266,0.3782031,0.0469371
68,-0.5599088,-0.5019653,"('dependent', 'independent')",-0.9716447,-0.83611965,-1.2183225,-1.1575836,-0.9166253,-0.8318895,0.0847358
69,0.018799301,0.09346708,"('lazy', 'industrious')",1.7145845,1.7119337,-1.1320803,-1.2335112,0.2004345,0.1906299,-0.0098046
70,-0.01747195,-0.022558216,"('lethargic', 'energetic')",-0.68114334,-0.681033,0.3812747,0.3734262,-0.1057802,-0.110055,-0.0042748
71,-0.1574994,-0.2626009,"('diffident', 'self-confident')",0.8607853,0.7294458,0.6456256,0.6569398,0.4496372,0.3745949,-0.0750423
72,-1.180396,-1.1455998,"('unambitious', 'ambitious')",-1.3000929,-1.2490312,-0.093686,-0.044506308,-0.8580583,-0.8130457,0.0450126
73,1.4536825,1.414162,"('helpless', 'self-reliant')",1.2362385,1.2760816,-3.4823163,-3.4601722,-0.2641318,-0.2566428,0.007489
74,0.40068877,0.46054018,"('undedicated', 'dedicated')",0.16272181,0.24085148,-0.23608324,-0.3217609,0.1091091,0.1265436,0.0174345
75,0.5764649,0.43339503,"('meek', 'impulsive')",0.56717336,0.45983583,-0.7039013,-0.748875,0.146579,0.0481186,-0.0984604
76,-0.39576292,-0.2905018,"('anxious', 'daring')",-0.7798743,-0.6479302,-0.41510755,-0.27354255,-0.5302482,-0.4039915,0.1262567
77,-0.94298434,-0.88805926,"('unmotivated', 'motivated')",-1.350389,-1.1968293,-1.3892044,-1.2128633,-1.2275259,-1.0992506,0.1282753
78,-0.5873258,-0.5269757,"('nonresilient', 'resilient')",-0.18479747,-0.19172567,0.20504655,0.21999756,-0.1890256,-0.1662346,0.022791
79,-0.3523305,-0.5331247,"('wavering', 'unwavering')",0.4285326,0.13525182,-0.23957919,-0.24771947,-0.054459,-0.2151974,-0.1607384
80,0.28911236,0.33073422,"('dominated', 'dominating')",-0.0039250404,-0.011439815,-0.8459613,-0.7624602,-0.1869247,-0.1477219,0.0392028
81,-0.7350684,-0.78792775,"('submissive', 'aggressive')",-1.5748035,-1.6084427,-1.0086796,-0.87250715,-1.1061838,-1.0896258,0.016558
82,-0.62459546,-0.7118403,"('poor', 'rich')",-1.052956,-1.1810281,6.6828504,6.746885,1.6684329,1.6180054,-0.0504275
83,-0.113021344,-0.028448913,"('powerless', 'powerful')",-0.58469987,-0.49013805,-1.3793489,-1.2887881,-0.6923567,-0.6024584,0.0898983
84,-0.17860295,-0.16530134,"('inferior', 'superior')",0.42815238,0.32848775,0.51296,0.4812926,0.2541698,0.2148263,-0.0393435
85,0.5155533,0.46687293,"('insignificant', 'prestigious')",0.58049726,0.4745227,-0.2428078,-0.32523355,0.2844142,0.2053874,-0.0790268
86,-0.90765375,-1.0262735,"('uninfluential', 'influential')",-1.3257239,-1.4347504,-0.17679313,-0.28943193,-0.8033903,-0.9168186,-0.1134283
87,0.08421016,-0.0144011155,"('unsuccessful', 'successful')",0.6000199,0.35833743,0.8099694,0.85807526,0.4980665,0.4006705,-0.097396
88,-1.1814893,-1.1434469,"('low', 'eminent')",-1.7731724,-1.756938,-0.5186593,-0.50933003,-1.1577737,-1.1365716,0.0212021
