,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.6535547,-0.5189804,"('mean', 'honorable')",-0.4191512,-0.2671513,0.22445603,0.3258919,5.6370745,5.812733,1.1972061,1.3381233,0.1409172
35,0.54850906,0.5064968,"('corrupt', 'incorrupt')",-0.6510815,-0.61242986,-0.6795786,-0.775367,0.35748097,0.2586322,-0.1061675,-0.155667,-0.0494995
36,-0.7476763,-0.7710889,"('hostile', 'amicable')",-1.1744622,-1.1479812,-1.9485162,-2.1060226,0.6712798,0.4870116,-0.7998437,-0.8845202,-0.0846765
37,0.39119324,0.45384365,"('fake', 'genuine')",-0.12902598,-0.13213933,-0.354872,-0.35262173,0.0476671,0.061223295,-0.0112594,0.0075765,0.0188359
38,-0.61140114,-0.5655267,"('untruthful', 'truthful')",0.024249598,0.038948804,-0.29206297,-0.30022857,0.053713143,0.14990117,-0.2063753,-0.1692263,0.037149
39,0.8463639,0.81494325,"('exploitative', 'cooperative')",0.40515116,0.40657175,1.4066604,1.4115793,0.12469594,0.10215464,0.6957179,0.6838123,-0.0119056
40,0.18734111,0.19449428,"('stingy', 'generous')",0.9256497,0.9332843,0.527322,0.5865886,-1.4388001,-1.5689473,0.0503782,0.036355,-0.0140232
41,-0.07170775,-0.035192855,"('unforgiving', 'forgiving')",0.5808413,0.6302616,-0.22038889,-0.23965757,0.30025274,0.1454699,0.1472494,0.1252203,-0.0220291
42,-0.1388858,0.00900496,"('unreliable', 'reliable')",0.84637076,0.87503,-0.58356,-0.45353925,-3.1069336,-3.0402398,-0.7457522,-0.652436,0.0933162
43,-1.0903335,-1.0065026,"('irresponsible', 'responsible')",0.7463773,0.78669935,-0.67436016,-0.6570018,-0.07959843,-0.04143974,-0.2744787,-0.2295612,0.0449175
44,0.90902317,0.87752265,"('prejudiced', 'unprejudiced')",-0.5815044,-0.50293815,-0.51774424,-0.4879002,-1.3869625,-1.4156787,-0.394297,-0.3822486,0.0120484
45,-0.959554,-0.8530646,"('incompetent', 'competent')",-0.11796752,-0.059446037,-0.057703514,-0.04022047,-0.2067505,-0.2320204,-0.3354939,-0.2961879,0.039306
46,-0.65583044,-0.64083225,"('uncompetitive', 'competitive')",-0.29802358,-0.25670668,1.2293248,1.3280828,-1.0626752,-1.1627209,-0.1968011,-0.1830443,0.0137568
47,-0.19434464,-0.07607083,"('stupid', 'smart')",0.9022698,0.8689098,1.0945714,1.1210123,5.5114536,5.6594396,1.8284875,1.8933227,0.0648352
48,-0.10576896,-0.18075876,"('unintelligent', 'intelligent')",0.7498343,0.6985442,0.46073735,0.41151255,0.6606575,0.60054946,0.441365,0.3824618,-0.0589032
49,0.070482336,0.12000125,"('unable', 'able')",-0.33806923,-0.21349195,0.8807974,0.97287035,0.2962094,0.4658104,0.227355,0.3362975,0.1089425
50,-0.048015468,-0.021680713,"('clumsy', 'skillful')",0.43229267,0.38497388,0.3775138,0.41260698,0.19493563,0.22068936,0.2391817,0.2491474,0.0099657
51,-0.78234816,-0.85878193,"('uneducated', 'educated')",0.3923154,0.30801126,0.21943218,0.100052826,-0.031620465,-0.1307555,-0.0505553,-0.1453683,-0.094813
52,0.40042987,0.18295562,"('irrational', 'rational')",0.3666414,0.16209334,-0.63051414,-0.82983696,0.42260438,0.30886012,0.1397904,-0.043982,-0.1837724
53,-1.694698,-1.7058139,"('uncreative', 'creative')",-0.40697858,-0.49553263,-0.17832573,-0.244187,0.84901315,0.78826934,-0.3577473,-0.414316,-0.0565687
54,-0.7979503,-0.8836612,"('incapable', 'capable')",-0.056144916,-0.13658339,-0.28212637,-0.3760358,1.1161932,1.2267765,-0.0050071,-0.042376,-0.0373689
55,-0.282883,-0.2847448,"('incompetent', 'clever')",-0.5994916,-0.63733715,0.54682446,0.5345974,-0.2429215,-0.28747064,-0.1446179,-0.1687388,-0.0241209
56,-0.39868098,-0.37074426,"('impractical', 'practical')",1.0623503,1.0993971,0.23269469,0.26066953,-0.34161627,-0.3311041,0.1386869,0.1645546,0.0258677
57,-1.2658746,-1.3318474,"('unimaginative', 'imaginative')",0.07629142,0.03595399,-0.5778007,-0.6467695,-2.4698575,-2.598977,-1.0593103,-1.1354101,-0.0760998
58,-1.2183173,-1.2293977,"('undiscriminating', 'discriminating')",-1.1046917,-1.1257561,-0.37164474,-0.4209431,-0.4840342,-0.51420504,-0.794672,-0.8225754,-0.0279034
59,0.6356219,0.6614723,"('foolish', 'wise')",0.9961058,0.9365124,-0.054176804,-0.14235337,0.67192674,0.72490734,0.5623694,0.5451347,-0.0172347
60,-0.53942347,-0.48663568,"('inefficient', 'efficient')",0.0053326935,0.0851903,1.2257316,1.3644783,-0.5356326,-0.4737581,0.0390021,0.1223187,0.0833166
61,-1.1166492,-1.2039983,"('illogical', 'logical')",-0.042321578,-0.09043099,0.17783304,0.09932533,0.17149636,0.041320786,-0.2024103,-0.2884458,-0.0860355
62,0.0028549023,0.10291219,"('incompetent', 'brilliant')",0.36732432,0.46127456,1.1416949,1.3328311,-0.010267189,0.19856459,0.3754018,0.5238956,0.1484938
63,-1.8059021,-1.7162075,"('unperceptive', 'insightful')",-0.09656058,-0.073322676,0.775571,0.8541242,0.51772135,0.63652855,-0.1522926,-0.0747194,0.0775732
64,-0.04315631,-0.06544487,"('shy', 'confident')",0.20266706,0.15597877,0.5047627,0.45322585,-6.293369,-6.3896585,-1.4072739,-1.4614747,-0.0542008
65,-0.37086517,-0.47438702,"('insecure', 'secure')",-0.5893,-0.71930724,0.6302979,0.5547861,-0.5063479,-0.56309754,-0.2090538,-0.3005014,-0.0914476
66,-0.5827156,-0.48366052,"('inactive', 'active')",-0.5275352,-0.46061498,-1.0195974,-0.96132886,1.029405,1.0692524,-0.2751108,-0.209088,0.0660228
67,0.5994353,0.6507089,"('doubtful', 'determined')",0.14366168,0.10682174,0.43127635,0.41234598,-0.4781104,-0.44128624,0.1740657,0.1821476,0.0080819
68,-0.54033977,-0.57505524,"('dependent', 'independent')",-0.70515007,-0.7506595,0.330526,0.28494862,-0.45509872,-0.45485353,-0.3425156,-0.3739049,-0.0313893
69,1.1531268,1.2108212,"('lazy', 'industrious')",1.3203138,1.4507787,0.8933726,0.9525924,-0.023290098,0.046227034,0.8358808,0.9151048,0.079224
70,-0.92954564,-0.8110025,"('lethargic', 'energetic')",-0.39587292,-0.3757188,-0.060098972,0.05210968,0.014377996,0.07856803,-0.3427849,-0.2640109,0.078774
71,-0.12790059,-0.1229268,"('diffident', 'self-confident')",1.7688358,1.8276126,1.13228,1.1547952,0.7399693,0.7822181,0.8782961,0.9104247,0.0321286
72,-0.7696479,-0.7850115,"('unambitious', 'ambitious')",-0.16950816,-0.18409944,-1.278673,-1.2543097,-1.1354532,-1.0166309,-0.8383206,-0.8100129,0.0283077
73,1.0875951,1.0403767,"('helpless', 'self-reliant')",0.43683645,0.36486182,-0.34790388,-0.394729,-3.0082707,-2.993927,-0.4579358,-0.4958544,-0.0379186
74,-0.42570072,-0.45150062,"('undedicated', 'dedicated')",0.3563406,0.38905525,0.39471984,0.4258213,-0.21226637,-0.24840519,0.0282733,0.0287427,0.0004694
75,0.2370275,0.28947917,"('meek', 'impulsive')",-0.12708502,-0.082017094,-1.1413287,-1.1493505,-0.2205488,-0.06260454,-0.3129838,-0.2511232,0.0618606
76,-0.28055847,-0.17570117,"('anxious', 'daring')",-0.59383476,-0.5861358,-0.06340486,0.08961107,0.04983192,0.07129733,-0.2219915,-0.1502322,0.0717593
77,-0.653955,-0.68122184,"('unmotivated', 'motivated')",0.13635433,0.124334574,0.523382,0.5191518,-1.2294841,-1.1811734,-0.3059257,-0.3047272,0.0011985
78,-0.78372693,-0.72546464,"('nonresilient', 'resilient')",0.9917114,1.1367149,1.8841544,2.0719533,0.10503646,0.17991649,0.5492938,0.66578,0.1164862
79,-0.64265484,-0.61820537,"('wavering', 'unwavering')",-0.65975904,-0.6357867,-1.7822345,-1.8084209,0.12045357,0.21078514,-0.7410488,-0.712907,0.0281418
80,0.33118805,0.37162182,"('dominated', 'dominating')",-0.1587377,-0.15155345,0.9508231,1.1172853,-1.4877396,-1.4232056,-0.0911165,-0.021463,0.0696535
81,-0.18859011,-0.25552985,"('submissive', 'aggressive')",0.46192047,0.35614213,0.3242149,0.26673025,-0.9034549,-0.9242671,-0.0764774,-0.1392311,-0.0627537
82,-0.81430155,-0.7863622,"('poor', 'rich')",-0.20498718,-0.2029223,-0.47938538,-0.5018318,5.888092,6.042264,1.0973544,1.1377869,0.0404325
83,-0.30793846,-0.3456627,"('powerless', 'powerful')",0.0975286,0.09738027,-0.38959622,-0.35028082,-1.3702638,-1.4329565,-0.4925675,-0.5078799,-0.0153124
84,0.6770761,0.60078645,"('inferior', 'superior')",0.8108009,0.7115186,0.2745183,0.19968536,0.8838786,0.7908531,0.6615685,0.5757108,-0.0858577
85,0.31493586,0.19906773,"('insignificant', 'prestigious')",0.7807867,0.72368175,0.28094938,0.20400313,1.0553479,1.0617741,0.6080049,0.5471317,-0.0608732
86,-1.8806628,-1.9769555,"('uninfluential', 'influential')",0.43106502,0.31961608,-0.23632735,-0.3684796,-0.30168203,-0.43602535,-0.4969018,-0.6154611,-0.1185593
87,-0.078585714,-0.112311475,"('unsuccessful', 'successful')",0.29289672,0.24821012,1.0895325,1.1541685,0.88185304,1.0149298,0.5464242,0.5762492,0.029825
88,-0.15184893,-0.30175307,"('low', 'eminent')",-0.36289397,-0.4195176,0.10704882,-0.010878124,0.26920784,0.24304748,-0.0346216,-0.1222753,-0.0876537
