,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
59,0.5967358,0.57417536,"('foolish', 'wise')",0.4829781,0.51035124,-0.08572518,-0.026150601,0.3313295,0.352792,0.0214625
60,-1.2174661,-1.0625174,"('inefficient', 'efficient')",-1.4119977,-1.3586304,-0.9390421,-0.80385137,-1.1895019,-1.0749997,0.1145022
61,0.25104287,0.1984168,"('illogical', 'logical')",-0.1667194,-0.33075282,0.56679326,0.4271558,0.2170389,0.0982733,-0.1187656
62,0.38828194,0.5118443,"('incompetent', 'brilliant')",-0.52035236,-0.39451846,-0.019164696,0.11527916,-0.0504117,0.077535,0.1279467
63,-0.50118333,-0.5141403,"('unperceptive', 'insightful')",-0.62177813,-0.6363945,-0.025272196,0.0038493741,-0.3827446,-0.3822285,0.0005161
64,-0.8259602,-0.8326669,"('shy', 'confident')",-0.8489435,-0.760224,-5.523385,-5.7217374,-2.3994296,-2.4382094,-0.0387798
65,-0.85608625,-0.9190998,"('insecure', 'secure')",-1.1582292,-1.260105,-0.32696748,-0.29551622,-0.7804277,-0.8249071,-0.0444794
66,-0.76986295,-0.7130766,"('inactive', 'active')",-0.5904807,-0.6149101,0.3049236,0.35387522,-0.3518067,-0.3247038,0.0271029
67,0.04946375,0.055381797,"('doubtful', 'determined')",0.2889396,0.31203228,-0.51510537,-0.4863387,-0.0589007,-0.0396415,0.0192592
68,-0.55493927,-0.49847963,"('dependent', 'independent')",-1.1476725,-1.096446,-1.2526569,-1.2351236,-0.9850896,-0.9433498,0.0417398
69,0.39796203,0.5497035,"('lazy', 'industrious')",1.0009291,1.1167164,-0.33139184,-0.30492523,0.3558331,0.4538316,0.0979985
70,-1.1853864,-1.2130289,"('lethargic', 'energetic')",-0.9159286,-0.9053107,-0.20209026,-0.19914132,-0.7678018,-0.7724936,-0.0046918
71,1.2915186,1.4172108,"('diffident', 'self-confident')",0.6344195,0.6158142,0.10513459,0.12036215,0.6770242,0.7177957,0.0407715
72,0.45341685,0.5240095,"('unambitious', 'ambitious')",0.04222367,0.05628054,-0.5102599,-0.5077015,-0.0048731,0.0241962,0.0290693
73,0.23262918,0.237203,"('helpless', 'self-reliant')",-0.21101455,-0.1961411,-2.7630491,-2.7693293,-0.9138115,-0.9094225,0.004389
74,0.52448833,0.57877696,"('undedicated', 'dedicated')",0.44777316,0.38999927,-0.25316998,-0.3318202,0.2396972,0.2123187,-0.0273785
75,0.32909924,0.2231655,"('meek', 'impulsive')",0.47787225,0.5856816,-0.20211233,-0.1498137,0.2016197,0.2196778,0.0180581
76,-1.0518563,-1.0378132,"('anxious', 'daring')",-1.0863746,-0.9761224,-0.70946836,-0.64899147,-0.9492331,-0.8876424,0.0615907
77,-0.43421307,-0.3966177,"('unmotivated', 'motivated')",-0.13762529,-0.067460045,-1.2872907,-1.2031217,-0.6197097,-0.5557331,0.0639766
78,0.07332985,0.1420433,"('nonresilient', 'resilient')",0.2150104,0.25431383,-0.11378358,-0.06035379,0.0581856,0.1120011,0.0538155
79,-0.17077032,-0.21817935,"('wavering', 'unwavering')",0.63688314,0.5477221,-0.41228357,-0.3665252,0.0179431,-0.0123275,-0.0302706
80,-0.23445122,-0.2415479,"('dominated', 'dominating')",-0.45723784,-0.39275417,-0.78457695,-0.71263444,-0.4920887,-0.4489788,0.0431099
81,-0.8975501,-1.0401075,"('submissive', 'aggressive')",-0.11971493,-0.10040712,-1.2501583,-1.2329769,-0.7558078,-0.7911638,-0.035356
82,-0.9962158,-1.0283374,"('poor', 'rich')",-1.1549807,-1.2738115,5.160888,5.174402,1.0032306,0.9574178,-0.0458128
83,0.30580437,0.38546288,"('powerless', 'powerful')",0.017908707,0.06822151,-1.0622816,-1.0364857,-0.2461895,-0.1942671,0.0519224
84,0.7306583,0.6803668,"('inferior', 'superior')",0.37509945,0.2977615,0.9249631,0.86970425,0.6769069,0.6159442,-0.0609627
85,0.4860035,0.54936945,"('insignificant', 'prestigious')",1.4303031,1.4474717,0.014177278,0.045050897,0.6434946,0.6806307,0.0371361
86,0.06831985,-0.12407176,"('uninfluential', 'influential')",0.08652971,-0.15480503,-0.5450517,-0.8053242,-0.1300674,-0.3614003,-0.2313329
87,-0.503584,-0.5393422,"('unsuccessful', 'successful')",0.40213445,0.3660229,1.2619178,1.2129698,0.3868227,0.3465501,-0.0402726
88,-0.053033076,-0.104346775,"('low', 'eminent')",0.14736883,-0.0028184857,-0.5004116,-0.6726297,-0.1353586,-0.2599317,-0.1245731
