,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
26,1.3182808,1.2387172,"('hardhearted', 'benevolent')",2.430495,2.3098433,1.3968606,1.3072288,1.7152122,1.6185964,-0.0966158
27,-0.051640958,0.038576037,"('hardhearted', 'softhearted')",-0.37594733,-0.39251316,0.37620527,0.31254315,-0.0171277,-0.013798,0.0033297
28,0.4023227,0.23186499,"('disloyal', 'loyal')",-0.20411244,-0.35661447,1.0706131,0.7737861,0.4229411,0.2163455,-0.2065956
29,-0.38736698,-0.2589453,"('unfair', 'fair')",-1.0072895,-0.950213,-1.0114603,-1.0464437,-0.802039,-0.7518673,0.0501717
30,0.21810754,0.07859455,"('intolerant', 'tolerant')",-0.5472782,-0.6997392,0.57248974,0.567601,0.0811063,-0.0178479,-0.0989542
31,-0.9417425,-0.5730047,"('evil', 'good')",-0.15126583,0.0774913,-1.5583818,-1.4587862,-0.8837967,-0.6514332,0.2323635
32,1.2703418,1.1952355,"('unkind', 'kind')",0.8442909,0.7505131,1.1801071,0.9890043,1.0982466,0.978251,-0.1199956
33,0.5634672,0.5388903,"('wrong', 'right')",0.94737685,0.8944639,-0.8572074,-0.91871434,0.2178789,0.1715466,-0.0463323
34,-0.30440465,-0.13244712,"('mean', 'honorable')",0.13323241,0.2579622,5.148533,5.2735243,1.6591202,1.7996798,0.1405596
35,-0.04894398,-0.0789726,"('corrupt', 'incorrupt')",0.07919049,0.07997685,-1.2097553,-1.2353848,-0.3931696,-0.4114602,-0.0182906
36,-0.14113516,0.016618155,"('hostile', 'amicable')",0.7583464,0.7891064,-0.58642447,-0.6009224,0.0102623,0.0682674,0.0580051
37,-0.9651457,-1.0900835,"('fake', 'genuine')",-1.8575251,-1.9830126,0.098325,0.06427341,-0.9081153,-1.0029409,-0.0948256
38,0.26900825,0.23253205,"('untruthful', 'truthful')",-0.37256885,-0.32984084,0.1157272,0.08166637,0.0040555,-0.0052141,-0.0092696
39,0.1659815,0.21282914,"('exploitative', 'cooperative')",0.2083608,0.2585357,0.7216572,0.8712572,0.3653332,0.4475407,0.0822075
40,-0.29699057,-0.19684279,"('stingy', 'generous')",-0.4239693,-0.48725748,-2.282135,-2.2909987,-1.0010316,-0.9916997,0.0093319
41,-0.826703,-0.80855864,"('unforgiving', 'forgiving')",-0.9870057,-1.0815486,0.34072828,0.24111207,-0.4909935,-0.549665,-0.0586715
42,0.11443913,0.09477781,"('unreliable', 'reliable')",-0.26840293,-0.37715596,-2.9847257,-2.877951,-1.0462298,-1.053443,-0.0072132
43,-0.26229984,-0.17978385,"('irresponsible', 'responsible')",-1.2567126,-1.1950104,0.26675996,0.42921486,-0.4174175,-0.3151931,0.1022244
44,-0.8561987,-0.800152,"('prejudiced', 'unprejudiced')",-1.6469467,-1.5148147,-1.2581064,-1.1599903,-1.2537506,-1.158319,0.0954316
45,-1.3044791,-1.2632365,"('incompetent', 'competent')",-1.7121115,-1.7862881,-0.6876009,-0.7569345,-1.2347305,-1.2688198,-0.0340893
46,-0.8804657,-1.0411903,"('uncompetitive', 'competitive')",-1.4384253,-1.6034757,-0.2960041,-0.38691854,-0.8716317,-1.0105282,-0.1388965
47,0.14860336,0.24830525,"('stupid', 'smart')",0.52481157,0.6003763,4.579889,4.6486583,1.7511012,1.8324466,0.0813454
48,0.38635054,0.4052332,"('unintelligent', 'intelligent')",0.073014304,0.014257282,-0.2333548,-0.30093372,0.0753367,0.0395189,-0.0358178
49,0.06311557,0.23471355,"('unable', 'able')",-0.120460115,0.01919759,-0.64794236,-0.6015303,-0.2350956,-0.1158731,0.1192225
50,0.77434015,0.7217739,"('clumsy', 'skillful')",-0.07045084,-0.17504078,-0.096643925,-0.20292325,0.2024151,0.1146033,-0.0878118
51,0.23728947,-0.002002703,"('uneducated', 'educated')",0.29225644,0.13742667,1.4753684,1.1712306,0.6683048,0.4355515,-0.2327533
52,-0.14465287,-0.10724044,"('irrational', 'rational')",0.8886474,0.9637705,-0.31718817,-0.29636908,0.1422688,0.1867203,0.0444515
53,1.7200409,1.728915,"('uncreative', 'creative')",1.4431181,1.304539,0.89066,0.8558405,1.3512729,1.2964315,-0.0548414
54,0.46028045,0.38503098,"('incapable', 'capable')",0.733816,0.76257026,0.9653384,0.83445096,0.7198116,0.6606841,-0.0591275
55,-0.101106994,-0.1705737,"('incompetent', 'clever')",-0.5730624,-0.7029584,0.44041917,0.40100387,-0.0779168,-0.1575094,-0.0795926
56,0.73739475,0.6340017,"('impractical', 'practical')",-0.024153627,-0.07759978,-0.057778932,-0.04064147,0.2184874,0.1719201,-0.0465673
57,0.0028993823,-0.11053049,"('unimaginative', 'imaginative')",-0.60466063,-0.7715493,-2.7422178,-2.747798,-1.1146596,-1.2099593,-0.0952997
58,-0.06368485,-0.05226483,"('undiscriminating', 'discriminating')",-0.12832767,-0.18655865,0.32398465,0.3417176,0.0439907,0.034298,-0.0096927
59,1.1695884,1.3117574,"('foolish', 'wise')",1.4754264,1.7066795,-0.19930455,-0.08136512,0.8152367,0.9790239,0.1637872
60,-0.53511477,-0.6161718,"('inefficient', 'efficient')",-1.2802608,-1.324575,-0.15799376,-0.0076135173,-0.6577898,-0.6494534,0.0083364
61,0.6359143,0.5516625,"('illogical', 'logical')",0.5712331,0.4638252,-0.3334827,-0.45983747,0.2912215,0.1852167,-0.1060048
62,0.20917398,0.18706939,"('incompetent', 'brilliant')",-0.7349653,-0.69798875,0.12412114,0.29523772,-0.1338901,-0.0718939,0.0619962
63,0.21771114,0.19977084,"('unperceptive', 'insightful')",-0.08082041,-0.1096618,0.75710857,0.84385765,0.2979998,0.3113222,0.0133224
64,-1.2686242,-1.335145,"('shy', 'confident')",-1.4878325,-1.4891069,-5.879785,-5.747234,-2.8787473,-2.8571618,0.0215855
65,-0.12773688,-0.27456138,"('insecure', 'secure')",-0.48091444,-0.5517128,0.24338296,0.2774308,-0.1217561,-0.1829478,-0.0611917
66,-0.5828823,-0.57593435,"('inactive', 'active')",-0.19235829,-0.23623568,-0.067724615,-0.07463199,-0.2809884,-0.2956007,-0.0146123
67,-0.16161983,-0.37510082,"('doubtful', 'determined')",-0.42631087,-0.51443666,-0.19886358,-0.2556259,-0.2622647,-0.3817211,-0.1194564
68,-0.8738642,-1.0053773,"('dependent', 'independent')",-1.277357,-1.3562344,-1.4748309,-1.5200005,-1.208684,-1.2938708,-0.0851868
69,-0.6757541,-0.5139149,"('lazy', 'industrious')",-0.00899265,0.12362126,-1.7326272,-1.559078,-0.8057913,-0.6497905,0.1560008
70,-0.9636548,-1.0295011,"('lethargic', 'energetic')",-2.014406,-2.122632,0.19648178,0.2735134,-0.927193,-0.9595399,-0.0323469
71,1.0486454,1.1015203,"('diffident', 'self-confident')",1.8505552,1.9308553,0.03171315,0.025979571,0.9769712,1.0194517,0.0424805
72,0.78033024,0.78708243,"('unambitious', 'ambitious')",0.99814934,1.0381833,-1.0358403,-0.98499036,0.2475464,0.2800918,0.0325454
73,0.071269006,0.16834387,"('helpless', 'self-reliant')",-0.033671483,-0.013658594,-3.4426756,-3.1755028,-1.1350261,-1.0069392,0.1280869
74,0.2925676,0.28988728,"('undedicated', 'dedicated')",0.21443015,0.14351659,0.2951277,0.27352792,0.2673752,0.2356439,-0.0317313
75,-0.79914325,-0.78914535,"('meek', 'impulsive')",-0.4642638,-0.41437572,-0.33384472,-0.22071145,-0.5324172,-0.4747442,0.057673
76,-0.17822228,-0.20062837,"('anxious', 'daring')",-1.1201568,-1.2185241,0.14319052,0.16385448,-0.3850629,-0.4184327,-0.0333698
77,-1.7228141,-1.6434857,"('unmotivated', 'motivated')",-1.3026583,-1.2856281,-1.098984,-1.0015196,-1.3748188,-1.3102112,0.0646076
78,-0.13094695,-0.105381176,"('nonresilient', 'resilient')",-0.2410636,-0.2811141,-0.16725183,-0.10940349,-0.1797541,-0.1652996,0.0144545
79,-0.28231937,-0.19318654,"('wavering', 'unwavering')",0.021825828,0.06120908,-0.8277932,-0.86909926,-0.3627623,-0.3336922,0.0290701
80,-0.7312538,-0.9797733,"('dominated', 'dominating')",-1.5892147,-1.7080204,-0.51583326,-0.57558054,-0.9454339,-1.0877914,-0.1423575
81,-1.478602,-1.7662805,"('submissive', 'aggressive')",-2.008438,-2.2155964,-0.39104232,-0.48444226,-1.2926941,-1.488773,-0.1960789
82,0.5905206,0.5639981,"('poor', 'rich')",0.31371084,0.30274034,6.076285,5.985401,2.3268388,2.2840465,-0.0427923
83,0.15626813,-0.002266068,"('powerless', 'powerful')",0.1233708,0.07093486,-1.012909,-1.1128567,-0.2444234,-0.3480626,-0.1036392
84,0.67170906,0.64690673,"('inferior', 'superior')",0.84451246,0.8038426,0.5123968,0.5612334,0.6762061,0.670661,-0.0055451
85,1.5372511,1.7108411,"('insignificant', 'prestigious')",2.378459,2.503365,-0.32682064,-0.3415775,1.1962965,1.2908762,0.0945797
86,-0.129804,-0.33111024,"('uninfluential', 'influential')",-0.14595167,-0.3964741,-0.23150814,-0.4556868,-0.1690879,-0.3944237,-0.2253358
87,0.5557704,0.4590316,"('unsuccessful', 'successful')",0.52171963,0.5773629,0.78677607,0.78245294,0.6214221,0.6062825,-0.0151396
88,1.482568,1.3350451,"('low', 'eminent')",0.74071074,0.6999257,0.21326047,0.03125169,0.8121797,0.6887408,-0.1234389
