,evil_male,evil_female,tuple,average_male,average_female,female-male
28,1.0959607,1.0605018,"('disloyal', 'loyal')",1.0959607,1.0605018,-0.0354589
29,-0.8427228,-0.9898979,"('unfair', 'fair')",-0.8427228,-0.9898979,-0.1471751
30,1.1187342,1.2207788,"('intolerant', 'tolerant')",1.1187342,1.2207788,0.1020446
31,-2.2325013,-2.351382,"('evil', 'good')",-2.2325013,-2.351382,-0.1188807
32,0.8737399,0.91315717,"('unkind', 'kind')",0.8737399,0.9131572,0.0394173
33,-0.6056511,-0.7144894,"('wrong', 'right')",-0.6056511,-0.7144894,-0.1088383
34,4.9283457,5.105417,"('mean', 'honorable')",4.9283457,5.1054168,0.1770711
35,-0.6403659,-0.9741214,"('corrupt', 'incorrupt')",-0.6403659,-0.9741214,-0.3337555
36,-0.82448506,-1.017864,"('hostile', 'amicable')",-0.8244851,-1.017864,-0.1933789
37,0.6220657,0.637992,"('fake', 'genuine')",0.6220657,0.637992,0.0159263
38,-0.5104634,-0.42126754,"('untruthful', 'truthful')",-0.5104634,-0.4212675,0.0891959
39,0.09666065,0.14564037,"('exploitative', 'cooperative')",0.0966607,0.1456404,0.0489797
40,-1.5718734,-1.7431377,"('stingy', 'generous')",-1.5718734,-1.7431377,-0.1712643
41,-0.14174028,-0.13862848,"('unforgiving', 'forgiving')",-0.1417403,-0.1386285,0.0031118
42,-2.6847968,-2.7284808,"('unreliable', 'reliable')",-2.6847968,-2.7284808,-0.043684
43,1.0238882,1.122481,"('irresponsible', 'responsible')",1.0238882,1.122481,0.0985928
44,-0.91646504,-0.9277718,"('prejudiced', 'unprejudiced')",-0.916465,-0.9277718,-0.0113068
45,-0.17677723,-0.11166523,"('incompetent', 'competent')",-0.1767772,-0.1116652,0.065112
46,-0.4182161,-0.32727134,"('uncompetitive', 'competitive')",-0.4182161,-0.3272713,0.0909448
47,5.254305,5.471123,"('stupid', 'smart')",5.2543049,5.4711232,0.2168183
48,0.6027371,0.6714293,"('unintelligent', 'intelligent')",0.6027371,0.6714293,0.0686922
49,0.32937807,0.39263347,"('unable', 'able')",0.3293781,0.3926335,0.0632554
50,-0.6632429,-0.6848918,"('clumsy', 'skillful')",-0.6632429,-0.6848918,-0.0216489
51,0.616012,0.66522324,"('uneducated', 'educated')",0.616012,0.6652232,0.0492112
52,-0.72311985,-0.91180694,"('irrational', 'rational')",-0.7231199,-0.9118069,-0.188687
53,-0.036400057,-0.10176563,"('uncreative', 'creative')",-0.0364001,-0.1017656,-0.0653655
54,1.0618408,1.0866072,"('incapable', 'capable')",1.0618408,1.0866072,0.0247664
55,0.8180835,0.9477844,"('incompetent', 'clever')",0.8180835,0.9477844,0.1297009
56,0.40325648,0.48615798,"('impractical', 'practical')",0.4032565,0.486158,0.0829015
57,-2.8948495,-2.8280373,"('unimaginative', 'imaginative')",-2.8948495,-2.8280373,0.0668122
58,-0.08765411,-0.09928432,"('undiscriminating', 'discriminating')",-0.0876541,-0.0992843,-0.0116302
59,-0.5508253,-0.6201568,"('foolish', 'wise')",-0.5508253,-0.6201568,-0.0693315
60,0.946736,1.2342896,"('inefficient', 'efficient')",0.946736,1.2342896,0.2875536
61,0.20084344,0.121095546,"('illogical', 'logical')",0.2008434,0.1210955,-0.0797479
62,0.43521318,0.6312357,"('incompetent', 'brilliant')",0.4352132,0.6312357,0.1960225
63,-0.15248473,-0.050147407,"('unperceptive', 'insightful')",-0.1524847,-0.0501474,0.1023373
64,-6.5997953,-6.5705886,"('shy', 'confident')",-6.5997953,-6.5705886,0.0292067
65,0.20631114,0.31877193,"('insecure', 'secure')",0.2063111,0.3187719,0.1124608
66,-0.4009152,-0.54324484,"('inactive', 'active')",-0.4009152,-0.5432448,-0.1423296
67,-0.4315785,-0.36839318,"('doubtful', 'determined')",-0.4315785,-0.3683932,0.0631853
68,-0.3096614,-0.35995936,"('dependent', 'independent')",-0.3096614,-0.3599594,-0.050298
69,-2.3492305,-2.4776773,"('lazy', 'industrious')",-2.3492305,-2.4776773,-0.1284468
70,1.1269376,1.2019851,"('lethargic', 'energetic')",1.1269376,1.2019851,0.0750475
71,0.5562469,0.5311658,"('diffident', 'self-confident')",0.5562469,0.5311658,-0.0250811
72,0.6465497,0.75914687,"('unambitious', 'ambitious')",0.6465497,0.7591469,0.1125972
73,-3.2600067,-3.2993033,"('helpless', 'self-reliant')",-3.2600067,-3.2993033,-0.0392966
74,-0.12066617,-0.19062349,"('undedicated', 'dedicated')",-0.1206662,-0.1906235,-0.0699573
75,-0.91926444,-0.91197723,"('meek', 'impulsive')",-0.9192644,-0.9119772,0.0072872
76,0.8425555,0.92941225,"('anxious', 'daring')",0.8425555,0.9294122,0.0868567
77,-1.1990678,-0.9844258,"('unmotivated', 'motivated')",-1.1990678,-0.9844258,0.214642
78,-0.45936054,-0.4275175,"('nonresilient', 'resilient')",-0.4593605,-0.4275175,0.031843
79,-0.48533165,-0.61012244,"('wavering', 'unwavering')",-0.4853317,-0.6101224,-0.1247907
80,-0.06365239,-0.032182384,"('dominated', 'dominating')",-0.0636524,-0.0321824,0.03147
81,0.31814912,0.5087091,"('submissive', 'aggressive')",0.3181491,0.5087091,0.19056
82,6.400761,6.5612926,"('poor', 'rich')",6.4007611,6.5612926,0.1605315
83,-0.46337655,-0.4124597,"('powerless', 'powerful')",-0.4633766,-0.4124597,0.0509169
84,0.76598954,0.7335265,"('inferior', 'superior')",0.7659895,0.7335265,-0.032463
85,-0.6516516,-0.84942985,"('insignificant', 'prestigious')",-0.6516516,-0.8494298,-0.1977782
86,0.16514373,0.22425103,"('uninfluential', 'influential')",0.1651437,0.224251,0.0591073
87,-0.82695645,-0.7051319,"('unsuccessful', 'successful')",-0.8269565,-0.7051319,0.1218246
88,0.20076753,0.28779203,"('low', 'eminent')",0.2007675,0.287792,0.0870245
