,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
79,-0.8988008,-0.9370775,"('wavering', 'unwavering')",-2.0019186,-2.0450757,-0.2519226,-0.21163169,-1.0508807,-1.064595,-0.0137143
80,1.7643307,1.781116,"('dominated', 'dominating')",0.54225826,0.55921704,-0.9208226,-0.8520922,0.4619222,0.4960802,0.034158
81,2.1082516,2.0974193,"('submissive', 'aggressive')",1.2039143,1.2516322,-0.9357695,-0.69735265,0.7921321,0.8838996,0.0917675
82,-0.9262078,-0.89631784,"('poor', 'rich')",0.70327693,0.6676394,6.9146724,6.9405255,2.2305805,2.2372824,0.0067019
83,0.66085666,0.5274719,"('powerless', 'powerful')",-0.15774605,-0.11640912,-1.0708108,-1.0946624,-0.1892334,-0.2278666,-0.0386332
84,0.7973625,0.66075444,"('inferior', 'superior')",0.5799998,0.5361336,-0.12621507,-0.1316996,0.4170491,0.3550628,-0.0619863
85,-0.65599763,-0.6642688,"('insignificant', 'prestigious')",-0.9331006,-1.0594584,0.33392432,0.07243346,-0.4183913,-0.5504313,-0.13204
86,1.3300467,1.3326553,"('uninfluential', 'influential')",0.26799724,0.18376967,0.010603882,0.061463125,0.5362159,0.5259627,-0.0102532
87,0.024448482,-0.06646845,"('unsuccessful', 'successful')",1.1849947,1.1097863,0.4150122,0.45470706,0.5414852,0.4993416,-0.0421436
88,0.65438443,0.51149976,"('low', 'eminent')",-0.06328884,-0.24778397,0.19827808,0.19574434,0.2631245,0.1531534,-0.1099711
