,patrimony_male,patrimony_female,tuple,average_male,average_female,female-male
31,0.020007031,-0.47194245,"('evil', 'good')",0.020007,-0.4719425,-0.4919495
32,-0.046510097,-0.00029896572,"('unkind', 'kind')",-0.0465101,-0.000299,0.0462111
33,0.028378876,-0.08911547,"('wrong', 'right')",0.0283789,-0.0891155,-0.1174944
34,1.7550927,1.8424145,"('mean', 'honorable')",1.7550927,1.8424145,0.0873218
35,1.8443623,1.2118777,"('corrupt', 'incorrupt')",1.8443623,1.2118777,-0.6324846
36,1.6441612,0.7748744,"('hostile', 'amicable')",1.6441612,0.7748744,-0.8692868
37,-0.67171997,-0.4945771,"('fake', 'genuine')",-0.67172,-0.4945771,0.1771429
38,-0.9025625,-0.86556304,"('untruthful', 'truthful')",-0.9025625,-0.865563,0.0369995
39,-0.46030343,-0.28123578,"('exploitative', 'cooperative')",-0.4603034,-0.2812358,0.1790676
40,0.02024478,-0.21683022,"('stingy', 'generous')",0.0202448,-0.2168302,-0.237075
41,0.45389554,0.21515132,"('unforgiving', 'forgiving')",0.4538955,0.2151513,-0.2387442
42,-0.2578506,-0.05559123,"('unreliable', 'reliable')",-0.2578506,-0.0555912,0.2022594
43,-1.9357367,-1.5114269,"('irresponsible', 'responsible')",-1.9357367,-1.5114269,0.4243098
44,-0.16735396,-0.011939481,"('prejudiced', 'unprejudiced')",-0.167354,-0.0119395,0.1554145
45,-0.48228687,-0.53507876,"('incompetent', 'competent')",-0.4822869,-0.5350788,-0.0527919
46,-1.7646224,-1.6798555,"('uncompetitive', 'competitive')",-1.7646224,-1.6798555,0.0847669
47,1.3502736,1.6414157,"('stupid', 'smart')",1.3502736,1.6414157,0.2911421
48,-1.553467,-1.5135127,"('unintelligent', 'intelligent')",-1.553467,-1.5135127,0.0399543
49,-0.9887348,-1.0447656,"('unable', 'able')",-0.9887348,-1.0447656,-0.0560308
50,0.9160461,0.769636,"('clumsy', 'skillful')",0.9160461,0.769636,-0.1464101
51,-1.4602987,-1.2123402,"('uneducated', 'educated')",-1.4602987,-1.2123402,0.2479585
52,-0.64405507,-0.98315084,"('irrational', 'rational')",-0.6440551,-0.9831508,-0.3390957
53,-0.7086144,-1.1465982,"('uncreative', 'creative')",-0.7086144,-1.1465982,-0.4379838
54,-0.57783234,-0.7462035,"('incapable', 'capable')",-0.5778323,-0.7462035,-0.1683712
55,-1.768475,-1.3656462,"('incompetent', 'clever')",-1.7684751,-1.3656462,0.4028289
56,-0.6230227,-0.3682188,"('impractical', 'practical')",-0.6230227,-0.3682188,0.2548039
57,-1.4710773,-1.7147506,"('unimaginative', 'imaginative')",-1.4710773,-1.7147506,-0.2436733
58,1.2560124,1.0127116,"('undiscriminating', 'discriminating')",1.2560124,1.0127116,-0.2433008
59,0.121108904,0.053907882,"('foolish', 'wise')",0.1211089,0.0539079,-0.067201
60,-2.0854492,-1.3863279,"('inefficient', 'efficient')",-2.0854492,-1.3863279,0.6991213
61,-1.144456,-1.1853733,"('illogical', 'logical')",-1.144456,-1.1853733,-0.0409173
62,-1.7168795,-1.2942574,"('incompetent', 'brilliant')",-1.7168795,-1.2942574,0.4226221
63,-1.140444,-0.9969333,"('unperceptive', 'insightful')",-1.140444,-0.9969333,0.1435107
64,-3.1137023,-2.7601368,"('shy', 'confident')",-3.1137023,-2.7601368,0.3535655
65,-0.23143649,0.066013426,"('insecure', 'secure')",-0.2314365,0.0660134,0.2974499
66,1.1126735,0.88533133,"('inactive', 'active')",1.1126735,0.8853313,-0.2273422
67,-0.03373271,0.25065336,"('doubtful', 'determined')",-0.0337327,0.2506534,0.2843861
68,-1.7501773,-1.6610031,"('dependent', 'independent')",-1.7501773,-1.6610031,0.0891742
69,0.98981965,0.79469395,"('lazy', 'industrious')",0.9898196,0.7946939,-0.1951257
70,-0.16538422,-0.17958008,"('lethargic', 'energetic')",-0.1653842,-0.1795801,-0.0141959
71,-0.45446914,-0.5337529,"('diffident', 'self-confident')",-0.4544691,-0.5337529,-0.0792838
72,-0.6255817,-0.43965372,"('unambitious', 'ambitious')",-0.6255817,-0.4396537,0.185928
73,-0.6745642,-0.63287485,"('helpless', 'self-reliant')",-0.6745642,-0.6328748,0.0416894
74,-0.6229459,-0.59621286,"('undedicated', 'dedicated')",-0.6229459,-0.5962129,0.026733
75,1.0090538,0.71144855,"('meek', 'impulsive')",1.0090538,0.7114486,-0.2976052
76,-0.46324968,-0.15440059,"('anxious', 'daring')",-0.4632497,-0.1544006,0.3088491
77,-1.589935,-1.4818529,"('unmotivated', 'motivated')",-1.5899349,-1.4818529,0.108082
78,-0.49592036,-0.61274046,"('nonresilient', 'resilient')",-0.4959204,-0.6127405,-0.1168201
79,1.6078416,0.98100007,"('wavering', 'unwavering')",1.6078416,0.9810001,-0.6268415
80,-0.33767393,-0.020208105,"('dominated', 'dominating')",-0.3376739,-0.0202081,0.3174658
81,-1.5600656,-1.0752281,"('submissive', 'aggressive')",-1.5600656,-1.0752281,0.4848375
82,2.3194973,2.2129352,"('poor', 'rich')",2.3194973,2.2129352,-0.1065621
83,0.14299966,0.114678845,"('powerless', 'powerful')",0.1429997,0.1146788,-0.0283209
84,0.09219675,0.0005160207,"('inferior', 'superior')",0.0921967,0.000516,-0.0916807
85,0.7349345,0.28310552,"('insignificant', 'prestigious')",0.7349345,0.2831055,-0.451829
86,-2.1058097,-2.1245072,"('uninfluential', 'influential')",-2.1058097,-2.1245072,-0.0186975
87,-0.25917473,-0.0021642447,"('unsuccessful', 'successful')",-0.2591747,-0.0021642,0.2570105
88,-1.1722041,-1.1180547,"('low', 'eminent')",-1.1722041,-1.1180547,0.0541494
