,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
79,-0.6703301,-0.66712093,"('wavering', 'unwavering')",-0.6660294,-0.60710424,-0.69380075,-0.636789,-0.42658973,-0.38501078,-0.9177619,-0.9436307,-0.6749023,-0.6479311,0.0269712
80,0.2800817,0.08458753,"('dominated', 'dominating')",0.55428123,0.2915047,1.4646609,1.2899145,0.5062345,0.28631756,0.04016033,-0.106444106,0.5690837,0.3691761,-0.1999076
81,0.45650133,0.14022645,"('submissive', 'aggressive')",2.277779,1.9672246,2.5736601,2.2067778,1.3289348,1.0182618,-0.048787765,-0.15807986,1.3176175,1.0348822,-0.2827353
82,-1.1749142,-1.1863087,"('poor', 'rich')",0.036954504,0.06678107,2.0235944,1.9258611,0.19628976,0.10369487,6.6164265,6.5761914,1.5396702,1.497244,-0.0424262
83,0.92295337,0.8181052,"('powerless', 'powerful')",1.3433311,1.2664908,-0.3596642,-0.43672803,0.54712856,0.44433463,-0.87359405,-0.9916347,0.3160309,0.2201136,-0.0959173
84,-1.5693778,-1.6909226,"('inferior', 'superior')",-1.1528387,-1.1698939,-0.01814258,-0.007352095,-0.24886504,-0.2812238,0.1802405,0.13284796,-0.5617968,-0.6033089,-0.0415121
85,-1.6670053,-1.6364975,"('insignificant', 'prestigious')",0.5016445,0.65783274,-1.3601943,-1.2657981,0.090768166,0.25313807,-1.1077644,-1.1359628,-0.7085103,-0.6254576,0.0830527
86,0.086479105,0.08814303,"('uninfluential', 'influential')",-0.189505,-0.3142377,0.5999785,0.49904928,-1.068364,-1.221578,-0.27982557,-0.30262822,-0.1702474,-0.2502503,-0.0800029
87,-0.3443014,-0.51526153,"('unsuccessful', 'successful')",0.41535732,0.17058259,1.5074843,1.2920291,1.2924527,1.078205,0.6348233,0.52918303,0.7011632,0.5109476,-0.1902156
88,-1.0990319,-1.2694211,"('low', 'eminent')",-0.42675003,-0.53737444,0.9212931,0.5753503,-0.4481541,-0.68331295,0.0863492,-0.069169804,-0.1932588,-0.3967856,-0.2035268
