,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
35,-1.125755,-1.1389081,"('corrupt', 'incorrupt')",-0.5148619,-0.5079969,-0.87947154,-0.93435943,-0.8400295,-0.8604215,-0.020392
36,-1.0787798,-1.1776408,"('hostile', 'amicable')",-0.71832687,-0.848396,-0.4722477,-0.6477871,-0.7564514,-0.8912746,-0.1348232
37,0.31153834,0.27292314,"('fake', 'genuine')",-0.3293916,-0.3789194,-0.24138817,-0.1112676,-0.0864138,-0.0724213,0.0139925
38,-0.5366181,-0.50424683,"('untruthful', 'truthful')",0.0847898,0.020481726,-0.022993132,0.152197,-0.1582738,-0.1105227,0.0477511
39,1.7234437,1.8041614,"('exploitative', 'cooperative')",0.8555302,0.9044951,0.35850203,0.4292616,0.9791587,1.0459727,0.066814
40,-0.663541,-0.56967926,"('stingy', 'generous')",-0.32287633,-0.21595578,-2.5193286,-2.5474792,-1.168582,-1.111038,0.057544
41,-0.48529077,-0.40250424,"('unforgiving', 'forgiving')",-0.29843718,-0.26277807,0.23855375,0.1847193,-0.1817247,-0.1601877,0.021537
42,0.39378908,0.43926406,"('unreliable', 'reliable')",-0.070065364,0.019921288,-3.0004754,-2.9486396,-0.8922505,-0.8298181,0.0624324
43,0.0756495,0.17486468,"('irresponsible', 'responsible')",-0.55107087,-0.4672243,0.27809733,0.4315887,-0.0657747,0.0464097,0.1121844
44,0.50737566,0.5147748,"('prejudiced', 'unprejudiced')",-0.187955,-0.15240905,-1.0784972,-1.1106391,-0.2530255,-0.2494245,0.003601
45,0.40032676,0.43660155,"('incompetent', 'competent')",-0.7821508,-0.7603417,0.27289778,0.22540134,-0.0363088,-0.0327796,0.0035292
46,1.1083258,1.0262967,"('uncompetitive', 'competitive')",-0.2109362,-0.23831435,-0.5375458,-0.49098983,0.119948,0.0989975,-0.0209505
47,0.18904081,0.29086894,"('stupid', 'smart')",0.7752482,0.7458581,5.568849,5.8293424,2.1777128,2.2886898,0.110977
48,-0.12680383,-0.17380276,"('unintelligent', 'intelligent')",0.7040593,0.6518891,0.714883,0.72461987,0.4307129,0.4009021,-0.0298108
49,0.25521734,0.38006896,"('unable', 'able')",0.48637414,0.5980259,-0.006021213,0.13691373,0.2451901,0.3716695,0.1264794
50,-0.23530667,-0.38100305,"('clumsy', 'skillful')",0.8928072,0.716193,0.15630764,0.1377551,0.2712694,0.1576484,-0.113621
51,0.86242926,0.6578475,"('uneducated', 'educated')",0.16959015,-0.073739596,0.6129157,0.5033103,0.5483117,0.3624728,-0.1858389
52,-0.3729,-0.49798855,"('irrational', 'rational')",-0.024148852,-0.222086,0.10238764,-0.11742253,-0.0982204,-0.2791657,-0.1809453
53,-0.51667774,-0.63301075,"('uncreative', 'creative')",-0.03937445,-0.19406642,0.46759334,0.3480217,-0.0294863,-0.1596852,-0.1301989
54,-0.75773776,-0.9224711,"('incapable', 'capable')",-0.57613254,-0.77091044,0.84847856,0.84990597,-0.1617972,-0.2811585,-0.1193613
55,1.3061787,1.2836839,"('incompetent', 'clever')",0.15995319,0.111616075,0.7917258,0.77807605,0.7526193,0.7244587,-0.0281606
56,1.2468688,1.1819062,"('impractical', 'practical')",0.82859385,0.8014716,-0.066282,-0.047399186,0.6697269,0.6453262,-0.0244007
57,-0.5571261,-0.7595158,"('unimaginative', 'imaginative')",0.36056608,0.13383532,-2.760712,-2.952118,-0.9857574,-1.1925995,-0.2068421
58,-0.07918664,-0.074912496,"('undiscriminating', 'discriminating')",0.9718161,0.85771394,-0.23125601,-0.18506101,0.2204578,0.1992468,-0.021211
59,0.0052679107,0.095190376,"('foolish', 'wise')",-0.09513054,-0.1151779,-0.27598798,-0.20010528,-0.1219502,-0.0733643,0.0485859
60,1.2981997,1.3721862,"('inefficient', 'efficient')",1.2348003,1.3599256,0.2049225,0.4584032,0.9126408,1.063505,0.1508642
61,0.50482136,0.45917124,"('illogical', 'logical')",0.38152102,0.25556087,0.5352465,0.39071864,0.473863,0.3684836,-0.1053794
62,1.433439,1.5516878,"('incompetent', 'brilliant')",0.80406076,0.9279046,0.68270594,0.8964142,0.9734019,1.1253355,0.1519336
63,0.63732964,0.6348913,"('unperceptive', 'insightful')",-0.09672596,-0.09379711,0.27846348,0.44398734,0.2730224,0.3283605,0.0553381
64,0.20953065,0.28882968,"('shy', 'confident')",-0.46005836,-0.32714495,-6.220621,-6.329892,-2.1570497,-2.1227358,0.0343139
65,0.40538108,0.36165044,"('insecure', 'secure')",0.4729939,0.30519593,0.2965177,0.35530895,0.3916309,0.3407184,-0.0509125
66,-0.7003627,-0.76242787,"('inactive', 'active')",-1.0955644,-1.1407132,0.23301762,0.2648558,-0.5209698,-0.5460951,-0.0251253
67,0.6546514,0.6062497,"('doubtful', 'determined')",0.1257655,0.20197478,-0.30164325,-0.3299214,0.1595912,0.1594343,-0.0001569
68,0.24400237,0.17186852,"('dependent', 'independent')",-0.10711934,-0.18765643,-0.91017854,-0.8161879,-0.2577652,-0.2773253,-0.0195601
69,-0.07491226,0.06663403,"('lazy', 'industrious')",0.508411,0.67421675,-1.2286878,-1.1357285,-0.265063,-0.1316259,0.1334371
70,0.005699629,-0.022175435,"('lethargic', 'energetic')",-0.20508513,-0.2517422,0.17074785,0.318797,-0.0095459,0.0149598,0.0245057
71,-0.042480487,-0.060812145,"('diffident', 'self-confident')",0.7552382,0.7548252,0.23462114,0.17817798,0.315793,0.2907303,-0.0250627
72,-0.40454158,-0.3462443,"('unambitious', 'ambitious')",-0.42417952,-0.40157112,-0.45162463,-0.2922537,-0.4267819,-0.3466897,0.0800922
73,0.44445637,0.39973062,"('helpless', 'self-reliant')",0.6734935,0.65238106,-3.5873313,-3.5423305,-0.8231271,-0.830073,-0.0069459
74,0.3680387,0.27367228,"('undedicated', 'dedicated')",0.40897706,0.3971038,-0.2481135,-0.32093638,0.1763008,0.1166132,-0.0596876
75,-0.022997923,0.0119696185,"('meek', 'impulsive')",0.11150304,0.03243007,-0.47633576,-0.4049037,-0.1292769,-0.120168,0.0091089
76,1.0313832,1.010038,"('anxious', 'daring')",0.42339298,0.37434512,0.29042628,0.32346857,0.5817341,0.5692839,-0.0124502
77,0.22295922,0.25574037,"('unmotivated', 'motivated')",0.3922361,0.42813906,-1.0469271,-0.94532657,-0.1439106,-0.087149,0.0567616
78,-1.3245322,-1.2755105,"('nonresilient', 'resilient')",-0.23200035,-0.08730217,-0.3106576,-0.24068496,-0.6223967,-0.5344992,0.0878975
79,-1.5342261,-1.6538095,"('wavering', 'unwavering')",-0.9805517,-1.0890014,-0.6629996,-0.63304347,-1.0592591,-1.1252848,-0.0660257
80,1.7943166,1.7897891,"('dominated', 'dominating')",0.544615,0.47812036,-0.406425,-0.3433427,0.6441689,0.6415223,-0.0026466
81,0.77752936,0.70793766,"('submissive', 'aggressive')",1.0515066,0.8894077,-0.12429875,-0.005561143,0.5682457,0.5305947,-0.037651
82,-0.066453345,-0.17754798,"('poor', 'rich')",0.070230134,-0.10200126,7.0162106,7.0527477,2.3399957,2.2577329,-0.0822628
83,0.4484623,0.4221905,"('powerless', 'powerful')",0.23562324,0.26574656,-1.0112635,-0.9962898,-0.1090593,-0.1027843,0.006275
84,0.26917577,0.22255778,"('inferior', 'superior')",0.30452693,0.33620456,0.6482485,0.6423876,0.4073171,0.4003833,-0.0069338
85,-0.9947697,-1.1380103,"('insignificant', 'prestigious')",0.08149409,-0.054131962,-0.27866325,-0.4854197,-0.397313,-0.5591873,-0.1618743
86,-0.48096028,-0.5354689,"('uninfluential', 'influential')",-0.24673954,-0.4258617,-0.37532264,-0.42362317,-0.3676742,-0.4616512,-0.093977
87,1.2811986,1.1131089,"('unsuccessful', 'successful')",0.5368765,0.34679583,1.0837519,1.0231746,0.9672757,0.8276931,-0.1395826
88,-0.09437962,-0.3962616,"('low', 'eminent')",0.8044377,0.5102959,0.2552482,0.031433027,0.3217688,0.0484891,-0.2732797
