,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
61,0.46236247,0.33547214,"('illogical', 'logical')",0.31467757,0.16543847,0.38852,0.2504553,-0.1380647
62,2.8158062,2.9074602,"('incompetent', 'brilliant')",0.77643675,0.87385917,1.7961215,1.8906597,0.0945382
63,1.1535716,1.1793494,"('unperceptive', 'insightful')",0.7074722,0.6655653,0.9305219,0.9224573,-0.0080646
64,1.069516,0.9716597,"('shy', 'confident')",-5.1033387,-5.0537395,-2.0169115,-2.0410399,-0.0241284
65,1.5270536,1.3829405,"('insecure', 'secure')",-0.4255181,-0.51033455,0.5507678,0.436303,-0.1144648
66,-0.7290407,-0.68977195,"('inactive', 'active')",0.28102624,0.3343735,-0.2240072,-0.1776992,0.046308
67,1.1799663,1.1235635,"('doubtful', 'determined')",-0.25690863,-0.36287385,0.4615288,0.3803448,-0.081184
68,0.64330447,0.6107272,"('dependent', 'independent')",-0.3642907,-0.34038684,0.1395069,0.1351702,-0.0043367
69,-1.1819686,-1.1168679,"('lazy', 'industrious')",-0.17602737,-0.0071743447,-0.678998,-0.5620211,0.1169769
70,1.9529873,1.9284422,"('lethargic', 'energetic')",-0.0071333908,-0.11454494,0.972927,0.9069486,-0.0659784
71,-0.28113312,-0.20703286,"('diffident', 'self-confident')",0.33526945,0.3511555,0.0270682,0.0720613,0.0449931
72,0.8091446,0.852945,"('unambitious', 'ambitious')",-0.4547856,-0.40473962,0.1771795,0.2241027,0.0469232
73,-0.18818803,-0.16506316,"('helpless', 'self-reliant')",-2.541597,-2.3795135,-1.3648925,-1.2722883,0.0926042
74,1.0994879,1.1333247,"('undedicated', 'dedicated')",-0.54310054,-0.68014234,0.2781937,0.2265912,-0.0516025
75,-1.2350094,-1.2414653,"('meek', 'impulsive')",-0.36140597,-0.25067046,-0.7982077,-0.7460679,0.0521398
76,2.3619716,2.379982,"('anxious', 'daring')",-0.21399571,-0.25579047,1.073988,1.0620958,-0.0118922
77,1.2257917,1.1790516,"('unmotivated', 'motivated')",-0.7427769,-0.66416144,0.2415074,0.2574451,0.0159377
78,0.27723965,0.4377622,"('nonresilient', 'resilient')",0.1165083,0.15156434,0.196874,0.2946633,0.0977893
79,-1.7272843,-1.7032887,"('wavering', 'unwavering')",-0.48579285,-0.46969566,-1.1065385,-1.0864922,0.0200463
80,1.5730784,1.5824339,"('dominated', 'dominating')",-1.0542716,-0.9311448,0.2594034,0.3256446,0.0662412
81,2.8683145,2.6876986,"('submissive', 'aggressive')",-0.24355891,-0.304309,1.3123778,1.1916947,-0.1206831
82,0.34252095,0.38045454,"('poor', 'rich')",5.323482,5.262912,2.8330016,2.8216832,-0.0113184
83,0.43424612,0.34817243,"('powerless', 'powerful')",-0.6643076,-0.72029567,-0.1150307,-0.1860616,-0.0710309
84,1.1826528,1.1555225,"('inferior', 'superior')",1.1476566,1.1353877,1.1651547,1.1454551,-0.0196996
85,-2.3178496,-2.2492502,"('insignificant', 'prestigious')",0.058060635,0.06279375,-1.1298945,-1.0932282,0.0366663
86,0.6910808,0.5898935,"('uninfluential', 'influential')",-0.4002883,-0.59768885,0.1453962,-0.0038977,-0.1492939
87,0.7744064,0.7947173,"('unsuccessful', 'successful')",0.7678807,0.8673341,0.7711436,0.8310257,0.0598821
88,0.35027784,0.28007135,"('low', 'eminent')",-0.47785503,-0.6040069,-0.0637886,-0.1619678,-0.0981792
