,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
46,-1.7816447,-1.7627691,"('uncompetitive', 'competitive')",-0.39320317,-0.34208715,-1.0874239,-1.0524281,0.0349958
47,-0.75725883,-0.6586848,"('stupid', 'smart')",4.735066,4.854002,1.9889035,2.0976586,0.1087551
48,-1.7099657,-1.7090988,"('unintelligent', 'intelligent')",0.5697918,0.6086893,-0.570087,-0.5502048,0.0198822
49,-0.9928801,-0.89814293,"('unable', 'able')",-0.26221135,-0.23353718,-0.6275457,-0.5658401,0.0617056
50,0.08359566,0.027761944,"('clumsy', 'skillful')",-0.4235274,-0.48677886,-0.1699659,-0.2295085,-0.0595426
51,-0.9102451,-0.96480054,"('uneducated', 'educated')",0.45488653,0.456482,-0.2276793,-0.2541593,-0.02648
52,0.640904,0.51366645,"('irrational', 'rational')",0.13178459,-0.040911112,0.3863443,0.2363777,-0.1499666
53,-0.9516639,-0.97167027,"('uncreative', 'creative')",0.5392796,0.48526162,-0.2061922,-0.2432043,-0.0370121
54,-0.6113322,-0.6626086,"('incapable', 'capable')",0.87537193,0.8583578,0.1320199,0.0978746,-0.0341453
55,-1.702715,-1.638292,"('incompetent', 'clever')",0.27049014,0.40322596,-0.7161124,-0.617533,0.0985794
56,-1.0102197,-0.96201515,"('impractical', 'practical')",0.23543145,0.28191975,-0.3873941,-0.3400477,0.0473464
57,-1.6765083,-1.6963074,"('unimaginative', 'imaginative')",-1.2374387,-1.2623541,-1.4569736,-1.4793308,-0.0223572
58,0.06388503,0.057630166,"('undiscriminating', 'discriminating')",0.5181936,0.47980854,0.2910393,0.2687193,-0.02232
59,1.0052061,0.9756334,"('foolish', 'wise')",0.59610456,0.54010653,0.8006554,0.75787,-0.0427854
60,-1.9674022,-1.8658954,"('inefficient', 'efficient')",-0.50276506,-0.25955075,-1.2350836,-1.062723,0.1723606
61,-1.0474468,-1.1407638,"('illogical', 'logical')",0.15069841,-0.04107753,-0.4483742,-0.5909206,-0.1425464
62,-1.4812328,-1.4304589,"('incompetent', 'brilliant')",0.050400298,0.17608206,-0.7154163,-0.6271884,0.0882279
63,-1.4340775,-1.3895346,"('unperceptive', 'insightful')",0.45562366,0.54173374,-0.4892269,-0.4239004,0.0653265
64,-0.24255139,-0.24769253,"('shy', 'confident')",-5.7457585,-5.766153,-2.9941549,-3.0069227,-0.0127678
65,-1.3007692,-1.2878604,"('insecure', 'secure')",-0.3635708,-0.23610744,-0.83217,-0.7619839,0.0701861
66,0.0004682839,-0.021729156,"('inactive', 'active')",0.80876833,0.7268314,0.4046183,0.3525511,-0.0520672
67,0.47214156,0.5349105,"('doubtful', 'determined')",-0.40765816,-0.32881424,0.0322417,0.1030481,0.0708064
68,-0.3349856,-0.3314259,"('dependent', 'independent')",-0.3925494,-0.39336818,-0.3637675,-0.362397,0.0013705
69,1.6892209,1.7003305,"('lazy', 'industrious')",-0.115481645,-0.22095913,0.7868696,0.7396857,-0.0471839
70,-1.4398503,-1.3740462,"('lethargic', 'energetic')",0.10380219,0.22022597,-0.6680241,-0.5769101,0.091114
71,-0.2605442,-0.27926382,"('diffident', 'self-confident')",0.43813604,0.34833688,0.0887959,0.0345365,-0.0542594
72,-1.116578,-1.1818688,"('unambitious', 'ambitious')",-0.21070808,-0.21962762,-0.663643,-0.7007482,-0.0371052
73,1.2262219,1.203618,"('helpless', 'self-reliant')",-2.4319105,-2.5067887,-0.6028443,-0.6515853,-0.048741
74,-0.23659122,-0.24175148,"('undedicated', 'dedicated')",0.5457895,0.5055309,0.1545991,0.1318897,-0.0227094
75,1.1070222,1.0574752,"('meek', 'impulsive')",-0.4864613,-0.4638801,0.3102804,0.2967976,-0.0134828
76,-1.3141508,-1.204192,"('anxious', 'daring')",-0.23294234,-0.04042108,-0.7735466,-0.6223066,0.15124
77,-0.76095647,-0.7257648,"('unmotivated', 'motivated')",-1.0347638,-0.9266764,-0.8978602,-0.8262206,0.0716396
78,-1.1034445,-1.0678743,"('nonresilient', 'resilient')",0.32717267,0.3553344,-0.3881359,-0.35627,0.0318659
79,0.12015996,0.08430242,"('wavering', 'unwavering')",-0.123284616,-0.14754128,-0.0015623,-0.0316194,-0.0300571
80,-0.06764958,-0.048281804,"('dominated', 'dominating')",-0.7537341,-0.630752,-0.4106919,-0.3395169,0.071175
81,-1.41586,-1.4249356,"('submissive', 'aggressive')",-1.0802674,-0.8744111,-1.2480638,-1.1496733,0.0983905
82,-0.6659535,-0.646101,"('poor', 'rich')",5.004671,5.0604134,2.1693587,2.2071562,0.0377975
83,0.0067284983,0.0022025565,"('powerless', 'powerful')",-1.1784258,-1.1145658,-0.5858486,-0.5561817,0.0296669
84,0.38411283,0.3497371,"('inferior', 'superior')",0.82579964,0.811911,0.6049563,0.580824,-0.0241323
85,1.6895046,1.6924602,"('insignificant', 'prestigious')",0.69907045,0.5637808,1.1942875,1.1281204,-0.0661671
86,-2.3809805,-2.4692528,"('uninfluential', 'influential')",-0.21692386,-0.22771443,-1.2989522,-1.3484837,-0.0495315
87,-0.038651012,-0.056363054,"('unsuccessful', 'successful')",1.3402569,1.3732303,0.650803,0.6584336,0.0076306
88,-0.92413604,-0.97057414,"('low', 'eminent')",0.13283171,0.13812351,-0.3956522,-0.4162253,-0.0205731
