,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.7106912,-0.6768027,"('inhospitable', 'hospitable')",-0.472282,-0.41250882,-0.5914866,-0.5446557,0.0468309
20,0.4730593,0.42152983,"('rough', 'thoughtful')",0.97776216,0.8981291,0.7254107,0.6598295,-0.0655812
21,-0.83507603,-0.8012652,"('immoral', 'moral')",-0.44195035,-0.34607065,-0.6385132,-0.5736679,0.0648453
22,-0.9108912,-0.87813205,"('untrustworthy', 'trustworthy')",-0.8915525,-0.9737551,-0.9012219,-0.9259436,-0.0247217
23,-1.3792688,-1.4571306,"('insincere', 'sincere')",4.987035,4.896374,1.8038831,1.7196219,-0.0842612
24,-0.809081,-0.83928144,"('dishonest', 'honest')",0.44687733,0.40453398,-0.1811018,-0.2173737,-0.0362719
25,1.0816437,1.0861611,"('egoistic', 'altruistic')",1.4623034,1.4349183,1.2719736,1.2605398,-0.0114338
26,0.0051557887,-0.10037172,"('hardhearted', 'benevolent')",1.8941575,1.837067,0.9496567,0.8683476,-0.0813091
27,-0.31576902,-0.23427494,"('hardhearted', 'softhearted')",1.2538874,1.1278312,0.4690592,0.4467781,-0.0222811
28,-1.4265125,-1.6294159,"('disloyal', 'loyal')",0.7941262,0.69601417,-0.3161931,-0.4667009,-0.1505078
29,0.46326327,0.38494572,"('unfair', 'fair')",-0.054590676,-0.16544786,0.2043363,0.1097489,-0.0945874
30,-0.8797028,-0.86397725,"('intolerant', 'tolerant')",0.5698984,0.528448,-0.1549022,-0.1677646,-0.0128624
31,0.3292331,0.36487105,"('evil', 'good')",-0.46418184,-0.58209884,-0.0674744,-0.1086139,-0.0411395
32,-0.60514945,-0.63297105,"('unkind', 'kind')",0.2798038,0.14188978,-0.1626728,-0.2455406,-0.0828678
33,0.85342723,0.71101546,"('wrong', 'right')",-0.397377,-0.42303017,0.2280251,0.1439926,-0.0840325
34,-0.75945324,-0.63489676,"('mean', 'honorable')",4.8392434,5.010833,2.0398951,2.187968,0.1480729
35,1.2196604,1.1123666,"('corrupt', 'incorrupt')",-0.28829122,-0.44283038,0.4656846,0.3347681,-0.1309165
36,0.65670055,0.469012,"('hostile', 'amicable')",-0.1715624,-0.368827,0.2425691,0.0500925,-0.1924766
37,0.23219773,0.1941509,"('fake', 'genuine')",-0.023571547,-0.030793933,0.1043131,0.0816785,-0.0226346
38,-0.8200475,-0.85587156,"('untruthful', 'truthful')",-0.5886365,-0.5631418,-0.704342,-0.7095067,-0.0051647
39,0.8341048,0.9032912,"('exploitative', 'cooperative')",0.38887927,0.45842856,0.611492,0.6808599,0.0693679
40,0.8220968,0.742315,"('stingy', 'generous')",-1.6020544,-1.7682391,-0.3899788,-0.5129621,-0.1229833
41,-0.7033809,-0.7951651,"('unforgiving', 'forgiving')",-0.04621491,-0.19005132,-0.3747979,-0.4926082,-0.1178103
42,0.6392981,0.7763942,"('unreliable', 'reliable')",-2.7858455,-2.7177792,-1.0732737,-0.9706925,0.1025812
43,-1.1113061,-1.043184,"('irresponsible', 'responsible')",0.26954463,0.28761947,-0.4208807,-0.3777823,0.0430984
44,0.7377396,0.82569927,"('prejudiced', 'unprejudiced')",-1.4636046,-1.473522,-0.3629325,-0.3239113,0.0390212
45,-1.493754,-1.6274618,"('incompetent', 'competent')",0.053450935,-0.044031456,-0.7201515,-0.8357466,-0.1155951
46,-1.0529052,-1.1137929,"('uncompetitive', 'competitive')",-0.9560023,-0.92839694,-1.0044538,-1.0210949,-0.0166411
47,-0.41891316,-0.35316592,"('stupid', 'smart')",4.935854,4.948299,2.2584703,2.2975664,0.0390961
48,0.5115349,0.43199676,"('unintelligent', 'intelligent')",0.7998957,0.8432258,0.6557153,0.6376113,-0.018104
49,-0.3239154,-0.33188498,"('unable', 'able')",-0.404864,-0.34830743,-0.3643897,-0.3400962,0.0242935
50,0.48608586,0.4796674,"('clumsy', 'skillful')",-0.11089115,-0.21315113,0.1875974,0.1332581,-0.0543393
51,-0.8974191,-0.8676093,"('uneducated', 'educated')",0.012641132,-0.0024645552,-0.442389,-0.4350369,0.0073521
52,0.30358133,0.12440756,"('irrational', 'rational')",0.30144668,0.1257459,0.302514,0.1250767,-0.1774373
53,-0.5166325,-0.61384916,"('uncreative', 'creative')",0.49243617,0.37025577,-0.0120982,-0.1217967,-0.1096985
54,-0.441053,-0.4773203,"('incapable', 'capable')",0.6492759,0.67279655,0.1041114,0.0977381,-0.0063733
55,-0.9778154,-0.9728884,"('incompetent', 'clever')",0.36592126,0.4092192,-0.3059471,-0.2818346,0.0241125
56,-0.59302735,-0.65658003,"('impractical', 'practical')",-0.54293704,-0.49937582,-0.5679822,-0.5779779,-0.0099957
57,-1.3138887,-1.4824841,"('unimaginative', 'imaginative')",-3.0363019,-3.082717,-2.1750953,-2.2826004,-0.1075051
58,0.1879054,0.05040913,"('undiscriminating', 'discriminating')",0.21776514,0.108236626,0.2028353,0.0793229,-0.1235124
59,0.5488293,0.553962,"('foolish', 'wise')",0.3118944,0.2919987,0.4303619,0.4229804,-0.0073815
60,-1.0897272,-1.0483356,"('inefficient', 'efficient')",-0.48343045,-0.32822505,-0.7865788,-0.6882803,0.0982985
61,0.34030774,0.16209793,"('illogical', 'logical')",0.8699719,0.66812074,0.6051398,0.4151093,-0.1900305
62,-0.8106107,-0.7861675,"('incompetent', 'brilliant')",0.45950392,0.5527564,-0.1755534,-0.1167055,0.0588479
63,-0.51418275,-0.4920053,"('unperceptive', 'insightful')",0.49983943,0.5348268,-0.0071717,0.0214108,0.0285825
64,0.34259537,0.33846587,"('shy', 'confident')",-5.86314,-5.836459,-2.7602723,-2.7489967,0.0112756
65,-0.3928137,-0.38943252,"('insecure', 'secure')",-0.35879403,-0.29007605,-0.3758039,-0.3397543,0.0360496
66,0.20176403,0.11505173,"('inactive', 'active')",0.5472818,0.49613196,0.3745229,0.3055919,-0.068931
67,0.26204824,0.2696788,"('doubtful', 'determined')",-0.39701936,-0.39190793,-0.0674856,-0.0611146,0.006371
68,-0.3834616,-0.36233974,"('dependent', 'independent')",-0.71107715,-0.7131751,-0.5472693,-0.5377574,0.0095119
69,1.8354794,1.8034356,"('lazy', 'industrious')",-0.4480396,-0.44094765,0.6937199,0.681244,-0.0124759
70,-0.92293644,-0.8445676,"('lethargic', 'energetic')",-0.0078544095,0.003960125,-0.4653954,-0.4203037,0.0450917
71,0.32051295,0.29079065,"('diffident', 'self-confident')",0.71819264,0.66502255,0.5193528,0.4779066,-0.0414462
72,-0.7299412,-0.7217454,"('unambitious', 'ambitious')",-0.35138094,-0.40272796,-0.5406611,-0.5622367,-0.0215756
73,1.318402,1.3381178,"('helpless', 'self-reliant')",-2.7621918,-2.7439442,-0.7218949,-0.7029132,0.0189817
74,-0.64749557,-0.74779546,"('undedicated', 'dedicated')",-0.27218965,-0.37516037,-0.4598426,-0.5614779,-0.1016353
75,-0.059085935,-0.03352257,"('meek', 'impulsive')",-0.674776,-0.63467205,-0.366931,-0.3340973,0.0328337
76,-0.11346297,0.030495256,"('anxious', 'daring')",-0.44827265,-0.34519187,-0.2808678,-0.1573483,0.1235195
77,-0.71638227,-0.796567,"('unmotivated', 'motivated')",-1.2148924,-1.0864114,-0.9656373,-0.9414892,0.0241481
78,-0.07050121,-0.13316487,"('nonresilient', 'resilient')",0.10966282,0.09341808,0.0195808,-0.0198734,-0.0394542
79,-0.20903113,-0.2484484,"('wavering', 'unwavering')",-0.4497974,-0.48154715,-0.3294142,-0.3649978,-0.0355836
80,-0.16015321,-0.17162894,"('dominated', 'dominating')",-0.6786404,-0.554596,-0.4193968,-0.3631125,0.0562843
81,-1.0781837,-1.098572,"('submissive', 'aggressive')",-0.85708106,-0.6654469,-0.9676324,-0.8820094,0.085623
82,-0.44329634,-0.419741,"('poor', 'rich')",5.896867,5.842788,2.7267852,2.7115235,-0.0152617
83,0.09605193,-0.011249378,"('powerless', 'powerful')",-0.9725697,-0.9574009,-0.4382589,-0.4843251,-0.0460662
84,1.2774557,1.2079417,"('inferior', 'superior')",0.99932504,0.9833612,1.1383903,1.0956514,-0.0427389
85,1.2441378,1.1670351,"('insignificant', 'prestigious')",0.13919367,0.033662364,0.6916657,0.6003487,-0.091317
86,-1.5747043,-1.7838559,"('uninfluential', 'influential')",-0.1641763,-0.29675913,-0.8694403,-1.0403075,-0.1708672
87,0.5324004,0.41544938,"('unsuccessful', 'successful')",1.2257696,1.2602394,0.8790851,0.8378444,-0.0412407
88,-0.35644007,-0.42440927,"('low', 'eminent')",-0.6633583,-0.70301515,-0.5098991,-0.5637122,-0.0538131
