,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
46,-0.46177095,-0.3093099,"('uncompetitive', 'competitive')",-0.69669384,-0.5833399,-0.5792324,-0.4463249,0.1329075
47,0.06980752,0.19481352,"('stupid', 'smart')",5.415008,5.5371156,2.7424078,2.8659647,0.1235569
48,-0.10506079,-0.08256072,"('unintelligent', 'intelligent')",0.9156027,0.9324405,0.4052709,0.4249399,0.019669
49,-0.17766145,-0.09298544,"('unable', 'able')",-0.47410414,-0.3605094,-0.3258828,-0.2267474,0.0991354
50,0.39516622,0.39622077,"('clumsy', 'skillful')",-0.27063155,-0.31163034,0.0622673,0.0422952,-0.0199721
51,-0.8404966,-0.9132658,"('uneducated', 'educated')",0.23136461,0.2710329,-0.304566,-0.3211164,-0.0165504
52,0.21454237,0.04704021,"('irrational', 'rational')",-0.33509678,-0.4594702,-0.0602772,-0.206215,-0.1459378
53,-1.093368,-1.0799164,"('uncreative', 'creative')",0.1763493,0.08199564,-0.4585094,-0.4989603,-0.0404509
54,-0.28364214,-0.444067,"('incapable', 'capable')",0.5892848,0.5645304,0.1528213,0.0602317,-0.0925896
55,-0.17244591,-0.03514912,"('incompetent', 'clever')",0.58050764,0.6530436,0.2040309,0.3089473,0.1049164
56,-0.098488286,-0.12788148,"('impractical', 'practical')",-0.07350941,-0.081218556,-0.0859988,-0.10455,-0.0185512
57,-0.81196773,-0.84906435,"('unimaginative', 'imaginative')",-3.2091918,-3.258154,-2.0105798,-2.0536091,-0.0430293
58,0.46656013,0.5314916,"('undiscriminating', 'discriminating')",0.23097776,0.13570319,0.3487689,0.3335974,-0.0151715
59,0.7399132,0.62328964,"('foolish', 'wise')",0.045852147,0.035303533,0.3928827,0.3292966,-0.0635861
60,-0.061654583,0.10170398,"('inefficient', 'efficient')",0.40605503,0.55153394,0.1722002,0.326619,0.1544188
61,-0.59540904,-0.6786023,"('illogical', 'logical')",0.5963609,0.47837195,0.0004759,-0.1001152,-0.1005911
62,0.54721177,0.72441673,"('incompetent', 'brilliant')",0.7267958,0.8755607,0.6370038,0.7999887,0.1629849
63,-0.57257694,-0.4424452,"('unperceptive', 'insightful')",0.3782001,0.5557295,-0.0971884,0.0566422,0.1538306
64,-0.10702668,-0.08650954,"('shy', 'confident')",-6.072571,-6.0868554,-3.0897987,-3.0866826,0.0031161
65,-0.04613755,-0.028804813,"('insecure', 'secure')",0.012434609,0.106142946,-0.0168515,0.0386691,0.0555206
66,-0.01947501,-0.054643493,"('inactive', 'active')",0.3325505,0.3955608,0.1565377,0.1704587,0.013921
67,0.70806557,0.5890948,"('doubtful', 'determined')",0.10768447,0.046060584,0.407875,0.3175777,-0.0902973
68,-0.7429798,-0.72900677,"('dependent', 'independent')",-0.694753,-0.6085237,-0.7188664,-0.6687652,0.0501012
69,0.9693288,0.9993556,"('lazy', 'industrious')",-0.4833574,-0.51175135,0.2429857,0.2438021,0.0008164
70,0.25115174,0.28906813,"('lethargic', 'energetic')",0.17724769,0.2534399,0.2141997,0.271254,0.0570543
71,-0.051041603,-0.07970338,"('diffident', 'self-confident')",0.12943764,0.11668539,0.039198,0.018491,-0.020707
72,0.24793774,0.16462171,"('unambitious', 'ambitious')",-0.15961026,-0.13853885,0.0441637,0.0130414,-0.0311223
73,0.95213133,0.8764718,"('helpless', 'self-reliant')",-3.4486947,-3.4260375,-1.2482817,-1.2747829,-0.0265012
74,0.38245404,0.4472557,"('undedicated', 'dedicated')",-0.3827634,-0.44058836,-0.0001547,0.0033337,0.0034884
75,0.87643605,0.8030502,"('meek', 'impulsive')",-0.64875907,-0.6254705,0.1138385,0.0887899,-0.0250486
76,0.47677138,0.67475694,"('anxious', 'daring')",-0.027470019,0.16089946,0.2246507,0.4178282,0.1931775
77,-0.357737,-0.31808326,"('unmotivated', 'motivated')",-0.8262617,-0.6286808,-0.5919994,-0.4733821,0.1186173
78,-0.59625053,-0.43828055,"('nonresilient', 'resilient')",-0.13579853,-0.02095402,-0.3660245,-0.2296173,0.1364072
79,-0.5628532,-0.6752776,"('wavering', 'unwavering')",-0.7215088,-0.72361153,-0.642181,-0.6994445,-0.0572635
80,0.08321513,0.044553727,"('dominated', 'dominating')",-0.65782934,-0.42667934,-0.2873071,-0.1910628,0.0962443
81,-0.05305762,-0.0863501,"('submissive', 'aggressive')",-0.22258538,-0.027513638,-0.1378215,-0.0569319,0.0808896
82,-0.32429877,-0.2795021,"('poor', 'rich')",6.103956,6.161629,2.8898287,2.9410636,0.0512349
83,0.8235363,0.6989797,"('powerless', 'powerful')",-0.6307926,-0.68373114,0.0963718,0.0076243,-0.0887475
84,1.2458731,1.0324105,"('inferior', 'superior')",0.9291413,0.8973212,1.0875072,0.9648659,-0.1226413
85,0.7411712,0.64614254,"('insignificant', 'prestigious')",-0.37766477,-0.53389704,0.1817532,0.0561228,-0.1256304
86,-1.0399472,-1.1707377,"('uninfluential', 'influential')",-0.3987103,-0.43690205,-0.7193288,-0.8038199,-0.0844911
87,0.20459142,0.13065341,"('unsuccessful', 'successful')",0.69368714,0.9323242,0.4491393,0.5314888,0.0823495
88,0.093918845,-0.0023137536,"('low', 'eminent')",-0.29517868,-0.38465357,-0.1006299,-0.1934837,-0.0928538
