,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
17,-0.57000065,-0.46441495,"('nasty', 'nice')",0.3905522,0.47267008,-0.0897242,0.0041276,0.0938518
18,0.5703633,0.6261947,"('disagreeable', 'welcoming')",0.21058139,0.18628986,0.3904724,0.4062423,0.0157699
19,-1.6565431,-1.6514554,"('inhospitable', 'hospitable')",-0.6473378,-0.7520128,-1.1519405,-1.2017341,-0.0497936
20,0.5258081,0.4460597,"('rough', 'thoughtful')",0.5514214,0.522195,0.5386147,0.4841273,-0.0544874
21,3.6443412,3.7982144,"('immoral', 'moral')",0.2723389,0.6196122,1.95834,2.2089133,0.2505733
22,2.3748279,2.323173,"('untrustworthy', 'trustworthy')",-0.60609525,-0.49778438,0.8843663,0.9126943,0.028328
23,3.4054472,3.608492,"('insincere', 'sincere')",6.2194977,6.1939015,4.8124723,4.9011965,0.0887242
24,2.1769462,2.2588582,"('dishonest', 'honest')",1.1113424,1.1005373,1.6441443,1.6796978,0.0355535
25,-1.4949126,-1.6551127,"('egoistic', 'altruistic')",0.95253104,0.69581544,-0.2711908,-0.4796486,-0.2084578
26,0.13437748,-0.005934881,"('hardhearted', 'benevolent')",1.6600473,1.5953444,0.8972124,0.7947048,-0.1025076
27,-0.36649907,-0.33900875,"('hardhearted', 'softhearted')",1.2389592,1.1375673,0.4362301,0.3992793,-0.0369508
28,1.8995689,1.8527647,"('disloyal', 'loyal')",1.9286987,1.8271266,1.9141338,1.8399457,-0.0741881
29,-0.5992627,-0.6236114,"('unfair', 'fair')",-1.2879078,-1.440474,-0.9435853,-1.0320427,-0.0884574
30,2.7039118,2.7604654,"('intolerant', 'tolerant')",1.3894018,1.5706575,2.0466568,2.1655614,0.1189046
31,-4.8935804,-4.939926,"('evil', 'good')",-0.845226,-1.0259081,-2.8694031,-2.9829171,-0.113514
32,2.5010288,2.5103738,"('unkind', 'kind')",1.455934,1.4835378,1.9784814,1.9969559,0.0184745
33,-0.848085,-0.88149375,"('wrong', 'right')",-0.25228342,-0.43220437,-0.5501842,-0.656849,-0.1066648
34,1.1202691,1.2405771,"('mean', 'honorable')",5.332711,5.348461,3.22649,3.2945192,0.0680292
35,-4.91053,-5.1155376,"('corrupt', 'incorrupt')",-0.7750216,-1.1485091,-2.8427758,-3.1320233,-0.2892475
36,-4.473118,-4.734898,"('hostile', 'amicable')",-0.81598777,-1.1227353,-2.6445527,-2.9288168,-0.2842641
37,0.38312793,0.5601112,"('fake', 'genuine')",0.968784,0.88503253,0.675956,0.7225718,0.0466158
38,0.4569499,0.49591708,"('untruthful', 'truthful')",0.18144274,0.13643245,0.3191963,0.3161748,-0.0030215
39,2.3091586,2.3424122,"('exploitative', 'cooperative')",0.8797827,1.0046201,1.5944706,1.6735162,0.0790456
40,0.37712806,0.2872918,"('stingy', 'generous')",-2.007537,-1.9799035,-0.8152044,-0.8463058,-0.0311014
41,1.6965098,1.7676587,"('unforgiving', 'forgiving')",0.6538036,0.72585315,1.1751567,1.246756,0.0715993
42,1.4774737,1.4906018,"('unreliable', 'reliable')",-3.2623036,-2.9424458,-0.8924149,-0.725922,0.1664929
43,3.1343856,3.3557367,"('irresponsible', 'responsible')",1.2653993,1.3845108,2.1998925,2.3701239,0.1702314
44,-1.6701057,-1.7932923,"('prejudiced', 'unprejudiced')",-1.6697445,-1.7772367,-1.6699251,-1.7852645,-0.1153394
45,2.9261956,3.0366004,"('incompetent', 'competent')",0.5796436,0.7526679,1.7529197,1.8946341,0.1417144
46,3.9252172,4.019714,"('uncompetitive', 'competitive')",-0.52644455,-0.22685494,1.6993864,1.8964294,0.197043
47,1.5405158,1.5026782,"('stupid', 'smart')",5.5958166,5.538411,3.5681663,3.5205445,-0.0476218
48,2.9450793,3.1655788,"('unintelligent', 'intelligent')",0.5785089,0.7162718,1.7617941,1.9409254,0.1791313
49,1.0697036,1.0867254,"('unable', 'able')",-0.008738734,0.05162329,0.5304824,0.5691743,0.0386919
50,-0.8856706,-0.9680391,"('clumsy', 'skillful')",-0.3379978,-0.38438302,-0.6118342,-0.6762111,-0.0643769
51,2.850495,2.7656317,"('uneducated', 'educated')",0.19025543,0.21748953,1.5203753,1.4915606,-0.0288147
52,-2.247119,-2.357141,"('irrational', 'rational')",-0.13393061,-0.56176966,-1.1905248,-1.4594554,-0.2689306
53,-0.26109377,-0.3162491,"('uncreative', 'creative')",-0.13831405,-0.25085738,-0.1997039,-0.2835532,-0.0838493
54,0.32423195,0.28322127,"('incapable', 'capable')",1.0304071,0.8920012,0.6773195,0.5876113,-0.0897082
55,6.0087056,6.144961,"('incompetent', 'clever')",0.51740474,0.7800481,3.2630551,3.4625044,0.1994493
56,4.567562,4.750493,"('impractical', 'practical')",0.7400758,0.9932916,2.6538191,2.8718925,0.2180734
57,1.46727,1.5365026,"('unimaginative', 'imaginative')",-2.9040627,-2.7139986,-0.7183964,-0.588748,0.1296484
58,-0.090313524,-0.11508473,"('undiscriminating', 'discriminating')",-0.60273826,-0.59680396,-0.3465259,-0.3559443,-0.0094184
59,-1.4121345,-1.4295809,"('foolish', 'wise')",0.30282214,0.074785404,-0.5546562,-0.6773978,-0.1227416
60,4.9900875,5.2977285,"('inefficient', 'efficient')",0.4181949,0.8130955,2.7041411,3.0554121,0.351271
61,1.7826648,1.6722597,"('illogical', 'logical')",0.4635104,0.42662445,1.1230876,1.0494421,-0.0736455
62,4.322615,4.609374,"('incompetent', 'brilliant')",0.39144886,0.6705231,2.3570321,2.6399486,0.2829165
63,3.5231073,3.586564,"('unperceptive', 'insightful')",0.28544652,0.440767,1.9042768,2.0136654,0.1093886
64,0.65411544,0.56910205,"('shy', 'confident')",-6.9502916,-6.6209083,-3.148088,-3.0259032,0.1221848
65,2.8230736,2.920742,"('insecure', 'secure')",-0.19013637,0.03966496,1.3164686,1.4802035,0.1637349
66,-1.7329236,-1.8881699,"('inactive', 'active')",0.10993471,-0.2027463,-0.8114945,-1.0454581,-0.2339636
67,0.8966804,0.96998084,"('doubtful', 'determined')",0.13708737,0.15345809,0.5168839,0.5617195,0.0448356
68,0.06398756,0.031806283,"('dependent', 'independent')",-0.86238223,-0.8658699,-0.3991973,-0.4170318,-0.0178345
69,-3.730177,-3.8279774,"('lazy', 'industrious')",-1.5560913,-1.7368653,-2.6431341,-2.7824214,-0.1392873
70,3.9537914,4.0361114,"('lethargic', 'energetic')",0.33617014,0.4993082,2.1449807,2.2677097,0.122729
71,0.031892844,0.019815492,"('diffident', 'self-confident')",0.5419333,0.51022774,0.2869131,0.2650216,-0.0218915
72,0.7803607,0.88348925,"('unambitious', 'ambitious')",-0.13459502,-0.12525564,0.3228828,0.3791168,0.056234
73,-0.93996733,-0.9758057,"('helpless', 'self-reliant')",-3.506537,-3.5282211,-2.2232521,-2.2520134,-0.0287613
74,1.5600854,1.511162,"('undedicated', 'dedicated')",0.92427874,0.9393345,1.242182,1.2252483,-0.0169337
75,-2.8145514,-2.8067172,"('meek', 'impulsive')",-1.7231638,-1.820533,-2.2688575,-2.3136251,-0.0447676
76,2.1840649,2.3566933,"('anxious', 'daring')",-0.12084444,0.10446117,1.0316103,1.2305772,0.1989669
77,1.7633554,1.8819788,"('unmotivated', 'motivated')",-0.90388113,-0.6658815,0.4297371,0.6080486,0.1783115
78,0.89760107,0.8969123,"('nonresilient', 'resilient')",0.18967786,0.35503876,0.5436395,0.6259755,0.082336
79,-3.5385861,-3.5658903,"('wavering', 'unwavering')",-0.302863,-0.42263544,-1.9207246,-1.9942629,-0.0735383
80,3.200474,3.1572757,"('dominated', 'dominating')",-0.85024124,-0.8081642,1.1751164,1.1745558,-0.0005606
81,3.8434944,4.0747833,"('submissive', 'aggressive')",-0.06877887,0.31076285,1.8873577,2.1927731,0.3054154
82,1.33464,1.3877988,"('poor', 'rich')",6.4678807,6.363553,3.9012604,3.8756759,-0.0255845
83,1.1169615,1.0247301,"('powerless', 'powerful')",-0.35688406,-0.3534164,0.3800387,0.3356568,-0.0443819
84,0.031486344,0.06297861,"('inferior', 'superior')",0.16224307,0.085710235,0.0968647,0.0743444,-0.0225203
85,-3.854782,-4.0953813,"('insignificant', 'prestigious')",-0.37373424,-0.75218093,-2.1142583,-2.4237812,-0.3095229
86,2.8430867,2.8472168,"('uninfluential', 'influential')",0.31744325,0.33813158,1.580265,1.5926743,0.0124093
87,1.2026846,1.0202682,"('unsuccessful', 'successful')",0.37959534,0.2816208,0.79114,0.6509445,-0.1401955
88,-0.039106235,-0.09856291,"('low', 'eminent')",-0.0044052713,-0.03890102,-0.0217558,-0.068732,-0.0469762
