,facsimile_male,facsimile_female,tuple,average_male,average_female,female-male
79,0.6548708,0.6289526,"('wavering', 'unwavering')",0.6548708,0.6289526,-0.0259182
80,-0.20078616,-0.18202743,"('dominated', 'dominating')",-0.2007862,-0.1820274,0.0187588
81,-1.6088814,-1.5703721,"('submissive', 'aggressive')",-1.6088814,-1.5703721,0.0385093
82,0.5867286,0.527424,"('poor', 'rich')",0.5867286,0.527424,-0.0593046
83,-0.27494565,-0.26069185,"('powerless', 'powerful')",-0.2749456,-0.2606919,0.0142537
84,0.25959435,0.17735255,"('inferior', 'superior')",0.2595944,0.1773525,-0.0822419
85,0.91869164,0.9156978,"('insignificant', 'prestigious')",0.9186916,0.9156978,-0.0029938
86,-1.4682148,-1.6509109,"('uninfluential', 'influential')",-1.4682148,-1.6509109,-0.1826961
87,-0.35078946,-0.24403232,"('unsuccessful', 'successful')",-0.3507895,-0.2440323,0.1067572
88,-0.30665302,-0.27671945,"('low', 'eminent')",-0.306653,-0.2767195,0.0299335
