,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
22,-1.6359727,-1.5989006,"('untrustworthy', 'trustworthy')",-0.88014144,-0.91583323,-1.2847774,-1.3068546,-1.2669639,-1.2738628,-0.0068989
23,0.71266323,0.7642442,"('insincere', 'sincere')",-0.55542934,-0.5912575,4.8950233,4.799937,1.6840857,1.6576411,-0.0264446
24,0.71903366,0.74421906,"('dishonest', 'honest')",-1.2181191,-1.2101246,0.43731588,0.351248,-0.0205899,-0.0382192,-0.0176293
25,1.1464175,1.0987663,"('egoistic', 'altruistic')",0.4961838,0.55783135,1.4050511,1.3672502,1.0158841,1.0079493,-0.0079348
26,0.6424219,0.53165334,"('hardhearted', 'benevolent')",1.1598163,1.1331444,1.3255061,1.1568959,1.0425814,0.9405646,-0.1020168
27,0.3044928,0.38943323,"('hardhearted', 'softhearted')",-0.5183162,-0.52329606,1.6185721,1.5116758,0.4682496,0.459271,-0.0089786
28,0.56801546,0.52104026,"('disloyal', 'loyal')",0.1886338,0.1551088,0.77403975,0.6572885,0.5102297,0.4444792,-0.0657505
29,-0.6455907,-0.6571458,"('unfair', 'fair')",-0.7274956,-0.70085096,-0.65666664,-0.7930553,-0.6765843,-0.7170173,-0.040433
30,1.5493997,1.5801684,"('intolerant', 'tolerant')",0.43657136,0.4160104,1.0840888,0.9880035,1.0233533,0.9947275,-0.0286258
31,-1.7784901,-1.7734292,"('evil', 'good')",-0.38994133,-0.39290002,-0.68988466,-0.7382262,-0.952772,-0.9681851,-0.0154131
32,0.90373665,0.86158466,"('unkind', 'kind')",0.32351935,0.2663788,0.9639677,0.76363325,0.7304079,0.6305322,-0.0998757
33,0.7543799,0.62927055,"('wrong', 'right')",0.85554963,0.7906392,-0.18823697,-0.1661891,0.4738975,0.4179069,-0.0559906
34,1.0593195,1.1771883,"('mean', 'honorable')",-0.39852744,-0.35381562,5.819248,5.8273726,2.1600134,2.2169151,0.0569017
35,-0.75731725,-0.7686118,"('corrupt', 'incorrupt')",-0.2138073,-0.192017,0.23737225,0.21666104,-0.2445841,-0.2479893,-0.0034052
36,-0.48918322,-0.5464502,"('hostile', 'amicable')",-0.9353064,-1.0364523,0.5402924,0.4020636,-0.2947324,-0.3936129,-0.0988805
37,0.5844561,0.5989545,"('fake', 'genuine')",-0.7607402,-0.7391574,0.003872864,-0.037564203,-0.0574704,-0.0592557,-0.0017853
38,-0.8363816,-0.7998614,"('untruthful', 'truthful')",-0.13791074,-0.17984512,0.103346236,0.13665636,-0.2903154,-0.2810167,0.0092987
39,1.5057521,1.537907,"('exploitative', 'cooperative')",-0.100795895,0.0024944134,-0.21326083,-0.22000106,0.3972318,0.4401335,0.0429017
40,-0.063344866,-0.07629415,"('stingy', 'generous')",0.43093613,0.4443661,-1.3593645,-1.3736122,-0.3305911,-0.3351801,-0.004589
41,0.18155542,0.10033473,"('unforgiving', 'forgiving')",0.7953834,0.72928596,0.16950463,0.016352076,0.3821478,0.2819909,-0.1001569
42,-0.48273358,-0.52505934,"('unreliable', 'reliable')",-0.019667573,-0.061719168,-2.840139,-2.7321062,-1.11418,-1.1062949,0.0078851
43,0.11781727,0.13177751,"('irresponsible', 'responsible')",-0.14898697,-0.18301389,-0.054738544,-0.17093977,-0.0286361,-0.0740587,-0.0454226
44,-1.8105437,-1.7852583,"('prejudiced', 'unprejudiced')",-1.3978345,-1.3370967,-1.4184448,-1.4207546,-1.5422743,-1.5143698,0.0279045
45,-1.0588279,-1.0237935,"('incompetent', 'competent')",-0.37469888,-0.3801219,-0.5611754,-0.6776518,-0.6649007,-0.6938558,-0.0289551
46,0.28973913,0.3168292,"('uncompetitive', 'competitive')",-0.14539793,-0.1489618,-0.85912067,-0.98056865,-0.2382598,-0.2709004,-0.0326406
47,-0.53264767,-0.4090846,"('stupid', 'smart')",0.48853046,0.52908206,5.2452674,5.2432427,1.7337166,1.7877467,0.0540301
48,1.4387711,1.3787171,"('unintelligent', 'intelligent')",0.81233686,0.80363894,0.41375256,0.2549574,0.8882868,0.8124378,-0.075849
49,0.28867757,0.3398347,"('unable', 'able')",0.24909937,0.36652756,0.111327045,0.3155004,0.216368,0.3406209,0.1242529
50,-0.3711101,-0.38188976,"('clumsy', 'skillful')",-0.12039293,-0.12708619,0.27137098,0.32193783,-0.0733774,-0.0623461,0.0110313
51,-0.72942793,-0.7795238,"('uneducated', 'educated')",0.054232046,-0.05000728,0.24310347,0.13220218,-0.1440308,-0.232443,-0.0884122
52,0.2030816,0.06931658,"('irrational', 'rational')",-0.11225154,-0.19206382,0.17163771,0.1258434,0.0874893,0.0010321,-0.0864572
53,-0.53915745,-0.5902232,"('uncreative', 'creative')",-0.4550676,-0.504805,0.61080384,0.5782601,-0.1278071,-0.172256,-0.0444489
54,0.05740802,-0.028246157,"('incapable', 'capable')",-0.014466528,-0.078402676,0.9863963,1.0812361,0.3431126,0.3248624,-0.0182502
55,0.7516936,0.6822733,"('incompetent', 'clever')",0.09446714,0.07175714,-0.41621545,-0.57086885,0.1433151,0.0610539,-0.0822612
56,0.25363824,0.17836742,"('impractical', 'practical')",0.567503,0.526487,-0.5757794,-0.59887147,0.0817873,0.0353277,-0.0464596
57,-1.3350691,-1.3797877,"('unimaginative', 'imaginative')",-0.5463442,-0.58734745,-2.8209996,-2.9282293,-1.5674709,-1.6317883,-0.0643174
58,0.013619892,-0.026832752,"('undiscriminating', 'discriminating')",-0.46991605,-0.49909195,-0.3117891,-0.39308736,-0.2560284,-0.3063374,-0.050309
59,-0.55584013,-0.48223212,"('foolish', 'wise')",0.5630616,0.6270263,0.5690577,0.6984559,0.1920931,0.2810834,0.0889903
60,1.1258951,1.1563969,"('inefficient', 'efficient')",0.056427844,0.13915758,-0.4604979,-0.49625385,0.2406084,0.2664335,0.0258251
61,-0.054006048,-0.18427056,"('illogical', 'logical')",-0.50779676,-0.5794424,0.064373255,-0.096750125,-0.1658098,-0.286821,-0.1210112
62,0.65385944,0.76393384,"('incompetent', 'brilliant')",0.13239604,0.26939526,-0.16676243,0.022722341,0.2064977,0.3520172,0.1455195
63,0.38832298,0.4637399,"('unperceptive', 'insightful')",0.15236856,0.14183205,0.79181087,0.8357682,0.4441675,0.4804467,0.0362792
64,-1.6736451,-1.7367479,"('shy', 'confident')",-0.16361274,-0.22621211,-6.157632,-6.119238,-2.6649632,-2.694066,-0.0291028
65,0.7668706,0.7524385,"('insecure', 'secure')",-0.71391875,-0.7402147,-0.6462252,-0.692524,-0.1977578,-0.2267667,-0.0290089
66,-0.579348,-0.5361391,"('inactive', 'active')",-0.8763674,-0.9152091,1.1167271,1.1294079,-0.1129961,-0.1073134,0.0056827
67,0.21349166,0.07646908,"('doubtful', 'determined')",0.09311655,0.101985805,-0.2876062,-0.23443142,0.006334,-0.0186588,-0.0249928
68,-0.67524815,-0.71081734,"('dependent', 'independent')",-0.57468474,-0.58972985,-0.53577024,-0.56197935,-0.5952344,-0.6208421,-0.0256077
69,0.329579,0.35669214,"('lazy', 'industrious')",1.2357752,1.2778388,0.3734374,0.49146807,0.6462639,0.7086663,0.0624024
70,-0.055327956,0.036272466,"('lethargic', 'energetic')",-0.9606472,-0.89168984,0.19931515,0.21501473,-0.27222,-0.2134676,0.0587524
71,1.2374606,1.2610804,"('diffident', 'self-confident')",1.1773156,1.1339623,0.75988156,0.7457974,1.0582193,1.0469467,-0.0112726
72,0.71994275,0.7328227,"('unambitious', 'ambitious')",-0.27487466,-0.25080425,-1.4402242,-1.3138667,-0.3317187,-0.2772828,0.0544359
73,0.3122179,0.334961,"('helpless', 'self-reliant')",-0.40441665,-0.41337916,-3.3428092,-3.1906278,-1.1450027,-1.089682,0.0553207
74,0.46492368,0.46669436,"('undedicated', 'dedicated')",0.06309657,0.053152382,-0.22188236,-0.33827236,0.102046,0.0605248,-0.0415212
75,-1.3009968,-1.205643,"('meek', 'impulsive')",-0.5732203,-0.6020637,-0.15262645,0.014476581,-0.6756145,-0.5977434,0.0778711
76,0.6792283,0.72547364,"('anxious', 'daring')",-0.86205196,-0.7654909,-0.0169059,0.021161385,-0.0665765,-0.0062853,0.0602912
77,0.25708207,0.21450014,"('unmotivated', 'motivated')",0.29047686,0.2325512,-1.146263,-1.1297181,-0.199568,-0.2275556,-0.0279876
78,0.34867784,0.3422393,"('nonresilient', 'resilient')",1.7406063,1.7916695,0.53308076,0.6543709,0.8741217,0.9294265,0.0553048
79,-1.3392497,-1.3682609,"('wavering', 'unwavering')",-0.7340262,-0.82507426,0.26281473,0.34981334,-0.6034871,-0.6145072,-0.0110201
80,0.71164495,0.761744,"('dominated', 'dominating')",-0.61371636,-0.48935455,-1.4031293,-1.3215986,-0.4350669,-0.3497364,0.0853305
81,-0.44099733,-0.48008296,"('submissive', 'aggressive')",0.41020516,0.40332633,-0.6311035,-0.62981737,-0.2206319,-0.2355247,-0.0148928
82,-0.9585585,-0.98498064,"('poor', 'rich')",0.00660586,0.0061398596,5.8500295,5.910314,1.6326923,1.6438244,0.0111321
83,0.8319124,0.7181453,"('powerless', 'powerful')",0.32879508,0.28395525,-1.1090835,-1.2127376,0.017208,-0.0702123,-0.0874203
84,1.1503502,1.0867403,"('inferior', 'superior')",0.8951332,0.89061487,0.9855757,0.9901902,1.010353,0.9891818,-0.0211712
85,0.52480596,0.43055654,"('insignificant', 'prestigious')",0.9378156,0.84532106,1.1802311,1.1775492,0.8809509,0.8178089,-0.063142
86,0.61374396,0.48876593,"('uninfluential', 'influential')",0.044502985,-0.06023389,-0.50519896,-0.70954263,0.051016,-0.0936702,-0.1446862
87,-0.9496863,-0.9141238,"('unsuccessful', 'successful')",-0.068650186,-0.032862723,0.53100437,0.6470818,-0.1624441,-0.0999682,0.0624759
88,0.23735134,0.13561353,"('low', 'eminent')",-0.34376672,-0.43020853,0.07278691,-0.029875144,-0.0112095,-0.1081567,-0.0969472
