,man_male,man_female,tuple,average_male,average_female,female-male
78,-0.4902953,-0.42897293,"('nonresilient', 'resilient')",-0.4902953,-0.4289729,0.0613224
79,0.104686424,0.07228892,"('wavering', 'unwavering')",0.1046864,0.0722889,-0.0323975
80,0.048764415,-0.12203749,"('dominated', 'dominating')",0.0487644,-0.1220375,-0.1708019
81,0.16586937,0.11382584,"('submissive', 'aggressive')",0.1658694,0.1138258,-0.0520436
82,5.891169,6.1354876,"('poor', 'rich')",5.8911691,6.1354876,0.2443185
83,-0.7654246,-0.8040802,"('powerless', 'powerful')",-0.7654246,-0.8040802,-0.0386556
84,-0.016987376,-0.066944,"('inferior', 'superior')",-0.0169874,-0.066944,-0.0499566
85,-1.5425817,-1.4394916,"('insignificant', 'prestigious')",-1.5425817,-1.4394916,0.1030901
86,0.3530971,0.3748308,"('uninfluential', 'influential')",0.3530971,0.3748308,0.0217337
87,-0.2858522,0.013141878,"('unsuccessful', 'successful')",-0.2858522,0.0131419,0.2989941
88,-0.2870029,-0.19675265,"('low', 'eminent')",-0.2870029,-0.1967527,0.0902502
