,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
66,-1.3634626,-1.371897,"('inactive', 'active')",-1.5569147,-1.5364314,-1.4601886,-1.4541643,0.0060243
67,0.48366788,0.48875135,"('doubtful', 'determined')",-0.014131935,-0.07198483,0.234768,0.2083833,-0.0263847
68,-0.57414824,-0.55585456,"('dependent', 'independent')",-0.6408643,-0.6342026,-0.6075063,-0.5950286,0.0124777
69,-0.72007245,-0.5220051,"('lazy', 'industrious')",-1.7418823,-1.6533047,-1.2309774,-1.0876548,0.1433226
70,0.45292458,0.44734505,"('lethargic', 'energetic')",0.8193899,0.82808214,0.6361572,0.6377136,0.0015564
71,-0.043455593,-0.011394195,"('diffident', 'self-confident')",1.2345122,1.2381109,0.5955283,0.6133584,0.0178301
72,-0.06588601,-0.13707058,"('unambitious', 'ambitious')",-0.5374712,-0.4292972,-0.3016786,-0.2831839,0.0184947
73,0.90798616,0.95009416,"('helpless', 'self-reliant')",-3.7220595,-3.7237906,-1.4070367,-1.3868482,0.0201885
74,-0.13098748,-0.07084823,"('undedicated', 'dedicated')",-0.23392633,-0.20276412,-0.1824569,-0.1368062,0.0456507
75,-1.4129239,-1.5298413,"('meek', 'impulsive')",-1.2239819,-1.2539853,-1.3184528,-1.3919133,-0.0734605
76,-0.088133365,-0.03739896,"('anxious', 'daring')",0.13831075,0.1665416,0.0250887,0.0645713,0.0394826
77,-0.47612247,-0.46512252,"('unmotivated', 'motivated')",-0.26738787,-0.2980994,-0.3717552,-0.381611,-0.0098558
78,-1.2090218,-1.2120545,"('nonresilient', 'resilient')",-0.54843825,-0.45848134,-0.8787301,-0.8352679,0.0434622
79,-0.7792005,-0.8109958,"('wavering', 'unwavering')",-1.348632,-1.3637376,-1.0639162,-1.0873667,-0.0234505
80,-0.15832989,-0.3444763,"('dominated', 'dominating')",0.24447837,0.1471126,0.0430742,-0.0986819,-0.1417561
81,1.3502373,1.0860409,"('submissive', 'aggressive')",0.7318825,0.57278115,1.0410599,0.829411,-0.2116489
82,0.018829236,-0.10070174,"('poor', 'rich')",5.6632595,5.9275126,2.8410444,2.9134054,0.072361
83,0.79073274,0.59096557,"('powerless', 'powerful')",0.26332018,0.073338695,0.5270265,0.3321521,-0.1948744
84,0.65786487,0.48947114,"('inferior', 'superior')",-0.10936353,-0.13504985,0.2742507,0.1772106,-0.0970401
85,0.35373318,0.31987265,"('insignificant', 'prestigious')",-0.7339196,-0.86140203,-0.1900932,-0.2707647,-0.0806715
86,-0.023175783,-0.020255512,"('uninfluential', 'influential')",0.44182557,0.34346232,0.2093249,0.1616034,-0.0477215
87,0.137601,-0.13042374,"('unsuccessful', 'successful')",-0.1455319,-0.14462921,-0.0039654,-0.1375265,-0.1335611
88,0.3379246,-0.02935819,"('low', 'eminent')",0.53365105,0.37091342,0.4357878,0.1707776,-0.2650102
