,premier_male,premier_female,tuple,average_male,average_female,female-male
73,-2.844313,-2.7463562,"('helpless', 'self-reliant')",-2.8443129,-2.7463562,0.0979567
74,-0.15778378,-0.17715617,"('undedicated', 'dedicated')",-0.1577838,-0.1771562,-0.0193724
75,-0.8946225,-0.82094103,"('meek', 'impulsive')",-0.8946225,-0.820941,0.0736815
76,0.7771114,0.7783861,"('anxious', 'daring')",0.7771114,0.7783861,0.0012747
77,-0.9712458,-0.8439337,"('unmotivated', 'motivated')",-0.9712458,-0.8439337,0.1273121
78,-0.6983946,-0.72881025,"('nonresilient', 'resilient')",-0.6983946,-0.7288103,-0.0304157
79,-0.22096403,-0.23551211,"('wavering', 'unwavering')",-0.220964,-0.2355121,-0.0145481
80,-0.13945761,-0.19069797,"('dominated', 'dominating')",-0.1394576,-0.190698,-0.0512404
81,-0.10967161,0.0050746873,"('submissive', 'aggressive')",-0.1096716,0.0050747,0.1147463
82,5.7290273,5.8360586,"('poor', 'rich')",5.7290273,5.8360586,0.1070313
83,-0.14582822,-0.059293296,"('powerless', 'powerful')",-0.1458282,-0.0592933,0.0865349
84,0.37380308,0.38864782,"('inferior', 'superior')",0.3738031,0.3886478,0.0148447
85,-0.72784925,-0.81568855,"('insignificant', 'prestigious')",-0.7278492,-0.8156886,-0.0878394
86,0.3986931,0.40485907,"('uninfluential', 'influential')",0.3986931,0.4048591,0.006166
87,-0.061050136,0.03179183,"('unsuccessful', 'successful')",-0.0610501,0.0317918,0.0928419
88,-0.10820848,-0.078737274,"('low', 'eminent')",-0.1082085,-0.0787373,0.0294712
